"SA3_CODE16","age_group","sex","calendar_year","n_children_attending_preschool"
"12501","3-6",NA,"2018",0
"12502","3-6","male","2018",857
"12502","3-6","female","2018",763
"12502","3-6",NA,"2018",0
"12503","3-6","male","2018",1775
"12503","3-6","female","2018",1576
"12503","3-6",NA,"2018",0
"12504","3-6","male","2018",1955
"12504","3-6","female","2018",1743
"12504","3-6",NA,"2018",0
"12601","3-6","male","2018",563
"12601","3-6","female","2018",553
"12601","3-6",NA,"2018",0
"12602","3-6","male","2018",1626
"12602","3-6","female","2018",1424
"12602","3-6",NA,"2018",0
"12701","3-6","male","2018",1660
"12701","3-6","female","2018",1351
"12701","3-6",NA,"2018",0
"12702","3-6","male","2018",1671
"12702","3-6","female","2018",1496
"12702","3-6",NA,"2018",0
"12703","3-6","male","2018",1525
"12703","3-6","female","2018",1455
"12703","3-6",NA,"2018",0
"12801","3-6","male","2018",1395
"12801","3-6","female","2018",1306
"12801","3-6",NA,"2018",0
"12802","3-6","male","2018",1572
"12802","3-6","female","2018",1398
"12802","3-6",NA,"2018",0
"19797","3-6","male","2018",0
"19797","3-6","female","2018",0
"19797","3-6",NA,"2018",0
"19999","3-6","male","2018",314
"19999","3-6","female","2018",262
"19999","3-6",NA,"2018",0
"20101","3-6","male","2018",1215
"20101","3-6","female","2018",1123
"20101","3-6",NA,"2018",0
"20102","3-6","male","2018",285
"20102","3-6","female","2018",217
"20102","3-6",NA,"2018",0
"20103","3-6","male","2018",186
"20103","3-6","female","2018",178
"20103","3-6",NA,"2018",0
"20201","3-6","male","2018",1233
"20201","3-6","female","2018",1068
"20201","3-6",NA,"2018",0
"20202","3-6","male","2018",476
"20202","3-6","female","2018",392
"20202","3-6",NA,"2018",0
"20203","3-6","male","2018",87
"20203","3-6","female","2018",92
"20203","3-6",NA,"2018",0
"20301","3-6","male","2018",251
"20301","3-6","female","2018",241
"20301","3-6",NA,"2018",0
"20302","3-6","male","2018",2306
"20302","3-6","female","2018",2156
"20302","3-6",NA,"2018",0
"20303","3-6","male","2018",1008
"20303","3-6","female","2018",876
"20303","3-6",NA,"2018",0
"20401","3-6","male","2018",543
"20401","3-6","female","2018",479
"20401","3-6",NA,"2018",0
"20402","3-6","male","2018",447
"20402","3-6","female","2018",398
"20402","3-6",NA,"2018",0
"20403","3-6","male","2018",843
"20403","3-6","female","2018",736
"20403","3-6",NA,"2018",0
"20501","3-6","male","2018",566
"20501","3-6","female","2018",541
"20501","3-6",NA,"2018",0
"20502","3-6","male","2018",390
"20502","3-6","female","2018",339
"20502","3-6",NA,"2018",0
"20503","3-6","male","2018",635
"20503","3-6","female","2018",562
"20503","3-6",NA,"2018",0
"20504","3-6","male","2018",806
"20504","3-6","female","2018",670
"20504","3-6",NA,"2018",0
"20505","3-6","male","2018",423
"20505","3-6","female","2018",405
"20505","3-6",NA,"2018",0
"20601","3-6","male","2018",852
"20601","3-6","female","2018",831
"20601","3-6",NA,"2018",0
"20602","3-6","male","2018",600
"20602","3-6","female","2018",564
"20602","3-6",NA,"2018",0
"20603","3-6","male","2018",740
"20603","3-6","female","2018",625
"20603","3-6",NA,"2018",0
"20604","3-6","male","2018",590
"20604","3-6","female","2018",588
"20604","3-6",NA,"2018",0
"20605","3-6","male","2018",820
"20605","3-6","female","2018",750
"20605","3-6",NA,"2018",0
"20606","3-6","male","2018",346
"20606","3-6","female","2018",329
"20606","3-6",NA,"2018",0
"20607","3-6","male","2018",613
"20607","3-6","female","2018",614
"20607","3-6",NA,"2018",0
"20631","3-6","male","2018",0
"20631","3-6","female","2018",0
"20631","3-6",NA,"2018",0
"20701","3-6","male","2018",1511
"20701","3-6","female","2018",1320
"20701","3-6",NA,"2018",0
"20702","3-6","male","2018",887
"20702","3-6","female","2018",800
"20702","3-6",NA,"2018",0
"20703","3-6","male","2018",1011
"20703","3-6","female","2018",920
"20703","3-6",NA,"2018",0
"20801","3-6","male","2018",1054
"20801","3-6","female","2018",898
"20801","3-6",NA,"2018",0
"20802","3-6","male","2018",1911
"20802","3-6","female","2018",1719
"20802","3-6",NA,"2018",0
"20803","3-6","male","2018",1376
"20803","3-6","female","2018",1240
"20803","3-6",NA,"2018",0
"20804","3-6","male","2018",404
"20804","3-6","female","2018",334
"20804","3-6",NA,"2018",0
"20901","3-6","male","2018",1553
"20901","3-6","female","2018",1317
"20901","3-6",NA,"2018",0
"20902","3-6","male","2018",914
"20902","3-6","female","2018",792
"20902","3-6",NA,"2018",0
"20903","3-6","male","2018",715
"20903","3-6","female","2018",674
"20903","3-6",NA,"2018",0
"20904","3-6","male","2018",3156
"20904","3-6","female","2018",2701
"20904","3-6",NA,"2018",0
"21001","3-6","male","2018",630
"21001","3-6","female","2018",580
"21001","3-6",NA,"2018",0
"21002","3-6","male","2018",405
"21002","3-6","female","2018",392
"21002","3-6",NA,"2018",0
"21003","3-6","male","2018",889
"21003","3-6","female","2018",856
"21003","3-6",NA,"2018",0
"21004","3-6","male","2018",541
"21004","3-6","female","2018",477
"21004","3-6",NA,"2018",0
"21005","3-6","male","2018",2191
"21005","3-6","female","2018",1942
"21005","3-6",NA,"2018",0
"21101","3-6","male","2018",1726
"21101","3-6","female","2018",1515
"21101","3-6",NA,"2018",0
"21102","3-6","male","2018",219
"21102","3-6","female","2018",198
"21102","3-6",NA,"2018",0
"21103","3-6","male","2018",1409
"21103","3-6","female","2018",1230
"21103","3-6",NA,"2018",0
"21104","3-6","male","2018",695
"21104","3-6","female","2018",685
"21104","3-6",NA,"2018",0
"21105","3-6","male","2018",1744
"21105","3-6","female","2018",1484
"21105","3-6",NA,"2018",0
"21201","3-6","male","2018",1539
"21201","3-6","female","2018",1369
"21201","3-6",NA,"2018",0
"21202","3-6","male","2018",1433
"21202","3-6","female","2018",1265
"21202","3-6",NA,"2018",0
"21203","3-6","male","2018",2796
"21203","3-6","female","2018",2648
"21203","3-6",NA,"2018",0
"21204","3-6","male","2018",1720
"21204","3-6","female","2018",1499
"21204","3-6",NA,"2018",0
"21205","3-6","male","2018",1618
"21205","3-6","female","2018",1489
"21205","3-6",NA,"2018",0
"21301","3-6","male","2018",1877
"21301","3-6","female","2018",1607
"21301","3-6",NA,"2018",0
"21302","3-6","male","2018",989
"21302","3-6","female","2018",883
"21302","3-6",NA,"2018",0
"21303","3-6","male","2018",953
"21303","3-6","female","2018",881
"21303","3-6",NA,"2018",0
"21304","3-6","male","2018",2238
"21304","3-6","female","2018",2031
"21304","3-6",NA,"2018",0
"21305","3-6","male","2018",3868
"21305","3-6","female","2018",3490
"21305","3-6",NA,"2018",0
"21401","3-6","male","2018",1645
"21401","3-6","female","2018",1572
"21401","3-6",NA,"2018",0
"21402","3-6","male","2018",1615
"21402","3-6","female","2018",1365
"21402","3-6",NA,"2018",0
"21501","3-6","male","2018",549
"21501","3-6","female","2018",406
"21501","3-6",NA,"2018",0
"21502","3-6","male","2018",621
"21502","3-6","female","2018",586
"21502","3-6",NA,"2018",0
"21503","3-6","male","2018",332
"21503","3-6","female","2018",290
"21503","3-6",NA,"2018",0
"21601","3-6","male","2018",358
"21601","3-6","female","2018",348
"21601","3-6",NA,"2018",0
"21602","3-6","male","2018",324
"21602","3-6","female","2018",327
"21602","3-6",NA,"2018",0
"21603","3-6","male","2018",728
"21603","3-6","female","2018",642
"21603","3-6",NA,"2018",0
"21701","3-6","male","2018",298
"21701","3-6","female","2018",274
"21701","3-6",NA,"2018",0
"21703","3-6","male","2018",357
"21703","3-6","female","2018",309
"21703","3-6",NA,"2018",0
"21704","3-6","male","2018",577
"21704","3-6","female","2018",537
"21704","3-6",NA,"2018",0
"29797","3-6","male","2018",0
"29797","3-6","female","2018",0
"29797","3-6",NA,"2018",0
"29999","3-6","male","2018",193
"29999","3-6","female","2018",172
"29999","3-6",NA,"2018",0
"30101","3-6","male","2018",865
"30101","3-6","female","2018",693
"30101","3-6",NA,"2018",0
"30102","3-6","male","2018",936
"30102","3-6","female","2018",821
"30102","3-6",NA,"2018",0
"30103","3-6","male","2018",893
"30103","3-6","female","2018",830
"30103","3-6",NA,"2018",0
"30201","3-6","male","2018",508
"30201","3-6","female","2018",501
"30201","3-6",NA,"2018",0
"30202","3-6","male","2018",854
"30202","3-6","female","2018",782
"30202","3-6",NA,"2018",0
"30203","3-6","male","2018",447
"30203","3-6","female","2018",412
"30203","3-6",NA,"2018",0
"30204","3-6","male","2018",706
"30204","3-6","female","2018",605
"30204","3-6",NA,"2018",0
"30301","3-6","male","2018",668
"30301","3-6","female","2018",548
"30301","3-6",NA,"2018",0
"30302","3-6","male","2018",732
"30302","3-6","female","2018",645
"30302","3-6",NA,"2018",0
"30303","3-6","male","2018",827
"30303","3-6","female","2018",744
"30303","3-6",NA,"2018",0
"30304","3-6","male","2018",476
"30304","3-6","female","2018",428
"30304","3-6",NA,"2018",0
"30305","3-6","male","2018",870
"30305","3-6","female","2018",757
"30305","3-6",NA,"2018",0
"30306","3-6","male","2018",524
"30306","3-6","female","2018",499
"30306","3-6",NA,"2018",0
"30401","3-6","male","2018",383
"30401","3-6","female","2018",384
"30401","3-6",NA,"2018",0
"30402","3-6","male","2018",540
"30402","3-6","female","2018",521
"30402","3-6",NA,"2018",0
"30403","3-6","male","2018",470
"30403","3-6","female","2018",454
"30403","3-6",NA,"2018",0
"30404","3-6","male","2018",649
"30404","3-6","female","2018",595
"30404","3-6",NA,"2018",0
"30501","3-6","male","2018",315
"30501","3-6","female","2018",295
"30501","3-6",NA,"2018",0
"30502","3-6","male","2018",499
"30502","3-6","female","2018",437
"30502","3-6",NA,"2018",0
"30503","3-6","male","2018",809
"30503","3-6","female","2018",714
"30503","3-6",NA,"2018",0
"30504","3-6","male","2018",626
"30504","3-6","female","2018",581
"30504","3-6",NA,"2018",0
"30601","3-6","male","2018",643
"30601","3-6","female","2018",587
"30601","3-6",NA,"2018",0
"30602","3-6","male","2018",1069
"30602","3-6","female","2018",1035
"30602","3-6",NA,"2018",0
"30603","3-6","male","2018",268
"30603","3-6","female","2018",255
"30603","3-6",NA,"2018",0
"30604","3-6","male","2018",97
"30604","3-6","female","2018",94
"30604","3-6",NA,"2018",0
"30605","3-6","male","2018",354
"30605","3-6","female","2018",320
"30605","3-6",NA,"2018",0
"30701","3-6","male","2018",510
"30701","3-6","female","2018",436
"30701","3-6",NA,"2018",0
"30702","3-6","male","2018",381
"30702","3-6","female","2018",384
"30702","3-6",NA,"2018",0
"30703","3-6","male","2018",345
"30703","3-6","female","2018",296
"30703","3-6",NA,"2018",0
"30801","3-6","male","2018",334
"30801","3-6","female","2018",340
"30801","3-6",NA,"2018",0
"30803","3-6","male","2018",1312
"30803","3-6","female","2018",1177
"30803","3-6",NA,"2018",0
"30804","3-6","male","2018",112
"30804","3-6","female","2018",113
"30804","3-6",NA,"2018",0
"30805","3-6","male","2018",730
"30805","3-6","female","2018",647
"30805","3-6",NA,"2018",0
"30901","3-6","male","2018",602
"30901","3-6","female","2018",543
"30901","3-6",NA,"2018",0
"30902","3-6","male","2018",635
"30902","3-6","female","2018",515
"30902","3-6",NA,"2018",0
"30903","3-6","male","2018",627
"30903","3-6","female","2018",552
"30903","3-6",NA,"2018",0
"30904","3-6","male","2018",156
"30904","3-6","female","2018",173
"30904","3-6",NA,"2018",0
"30905","3-6","male","2018",517
"30905","3-6","female","2018",453
"30905","3-6",NA,"2018",0
"30906","3-6","male","2018",890
"30906","3-6","female","2018",854
"30906","3-6",NA,"2018",0
"30907","3-6","male","2018",2203
"30907","3-6","female","2018",1966
"30907","3-6",NA,"2018",0
"30908","3-6","male","2018",549
"30908","3-6","female","2018",553
"30908","3-6",NA,"2018",0
"30909","3-6","male","2018",567
"30909","3-6","female","2018",506
"30909","3-6",NA,"2018",0
"30910","3-6","male","2018",276
"30910","3-6","female","2018",217
"30910","3-6",NA,"2018",0
"31001","3-6","male","2018",779
"31001","3-6","female","2018",735
"31001","3-6",NA,"2018",0
"31002","3-6","male","2018",660
"31002","3-6","female","2018",580
"31002","3-6",NA,"2018",0
"31003","3-6","male","2018",1411
"31003","3-6","female","2018",1191
"31003","3-6",NA,"2018",0
"31004","3-6","male","2018",1398
"31004","3-6","female","2018",1258
"31004","3-6",NA,"2018",0
"31101","3-6","male","2018",115
"31101","3-6","female","2018",94
"31101","3-6",NA,"2018",0
"31102","3-6","male","2018",534
"31102","3-6","female","2018",530
"31102","3-6",NA,"2018",0
"31103","3-6","male","2018",1083
"31103","3-6","female","2018",1007
"31103","3-6",NA,"2018",0
"31104","3-6","male","2018",737
"31104","3-6","female","2018",622
"31104","3-6",NA,"2018",0
"31105","3-6","male","2018",801
"31105","3-6","female","2018",724
"31105","3-6",NA,"2018",0
"31106","3-6","male","2018",952
"31106","3-6","female","2018",866
"31106","3-6",NA,"2018",0
"31201","3-6","male","2018",405
"31201","3-6","female","2018",349
"31201","3-6",NA,"2018",0
"31202","3-6","male","2018",1248
"31202","3-6","female","2018",1190
"31202","3-6",NA,"2018",0
"31203","3-6","male","2018",202
"31203","3-6","female","2018",159
"31203","3-6",NA,"2018",0
"31301","3-6","male","2018",239
"31301","3-6","female","2018",234
"31301","3-6",NA,"2018",0
"31302","3-6","male","2018",986
"31302","3-6","female","2018",866
"31302","3-6",NA,"2018",0
"31303","3-6","male","2018",98
"31303","3-6","female","2018",117
"31303","3-6",NA,"2018",0
"31304","3-6","male","2018",749
"31304","3-6","female","2018",734
"31304","3-6",NA,"2018",0
"31305","3-6","male","2018",521
"31305","3-6","female","2018",553
"31305","3-6",NA,"2018",0
"31401","3-6","male","2018",1103
"31401","3-6","female","2018",966
"31401","3-6",NA,"2018",0
"31402","3-6","male","2018",1193
"31402","3-6","female","2018",1042
"31402","3-6",NA,"2018",0
"31403","3-6","male","2018",503
"31403","3-6","female","2018",425
"31403","3-6",NA,"2018",0
"31501","3-6","male","2018",330
"31501","3-6","female","2018",290
"31501","3-6",NA,"2018",0
"31502","3-6","male","2018",330
"31502","3-6","female","2018",306
"31502","3-6",NA,"2018",0
"31503","3-6","male","2018",156
"31503","3-6","female","2018",157
"31503","3-6",NA,"2018",0
"31601","3-6","male","2018",665
"31601","3-6","female","2018",537
"31601","3-6",NA,"2018",0
"31602","3-6","male","2018",900
"31602","3-6","female","2018",859
"31602","3-6",NA,"2018",0
"31603","3-6","male","2018",563
"31603","3-6","female","2018",446
"31603","3-6",NA,"2018",0
"31605","3-6","male","2018",435
"31605","3-6","female","2018",412
"31605","3-6",NA,"2018",0
"31606","3-6","male","2018",487
"31606","3-6","female","2018",424
"31606","3-6",NA,"2018",0
"31607","3-6","male","2018",557
"31607","3-6","female","2018",511
"31607","3-6",NA,"2018",0
"31608","3-6","male","2018",192
"31608","3-6","female","2018",176
"31608","3-6",NA,"2018",0
"31701","3-6","male","2018",1683
"31701","3-6","female","2018",1470
"31701","3-6",NA,"2018",0
"31801","3-6","male","2018",322
"31801","3-6","female","2018",303
"31801","3-6",NA,"2018",0
"31802","3-6","male","2018",2294
"31802","3-6","female","2018",2076
"31802","3-6",NA,"2018",0
"31901","3-6","male","2018",814
"31901","3-6","female","2018",769
"31901","3-6",NA,"2018",0
"31902","3-6","male","2018",433
"31902","3-6","female","2018",428
"31902","3-6",NA,"2018",0
"31903","3-6","male","2018",507
"31903","3-6","female","2018",463
"31903","3-6",NA,"2018",0
"31904","3-6","male","2018",505
"31904","3-6","female","2018",471
"31904","3-6",NA,"2018",0
"31905","3-6","male","2018",350
"31905","3-6","female","2018",329
"31905","3-6",NA,"2018",0
"39797","3-6","male","2018",0
"39797","3-6","female","2018",0
"39797","3-6",NA,"2018",0
"39999","3-6","male","2018",134
"39999","3-6","female","2018",128
"39999","3-6",NA,"2018",0
"40101","3-6","male","2018",70
"40101","3-6","female","2018",65
"40101","3-6",NA,"2018",0
"40102","3-6","male","2018",761
"40102","3-6","female","2018",718
"40102","3-6",NA,"2018",0
"40103","3-6","male","2018",457
"40103","3-6","female","2018",405
"40103","3-6",NA,"2018",0
"40104","3-6","male","2018",526
"40104","3-6","female","2018",458
"40104","3-6",NA,"2018",0
"40105","3-6","male","2018",325
"40105","3-6","female","2018",316
"40105","3-6",NA,"2018",0
"40106","3-6","male","2018",299
"40106","3-6","female","2018",233
"40106","3-6",NA,"2018",0
"40107","3-6","male","2018",356
"40107","3-6","female","2018",343
"40107","3-6",NA,"2018",0
"40201","3-6","male","2018",349
"40201","3-6","female","2018",367
"40201","3-6",NA,"2018",0
"40202","3-6","male","2018",1199
"40202","3-6","female","2018",1091
"40202","3-6",NA,"2018",0
"40203","3-6","male","2018",773
"40203","3-6","female","2018",731
"40203","3-6",NA,"2018",0
"40204","3-6","male","2018",1438
"40204","3-6","female","2018",1337
"40204","3-6",NA,"2018",0
"40205","3-6","male","2018",942
"40205","3-6","female","2018",900
"40205","3-6",NA,"2018",0
"40301","3-6","male","2018",294
"40301","3-6","female","2018",276
"40301","3-6",NA,"2018",0
"40302","3-6","male","2018",964
"40302","3-6","female","2018",896
"40302","3-6",NA,"2018",0
"40303","3-6","male","2018",715
"40303","3-6","female","2018",633
"40303","3-6",NA,"2018",0
"40304","3-6","male","2018",1925
"40304","3-6","female","2018",1708
"40304","3-6",NA,"2018",0
"40401","3-6","male","2018",1137
"40401","3-6","female","2018",925
"40401","3-6",NA,"2018",0
"40402","3-6","male","2018",554
"40402","3-6","female","2018",515
"40402","3-6",NA,"2018",0
"40403","3-6","male","2018",572
"40403","3-6","female","2018",533
"40403","3-6",NA,"2018",0
"40501","3-6","male","2018",368
"40501","3-6","female","2018",330
"40501","3-6",NA,"2018",0
"40502","3-6","male","2018",211
"40502","3-6","female","2018",172
"40502","3-6",NA,"2018",0
"40503","3-6","male","2018",231
"40503","3-6","female","2018",174
"40503","3-6",NA,"2018",0
"40504","3-6","male","2018",158
"40504","3-6","female","2018",186
"40504","3-6",NA,"2018",0
"40601","3-6","male","2018",592
"40601","3-6","female","2018",533
"40601","3-6",NA,"2018",0
"40602","3-6","male","2018",262
"40602","3-6","female","2018",311
"40602","3-6",NA,"2018",0
"40701","3-6","male","2018",407
"40701","3-6","female","2018",382
"40701","3-6",NA,"2018",0
"40702","3-6","male","2018",661
"40702","3-6","female","2018",626
"40702","3-6",NA,"2018",0
"40703","3-6","male","2018",627
"40703","3-6","female","2018",613
"40703","3-6",NA,"2018",0
"49797","3-6","male","2018",0
"49797","3-6","female","2018",0
