"SA3_CODE16","sex","age_group","calendar_year","number_of_enrolment","rate_of_enrolment"
60102,"female","18-24",2020,1700,0.5
60102,"female","18-24",2021,1782,0.5
60102,"female","18-24",2022,1789,0.5
60102,"male","18-24",2015,1731,0.6
60102,"male","18-24",2016,1812,0.6
60102,"male","18-24",2017,1751,0.6
60102,"male","18-24",2018,1791,0.6
60102,"male","18-24",2019,1812,0.5
60102,"male","18-24",2020,1708,0.6
60102,"male","18-24",2021,1796,0.6
60102,"male","18-24",2022,1834,0.6
60103,"female","18-24",2015,1878,0.5
60103,"female","18-24",2016,1954,0.5
60103,"female","18-24",2017,1844,0.5
60103,"female","18-24",2018,1908,0.5
60103,"female","18-24",2019,1937,0.6
60103,"female","18-24",2020,1825,0.6
60103,"female","18-24",2021,1864,0.6
60103,"female","18-24",2022,1865,0.5
60103,"male","18-24",2015,1893,0.6
60103,"male","18-24",2016,1996,0.6
60103,"male","18-24",2017,1864,0.6
60103,"male","18-24",2018,1918,0.6
60103,"male","18-24",2019,1928,0.5
60103,"male","18-24",2020,1790,0.5
60103,"male","18-24",2021,1814,0.5
60103,"male","18-24",2022,1870,0.6
60104,"female","18-24",2015,1153,0.6
60104,"female","18-24",2016,1182,0.5
60104,"female","18-24",2017,1126,0.5
60104,"female","18-24",2018,1167,0.6
60104,"female","18-24",2019,1148,0.5
60104,"female","18-24",2020,1119,0.5
60104,"female","18-24",2021,1194,0.5
60104,"female","18-24",2022,1202,0.5
60104,"male","18-24",2015,1119,0.5
60104,"male","18-24",2016,1191,0.6
60104,"male","18-24",2017,1132,0.6
60104,"male","18-24",2018,1160,0.5
60104,"male","18-24",2019,1180,0.6
60104,"male","18-24",2020,1121,0.6
60104,"male","18-24",2021,1196,0.6
60104,"male","18-24",2022,1261,0.6
60105,"female","18-24",2015,1990,0.6
60105,"female","18-24",2016,2117,0.6
60105,"female","18-24",2017,1956,0.6
60105,"female","18-24",2018,1988,0.6
60105,"female","18-24",2019,1911,0.6
60105,"female","18-24",2020,1802,0.6
60105,"female","18-24",2021,1937,0.6
60105,"female","18-24",2022,2045,0.6
60105,"male","18-24",2015,1964,0.5
60105,"male","18-24",2016,2082,0.5
60105,"male","18-24",2017,1893,0.5
60105,"male","18-24",2018,1923,0.5
60105,"male","18-24",2019,1848,0.5
60105,"male","18-24",2020,1704,0.5
60105,"male","18-24",2021,1806,0.5
60105,"male","18-24",2022,1939,0.5
60106,"female","18-24",2015,467,0.5
60106,"female","18-24",2016,483,0.5
60106,"female","18-24",2017,499,0.5
60106,"female","18-24",2018,541,0.6
60106,"female","18-24",2019,573,0.6
60106,"female","18-24",2020,556,0.6
60106,"female","18-24",2021,593,0.6
60106,"female","18-24",2022,612,0.6
60106,"male","18-24",2015,488,0.6
60106,"male","18-24",2016,537,0.6
60106,"male","18-24",2017,528,0.6
60106,"male","18-24",2018,522,0.5
60106,"male","18-24",2019,550,0.5
60106,"male","18-24",2020,516,0.5
60106,"male","18-24",2021,574,0.5
60106,"male","18-24",2022,566,0.5
60201,"female","18-24",2015,3227,0.5
60201,"female","18-24",2016,3352,0.5
60201,"female","18-24",2017,3127,0.5
60201,"female","18-24",2018,3127,0.5
60201,"female","18-24",2019,3257,0.5
60201,"female","18-24",2020,3081,0.5
60201,"female","18-24",2021,3168,0.6
60201,"female","18-24",2022,3122,0.6
60201,"male","18-24",2015,3287,0.6
60201,"male","18-24",2016,3441,0.6
60201,"male","18-24",2017,3303,0.6
60201,"male","18-24",2018,3310,0.6
60201,"male","18-24",2019,3294,0.6
60201,"male","18-24",2020,3098,0.6
60201,"male","18-24",2021,3141,0.5
60201,"male","18-24",2022,3120,0.5
60202,"female","18-24",2015,673,0.6
60202,"female","18-24",2016,688,0.5
60202,"female","18-24",2017,660,0.5
60202,"female","18-24",2018,674,0.5
60202,"female","18-24",2019,723,0.6
60202,"female","18-24",2020,690,0.6
60202,"female","18-24",2021,696,0.5
60202,"female","18-24",2022,680,0.5
60202,"male","18-24",2015,666,0.5
60202,"male","18-24",2016,719,0.6
60202,"male","18-24",2017,676,0.6
60202,"male","18-24",2018,687,0.6
60202,"male","18-24",2019,714,0.5
60202,"male","18-24",2020,664,0.5
60202,"male","18-24",2021,696,0.5
60202,"male","18-24",2022,713,0.6
60203,"female","18-24",2015,946,0.5
60203,"female","18-24",2016,961,0.5
60203,"female","18-24",2017,917,0.5
60203,"female","18-24",2018,921,0.5
60203,"female","18-24",2019,1163,0.6
60203,"female","18-24",2020,1119,0.6
60203,"female","18-24",2021,1131,0.6
60203,"female","18-24",2022,1108,0.5
60203,"male","18-24",2015,950,0.6
60203,"male","18-24",2016,993,0.6
60203,"male","18-24",2017,922,0.6
60203,"male","18-24",2018,923,0.6
60203,"male","18-24",2019,1146,0.5
60203,"male","18-24",2020,1076,0.5
60203,"male","18-24",2021,1121,0.5
60203,"male","18-24",2022,1124,0.6
60301,"female","18-24",2015,315,0.5
60301,"female","18-24",2016,331,0.5
60301,"female","18-24",2017,297,0.5
60301,"female","18-24",2018,334,0.5
60301,"female","18-24",2019,346,0.5
60301,"female","18-24",2020,321,0.5
60301,"female","18-24",2021,369,0.5
60301,"female","18-24",2022,364,0.5
60301,"male","18-24",2015,341,0.6
60301,"male","18-24",2016,349,0.6
60301,"male","18-24",2017,314,0.6
60301,"male","18-24",2018,339,0.6
60301,"male","18-24",2019,371,0.6
60301,"male","18-24",2020,341,0.6
60301,"male","18-24",2021,369,0.5
60301,"male","18-24",2022,386,0.6
60302,"female","18-24",2015,502,0.5
60302,"female","18-24",2016,508,0.5
60302,"female","18-24",2017,497,0.5
60302,"female","18-24",2018,538,0.6
60302,"female","18-24",2019,550,0.5
60302,"female","18-24",2020,515,0.5
60302,"female","18-24",2021,526,0.5
60302,"female","18-24",2022,537,0.5
60302,"male","18-24",2015,504,0.6
60302,"male","18-24",2016,539,0.6
60302,"male","18-24",2017,499,0.6
60302,"male","18-24",2018,519,0.5
60302,"male","18-24",2019,576,0.6
60302,"male","18-24",2020,545,0.6
60302,"male","18-24",2021,599,0.6
60302,"male","18-24",2022,613,0.6
60303,"female","18-24",2015,114,0.5
60303,"female","18-24",2016,114,0.5
60303,"female","18-24",2017,102,0.5
60303,"female","18-24",2018,109,0.5
60303,"female","18-24",2019,121,0.5
60303,"female","18-24",2020,103,0.5
60303,"female","18-24",2021,119,0.5
60303,"female","18-24",2022,142,0.6
60303,"male","18-24",2015,119,0.6
60303,"male","18-24",2016,138,0.6
60303,"male","18-24",2017,124,0.6
60303,"male","18-24",2018,133,0.6
60303,"male","18-24",2019,138,0.6
60303,"male","18-24",2020,120,0.6
60303,"male","18-24",2021,136,0.6
60303,"male","18-24",2022,140,0.5
60401,"female","18-24",2015,1786,0.5
60401,"female","18-24",2016,1831,0.5
60401,"female","18-24",2017,1753,0.5
60401,"female","18-24",2018,1771,0.6
60401,"female","18-24",2019,1800,0.6
60401,"female","18-24",2020,1691,0.6
60401,"female","18-24",2021,1787,0.6
60401,"female","18-24",2022,1771,0.6
60401,"male","18-24",2015,1793,0.6
60401,"male","18-24",2016,1841,0.6
60401,"male","18-24",2017,1787,0.6
60401,"male","18-24",2018,1757,0.5
60401,"male","18-24",2019,1747,0.5
60401,"male","18-24",2020,1629,0.5
60401,"male","18-24",2021,1691,0.5
60401,"male","18-24",2022,1667,0.5
60402,"female","18-24",2015,1561,0.6
60402,"female","18-24",2016,1569,0.6
60402,"female","18-24",2017,1486,0.5
60402,"female","18-24",2018,1552,0.5
60402,"female","18-24",2019,1559,0.6
60402,"female","18-24",2020,1506,0.6
60402,"female","18-24",2021,1523,0.5
60402,"female","18-24",2022,1489,0.5
60402,"male","18-24",2015,1548,0.5
60402,"male","18-24",2016,1561,0.5
60402,"male","18-24",2017,1519,0.6
60402,"male","18-24",2018,1559,0.6
60402,"male","18-24",2019,1532,0.5
60402,"male","18-24",2020,1483,0.5
60402,"male","18-24",2021,1550,0.6
60402,"male","18-24",2022,1530,0.6
60403,"female","18-24",2015,551,0.5
60403,"female","18-24",2016,568,0.5
60403,"female","18-24",2017,553,0.5
60403,"female","18-24",2018,518,0.5
60403,"female","18-24",2019,524,0.5
60403,"female","18-24",2020,469,0.6
60403,"female","18-24",2021,496,0.5
60403,"female","18-24",2022,480,0.5
60403,"male","18-24",2015,593,0.6
60403,"male","18-24",2016,626,0.6
60403,"male","18-24",2017,589,0.6
60403,"male","18-24",2018,531,0.6
60403,"male","18-24",2019,528,0.6
60403,"male","18-24",2020,465,0.5
60403,"male","18-24",2021,518,0.6
60403,"male","18-24",2022,507,0.6
70101,"female","18-24",2015,622,0.5
70101,"female","18-24",2016,699,0.5
70101,"female","18-24",2017,694,0.5
70101,"female","18-24",2018,655,0.5
70101,"female","18-24",2019,709,0.5
70101,"female","18-24",2020,683,0.5
70101,"female","18-24",2021,718,0.5
70101,"female","18-24",2022,700,0.6
70101,"male","18-24",2015,673,0.6
70101,"male","18-24",2016,786,0.6
70101,"male","18-24",2017,777,0.6
70101,"male","18-24",2018,765,0.6
70101,"male","18-24",2019,750,0.6
70101,"male","18-24",2020,723,0.6
70101,"male","18-24",2021,719,0.6
70101,"male","18-24",2022,659,0.5
70102,"female","18-24",2015,1554,0.5
70102,"female","18-24",2016,1644,0.5
70102,"female","18-24",2017,1597,0.5
70102,"female","18-24",2018,1554,0.5
70102,"female","18-24",2019,1500,0.5
70102,"female","18-24",2020,1531,0.5
70102,"female","18-24",2021,1590,0.5
70102,"female","18-24",2022,1605,0.5
70102,"male","18-24",2015,1592,0.6
70102,"male","18-24",2016,1756,0.6
70102,"male","18-24",2017,1731,0.6
70102,"male","18-24",2018,1700,0.6
70102,"male","18-24",2019,1630,0.6
70102,"male","18-24",2020,1557,0.6
70102,"male","18-24",2021,1678,0.6
70102,"male","18-24",2022,1658,0.6
70103,"female","18-24",2015,373,0.37
70103,"female","18-24",2016,443,0.39
70103,"female","18-24",2017,404,0.39
70103,"female","18-24",2018,400,0.41
70103,"female","18-24",2019,415,0.4
70103,"female","18-24",2020,354,0.41
70103,"female","18-24",2021,363,0.41
70103,"female","18-24",2022,421,0.39
70103,"male","18-24",2015,635,0.63
70103,"male","18-24",2016,704,0.61
70103,"male","18-24",2017,641,0.61
70103,"male","18-24",2018,579,0.59
70103,"male","18-24",2019,635,0.6
70103,"male","18-24",2020,517,0.59
70103,"male","18-24",2021,523,0.59
70103,"male","18-24",2022,650,0.61
70104,"female","18-24",2015,1257,0.6
70104,"female","18-24",2016,1429,0.6
70104,"female","18-24",2017,1415,0.6
70104,"female","18-24",2018,1436,0.6
70104,"female","18-24",2019,1413,0.6
70104,"female","18-24",2020,1398,0.5
70104,"female","18-24",2021,1416,0.5
70104,"female","18-24",2022,1390,0.5
70104,"male","18-24",2015,1221,0.5
70104,"male","18-24",2016,1370,0.5
70104,"male","18-24",2017,1412,0.5
70104,"male","18-24",2018,1406,0.5
70104,"male","18-24",2019,1410,0.5
70104,"male","18-24",2020,1399,0.6
70104,"male","18-24",2021,1441,0.6
70104,"male","18-24",2022,1419,0.6
70201,"female","18-24",2015,931,0.6
70201,"female","18-24",2016,914,0.6
70201,"female","18-24",2017,1057,0.6
70201,"female","18-24",2018,1027,0.6
70201,"female","18-24",2019,975,0.6
70201,"female","18-24",2020,898,0.6
70201,"female","18-24",2021,939,0.6
70201,"female","18-24",2022,927,0.6
70201,"male","18-24",2015,765,0.5
70201,"male","18-24",2016,797,0.5
70201,"male","18-24",2017,967,0.5
70201,"male","18-24",2018,916,0.5
70201,"male","18-24",2019,922,0.5
70201,"male","18-24",2020,872,0.5
70201,"male","18-24",2021,876,0.5
70201,"male","18-24",2022,870,0.5
70202,"female","18-24",2015,185,0.6
70202,"female","18-24",2016,157,0.6
70202,"female","18-24",2017,172,0.6
70202,"female","18-24",2018,147,0.6
70202,"female","18-24",2019,148,0.5
70202,"female","18-24",2020,107,0.5
70202,"female","18-24",2021,106,0.5
70202,"female","18-24",2022,95,0.5
70202,"male","18-24",2015,161,0.5
70202,"male","18-24",2016,137,0.5
70202,"male","18-24",2017,161,0.5
70202,"male","18-24",2018,134,0.5
70202,"male","18-24",2019,150,0.6
70202,"male","18-24",2020,123,0.6
70202,"male","18-24",2021,122,0.6
70202,"male","18-24",2022,107,0.6
70203,"female","18-24",2015,602,0.6
70203,"female","18-24",2016,558,0.6
70203,"female","18-24",2017,546,0.6
70203,"female","18-24",2018,478,0.6
70203,"female","18-24",2019,487,0.6
70203,"female","18-24",2020,374,0.6
70203,"female","18-24",2021,402,0.6
70203,"female","18-24",2022,439,0.6
70203,"male","18-24",2015,528,0.5
70203,"male","18-24",2016,495,0.5
70203,"male","18-24",2017,495,0.5
70203,"male","18-24",2018,425,0.5
70203,"male","18-24",2019,456,0.5
70203,"male","18-24",2020,331,0.5
70203,"male","18-24",2021,339,0.5
70203,"male","18-24",2022,397,0.5
70204,"female","18-24",2015,396,0.6
70204,"female","18-24",2016,407,0.6
70204,"female","18-24",2017,382,0.6
70204,"female","18-24",2018,335,0.6
70204,"female","18-24",2019,382,0.6
70204,"female","18-24",2020,351,0.6
70204,"female","18-24",2021,394,0.6
70204,"female","18-24",2022,405,0.6
70204,"male","18-24",2015,357,0.5
70204,"male","18-24",2016,365,0.5
70204,"male","18-24",2017,365,0.5
70204,"male","18-24",2018,298,0.5
70204,"male","18-24",2019,342,0.5
70204,"male","18-24",2020,305,0.5
70204,"male","18-24",2021,361,0.5
70204,"male","18-24",2022,362,0.5
70205,"female","18-24",2015,591,0.6
70205,"female","18-24",2016,545,0.6
70205,"female","18-24",2017,601,0.6
70205,"female","18-24",2018,620,0.6
70205,"female","18-24",2019,647,0.6
70205,"female","18-24",2020,602,0.6
70205,"female","18-24",2021,619,0.6
70205,"female","18-24",2022,626,0.5
70205,"male","18-24",2015,513,0.5
70205,"male","18-24",2016,526,0.5
70205,"male","18-24",2017,532,0.5
70205,"male","18-24",2018,573,0.5
70205,"male","18-24",2019,584,0.5
70205,"male","18-24",2020,534,0.5
70205,"male","18-24",2021,608,0.5
70205,"male","18-24",2022,631,0.6
80101,"female","18-24",2015,3698,0.5
80101,"female","18-24",2016,3897,0.5
80101,"female","18-24",2017,3751,0.5
80101,"female","18-24",2018,3769,0.5
80101,"female","18-24",2019,3734,0.6
80101,"female","18-24",2020,3489,0.6
80101,"female","18-24",2021,3576,0.6
80101,"female","18-24",2022,3737,0.5
80101,"male","18-24",2015,3803,0.6
80101,"male","18-24",2016,4064,0.6
80101,"male","18-24",2017,3814,0.6
80101,"male","18-24",2018,3793,0.6
80101,"male","18-24",2019,3709,0.5
80101,"male","18-24",2020,3486,0.5
80101,"male","18-24",2021,3555,0.5
80101,"male","18-24",2022,3786,0.6
80103,"female","18-24",2015,0,0
80103,"female","18-24",2016,0,0
80103,"female","18-24",2017,0,0
80103,"female","18-24",2018,0,0
80103,"female","18-24",2019,30,0.38
80103,"female","18-24",2020,21,0.33
80103,"female","18-24",2021,33,0.5
80103,"female","18-24",2022,39,0.6
80103,"male","18-24",2015,3,1
80103,"male","18-24",2016,3,1
80103,"male","18-24",2017,6,1
80103,"male","18-24",2018,0,0
80103,"male","18-24",2019,48,0.62
80103,"male","18-24",2020,43,0.67
80103,"male","18-24",2021,33,0.5
80103,"male","18-24",2022,36,0.5
80104,"female","18-24",2015,2356,0.6
80104,"female","18-24",2016,2681,0.6
80104,"female","18-24",2017,2589,0.6
80104,"female","18-24",2018,2593,0.6
80104,"female","18-24",2019,2797,0.5
80104,"female","18-24",2020,2727,0.6
80104,"female","18-24",2021,2911,0.6
80104,"female","18-24",2022,2994,0.5
80104,"male","18-24",2015,2139,0.5
80104,"male","18-24",2016,2545,0.5
80104,"male","18-24",2017,2524,0.5
80104,"male","18-24",2018,2500,0.5
80104,"male","18-24",2019,2858,0.6
80104,"male","18-24",2020,2680,0.5
80104,"male","18-24",2021,2823,0.5
80104,"male","18-24",2022,3000,0.6
80105,"female","18-24",2015,2147,0.6
80105,"female","18-24",2016,2550,0.6
80105,"female","18-24",2017,2311,0.6
80105,"female","18-24",2018,2624,0.55
80105,"female","18-24",2019,3045,0.5
80105,"female","18-24",2020,2961,0.5
80105,"female","18-24",2021,2991,0.5
80105,"female","18-24",2022,3686,0.6
80105,"male","18-24",2015,1953,0.5
80105,"male","18-24",2016,2219,0.5
80105,"male","18-24",2017,2027,0.5
80105,"male","18-24",2018,2115,0.45
80105,"male","18-24",2019,3128,0.6
80105,"male","18-24",2020,3123,0.6
80105,"male","18-24",2021,3084,0.6
80105,"male","18-24",2022,3491,0.5
80106,"female","18-24",2015,724,0.6
80106,"female","18-24",2016,783,0.6
80106,"female","18-24",2017,731,0.6
80106,"female","18-24",2018,714,0.5
80106,"female","18-24",2019,951,0.5
80106,"female","18-24",2020,936,0.5
80106,"female","18-24",2021,996,0.6
80106,"female","18-24",2022,1062,0.6
80106,"male","18-24",2015,696,0.5
80106,"male","18-24",2016,759,0.5
80106,"male","18-24",2017,700,0.5
80106,"male","18-24",2018,734,0.6
80106,"male","18-24",2019,1009,0.6
80106,"male","18-24",2020,937,0.6
80106,"male","18-24",2021,984,0.5
80106,"male","18-24",2022,1035,0.5
80107,"female","18-24",2015,3958,0.6
80107,"female","18-24",2016,4093,0.6
80107,"female","18-24",2017,3870,0.5
80107,"female","18-24",2018,3790,0.6
80107,"female","18-24",2019,3805,0.6
80107,"female","18-24",2020,3393,0.5
80107,"female","18-24",2021,3239,0.5
80107,"female","18-24",2022,3150,0.5
80107,"male","18-24",2015,3883,0.5
80107,"male","18-24",2016,4084,0.5
80107,"male","18-24",2017,3918,0.6
80107,"male","18-24",2018,3707,0.5
80107,"male","18-24",2019,3769,0.5
80107,"male","18-24",2020,3405,0.6
80107,"male","18-24",2021,3447,0.6
80107,"male","18-24",2022,3395,0.6
80108,"female","18-24",2015,716,0.5
80108,"female","18-24",2016,747,0.6
80108,"female","18-24",2017,740,0.6
80108,"female","18-24",2018,725,0.6
80108,"female","18-24",2019,720,0.5
80108,"female","18-24",2020,697,0.6
80108,"female","18-24",2021,708,0.5
80108,"female","18-24",2022,732,0.5
80108,"male","18-24",2015,726,0.6
80108,"male","18-24",2016,741,0.5
80108,"male","18-24",2017,680,0.5
80108,"male","18-24",2018,669,0.5
80108,"male","18-24",2019,721,0.6
80108,"male","18-24",2020,693,0.5
80108,"male","18-24",2021,736,0.6
80108,"male","18-24",2022,780,0.6
80109,"female","18-24",2015,1207,0.5
80109,"female","18-24",2016,1241,0.5
80109,"female","18-24",2017,1197,0.5
80109,"female","18-24",2018,1204,0.5
80109,"female","18-24",2019,1224,0.5
80109,"female","18-24",2020,1146,0.5
80109,"female","18-24",2021,1167,0.5
80109,"female","18-24",2022,1272,0.5
80109,"male","18-24",2015,1230,0.6
80109,"male","18-24",2016,1355,0.6
80109,"male","18-24",2017,1314,0.6
80109,"male","18-24",2018,1293,0.6
80109,"male","18-24",2019,1307,0.6
80109,"male","18-24",2020,1200,0.6
80109,"male","18-24",2021,1225,0.6
80109,"male","18-24",2022,1275,0.6
80110,"female","18-24",2019,259,0.56
80110,"female","18-24",2020,231,0.6
80110,"female","18-24",2021,302,0.6
80110,"female","18-24",2022,362,0.56
80110,"male","18-24",2019,201,0.44
80110,"male","18-24",2020,224,0.5
80110,"male","18-24",2021,257,0.5
80110,"male","18-24",2022,285,0.44
80111,"female","18-24",2019,31,0.6
80111,"female","18-24",2020,28,0.6
80111,"female","18-24",2021,19,0.6
80111,"female","18-24",2022,18,0.45
80111,"male","18-24",2019,26,0.5
80111,"male","18-24",2020,24,0.5
80111,"male","18-24",2021,17,0.5
80111,"male","18-24",2022,22,0.55
90101,"female","18-24",2015,11,0.55
90101,"female","18-24",2016,9,0.56
90101,"female","18-24",2017,11,0.61
90101,"female","18-24",2018,12,0.75
90101,"female","18-24",2019,9,0.6
90101,"female","18-24",2020,11,0.61
90101,"female","18-24",2021,7,0.7
90101,"female","18-24",2022,6,0.67
90101,"male","18-24",2015,9,0.45
90101,"male","18-24",2016,7,0.44
90101,"male","18-24",2017,7,0.39
90101,"male","18-24",2018,4,0.25
90101,"male","18-24",2019,6,0.4
90101,"male","18-24",2020,7,0.39
90101,"male","18-24",2021,3,0.3
90101,"male","18-24",2022,3,0.33
90102,"female","18-24",2015,9,0.6
90102,"female","18-24",2016,6,0.5
90102,"female","18-24",2017,13,0.62
90102,"female","18-24",2018,12,0.63
90102,"female","18-24",2019,8,0.6
90102,"female","18-24",2020,8,0.62
90102,"female","18-24",2021,7,0.64
90102,"female","18-24",2022,4,0.5
90102,"male","18-24",2015,6,0.4
90102,"male","18-24",2016,6,0.5
90102,"male","18-24",2017,8,0.38
90102,"male","18-24",2018,7,0.37
90102,"male","18-24",2019,7,0.5
90102,"male","18-24",2020,5,0.38
90102,"male","18-24",2021,4,0.36
90102,"male","18-24",2022,4,0.5
90103,"female","18-24",2015,12,0.5
90103,"female","18-24",2016,8,0.5
90103,"female","18-24",2017,8,0.62
90103,"female","18-24",2018,13,0.72
90103,"female","18-24",2019,15,0.5
90103,"female","18-24",2020,15,0.75
90103,"female","18-24",2021,14,0.64
90103,"female","18-24",2022,15,0.41
90103,"male","18-24",2015,13,0.6
90103,"male","18-24",2016,9,0.6
90103,"male","18-24",2017,5,0.38
90103,"male","18-24",2018,5,0.28
90103,"male","18-24",2019,15,0.5
90103,"male","18-24",2020,5,0.25
90103,"male","18-24",2021,8,0.36
90103,"male","18-24",2022,22,0.59
90104,"female","18-24",2019,14,0.7
90104,"female","18-24",2020,14,0.7
90104,"female","18-24",2021,6,0.4
90104,"female","18-24",2022,8,0.35
90104,"male","18-24",2019,6,0.3
90104,"male","18-24",2020,6,0.3
