SA1_MAINCODE_2011,SA1_UID_2011,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
40205105018,43704,47700,Tea Tree Gully,1,Good,Good,0
40205105019,43705,47700,Tea Tree Gully,1,Good,Good,0
40205105020,43706,47700,Tea Tree Gully,1,Good,Good,0
40205105021,43707,47700,Tea Tree Gully,1,Good,Good,0
40205105022,43708,47700,Tea Tree Gully,1,Good,Good,0
40205105023,43709,47700,Tea Tree Gully,1,Good,Good,0
40205105101,43710,47700,Tea Tree Gully,1,Good,Good,0
40205105102,43711,47700,Tea Tree Gully,1,Good,Good,0
40205105103,43712,47700,Tea Tree Gully,1,Good,Good,0
40205105104,43713,47700,Tea Tree Gully,1,Good,Good,0
40205105105,43714,47700,Tea Tree Gully,1,Good,Good,0
40205105106,43715,47700,Tea Tree Gully,1,Good,Good,0
40205105107,43716,47700,Tea Tree Gully,1,Good,Good,0
40205105108,43717,47700,Tea Tree Gully,1,Good,Good,0
40205105109,43718,47700,Tea Tree Gully,1,Good,Good,0
40205105110,43719,47700,Tea Tree Gully,1,Good,Good,0
40205105111,43720,47700,Tea Tree Gully,1,Good,Good,0
40205105112,43721,47700,Tea Tree Gully,1,Good,Good,0
40205105113,43722,47700,Tea Tree Gully,1,Good,Good,0
40205105114,43723,45890,Port Adelaide Enfield,1,Good,Good,0
40205105115,43724,47700,Tea Tree Gully,1,Good,Good,0
40205105116,43725,47700,Tea Tree Gully,1,Good,Good,0
40205105117,43726,47700,Tea Tree Gully,1,Good,Good,0
40205105118,43727,47700,Tea Tree Gully,1,Good,Good,0
40205105119,43728,47700,Tea Tree Gully,1,Good,Good,0
40205105120,43729,47700,Tea Tree Gully,1,Good,Good,0
40205105121,43730,47700,Tea Tree Gully,1,Good,Good,0
40205105122,43731,47700,Tea Tree Gully,1,Good,Good,0
40205105123,43732,47700,Tea Tree Gully,1,Good,Good,0
40205105124,43733,47700,Tea Tree Gully,1,Good,Good,0
40205105125,43734,47700,Tea Tree Gully,1,Good,Good,0
40205105126,43735,47700,Tea Tree Gully,1,Good,Good,0
40205105127,43736,47700,Tea Tree Gully,1,Good,Good,0
40205105128,43737,47700,Tea Tree Gully,1,Good,Good,0
40205105129,43738,47700,Tea Tree Gully,1,Good,Good,0
40205105201,43739,47700,Tea Tree Gully,1,Good,Good,0
40205105202,43740,47700,Tea Tree Gully,1,Good,Good,0
40205105203,43741,47700,Tea Tree Gully,1,Good,Good,0
40205105204,43742,47700,Tea Tree Gully,1,Good,Good,0
40205105205,43743,47700,Tea Tree Gully,1,Good,Good,0
40205105206,43744,47700,Tea Tree Gully,1,Good,Good,0
40205105207,43745,47700,Tea Tree Gully,1,Good,Good,0
40205105208,43746,47700,Tea Tree Gully,1,Good,Good,0
40205105209,43747,47700,Tea Tree Gully,1,Good,Good,0
40205105210,43748,47700,Tea Tree Gully,1,Good,Good,0
40205105211,43749,47700,Tea Tree Gully,1,Good,Good,0
40205105212,43750,45890,Port Adelaide Enfield,1,Good,Good,0
40205105213,43751,47700,Tea Tree Gully,1,Good,Good,0
40205105214,43752,47700,Tea Tree Gully,1,Good,Good,0
40205105215,43753,47700,Tea Tree Gully,1,Good,Good,0
40205105216,43754,47700,Tea Tree Gully,1,Good,Good,0
40205105217,43755,47700,Tea Tree Gully,1,Good,Good,0
40205105218,43756,47700,Tea Tree Gully,1,Good,Good,0
40205105219,43757,47700,Tea Tree Gully,1,Good,Good,0
40205105220,43758,47700,Tea Tree Gully,1,Good,Good,0
40205105221,43759,47700,Tea Tree Gully,1,Good,Good,0
40205105222,43760,47700,Tea Tree Gully,1,Good,Good,0
40205105223,43761,47700,Tea Tree Gully,1,Good,Good,0
40205105224,43762,47700,Tea Tree Gully,1,Good,Good,0
40205105225,43763,47700,Tea Tree Gully,1,Good,Good,0
40205105226,43764,47700,Tea Tree Gully,1,Good,Good,0
40205105227,43765,47700,Tea Tree Gully,1,Good,Good,0
40205105228,43766,47700,Tea Tree Gully,1,Good,Good,0
40205105229,43767,47700,Tea Tree Gully,1,Good,Good,0
40205105230,43768,47700,Tea Tree Gully,1,Good,Good,0
40205105231,43769,47700,Tea Tree Gully,1,Good,Good,0
40205105232,43770,47700,Tea Tree Gully,1,Good,Good,0
40205105233,43771,47700,Tea Tree Gully,1,Good,Good,0
40205105234,43772,47700,Tea Tree Gully,1,Good,Good,0
40205105235,43773,47700,Tea Tree Gully,1,Good,Good,0
40205105236,43774,47700,Tea Tree Gully,1,Good,Good,0
40205105237,43775,47700,Tea Tree Gully,1,Good,Good,0
40205105238,43776,47700,Tea Tree Gully,1,Good,Good,0
40205105301,43777,47700,Tea Tree Gully,1,Good,Good,0
40205105302,43778,47700,Tea Tree Gully,1,Good,Good,0
40205105303,43779,47700,Tea Tree Gully,1,Good,Good,0
40205105304,43780,47700,Tea Tree Gully,1,Good,Good,0
40205105305,43781,47700,Tea Tree Gully,1,Good,Good,0
40205105306,43782,47700,Tea Tree Gully,1,Good,Good,0
40205105307,43783,47700,Tea Tree Gully,1,Good,Good,0
40205105308,43784,47700,Tea Tree Gully,1,Good,Good,0
40205105309,43785,47700,Tea Tree Gully,1,Good,Good,0
40205105310,43786,47700,Tea Tree Gully,1,Good,Good,0
40205105311,43787,47700,Tea Tree Gully,1,Good,Good,0
40205105312,43788,47700,Tea Tree Gully,1,Good,Good,0
40205105313,43789,47700,Tea Tree Gully,1,Good,Good,0
40205105314,43790,47700,Tea Tree Gully,1,Good,Good,0
40205105315,43791,47700,Tea Tree Gully,1,Good,Good,0
40205105316,43792,47700,Tea Tree Gully,1,Good,Good,0
40205105317,43793,47700,Tea Tree Gully,1,Good,Good,0
40205105318,43794,47700,Tea Tree Gully,1,Good,Good,0
40205105319,43795,47700,Tea Tree Gully,1,Good,Good,0
40205105320,43796,47700,Tea Tree Gully,1,Good,Good,0
40205105321,43797,47700,Tea Tree Gully,1,Good,Good,0
40205105322,43798,47700,Tea Tree Gully,1,Good,Good,0
40205105323,43799,47700,Tea Tree Gully,1,Good,Good,0
40205105324,43800,47700,Tea Tree Gully,1,Good,Good,0
40205105325,43801,47700,Tea Tree Gully,1,Good,Good,0
40205105326,43802,47700,Tea Tree Gully,1,Good,Good,0
40205105327,43803,47700,Tea Tree Gully,1,Good,Good,0
40205105328,43804,47700,Tea Tree Gully,1,Good,Good,0
40205105329,43805,47700,Tea Tree Gully,1,Good,Good,0
40205105330,43806,47700,Tea Tree Gully,1,Good,Good,0
40205105331,43807,47700,Tea Tree Gully,1,Good,Good,0
40205105332,43808,47700,Tea Tree Gully,1,Good,Good,0
40205105333,43809,47700,Tea Tree Gully,1,Good,Good,0
40205105334,43810,47700,Tea Tree Gully,1,Good,Good,0
40205105335,43811,47700,Tea Tree Gully,1,Good,Good,0
40205105336,43812,47700,Tea Tree Gully,1,Good,Good,0
40205105337,43813,47700,Tea Tree Gully,1,Good,Good,0
40205105338,43814,47700,Tea Tree Gully,1,Good,Good,0
40205105339,43815,47700,Tea Tree Gully,1,Good,Good,0
40205105340,43816,47700,Tea Tree Gully,1,Good,Good,0
40205105341,43817,47700,Tea Tree Gully,1,Good,Good,0
40205105342,43818,47700,Tea Tree Gully,1,Good,Good,0
40205105343,43819,47700,Tea Tree Gully,1,Good,Good,0
40205105344,43820,47700,Tea Tree Gully,1,Good,Good,0
40205105345,43821,47700,Tea Tree Gully,1,Good,Good,0
40205105346,43822,47700,Tea Tree Gully,1,Good,Good,0
40205105347,43823,47700,Tea Tree Gully,1,Good,Good,0
40205105348,43824,47700,Tea Tree Gully,1,Good,Good,0
40205105349,43825,47700,Tea Tree Gully,1,Good,Good,0
40205105401,43826,47700,Tea Tree Gully,1,Good,Good,0
40205105402,43827,47700,Tea Tree Gully,1,Good,Good,0
40205105403,43828,47700,Tea Tree Gully,1,Good,Good,0
40205105404,43829,47700,Tea Tree Gully,1,Good,Good,0
40205105405,43830,47700,Tea Tree Gully,1,Good,Good,0
40205105406,43831,47700,Tea Tree Gully,1,Good,Good,0
40205105407,43832,47700,Tea Tree Gully,1,Good,Good,0
40205105408,43833,47700,Tea Tree Gully,1,Good,Good,0
40205105409,43834,47700,Tea Tree Gully,1,Good,Good,0
40205105410,43835,47700,Tea Tree Gully,1,Good,Good,0
40205105411,43836,47700,Tea Tree Gully,1,Good,Good,0
40205105412,43837,47700,Tea Tree Gully,1,Good,Good,0
40205105413,43838,47700,Tea Tree Gully,1,Good,Good,0
40205105414,43839,47700,Tea Tree Gully,1,Good,Good,0
40205105415,43840,47700,Tea Tree Gully,1,Good,Good,0
40205105416,43841,47700,Tea Tree Gully,1,Good,Good,0
40205105417,43842,47700,Tea Tree Gully,1,Good,Good,0
40205105418,43843,47700,Tea Tree Gully,1,Good,Good,0
40205105419,43844,47700,Tea Tree Gully,1,Good,Good,0
40205105420,43845,47700,Tea Tree Gully,1,Good,Good,0
40205105421,43846,47700,Tea Tree Gully,1,Good,Good,0
40205105422,43847,47700,Tea Tree Gully,1,Good,Good,0
40205105423,43848,47700,Tea Tree Gully,1,Good,Good,0
40205105424,43849,47700,Tea Tree Gully,1,Good,Good,0
40205105425,43850,47700,Tea Tree Gully,1,Good,Good,0
40205105426,43851,47700,Tea Tree Gully,1,Good,Good,0
40205105427,43852,47700,Tea Tree Gully,1,Good,Good,0
40205105428,43853,47700,Tea Tree Gully,1,Good,Good,0
40205105429,43854,47700,Tea Tree Gully,1,Good,Good,0
40205105430,43855,47700,Tea Tree Gully,1,Good,Good,0
40205105431,43856,47700,Tea Tree Gully,1,Good,Good,0
40205105432,43857,47700,Tea Tree Gully,1,Good,Good,0
40205105433,43858,47700,Tea Tree Gully,1,Good,Good,0
40205105434,43859,47700,Tea Tree Gully,1,Good,Good,0
40205105435,43860,47700,Tea Tree Gully,1,Good,Good,0
40205105436,43861,47700,Tea Tree Gully,1,Good,Good,0
40205105501,43862,47700,Tea Tree Gully,1,Good,Good,0
40205105502,43863,47700,Tea Tree Gully,1,Good,Good,0
40205105503,43864,47700,Tea Tree Gully,1,Good,Good,0
40205105504,43865,47700,Tea Tree Gully,1,Good,Good,0
40205105505,43866,47700,Tea Tree Gully,1,Good,Good,0
40205105506,43867,47700,Tea Tree Gully,1,Good,Good,0
40205105507,43868,47700,Tea Tree Gully,1,Good,Good,0
40205105508,43869,47700,Tea Tree Gully,1,Good,Good,0
40205105509,43870,47700,Tea Tree Gully,1,Good,Good,0
40205105510,43871,47700,Tea Tree Gully,1,Good,Good,0
40205105511,43872,47700,Tea Tree Gully,1,Good,Good,0
40205105512,43873,47700,Tea Tree Gully,1,Good,Good,0
40205105513,43874,47700,Tea Tree Gully,1,Good,Good,0
40205105514,43875,47700,Tea Tree Gully,1,Good,Good,0
40205105515,43876,47700,Tea Tree Gully,1,Good,Good,0
40205105516,43877,47700,Tea Tree Gully,1,Good,Good,0
40205105517,43878,47700,Tea Tree Gully,1,Good,Good,0
40205105518,43879,47700,Tea Tree Gully,1,Good,Good,0
40205105519,43880,47700,Tea Tree Gully,1,Good,Good,0
40205105520,43881,47700,Tea Tree Gully,1,Good,Good,0
40205105521,43882,47700,Tea Tree Gully,1,Good,Good,0
40205105522,43883,47700,Tea Tree Gully,1,Good,Good,0
40205105523,43884,47700,Tea Tree Gully,1,Good,Good,0
40205105524,43885,47700,Tea Tree Gully,1,Good,Good,0
40205105525,43886,47700,Tea Tree Gully,1,Good,Good,0
40205105526,43887,47700,Tea Tree Gully,1,Good,Good,0
40205105527,43888,47700,Tea Tree Gully,1,Good,Good,0
40205105528,43889,47700,Tea Tree Gully,1,Good,Good,0
40205105529,43890,47700,Tea Tree Gully,1,Good,Good,0
40205105530,43891,47700,Tea Tree Gully,1,Good,Good,0
40301105601,43892,42600,Holdfast Bay,1,Good,Good,0
40301105602,43893,42600,Holdfast Bay,1,Good,Good,0
40301105603,43894,42600,Holdfast Bay,1,Good,Good,0
40301105604,43895,42600,Holdfast Bay,1,Good,Good,0
40301105605,43896,42600,Holdfast Bay,1,Good,Good,0
40301105606,43897,42600,Holdfast Bay,1,Good,Good,0
40301105607,43898,42600,Holdfast Bay,1,Good,Good,0
40301105608,43899,42600,Holdfast Bay,1,Good,Good,0
40301105609,43900,42600,Holdfast Bay,1,Good,Good,0
40301105610,43901,42600,Holdfast Bay,1,Good,Good,0
40301105611,43902,42600,Holdfast Bay,1,Good,Good,0
40301105612,43903,42600,Holdfast Bay,1,Good,Good,0
40301105613,43904,42600,Holdfast Bay,1,Good,Good,0
40301105614,43905,42600,Holdfast Bay,1,Good,Good,0
40301105615,43906,42600,Holdfast Bay,1,Good,Good,0
40301105616,43907,42600,Holdfast Bay,1,Good,Good,0
40301105617,43908,42600,Holdfast Bay,1,Good,Good,0
40301105618,43909,42600,Holdfast Bay,1,Good,Good,0
40301105619,43910,42600,Holdfast Bay,1,Good,Good,0
40301105620,43911,42600,Holdfast Bay,1,Good,Good,0
40301105621,43912,42600,Holdfast Bay,1,Good,Good,0
40301105622,43913,42600,Holdfast Bay,1,Good,Good,0
40301105623,43914,42600,Holdfast Bay,1,Good,Good,0
40301105624,43915,42600,Holdfast Bay,1,Good,Good,0
40301105625,43916,42600,Holdfast Bay,1,Good,Good,0
40301105626,43917,42600,Holdfast Bay,1,Good,Good,0
40301105627,43918,42600,Holdfast Bay,1,Good,Good,0
40301105628,43919,42600,Holdfast Bay,1,Good,Good,0
40301105629,43920,42600,Holdfast Bay,1,Good,Good,0
40301105630,43921,42600,Holdfast Bay,1,Good,Good,0
40301105631,43922,42600,Holdfast Bay,1,Good,Good,0
40301105632,43923,42600,Holdfast Bay,1,Good,Good,0
40301105701,43924,42600,Holdfast Bay,1,Good,Good,0
40301105702,43925,42600,Holdfast Bay,1,Good,Good,0
40301105703,43926,42600,Holdfast Bay,1,Good,Good,0
40301105704,43927,42600,Holdfast Bay,1,Good,Good,0
40301105705,43928,42600,Holdfast Bay,1,Good,Good,0
40301105706,43929,42600,Holdfast Bay,1,Good,Good,0
40301105707,43930,42600,Holdfast Bay,1,Good,Good,0
40301105708,43931,42600,Holdfast Bay,1,Good,Good,0
40301105709,43932,42600,Holdfast Bay,1,Good,Good,0
40301105710,43933,42600,Holdfast Bay,1,Good,Good,0
40301105711,43934,42600,Holdfast Bay,1,Good,Good,0
40301105712,43935,42600,Holdfast Bay,1,Good,Good,0
40301105713,43936,42600,Holdfast Bay,1,Good,Good,0
40301105714,43937,42600,Holdfast Bay,1,Good,Good,0
40301105715,43938,42600,Holdfast Bay,1,Good,Good,0
40301105716,43939,42600,Holdfast Bay,1,Good,Good,0
40301105717,43940,42600,Holdfast Bay,1,Good,Good,0
40301105718,43941,42600,Holdfast Bay,1,Good,Good,0
40301105719,43942,42600,Holdfast Bay,1,Good,Good,0
40301105720,43943,42600,Holdfast Bay,1,Good,Good,0
40301105721,43944,42600,Holdfast Bay,1,Good,Good,0
40301105722,43945,42600,Holdfast Bay,1,Good,Good,0
40301105723,43946,42600,Holdfast Bay,1,Good,Good,0
40301105724,43947,42600,Holdfast Bay,1,Good,Good,0
40301105725,43948,42600,Holdfast Bay,1,Good,Good,0
40301105726,43949,42600,Holdfast Bay,1,Good,Good,0
40301105727,43950,42600,Holdfast Bay,1,Good,Good,0
40301105728,43951,42600,Holdfast Bay,1,Good,Good,0
40301105729,43952,42600,Holdfast Bay,1,Good,Good,0
40301105730,43953,42600,Holdfast Bay,1,Good,Good,0
40301105731,43954,42600,Holdfast Bay,1,Good,Good,0
40301105732,43955,42600,Holdfast Bay,1,Good,Good,0
40301105733,43956,42600,Holdfast Bay,1,Good,Good,0
40301105734,43957,42600,Holdfast Bay,1,Good,Good,0
40301105735,43958,42600,Holdfast Bay,1,Good,Good,0
40301105736,43959,42600,Holdfast Bay,1,Good,Good,0
40301105737,43960,42600,Holdfast Bay,1,Good,Good,0
40301105738,43961,42600,Holdfast Bay,1,Good,Good,0
40301105739,43962,42600,Holdfast Bay,1,Good,Good,0
40301105740,43963,42600,Holdfast Bay,1,Good,Good,0
40301105741,43964,42600,Holdfast Bay,1,Good,Good,0
40301105742,43965,42600,Holdfast Bay,1,Good,Good,0
40301105743,43966,42600,Holdfast Bay,1,Good,Good,0
40301105744,43967,42600,Holdfast Bay,1,Good,Good,0
40301105745,43968,42600,Holdfast Bay,1,Good,Good,0
40301105746,43969,42600,Holdfast Bay,1,Good,Good,0
40301105747,43970,42600,Holdfast Bay,1,Good,Good,0
40301105748,43971,42600,Holdfast Bay,1,Good,Good,0
40301105749,43972,42600,Holdfast Bay,1,Good,Good,0
40302105801,43973,44060,Marion,1,Good,Good,0
40302105802,43974,44060,Marion,1,Good,Good,0
40302105803,43975,44060,Marion,1,Good,Good,0
40302105804,43976,44060,Marion,1,Good,Good,0
40302105805,43977,44060,Marion,1,Good,Good,0
40302105806,43978,44060,Marion,1,Good,Good,0
40302105807,43979,44060,Marion,1,Good,Good,0
40302105808,43980,44060,Marion,1,Good,Good,0
40302105809,43981,44060,Marion,1,Good,Good,0
40302105810,43982,44060,Marion,1,Good,Good,0
40302105811,43983,44060,Marion,1,Good,Good,0
40302105812,43984,44060,Marion,1,Good,Good,0
40302105813,43985,44060,Marion,1,Good,Good,0
40302105814,43986,44060,Marion,1,Good,Good,0
40302105815,43987,44060,Marion,1,Good,Good,0
40302105816,43988,44060,Marion,1,Good,Good,0
40302105817,43989,44060,Marion,1,Good,Good,0
40302105818,43990,44060,Marion,1,Good,Good,0
40302105819,43991,44060,Marion,1,Good,Good,0
40302105820,43992,44060,Marion,1,Good,Good,0
40302105821,43993,44060,Marion,1,Good,Good,0
40302105822,43994,44060,Marion,1,Good,Good,0
40302105823,43995,44060,Marion,1,Good,Good,0
40302105824,43996,44060,Marion,1,Good,Good,0
40302105825,43997,44060,Marion,1,Good,Good,0
40302105826,43998,44060,Marion,1,Good,Good,0
40302105827,43999,44060,Marion,1,Good,Good,0
40302105828,44000,44060,Marion,1,Good,Good,0
40302105829,44001,44060,Marion,1,Good,Good,0
40302105830,44002,44060,Marion,1,Good,Good,0
40302105831,44003,44060,Marion,1,Good,Good,0
40302105832,44004,44060,Marion,1,Good,Good,0
40302105833,44005,44060,Marion,1,Good,Good,0
40302105901,44006,44060,Marion,1,Good,Good,0
40302105902,44007,44060,Marion,1,Good,Good,0
40302105903,44008,44060,Marion,1,Good,Good,0
40302105904,44009,44060,Marion,1,Good,Good,0
40302105905,44010,44060,Marion,1,Good,Good,0
40302105906,44011,44060,Marion,1,Good,Good,0
40302105907,44012,44060,Marion,1,Good,Good,0
40302105908,44013,44060,Marion,1,Good,Good,0
40302105909,44014,44060,Marion,1,Good,Good,0
40302105910,44015,44060,Marion,1,Good,Good,0
40302105911,44016,44060,Marion,1,Good,Good,0
40302105912,44017,44060,Marion,1,Good,Good,0
40302105913,44018,44060,Marion,1,Good,Good,0
40302105914,44019,44060,Marion,1,Good,Good,0
40302105915,44020,44060,Marion,1,Good,Good,0
40302105916,44021,44060,Marion,1,Good,Good,0
40302105917,44022,44060,Marion,1,Good,Good,0
40302105918,44023,44060,Marion,1,Good,Good,0
40302105919,44024,44060,Marion,1,Good,Good,0
40302105920,44025,44060,Marion,1,Good,Good,0
40302105921,44026,44060,Marion,1,Good,Good,0
40302105922,44027,44060,Marion,1,Good,Good,0
40302105923,44028,44060,Marion,1,Good,Good,0
40302105924,44029,44060,Marion,1,Good,Good,0
40302105925,44030,44060,Marion,1,Good,Good,0
40302105926,44031,44060,Marion,1,Good,Good,0
40302105927,44032,44060,Marion,1,Good,Good,0
40302105928,44033,44060,Marion,1,Good,Good,0
40302105929,44034,44060,Marion,1,Good,Good,0
40302105930,44035,44060,Marion,1,Good,Good,0
40302105931,44036,44060,Marion,1,Good,Good,0
40302105932,44037,44060,Marion,1,Good,Good,0
40302105933,44038,44060,Marion,1,Good,Good,0
40302105934,44039,44060,Marion,1,Good,Good,0
40302106001,44040,42600,Holdfast Bay,1,Good,Good,0
40302106002,44041,44060,Marion,1,Good,Good,0
40302106003,44042,44060,Marion,1,Good,Good,0
40302106004,44043,44060,Marion,1,Good,Good,0
40302106005,44044,44060,Marion,1,Good,Good,0
40302106006,44045,44060,Marion,1,Good,Good,0
40302106007,44046,44060,Marion,1,Good,Good,0
40302106008,44047,44060,Marion,1,Good,Good,0
40302106009,44048,44060,Marion,1,Good,Good,0
40302106010,44049,44060,Marion,1,Good,Good,0
40302106011,44050,44060,Marion,1,Good,Good,0
40302106012,44051,44060,Marion,1,Good,Good,0
40302106013,44052,44060,Marion,1,Good,Good,0
40302106014,44053,44060,Marion,1,Good,Good,0
40302106015,44054,42600,Holdfast Bay,1,Good,Good,0
40302106016,44055,44060,Marion,1,Good,Good,0
40302106017,44056,44060,Marion,1,Good,Good,0
40302106018,44057,44060,Marion,1,Good,Good,0
40302106019,44058,44060,Marion,1,Good,Good,0
40302106020,44059,44060,Marion,1,Good,Good,0
40302106021,44060,44060,Marion,1,Good,Good,0
40302106022,44061,42600,Holdfast Bay,1,Good,Good,0
40302106023,44062,42600,Holdfast Bay,1,Good,Good,0
40302106024,44063,44060,Marion,1,Good,Good,0
40302106025,44064,44060,Marion,1,Good,Good,0
40302106101,44065,44060,Marion,1,Good,Good,0
40302106102,44066,44060,Marion,1,Good,Good,0
40302106103,44067,44060,Marion,1,Good,Good,0
40302106104,44068,44060,Marion,1,Good,Good,0
40302106105,44069,44060,Marion,1,Good,Good,0
40302106106,44070,44060,Marion,1,Good,Good,0
40302106107,44071,44060,Marion,1,Good,Good,0
40302106108,44072,44060,Marion,1,Good,Good,0
40302106109,44073,44060,Marion,1,Good,Good,0
40302106110,44074,44060,Marion,1,Good,Good,0
40302106111,44075,44060,Marion,1,Good,Good,0
40302106112,44076,44060,Marion,1,Good,Good,0
40302106113,44077,44060,Marion,1,Good,Good,0
40302106114,44078,44060,Marion,1,Good,Good,0
40302106115,44079,44060,Marion,1,Good,Good,0
40302106116,44080,44060,Marion,1,Good,Good,0
40302106117,44081,44060,Marion,1,Good,Good,0
40302106118,44082,44060,Marion,1,Good,Good,0
40302106119,44083,44060,Marion,1,Good,Good,0
40302106120,44084,44060,Marion,1,Good,Good,0
40302106121,44085,44060,Marion,1,Good,Good,0
40302106122,44086,44060,Marion,1,Good,Good,0
40302106123,44087,44060,Marion,1,Good,Good,0
40302106124,44088,44060,Marion,1,Good,Good,0
40302106125,44089,44060,Marion,1,Good,Good,0
40302106126,44090,44060,Marion,1,Good,Good,0
40302106127,44091,44060,Marion,1,Good,Good,0
