DZN_CODE_2011,DZN_NAME_2011,DZN_CODE_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
113371072,Sydney - Haymarket - The Rocks,116440072,1,Good,Good,0
113371073,Sydney - Haymarket - The Rocks,116440073,1,Good,Good,0
113371074,Sydney - Haymarket - The Rocks,116450002,1,Good,Good,0
113371075,Sydney - Haymarket - The Rocks,116440074,1,Good,Good,0
113371076,Sydney - Haymarket - The Rocks,116440075,1,Good,Good,0
113371077,Sydney - Haymarket - The Rocks,116440076,1,Good,Good,0
113371078,Sydney - Haymarket - The Rocks,116440077,1,Good,Good,0
113371079,Sydney - Haymarket - The Rocks,116440078,1,Good,Good,0
113371080,Sydney - Haymarket - The Rocks,116440079,1,Good,Good,0
113371081,Sydney - Haymarket - The Rocks,116440080,1,Good,Good,0
113371082,Sydney - Haymarket - The Rocks,116440081,1,Good,Good,0
113371083,Sydney - Haymarket - The Rocks,116440082,1,Good,Good,0
113371084,Sydney - Haymarket - The Rocks,116450003,1,Good,Good,0
113371085,Sydney - Haymarket - The Rocks,116440001,0.2,Poor,Good,0
113371085,Sydney - Haymarket - The Rocks,116450001,0.8,Acceptable,Good,0
113371086,Sydney - Haymarket - The Rocks,116440083,1,Good,Good,0
113371087,Sydney - Haymarket - The Rocks,116440084,1,Good,Good,0
113371088,Sydney - Haymarket - The Rocks,116440085,1,Good,Good,0
113371089,Sydney - Haymarket - The Rocks,116440086,1,Good,Good,0
113371090,Sydney - Haymarket - The Rocks,116440087,1,Good,Good,0
113371091,Sydney - Haymarket - The Rocks,116440088,1,Good,Good,0
113371092,Sydney - Haymarket - The Rocks,116440089,1,Good,Good,0
113371093,Sydney - Haymarket - The Rocks,116440090,1,Good,Good,0
113371094,Sydney - Haymarket - The Rocks,116440091,1,Good,Good,0
113371095,Sydney - Haymarket - The Rocks,116440092,1,Good,Good,0
113371096,Sydney - Haymarket - The Rocks,116440093,1,Good,Good,0
113371097,Sydney - Haymarket - The Rocks,116440094,1,Good,Good,0
113371098,Sydney - Haymarket - The Rocks,116440095,1,Good,Good,0
113371099,Sydney - Haymarket - The Rocks,116440096,1,Good,Good,0
113371100,Sydney - Haymarket - The Rocks,116440097,1,Good,Good,0
113371101,Sydney - Haymarket - The Rocks,116440098,1,Good,Good,0
113371102,Sydney - Haymarket - The Rocks,116440099,1,Good,Good,0
113371103,Sydney - Haymarket - The Rocks,116440100,1,Good,Good,0
113371104,Sydney - Haymarket - The Rocks,116450004,1,Good,Good,0
113371105,Sydney - Haymarket - The Rocks,116450005,1,Good,Good,0
113371106,Sydney - Haymarket - The Rocks,116450006,1,Good,Good,0
113371107,Sydney - Haymarket - The Rocks,116450007,1,Good,Good,0
113371108,Sydney - Haymarket - The Rocks,116450008,1,Good,Good,0
113371109,Sydney - Haymarket - The Rocks,116450009,1,Good,Good,0
113371110,Sydney - Haymarket - The Rocks,116450010,1,Good,Good,0
113371111,Sydney - Haymarket - The Rocks,116450011,1,Good,Good,0
113371112,Sydney - Haymarket - The Rocks,116450012,1,Good,Good,0
113371113,Sydney - Haymarket - The Rocks,116450013,1,Good,Good,0
113371114,Sydney - Haymarket - The Rocks,116450014,1,Good,Good,0
113371115,Sydney - Haymarket - The Rocks,116450015,1,Good,Good,0
113371116,Sydney - Haymarket - The Rocks,116450016,1,Good,Good,0
113371117,Sydney - Haymarket - The Rocks,116450017,1,Good,Good,0
113371118,Sydney - Haymarket - The Rocks,116450018,1,Good,Good,0
113371119,Sydney - Haymarket - The Rocks,116450019,1,Good,Good,0
113371120,Sydney - Haymarket - The Rocks,116450020,1,Good,Good,0
113371121,Sydney - Haymarket - The Rocks,116450021,1,Good,Good,0
113371122,Sydney - Haymarket - The Rocks,116450022,1,Good,Good,0
113371123,Sydney - Haymarket - The Rocks,116450023,1,Good,Good,0
113371124,Sydney - Haymarket - The Rocks,116450024,1,Good,Good,0
113371125,Sydney - Haymarket - The Rocks,116450025,1,Good,Good,0
113371126,Sydney - Haymarket - The Rocks,116450026,1,Good,Good,0
113371127,Sydney - Haymarket - The Rocks,116450027,1,Good,Good,0
113371128,Sydney - Haymarket - The Rocks,116450028,1,Good,Good,0
113371129,Sydney - Haymarket - The Rocks,116450029,1,Good,Good,0
113371130,Sydney - Haymarket - The Rocks,116450030,1,Good,Good,0
113371131,Sydney - Haymarket - The Rocks,116450031,1,Good,Good,0
113371132,Sydney - Haymarket - The Rocks,116450032,1,Good,Good,0
113371133,Sydney - Haymarket - The Rocks,116450033,0.8571429,Acceptable,Good,0
113371133,Sydney - Haymarket - The Rocks,116450034,0.1428571,Acceptable,Good,0
113371134,Sydney - Haymarket - The Rocks,116450034,1,Acceptable,Good,0
113371135,Sydney - Haymarket - The Rocks,116450035,1,Good,Good,0
113371136,Sydney - Haymarket - The Rocks,116450036,1,Good,Good,0
113371137,Sydney - Haymarket - The Rocks,116450037,1,Good,Good,0
113371138,Sydney - Haymarket - The Rocks,116450038,1,Good,Good,0
113371139,Sydney - Haymarket - The Rocks,116450039,1,Good,Good,0
113371140,Sydney - Haymarket - The Rocks,116450040,1,Good,Good,0
113371141,Sydney - Haymarket - The Rocks,116450041,1,Good,Good,0
113371142,Sydney - Haymarket - The Rocks,116450042,1,Good,Good,0
113371143,Sydney - Haymarket - The Rocks,116440101,1,Good,Good,0
113371144,Sydney - Haymarket - The Rocks,116440102,1,Good,Good,0
113381354,Waterloo - Beaconsfield,116430001,1,Good,Good,0
113381355,Waterloo - Beaconsfield,116430002,1,Good,Good,0
113381356,Waterloo - Beaconsfield,116430003,1,Good,Good,0
113381357,Waterloo - Beaconsfield,116430004,1,Good,Good,0
113381358,Waterloo - Beaconsfield,116430005,1,Good,Good,0
113381359,Waterloo - Beaconsfield,116430006,1,Good,Good,0
113381360,Waterloo - Beaconsfield,116430007,1,Good,Good,0
113381361,Waterloo - Beaconsfield,116480001,1,Good,Good,0
113381362,Waterloo - Beaconsfield,116480002,1,Good,Good,0
113381363,Waterloo - Beaconsfield,116480003,1,Good,Good,0
113381364,Waterloo - Beaconsfield,116480004,1,Good,Good,0
113381365,Waterloo - Beaconsfield,116480005,1,Good,Good,0
113381366,Waterloo - Beaconsfield,116470003,1,Good,Good,0
113381367,Waterloo - Beaconsfield,116470004,1,Good,Good,0
113381368,Waterloo - Beaconsfield,116470005,1,Good,Good,0
113381369,Waterloo - Beaconsfield,116470006,1,Good,Good,0
113381370,Waterloo - Beaconsfield,116470001,0.6666667,Poor,Good,0
113381370,Waterloo - Beaconsfield,116470002,0.3333333,Acceptable,Good,0
113381371,Waterloo - Beaconsfield,116470002,1,Acceptable,Good,0
113381372,Waterloo - Beaconsfield,116470007,1,Good,Good,0
113391702,Bondi - Tamarama - Bronte,113391702,1,Good,Good,0
113391703,Bondi - Tamarama - Bronte,113391703,1,Good,Good,0
113391704,Bondi - Tamarama - Bronte,113391704,1,Good,Good,0
113391705,Bondi - Tamarama - Bronte,113391705,1,Good,Good,0
113391706,Bondi - Tamarama - Bronte,113391706,1,Good,Good,0
113391707,Bondi - Tamarama - Bronte,113391707,1,Good,Good,0
113401683,Bondi Beach - North Bondi,113401683,1,Good,Good,0
113401684,Bondi Beach - North Bondi,113401684,1,Good,Good,0
113401685,Bondi Beach - North Bondi,113401685,1,Good,Good,0
113401686,Bondi Beach - North Bondi,113401686,1,Good,Good,0
113401687,Bondi Beach - North Bondi,113401687,1,Good,Good,0
113401688,Bondi Beach - North Bondi,113401688,1,Good,Good,0
113401689,Bondi Beach - North Bondi,113401689,1,Good,Good,0
113411647,Bondi Junction - Waverly,113411647,1,Good,Good,0
113411648,Bondi Junction - Waverly,113411648,1,Good,Good,0
113411649,Bondi Junction - Waverly,113411649,1,Good,Good,0
113411650,Bondi Junction - Waverly,113411650,1,Good,Good,0
113411651,Bondi Junction - Waverly,113411651,1,Good,Good,0
113411652,Bondi Junction - Waverly,113411652,1,Good,Good,0
113411653,Bondi Junction - Waverly,113411653,1,Good,Good,0
113411654,Bondi Junction - Waverly,113411654,1,Good,Good,0
113421575,Centennial Park,113421575,1,Good,Good,0
113431604,Double Bay - Bellevue Hill,116490001,0.4,Poor,Good,0
113431604,Double Bay - Bellevue Hill,116490002,0.5,Poor,Good,0
113431604,Double Bay - Bellevue Hill,116500002,0.1,Poor,Good,0
113431605,Double Bay - Bellevue Hill,116490005,1,Good,Good,0
113431606,Double Bay - Bellevue Hill,116490003,0.5714286,Poor,Good,0
113431606,Double Bay - Bellevue Hill,116490004,0.4285714,Poor,Good,0
113431607,Double Bay - Bellevue Hill,116490006,1,Good,Good,0
113431608,Double Bay - Bellevue Hill,116500003,1,Good,Good,0
113431609,Double Bay - Bellevue Hill,116500001,1,Good,Good,0
113431610,Double Bay - Bellevue Hill,116500004,1,Good,Good,0
113431611,Double Bay - Bellevue Hill,116500005,1,Good,Good,0
113431612,Double Bay - Bellevue Hill,116500006,1,Good,Good,0
113431613,Double Bay - Bellevue Hill,116500007,1,Good,Good,0
113431614,Double Bay - Bellevue Hill,116500008,1,Good,Good,0
113431615,Double Bay - Bellevue Hill,116490007,1,Good,Good,0
113431616,Double Bay - Bellevue Hill,116490008,1,Good,Good,0
113431617,Double Bay - Bellevue Hill,116500009,1,Good,Good,0
113441667,Dover Heights,113441667,1,Good,Good,0
113441668,Dover Heights,113441668,1,Good,Good,0
113441669,Dover Heights,113441669,1,Good,Good,0
113441670,Dover Heights,113441670,1,Good,Good,0
113451549,Paddington - Moore Park,113450001,1,Good,Good,0
113451550,Paddington - Moore Park,113450001,1,Good,Good,0
113451551,Paddington - Moore Park,113451551,1,Good,Good,0
113451552,Paddington - Moore Park,113451552,1,Good,Good,0
113451553,Paddington - Moore Park,113451553,1,Good,Good,0
113451554,Paddington - Moore Park,113451554,1,Good,Good,0
113451555,Paddington - Moore Park,113451555,1,Good,Good,0
113451556,Paddington - Moore Park,113451556,1,Good,Good,0
113451557,Paddington - Moore Park,113451557,1,Good,Good,0
113451558,Paddington - Moore Park,113451558,1,Good,Good,0
113451559,Paddington - Moore Park,113451559,1,Good,Good,0
113451560,Paddington - Moore Park,113451560,1,Good,Good,0
113451561,Paddington - Moore Park,113451561,1,Good,Good,0
113451562,Paddington - Moore Park,113451562,1,Good,Good,0
113461630,Rose Bay - Vaucluse - Watsons Bay,113461630,1,Good,Good,0
113461631,Rose Bay - Vaucluse - Watsons Bay,113461631,1,Good,Good,0
113461632,Rose Bay - Vaucluse - Watsons Bay,113461632,1,Good,Good,0
113461633,Rose Bay - Vaucluse - Watsons Bay,113461633,1,Good,Good,0
113461634,Rose Bay - Vaucluse - Watsons Bay,113461634,1,Good,Good,0
113471588,Woollahra,113471588,1,Good,Good,0
113471589,Woollahra,113471589,1,Good,Good,0
113471590,Woollahra,113471590,1,Good,Good,0
113471591,Woollahra,113471591,1,Good,Good,0
113481764,Coogee - Clovelly,116540001,1,Good,Good,0
113481765,Coogee - Clovelly,116540002,1,Good,Good,0
113481766,Coogee - Clovelly,116510001,0.4,Poor,Good,0
113481766,Coogee - Clovelly,116510002,0.6,Poor,Good,0
113481767,Coogee - Clovelly,116510003,1,Good,Good,0
113481768,Coogee - Clovelly,116510004,1,Good,Good,0
113481769,Coogee - Clovelly,116510005,1,Good,Good,0
113481770,Coogee - Clovelly,116510006,1,Good,Good,0
113481771,Coogee - Clovelly,116510007,1,Good,Good,0
113491720,Kensington - Kingsford,115650002,1,Good,Good,0
113491721,Kensington - Kingsford,115650001,1,Good,Good,0
113491722,Kensington - Kingsford,115640002,0.4102564,Poor,Good,0
113491722,Kensington - Kingsford,115640006,0.0769231,Poor,Good,0
113491722,Kensington - Kingsford,115650005,0.2051282,Poor,Good,0
113491722,Kensington - Kingsford,115650006,0.3076923,Poor,Good,0
113491723,Kensington - Kingsford,115650003,0.4285714,Poor,Good,0
113491723,Kensington - Kingsford,115650004,0.5714286,Poor,Good,0
113491724,Kensington - Kingsford,115640003,0.9,Acceptable,Good,0
113491724,Kensington - Kingsford,115640006,0.1,Poor,Good,0
113491725,Kensington - Kingsford,115640001,1,Good,Good,0
113491726,Kensington - Kingsford,115640002,1,Poor,Good,0
113491727,Kensington - Kingsford,115640004,0.4285714,Poor,Good,0
113491727,Kensington - Kingsford,115640005,0.5714286,Poor,Good,0
113501806,Malabar - La Perouse - Chifley,116520001,1,Good,Good,0
113501807,Malabar - La Perouse - Chifley,116520002,1,Good,Good,0
113501808,Malabar - La Perouse - Chifley,116530001,1,Good,Good,0
113501809,Malabar - La Perouse - Chifley,116520003,1,Good,Good,0
113501810,Malabar - La Perouse - Chifley,116520004,1,Good,Good,0
113501811,Malabar - La Perouse - Chifley,116520005,1,Good,Good,0
113501812,Malabar - La Perouse - Chifley,116530002,1,Good,Good,0
113501813,Malabar - La Perouse - Chifley,116530003,1,Good,Good,0
113501814,Malabar - La Perouse - Chifley,116530004,1,Good,Good,0
113501815,Malabar - La Perouse - Chifley,116530005,1,Good,Good,0
113511784,Maroubra,115670002,1,Good,Good,0
113511785,Maroubra,115670003,0.4545455,Poor,Good,0
113511785,Maroubra,115680004,0.5454545,Poor,Good,0
113511786,Maroubra,115670001,1,Good,Good,0
113511787,Maroubra,115680001,1,Good,Good,0
113511788,Maroubra,115670004,0.3,Poor,Good,0
113511788,Maroubra,115680003,0.7,Poor,Good,0
113511789,Maroubra,115670004,1,Poor,Good,0
113511790,Maroubra,115660002,1,Good,Good,0
113511791,Maroubra,115660003,1,Good,Good,0
113511792,Maroubra,115660004,0.6666667,Poor,Good,0
113511792,Maroubra,115680002,0.3333333,Poor,Good,0
113511793,Maroubra,115660001,1,Good,Good,0
113521740,Randwick,115700005,1,Good,Good,0
113521741,Randwick,115700006,0.75,Acceptable,Good,0
113521741,Randwick,115700007,0.25,Poor,Good,0
113521742,Randwick,115700003,1,Good,Good,0
113521743,Randwick,115700001,1,Good,Good,0
113521744,Randwick,115700002,1,Good,Good,0
113521745,Randwick,115700004,1,Good,Good,0
113521746,Randwick,115690003,1,Good,Good,0
113521747,Randwick,115690004,1,Good,Good,0
113521748,Randwick,115690001,1,Good,Good,0
113521749,Randwick,115690006,1,Good,Good,0
113521750,Randwick,115690005,1,Good,Good,0
113521751,Randwick,115690002,1,Good,Good,0
113531927,Bankstown,115720003,1,Good,Good,0
113531928,Bankstown,115720005,1,Good,Good,0
113531929,Bankstown,115720001,1,Good,Good,0
113531930,Bankstown,115720004,1,Good,Good,0
113531931,Bankstown,115720002,1,Good,Good,0
113531932,Bankstown,115720006,1,Good,Good,0
113531933,Bankstown,115710005,1,Good,Good,0
113531934,Bankstown,115720007,1,Good,Good,0
113531935,Bankstown,115710001,1,Good,Good,0
113531936,Bankstown,115710004,1,Good,Good,0
113531937,Bankstown,115710002,1,Good,Good,0
113531938,Bankstown,115710003,1,Good,Good,0
113531939,Bankstown,115710005,1,Good,Good,0
113541828,Bass Hill - Georges Hall,113541828,1,Good,Good,0
113541829,Bass Hill - Georges Hall,113541829,1,Good,Good,0
113541830,Bass Hill - Georges Hall,113541830,1,Good,Good,0
113541831,Bass Hill - Georges Hall,113541831,1,Good,Good,0
113541832,Bass Hill - Georges Hall,113541832,1,Good,Good,0
113541833,Bass Hill - Georges Hall,113541833,1,Good,Good,0
113541834,Bass Hill - Georges Hall,113541834,1,Good,Good,0
113551889,Chullora,113551889,1,Good,Good,0
113551890,Chullora,113551890,1,Good,Good,0
113551891,Chullora,113551891,1,Good,Good,0
113551892,Chullora,113551892,1,Good,Good,0
113561867,Condell Park,113561867,1,Good,Good,0
113561868,Condell Park,113561868,1,Good,Good,0
113561869,Condell Park,113561869,1,Good,Good,0
113561870,Condell Park,113561870,1,Good,Good,0
113561871,Condell Park,113561871,1,Good,Good,0
113561872,Condell Park,113561872,1,Good,Good,0
113561873,Condell Park,113561873,1,Good,Good,0
113561874,Condell Park,113561874,1,Good,Good,0
113561875,Condell Park,113561875,1,Good,Good,0
113561876,Condell Park,113561876,1,Good,Good,0
113571972,Greenacre - Mount Lewis,116560003,1,Good,Good,0
113571973,Greenacre - Mount Lewis,116560001,0.5277778,Poor,Good,0
113571973,Greenacre - Mount Lewis,116560002,0.4722222,Poor,Good,0
113571974,Greenacre - Mount Lewis,116560004,1,Good,Good,0
113571975,Greenacre - Mount Lewis,116550001,1,Good,Good,0
113571976,Greenacre - Mount Lewis,116550002,1,Good,Good,0
113571977,Greenacre - Mount Lewis,116550003,1,Good,Good,0
113571978,Greenacre - Mount Lewis,116550004,1,Good,Good,0
113581991,Padstow,113581991,1,Good,Good,0
113581992,Padstow,113581992,1,Good,Good,0
113581993,Padstow,113581993,1,Good,Good,0
113581994,Padstow,113581994,1,Good,Good,0
113581995,Padstow,113581995,1,Good,Good,0
113581996,Padstow,113581996,1,Good,Good,0
113581997,Padstow,113581997,1,Good,Good,0
113581998,Padstow,113581998,1,Good,Good,0
113591905,Panania - Milperra - Picnic Point,116580002,1,Good,Good,0
113591906,Panania - Milperra - Picnic Point,116580003,1,Good,Good,0
113591907,Panania - Milperra - Picnic Point,116580004,1,Good,Good,0
113591908,Panania - Milperra - Picnic Point,116570001,0.4285714,Poor,Good,0
113591908,Panania - Milperra - Picnic Point,116580001,0.5714286,Poor,Good,0
113591909,Panania - Milperra - Picnic Point,116580005,1,Good,Good,0
113591910,Panania - Milperra - Picnic Point,116580006,1,Good,Good,0
113591911,Panania - Milperra - Picnic Point,116570002,1,Good,Good,0
113591912,Panania - Milperra - Picnic Point,116570003,1,Good,Good,0
113591913,Panania - Milperra - Picnic Point,116570004,1,Good,Good,0
113591914,Panania - Milperra - Picnic Point,116570005,1,Good,Good,0
113601952,Revesby,113601952,1,Good,Good,0
113601953,Revesby,113601953,1,Good,Good,0
113601954,Revesby,113601954,1,Good,Good,0
113601955,Revesby,113601955,1,Good,Good,0
113601956,Revesby,113601956,1,Good,Good,0
113601957,Revesby,113601957,1,Good,Good,0
113601958,Revesby,113601958,1,Good,Good,0
113601959,Revesby,113601959,1,Good,Good,0
113611847,Yagoona - Birrong,113611847,1,Good,Good,0
113611848,Yagoona - Birrong,113611848,1,Good,Good,0
113611849,Yagoona - Birrong,113611849,1,Good,Good,0
113611850,Yagoona - Birrong,113610001,1,Good,Good,0
113611851,Yagoona - Birrong,113611851,1,Good,Good,0
113611852,Yagoona - Birrong,113611852,1,Good,Good,0
113611853,Yagoona - Birrong,113610001,1,Good,Good,0
113611854,Yagoona - Birrong,113611854,1,Good,Good,0
113622051,Belmore - Belfield,113622051,1,Good,Good,0
113622052,Belmore - Belfield,113622052,1,Good,Good,0
113622053,Belmore - Belfield,113622053,1,Good,Good,0
113622054,Belmore - Belfield,113622054,1,Good,Good,0
113622055,Belmore - Belfield,113622055,1,Good,Good,0
113622056,Belmore - Belfield,113622056,1,Good,Good,0
113622057,Belmore - Belfield,113622057,1,Good,Good,0
113632087,Canterbury (South) - Campsie,116610002,1,Good,Good,0
113632088,Canterbury (South) - Campsie,116610003,1,Good,Good,0
113632089,Canterbury (South) - Campsie,116600002,1,Good,Good,0
113632090,Canterbury (South) - Campsie,116600001,1,Good,Good,0
113632091,Canterbury (South) - Campsie,116590001,1,Good,Good,0
113632092,Canterbury (South) - Campsie,116600001,0.3,Good,Good,0
113632092,Canterbury (South) - Campsie,116610001,0.7,Poor,Good,0
113632093,Canterbury (South) - Campsie,116590002,1,Good,Good,0
113632094,Canterbury (South) - Campsie,116590003,1,Good,Good,0
113632095,Canterbury (South) - Campsie,116590004,1,Good,Good,0
113642108,Kingsgrove (North) - Earlwood,116630001,1,Good,Good,0
113642109,Kingsgrove (North) - Earlwood,116630002,1,Good,Good,0
113642110,Kingsgrove (North) - Earlwood,116630003,1,Good,Good,0
113642111,Kingsgrove (North) - Earlwood,116620001,1,Good,Good,0
113642112,Kingsgrove (North) - Earlwood,116620002,1,Good,Good,0
