"POSTCODE","POSTCODE","PHN_CODE_2017","PHN_NAME_2017","RATIO_FROM_TO","INDIV_TO_REGION_QLTY_INDICATOR","OVERALL_QUALITY_INDICATOR","BMOS_NULL_FLAG"
"4563","4563","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4564","4564","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4565","4565","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4566","4566","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4567","4567","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4568","4568","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4569","4569","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4570","4570","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4571","4571","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4572","4572","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4573","4573","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4574","4574","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4575","4575","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4580","4580","","","0.0002786","Poor","Good",4
"4580","4580","PHN306","Central Queensland, Wide Bay, Sunshine Coast","0.9997214","Good","Good",0
"4581","4581","","","0.0110266","Poor","Good",2
"4581","4581","PHN306","Central Queensland, Wide Bay, Sunshine Coast","0.9889734","Good","Good",0
"4600","4600","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4601","4601","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4605","4605","PHN304","Darling Downs and West Moreton","0.9883394","Good","Good",0
"4605","4605","PHN306","Central Queensland, Wide Bay, Sunshine Coast","0.0116606","Good","Good",0
"4606","4606","PHN304","Darling Downs and West Moreton","1","Good","Good",0
"4608","4608","PHN304","Darling Downs and West Moreton","1","Good","Good",0
"4610","4610","PHN304","Darling Downs and West Moreton","1","Good","Good",0
"4611","4611","PHN304","Darling Downs and West Moreton","1","Good","Good",0
"4612","4612","PHN304","Darling Downs and West Moreton","1","Good","Good",0
"4613","4613","PHN304","Darling Downs and West Moreton","1","Good","Good",0
"4614","4614","PHN304","Darling Downs and West Moreton","1","Good","Good",0
"4615","4615","PHN304","Darling Downs and West Moreton","0.996431","Good","Good",0
"4615","4615","PHN306","Central Queensland, Wide Bay, Sunshine Coast","0.003569","Good","Good",1
"4620","4620","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4621","4621","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4625","4625","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4626","4626","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4627","4627","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4630","4630","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4650","4650","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4655","4655","","","1e-7","Poor","Good",4
"4655","4655","PHN306","Central Queensland, Wide Bay, Sunshine Coast","0.9999999","Good","Good",0
"4659","4659","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4660","4660","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4662","4662","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4670","4670","","","1e-7","Poor","Good",4
"4670","4670","PHN306","Central Queensland, Wide Bay, Sunshine Coast","0.9999999","Good","Good",0
"4671","4671","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4673","4673","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4674","4674","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4676","4676","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4677","4677","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4678","4678","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4680","4680","","","2e-7","Poor","Good",4
"4680","4680","PHN306","Central Queensland, Wide Bay, Sunshine Coast","0.9999998","Good","Good",0
"4694","4694","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4695","4695","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4697","4697","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4699","4699","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4700","4700","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4701","4701","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4702","4702","","","3e-7","Poor","Good",4
"4702","4702","PHN306","Central Queensland, Wide Bay, Sunshine Coast","0.9999997","Good","Good",0
"4703","4703","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4704","4704","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4705","4705","PHN306","Central Queensland, Wide Bay, Sunshine Coast","0.4261806","Good","Good",0
"4705","4705","PHN307","Northern Queensland","0.5738194","Good","Good",0
"4706","4706","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4707","4707","PHN307","Northern Queensland","1","Good","Good",0
"4709","4709","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4710","4710","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4711","4711","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4712","4712","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4713","4713","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4714","4714","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4715","4715","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4716","4716","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4717","4717","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4718","4718","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4719","4719","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4720","4720","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4721","4721","PHN306","Central Queensland, Wide Bay, Sunshine Coast","0.0153982","Good","Good",0
"4721","4721","PHN307","Northern Queensland","0.9846018","Good","Good",0
"4722","4722","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4723","4723","PHN306","Central Queensland, Wide Bay, Sunshine Coast","1","Good","Good",0
"4724","4724","PHN305","Western Queensland","0.9755866","Good","Good",0
"4724","4724","PHN307","Northern Queensland","0.0244134","Good","Good",0
"4725","4725","PHN305","Western Queensland","1","Good","Good",0
"4726","4726","PHN305","Western Queensland","1","Good","Good",0
"4727","4727","PHN305","Western Queensland","1","Good","Good",0
"4728","4728","PHN305","Western Queensland","1","Good","Good",0
"4730","4730","PHN305","Western Queensland","1","Good","Good",0
"4731","4731","PHN305","Western Queensland","1","Good","Good",0
"4732","4732","PHN305","Western Queensland","1","Good","Good",0
"4733","4733","PHN305","Western Queensland","1","Good","Good",0
"4735","4735","PHN305","Western Queensland","1","Good","Good",0
"4736","4736","PHN305","Western Queensland","1","Good","Good",0
"4737","4737","PHN307","Northern Queensland","1","Good","Good",0
"4738","4738","PHN307","Northern Queensland","1","Good","Good",0
"4739","4739","PHN307","Northern Queensland","1","Good","Good",0
"4740","4740","PHN307","Northern Queensland","1","Good","Good",0
"4741","4741","PHN307","Northern Queensland","1","Good","Good",0
"4742","4742","PHN307","Northern Queensland","1","Good","Good",0
"4743","4743","PHN307","Northern Queensland","1","Good","Good",0
"4744","4744","PHN307","Northern Queensland","1","Good","Good",0
"4745","4745","PHN307","Northern Queensland","1","Good","Good",0
"4746","4746","PHN307","Northern Queensland","1","Good","Good",0
"4750","4750","PHN307","Northern Queensland","1","Good","Good",0
"4751","4751","PHN307","Northern Queensland","1","Good","Good",0
"4753","4753","PHN307","Northern Queensland","1","Good","Good",0
"4754","4754","PHN307","Northern Queensland","1","Good","Good",0
"4756","4756","PHN307","Northern Queensland","1","Good","Good",0
"4757","4757","PHN307","Northern Queensland","1","Good","Good",0
"4798","4798","PHN307","Northern Queensland","1","Good","Good",0
"4799","4799","PHN307","Northern Queensland","1","Good","Good",0
"4800","4800","PHN307","Northern Queensland","1","Good","Good",0
"4802","4802","","","0.0002113","Poor","Good",4
"4802","4802","PHN307","Northern Queensland","0.9997887","Good","Good",0
"4804","4804","PHN307","Northern Queensland","1","Good","Good",0
"4805","4805","PHN307","Northern Queensland","1","Good","Good",0
"4806","4806","PHN307","Northern Queensland","1","Good","Good",0
"4807","4807","PHN307","Northern Queensland","1","Good","Good",0
"4808","4808","PHN307","Northern Queensland","1","Good","Good",0
"4809","4809","PHN307","Northern Queensland","1","Good","Good",0
"4810","4810","PHN307","Northern Queensland","1","Good","Good",0
"4811","4811","PHN307","Northern Queensland","1","Good","Good",0
"4812","4812","PHN307","Northern Queensland","1","Good","Good",0
"4814","4814","PHN307","Northern Queensland","1","Good","Good",0
"4815","4815","PHN307","Northern Queensland","1","Good","Good",0
"4816","4816","PHN305","Western Queensland","0.0008887","Good","Good",1
"4816","4816","PHN307","Northern Queensland","0.9991113","Good","Good",0
"4817","4817","PHN307","Northern Queensland","1","Good","Good",0
"4818","4818","PHN307","Northern Queensland","1","Good","Good",0
"4819","4819","PHN307","Northern Queensland","1","Good","Good",0
"4820","4820","PHN307","Northern Queensland","1","Good","Good",0
"4821","4821","PHN307","Northern Queensland","1","Good","Good",0
"4822","4822","PHN307","Northern Queensland","1","Good","Good",0
"4823","4823","PHN305","Western Queensland","0.9968051","Good","Good",0
"4823","4823","PHN307","Northern Queensland","0.0031949","Good","Good",1
"4824","4824","PHN305","Western Queensland","1","Good","Good",0
"4825","4825","PHN305","Western Queensland","0.9791693","Good","Good",0
"4825","4825","PHN701","Northern Territory","0.0208307","Good","Good",0
"4828","4828","PHN305","Western Queensland","1","Good","Good",0
"4829","4829","PHN305","Western Queensland","1","Good","Good",0
"4830","4830","PHN305","Western Queensland","1","Good","Good",0
"4849","4849","PHN307","Northern Queensland","1","Good","Good",0
"4850","4850","","","0.003472","Poor","Good",4
"4850","4850","PHN307","Northern Queensland","0.996528","Good","Good",0
"4852","4852","PHN307","Northern Queensland","1","Good","Good",0
"4854","4854","PHN307","Northern Queensland","1","Good","Good",0
"4855","4855","PHN307","Northern Queensland","1","Good","Good",0
"4856","4856","PHN307","Northern Queensland","1","Good","Good",0
"4858","4858","","","6.6e-6","Poor","Good",4
"4858","4858","PHN307","Northern Queensland","0.9999934","Good","Good",0
"4859","4859","PHN307","Northern Queensland","1","Good","Good",0
"4860","4860","PHN307","Northern Queensland","1","Good","Good",0
"4861","4861","PHN307","Northern Queensland","1","Good","Good",0
"4865","4865","PHN307","Northern Queensland","1","Good","Good",0
"4868","4868","PHN307","Northern Queensland","1","Good","Good",0
"4869","4869","PHN307","Northern Queensland","1","Good","Good",0
"4870","4870","PHN307","Northern Queensland","1","Good","Good",0
"4871","4871","PHN305","Western Queensland","0.0008625","Good","Good",1
"4871","4871","PHN307","Northern Queensland","0.9991375","Good","Good",0
"4872","4872","PHN307","Northern Queensland","1","Good","Good",0
"4873","4873","PHN307","Northern Queensland","1","Good","Good",0
"4874","4874","","","0.0014527","Poor","Good",4
"4874","4874","PHN307","Northern Queensland","0.9985473","Good","Good",0
"4875","4875","","","0.0027234","Poor","Good",4
"4875","4875","PHN307","Northern Queensland","0.9972766","Good","Good",0
"4876","4876","","","0.0","Poor","Good",4
"4876","4876","PHN307","Northern Queensland","1.0","Good","Good",0
"4877","4877","PHN307","Northern Queensland","1","Good","Good",0
"4878","4878","PHN307","Northern Queensland","1","Good","Good",0
"4879","4879","PHN307","Northern Queensland","1","Good","Good",0
"4880","4880","PHN307","Northern Queensland","1","Good","Good",0
"4881","4881","PHN307","Northern Queensland","1","Good","Good",0
"4882","4882","PHN307","Northern Queensland","1","Good","Good",0
"4883","4883","PHN307","Northern Queensland","1","Good","Good",0
"4884","4884","PHN307","Northern Queensland","1","Good","Good",0
"4885","4885","PHN307","Northern Queensland","1","Good","Good",0
"4886","4886","PHN307","Northern Queensland","1","Good","Good",0
"4887","4887","PHN307","Northern Queensland","1","Good","Good",0
"4888","4888","PHN307","Northern Queensland","1","Good","Good",0
"4890","4890","PHN305","Western Queensland","0.9999942","Good","Good",0
"4890","4890","PHN307","Northern Queensland","5.8e-6","Good","Good",1
"4891","4891","PHN305","Western Queensland","1","Good","Good",0
"4892","4892","","","0.000565","Poor","Good",4
"4892","4892","PHN305","Western Queensland","0.1993866","Good","Good",0
"4892","4892","PHN307","Northern Queensland","0.8000484","Good","Good",0
"4895","4895","","","0.0","Poor","Good",4
"4895","4895","PHN307","Northern Queensland","1.0","Good","Good",0
"5000","5000","PHN401","Adelaide","1","Good","Good",0
"5006","5006","PHN401","Adelaide","1","Good","Good",0
"5007","5007","PHN401","Adelaide","1","Good","Good",0
"5008","5008","PHN401","Adelaide","1","Good","Good",0
"5009","5009","PHN401","Adelaide","1","Good","Good",0
"5010","5010","PHN401","Adelaide","1","Good","Good",0
"5011","5011","PHN401","Adelaide","1","Good","Good",0
"5012","5012","PHN401","Adelaide","1","Good","Good",0
"5013","5013","PHN401","Adelaide","1","Good","Good",0
"5014","5014","PHN401","Adelaide","1","Good","Good",0
"5015","5015","","","1.7e-6","Poor","Good",4
"5015","5015","PHN401","Adelaide","0.9999983","Good","Good",0
"5016","5016","PHN401","Adelaide","1","Good","Good",0
"5017","5017","PHN401","Adelaide","1","Good","Good",0
"5018","5018","PHN401","Adelaide","1","Good","Good",0
"5019","5019","PHN401","Adelaide","1","Good","Good",0
"5020","5020","PHN401","Adelaide","1","Good","Good",0
"5021","5021","PHN401","Adelaide","1","Good","Good",0
"5022","5022","PHN401","Adelaide","1","Good","Good",0
"5023","5023","PHN401","Adelaide","1","Good","Good",0
"5024","5024","PHN401","Adelaide","1","Good","Good",0
"5025","5025","PHN401","Adelaide","1","Good","Good",0
"5031","5031","PHN401","Adelaide","1","Good","Good",0
"5032","5032","PHN401","Adelaide","1","Good","Good",0
"5033","5033","PHN401","Adelaide","1","Good","Good",0
"5034","5034","PHN401","Adelaide","1","Good","Good",0
"5035","5035","PHN401","Adelaide","1","Good","Good",0
"5037","5037","PHN401","Adelaide","1","Good","Good",0
"5038","5038","PHN401","Adelaide","1","Good","Good",0
"5039","5039","PHN401","Adelaide","1","Good","Good",0
"5040","5040","PHN401","Adelaide","1","Good","Good",0
"5041","5041","PHN401","Adelaide","1","Good","Good",0
"5042","5042","PHN401","Adelaide","1","Good","Good",0
"5043","5043","PHN401","Adelaide","1","Good","Good",0
