LOCALITY_PID_2021,LOCALITY_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
SA199,CALLINGTON,401021008,Mount Barker Surrounds,0.4753363,Good,Good,0
SA199,CALLINGTON,407031166,Murray Bridge Surrounds,0.5246637,Good,Good,0
SA2,ADELAIDE,401011001,Adelaide,1,Good,Good,0
SA20,ANAMA,405021117,Gilbert Valley,1,Good,Good,0
SA200,CALOMBA,405011113,Mallala,1,Good,Good,0
SA201,CALOOTE,407031164,Mannum,0.0156864,Good,Good,0
SA201,CALOOTE,407031166,Murray Bridge Surrounds,0.9843136,Good,Good,0
SA202,CALTOWIE,405031120,Jamestown,1,Good,Good,0
SA203,CALTOWIE NORTH,405031120,Jamestown,1,Good,Good,0
SA204,CALTOWIE WEST,405031120,Jamestown,1,Good,Good,0
SA205,CAMBRAI,407031164,Mannum,1,Good,Good,0
SA206,CAMDEN PARK,404031107,Plympton,1,Good,Good,0
SA207,CAMPBELLTOWN,401041015,Paradise - Newton,1,Good,Good,0
SA208,CAMPOONA,406011131,Kimba - Cleve - Franklin Harbour,1,Good,Good,0
SA209,CANNAWIGARA,407021157,Tatiara,1,Good,Good,0
SA21,ANDAMOOKA,406021141,Outback,1,Good,Good,0
SA210,CANOWIE,405021118,Goyder,1,Good,Good,0
SA210006014,ST CLAIR,404011097,Woodville - Cheltenham,1,Good,Good,0
SA210006015,MOORILLAH,406021141,Outback,1,Good,Good,0
SA210006016,BOSWORTH,406021141,Outback,1,Good,Good,0
SA210006017,MOUNT EBA,406021141,Outback,1,Good,Good,0
SA210006018,MOUNT VIVIAN,406021141,Outback,1,Good,Good,0
SA210006019,CHUNDARIA,406011135,Western,1,Good,Good,0
SA210006020,EDIACARA,406021141,Outback,1,Good,Good,0
SA210006021,MITCHIDY MOOLA,406011134,West Coast (SA),1,Good,Good,0
SA210006022,LAKE TORRENS STATION,406021141,Outback,1,Good,Good,0
SA210006023,WILGENA,406021141,Outback,1,Good,Good,0
SA210006024,WIRRAMINNA,406021141,Outback,1,Good,Good,0
SA210006025,MILLERS CREEK,406021141,Outback,1,Good,Good,0
SA210006026,PURPLE DOWNS,406021141,Outback,1,Good,Good,0
SA210006027,STUARTS CREEK,406021141,Outback,1,Good,Good,0
SA210006028,MOUNT ARDEN,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006029,OAKDEN HILLS,406021141,Outback,1,Good,Good,0
SA210006030,HILTABA,406021141,Outback,1,Good,Good,0
SA210006031,INGOMAR,406021141,Outback,1,Good,Good,0
SA210006032,MCDOUALL PEAK,406021141,Outback,1,Good,Good,0
SA210006033,ROXBY DOWNS STATION,406021141,Outback,1,Good,Good,0
SA210006034,COOYERDOO,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006035,IRON BARON,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006036,SECRET ROCKS,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006037,YUDNAPINNA,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006038,GAWLER RANGES,406021141,Outback,1,Good,Good,0
SA210006039,WILKATANA STATION,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006040,FLINDERS RANGES,406021141,Outback,1,Good,Good,0
SA210006041,SOUTH GAP,406021141,Outback,1,Good,Good,0
SA210006042,ISLAND LAGOON,406021141,Outback,1,Good,Good,0
SA210006043,YELTANA,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006044,WARTAKA,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006045,MOUNT FALKLAND,406021141,Outback,1,Good,Good,0
SA210006046,LAKE TORRENS,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006048,PINJARRA STATION,406021141,Outback,1,Good,Good,0
SA210006049,KATUNGA STATION,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006050,MIDDLEBACK RANGE,406011131,Kimba - Cleve - Franklin Harbour,0.3752187,Good,Good,0
SA210006050,MIDDLEBACK RANGE,406011137,Whyalla - North,0.0038312,Poor,Good,1
SA210006050,MIDDLEBACK RANGE,406021140,Quorn - Lake Gilles,0.6209501,Good,Good,0
SA210006051,LAKE HARRIS,406021141,Outback,1,Good,Good,0
SA210006052,ALPANA,406021141,Outback,1,Good,Good,0
SA210006053,YARDEA,406021141,Outback,1,Good,Good,0
SA210006054,BULGUNNIA,406021141,Outback,1,Good,Good,0
SA210006055,COONDAMBO,406021141,Outback,1,Good,Good,0
SA210006056,CORUNNA STATION,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006057,MYOLA STATION,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006058,AYERS RANGE SOUTH,406021141,Outback,1,Good,Good,0
SA210006059,LAMBINA,406021141,Outback,1,Good,Good,0
SA210006060,DE ROSE HILL,406021141,Outback,1,Good,Good,0
SA210006061,TIEYON,406021141,Outback,1,Good,Good,0
SA210006062,LOCKES CLAYPAN,406021141,Outback,1,Good,Good,0
SA210006063,MOOLOOLOO,406021141,Outback,1,Good,Good,0
SA210006064,MOTPENA,406021141,Outback,1,Good,Good,0
SA210006065,WALLERBERDINA,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006066,NILPENA,406021141,Outback,1,Good,Good,0
SA210006067,ORATUNGA STATION,406021141,Outback,1,Good,Good,0
SA210006068,SIAM,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006069,GILLES DOWNS,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006070,LAKE GILLES,406011131,Kimba - Cleve - Franklin Harbour,0.2,Good,Good,0
SA210006070,LAKE GILLES,406021140,Quorn - Lake Gilles,0.8,Good,Good,0
SA210006071,BON BON,406021141,Outback,1,Good,Good,0
SA210006072,KOLENDO,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006073,LAKE GAIRDNER,406021141,Outback,1,Good,Good,0
SA210006074,LAKE MACFARLANE,406021141,Outback,1,Good,Good,0
SA210006075,MOONAREE,406021141,Outback,1,Good,Good,0
SA210006076,MOUNT IVE,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006077,NONNING,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006078,NARLABY,406021141,Outback,1,Good,Good,0
SA210006079,NANBONA,406011134,West Coast (SA),1,Good,Good,0
SA210006080,NULLARBOR,406011134,West Coast (SA),1,Good,Good,0
SA210006081,YELLABINNA,406011134,West Coast (SA),8.33E-05,Good,Good,1
SA210006081,YELLABINNA,406011135,Western,0.9999156,Good,Good,0
SA210006081,YELLABINNA,406021141,Outback,1.10E-06,Good,Good,1
SA210006082,MAHANEWO,406021141,Outback,1,Good,Good,0
SA210006083,THURLGA,406021141,Outback,1,Good,Good,0
SA210006085,ARCOONA,406021141,Outback,1,Good,Good,0
SA210006086,BUNGEROO,406011131,Kimba - Cleve - Franklin Harbour,1,Good,Good,0
SA210006087,MARREE STATION,406021141,Outback,1,Good,Good,0
SA210006088,MUNDOWDNA,406021141,Outback,1,Good,Good,0
SA210006089,PANDURRA,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006090,NORTH MOOLOOLOO,406021141,Outback,1,Good,Good,0
SA210006091,GUM CREEK STATION,406021141,Outback,1,Good,Good,0
SA210006092,PARAKYLIA,406021141,Outback,1,Good,Good,0
SA210006093,CALLANNA,406021141,Outback,1,Good,Good,0
SA210006094,KOKATHA,406021141,Outback,1,Good,Good,0
SA210006095,KONDOOLKA,406021141,Outback,1,Good,Good,0
SA210006096,LAKE EVERARD,406021141,Outback,1,Good,Good,0
SA210006097,ANDAMOOKA STATION,406021141,Outback,1,Good,Good,0
SA210006098,PUTTAPA,406021141,Outback,1,Good,Good,0
SA210006099,BURR WELL,406021141,Outback,1,Good,Good,0
SA210006100,KOOTABERRA,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006101,CLAYTON STATION,406021141,Outback,1,Good,Good,0
SA210006102,FARINA STATION,406021141,Outback,1,Good,Good,0
SA210006103,LEIGH CREEK STATION,406021141,Outback,1,Good,Good,0
SA210006104,YADLAMALKA,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006105,CARRIEWERLOO,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006106,PERNATTY,406021141,Outback,1,Good,Good,0
SA210006107,MYRTLE SPRINGS,406021141,Outback,1,Good,Good,0
SA210006108,YALYMBOO,406021141,Outback,1,Good,Good,0
SA210006109,WINTABATINYANA,406021141,Outback,1,Good,Good,0
SA210006110,BILLA KALINA,406021141,Outback,1,Good,Good,0
SA210006111,EMEROO,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006112,YUMBARRA,406011134,West Coast (SA),1,Good,Good,0
SA210006113,ILLEROO,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006114,WITCHELINA,406021141,Outback,1,Good,Good,0
SA210006115,LINCOLN GAP,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006116,UNO,406011131,Kimba - Cleve - Franklin Harbour,0.4285727,Good,Good,0
SA210006116,UNO,406021140,Quorn - Lake Gilles,0.5714273,Good,Good,0
SA210006117,COMMONWEALTH HILL,406021141,Outback,1,Good,Good,0
SA210006118,MULGATHING,406011135,Western,1.17E-05,Good,Good,1
SA210006118,MULGATHING,406021141,Outback,0.9999883,Good,Good,0
SA210006119,PLUMBAGO,406021141,Outback,1,Good,Good,0
SA210006120,WORUMBA,406021141,Outback,1,Good,Good,0
SA210006121,BIMBOWRIE,406021141,Outback,1,Good,Good,0
SA210006122,GAMMON RANGES,406021141,Outback,1,Good,Good,0
SA210006123,PARCOOLA,406021141,Outback,1,Good,Good,0
SA210006124,PINE VALLEY STATION,406021141,Outback,1,Good,Good,0
SA210006125,TAYLORVILLE STATION,406021141,Outback,1,Good,Good,0
SA210006126,WITCHITIE,406021141,Outback,1,Good,Good,0
SA210006127,CALPERUM STATION,406021141,Outback,1,Good,Good,0
SA210006128,BOOLCOOMATTA,406021141,Outback,1,Good,Good,0
SA210006129,ARKAROOLA,406021141,Outback,1,Good,Good,0
SA210006130,MOOLAWATANA,406021141,Outback,1,Good,Good,0
SA210006131,KALAMURINA,406021141,Outback,1,Good,Good,0
SA210006132,BIBLIANDO,406021141,Outback,1,Good,Good,0
SA210006133,BOLLARDS LAGOON,406021141,Outback,1,Good,Good,0
SA210006134,ALTON DOWNS STATION,406021141,Outback,1,Good,Good,0
SA210006135,DULKANINNA,406021141,Outback,1,Good,Good,0
SA210006136,LAKE EYRE,406021141,Outback,1,Good,Good,0
SA210006137,ERINGA,406021141,Outback,1,Good,Good,0
SA210006138,ANNA CREEK,406021141,Outback,1,Good,Good,0
SA210006139,ARCKARINGA,406021141,Outback,1,Good,Good,0
SA210006140,MOUNT BARRY,406021141,Outback,1,Good,Good,0
SA210006141,WILLIAM CREEK,406021141,Outback,1,Good,Good,0
SA210006142,HOLOWILIENA SOUTH,406021141,Outback,1,Good,Good,0
SA210006143,MERTY MERTY,406021141,Outback,1,Good,Good,0
SA210006144,MULOORINA,406021141,Outback,1,Good,Good,0
SA210006145,MUNGERANIE,406021141,Outback,1,Good,Good,0
SA210006146,PANDIE PANDIE,406021141,Outback,1,Good,Good,0
SA210006147,TODMORDEN,406021141,Outback,1,Good,Good,0
SA210006148,MINBURRA PLAIN,406021141,Outback,1,Good,Good,0
SA210006149,COWARIE,406021141,Outback,1,Good,Good,0
SA210006150,MULYUNGARIE,406021141,Outback,1,Good,Good,0
SA210006151,WILCOWIE,406021141,Outback,1,Good,Good,0
SA210006152,MINBURRA STATION,406021141,Outback,1,Good,Good,0
SA210006153,FLORINA STATION,406021141,Outback,1,Good,Good,0
SA210006154,GRAMPUS,406021141,Outback,1,Good,Good,0
SA210006155,ETADUNNA,406021141,Outback,1,Good,Good,0
SA210006156,MACUMBA,406021141,Outback,1,Good,Good,0
SA210006157,SIMPSON DESERT,406021141,Outback,1,Good,Good,0
SA210006158,NORTH HILLS,406021141,Outback,1,Good,Good,0
SA210006159,WILLIPPA,406021141,Outback,1,Good,Good,0
SA210006160,KALABITY,406021141,Outback,1,Good,Good,0
SA210006161,MARTINS WELL,406021141,Outback,1,Good,Good,0
SA210006162,MELTON STATION,406021141,Outback,1,Good,Good,0
SA210006163,MOUNT SERLE,406021141,Outback,1,Good,Good,0
SA210006164,MULGA VIEW,406021141,Outback,1,Good,Good,0
SA210006165,MOUNT HAVELOCK,406021141,Outback,1,Good,Good,0
SA210006166,WITJIRA,406021141,Outback,1,Good,Good,0
SA210006167,WARRAWEENA,406021141,Outback,1,Good,Good,0
SA210006168,UMBERATANA,406021141,Outback,1,Good,Good,0
SA210006169,MUTOOROO,406021141,Outback,1,Good,Good,0
SA210006170,WAROONEE,406021141,Outback,1,Good,Good,0
SA210006171,ANGEPENA,406021141,Outback,1,Good,Good,0
SA210006172,MANNERS WELL,406021141,Outback,1,Good,Good,0
SA210006173,MANUNDA STATION,406021141,Outback,1,Good,Good,0
SA210006174,OULNINA PARK,406021141,Outback,1,Good,Good,0
SA210006175,CLIFTON HILLS STATION,406021141,Outback,1,Good,Good,0
SA210006176,MULKA,406021141,Outback,1,Good,Good,0
SA210006177,CROWN POINT,406021141,Outback,1,Good,Good,0
SA210006178,MOUNT SARAH,406021141,Outback,1,Good,Good,0
SA210006179,BULLOO CREEK,406021141,Outback,1,Good,Good,0
SA210006180,PINDA SPRINGS,406021141,Outback,1,Good,Good,0
SA210006181,WIRREALPA,406021141,Outback,1,Good,Good,0
SA210006182,CORDILLO DOWNS,406021141,Outback,1,Good,Good,0
SA210006183,GIDGEALPA,406021141,Outback,1,Good,Good,0
SA210006184,LINDON,406021141,Outback,1,Good,Good,0
SA210006185,MOUNT FREELING,406021141,Outback,1,Good,Good,0
SA210006186,MOUNT LYNDHURST,406021141,Outback,1,Good,Good,0
SA210006187,MURNPEOWIE,406021141,Outback,1,Good,Good,0
SA210006188,STRZELECKI DESERT,406021141,Outback,1,Good,Good,0
SA210006189,WERTALOONA,406021141,Outback,1,Good,Good,0
SA210006190,GLUEPOT,406021141,Outback,1,Good,Good,0
SA210006191,KALKAROO,406021141,Outback,1,Good,Good,0
SA210006192,KOONAMORE,406021141,Outback,1,Good,Good,0
SA210006193,MOOLEULOOLOO,406021141,Outback,1,Good,Good,0
SA210006194,BARATTA,406021141,Outback,1,Good,Good,0
SA210006195,ALLANDALE STATION,406021141,Outback,1,Good,Good,0
SA210006196,EVELYN DOWNS,406021141,Outback,1,Good,Good,0
SA210006197,MOUNT WILLOUGHBY,406021141,Outback,1,Good,Good,0
SA210006198,WOOLTANA,406021141,Outback,1,Good,Good,0
SA210006199,YANKANINNA,406021141,Outback,1,Good,Good,0
SA210006200,MOUNT CLARENCE STATION,406021141,Outback,1,Good,Good,0
SA210006201,BLACK HILL STATION,406021141,Outback,1,Good,Good,0
SA210006202,HOLOWILIENA,406021141,Outback,1,Good,Good,0
SA210006203,CHOWILLA,406021141,Outback,1,Good,Good,0
SA210006204,MOUNT VICTOR STATION,406021141,Outback,1,Good,Good,0
SA210006205,WESTONS FLAT,406021141,Outback,1,Good,Good,0
SA210006206,QUINYAMBIE,406021141,Outback,1,Good,Good,0
SA210006207,UPALINNA,406021141,Outback,1,Good,Good,0
SA210006208,WILLOW SPRINGS,406021141,Outback,1,Good,Good,0
SA210006209,MABEL CREEK,406021141,Outback,1,Good,Good,0
SA210006210,WINTINNA,406021141,Outback,1,Good,Good,0
SA210006211,WELBOURN HILL,406021141,Outback,1,Good,Good,0
SA210006212,TIKALINA,406021141,Outback,1,Good,Good,0
SA210006213,WADNAMINGA,406021141,Outback,1,Good,Good,0
SA210006214,PRELINNA,406021141,Outback,1,Good,Good,0
SA210006215,SHAGGY RIDGE,406021141,Outback,1,Good,Good,0
SA210006216,NILPINNA STATION,406021141,Outback,1,Good,Good,0
SA210006217,NARRINA,406021141,Outback,1,Good,Good,0
SA210006218,OULNINA,406021141,Outback,1,Good,Good,0
SA210006219,OUTALPA,406021141,Outback,1,Good,Good,0
SA210006220,PINE CREEK STATION,406021141,Outback,1,Good,Good,0
SA210006221,LAKE FROME,406021141,Outback,1,Good,Good,0
SA210006222,MINGARY,406021141,Outback,1,Good,Good,0
SA210006223,MUNDI MUNDI,406021141,Outback,1,Good,Good,0
SA210006224,NETLEY GAP,406021141,Outback,1,Good,Good,0
SA210006225,HAWKS NEST STATION,406021141,Outback,1,Good,Good,0
SA210006227,OLD KOOMOOLOO,406021141,Outback,1,Good,Good,0
SA210006228,WIAWERA,406021141,Outback,1,Good,Good,0
SA210006229,WINNININNIE,406021141,Outback,1,Good,Good,0
SA210006230,BALAH,406021141,Outback,1,Good,Good,0
SA210006231,BUNYUNG,406021141,Outback,1,Good,Good,0
SA210006232,CANEGRASS,406021141,Outback,1,Good,Good,0
SA210006233,OAKVALE STATION,406021141,Outback,1,Good,Good,0
SA210006234,YARRAMBA,406021141,Outback,1,Good,Good,0
SA210006235,PUALCO RANGE,406021141,Outback,1,Good,Good,0
SA210006236,BENDA,406021141,Outback,1,Good,Good,0
SA210006237,WOMPINIE,406021141,Outback,1,Good,Good,0
SA210006238,ABMINGA STATION,406021141,Outback,1,Good,Good,0
SA210006239,BINDARRAH,406021141,Outback,1,Good,Good,0
SA210006240,STURT VALE,406021141,Outback,1,Good,Good,0
SA210006241,CURNAMONA,406021141,Outback,1,Good,Good,0
SA210006242,ERUDINA,406021141,Outback,1,Good,Good,0
SA210006243,DANGGALI,406021141,Outback,1,Good,Good,0
SA210006244,FARAWAY HILL,406021141,Outback,1,Good,Good,0
SA210006245,ANGORIGINA,406021141,Outback,1,Good,Good,0
SA210006246,QUONDONG,406021141,Outback,1,Good,Good,0
SA210006247,WARNES,406021141,Outback,1,Good,Good,0
SA210006248,THREE CREEKS,406021141,Outback,1,Good,Good,0
SA210006249,FROME DOWNS,406021141,Outback,1,Good,Good,0
SA210006250,WEEKEROO,406021141,Outback,1,Good,Good,0
SA210006251,DEVONBOROUGH DOWNS,406021141,Outback,1,Good,Good,0
SA210006252,TEPCO STATION,406021141,Outback,1,Good,Good,0
SA210006253,ERITH,405021119,Wakefield - Barunga West,1,Good,Good,0
SA210006254,BEETALOO VALLEY,405031120,Jamestown,1,Good,Good,0
SA210006255,KENTON VALLEY,401021003,Adelaide Hills,1,Good,Good,0
SA210006256,WEEROONA ISLAND,405031121,Peterborough - Mount Remarkable,1,Good,Good,0
SA210006257,WEDGE ISLAND,405041128,Yorke Peninsula - South,1,Good,Good,0
SA210006258,DAVENPORT,406021142,Port Augusta,1,Good,Good,0
SA210006259,LAKE ALBERT,407031169,The Coorong,1,Good,Good,0
SA210006260,LAKE ALEXANDRINA,407011147,Strathalbyn Surrounds,0.1619433,Good,Good,0
SA210006260,LAKE ALEXANDRINA,407031166,Murray Bridge Surrounds,0.5465587,Good,Good,0
SA210006260,LAKE ALEXANDRINA,407031169,The Coorong,0.291498,Good,Good,0
SA210006261,CULTANA,406021140,Quorn - Lake Gilles,1,Good,Good,0
SA210006263,MULGARIA,406021141,Outback,1,Good,Good,0
SA210006264,BELTANA STATION,406021141,Outback,1,Good,Good,0
SA210006265,KALKA,406021138,APY Lands,1,Good,Good,0
SA210006266,KALTJITI,406021138,APY Lands,1,Good,Good,0
SA210006267,KANPI,406021138,APY Lands,1,Good,Good,0
SA210006268,MIMILI,406021138,APY Lands,1,Good,Good,0
SA210006269,MURPUTJA,406021138,APY Lands,1,Good,Good,0
SA210006270,NYAPARI,406021138,APY Lands,1,Good,Good,0
SA210006271,PIPALYATJARA,406021138,APY Lands,1,Good,Good,0
SA210006272,PUKATJA,406021138,APY Lands,1,Good,Good,0
SA210006273,UMUWA,406021138,APY Lands,1,Good,Good,0
SA210006274,WATARRU,406021138,APY Lands,1,Good,Good,0
SA210006275,WATINUMA,406021138,APY Lands,1,Good,Good,0
SA210006276,YUNYARINYI,406021138,APY Lands,1,Good,Good,0
SA210006277,AMATA,406021138,APY Lands,1,Good,Good,0
SA210006279,IWANTJA,406021138,APY Lands,1,Good,Good,0
SA210006280,LIGHTSVIEW,402031038,Windsor Gardens,0.0168904,Good,Good,0
SA210006280,LIGHTSVIEW,402031175,Northgate - Northfield,0.9831096,Good,Good,0
SA210006281,ANANGU PITJANTJATJARA YANKUNYTJATJARA,406021138,APY Lands,1,Good,Good,0
SA210006282,OAK VALLEY,406011135,Western,1,Good,Good,0
SA210006283,TONSLEY,403021061,Mitchell Park,1,Good,Good,0
SA210006284,PARSONS BEACH,405041127,Yorke Peninsula - North,1,Good,Good,0
SA210006285,EYRE,402021035,Virginia - Waterloo Corner,1,Good,Good,0
SA210006286,CHITON,407011148,Victor Harbor,1,Good,Good,0
SA210006287,BILLEROO WEST,406021141,Outback,1,Good,Good,0
SA211,CANOWIE BELT,405021118,Goyder,0.7277546,Good,Good,0
SA211,CANOWIE BELT,405031120,Jamestown,0.2722454,Good,Good,0
SA212,CANUNDA,407021158,Wattle Range,0.9999991,Good,Good,0
SA212,CANUNDA,,,9.00E-07,Poor,Good,4
SA213,CAPE BORDA,407011145,Kangaroo Island,1,Good,Good,0
SA214,CAPE DOUGLAS,407021150,Grant,1,Good,Good,0
SA215,CAPE JAFFA,407021151,Kingston - Robe,1,Good,Good,0
SA216,CAPE JERVIS,407011149,Yankalilla,1,Good,Good,0
SA217,CARALUE,406011131,Kimba - Cleve - Franklin Harbour,1,Good,Good,0
SA218,CARAWA,406011134,West Coast (SA),1,Good,Good,0
SA219,CARCUMA,407031169,The Coorong,1,Good,Good,0
SA22,ANDREWS,405031120,Jamestown,1,Good,Good,0
SA220,CAREW,407021157,Tatiara,1,Good,Good,0
SA221,CAREY GULLY,401021010,Uraidla - Summertown,1,Good,Good,0
SA222,CAROLINE,407021150,Grant,1,Good,Good,0
SA223,CARPENTER ROCKS,407021150,Grant,1,Good,Good,0
SA224,CARRICKALINGA,407011149,Yankalilla,1,Good,Good,0
SA225,CARRIETON,405031121,Peterborough - Mount Remarkable,1,Good,Good,0
SA226,CASSINI,407011145,Kangaroo Island,1,Good,Good,0
SA227,CASTAMBUL,401021010,Uraidla - Summertown,1,Good,Good,0
SA228,CAURNAMONT,407031164,Mannum,1,Good,Good,0
SA229,CAVAN,402041172,Pooraka - Cavan,1,Good,Good,0
SA23,ANDREWS FARM,402021029,Davoren Park,0.962422,Good,Good,0
SA23,ANDREWS FARM,402021032,Munno Para West - Angle Vale,0.037578,Good,Good,0
SA230,CAVENAGH,405031121,Peterborough - Mount Remarkable,1,Good,Good,0
SA231,CAVETON,407021150,Grant,1,Good,Good,0
SA232,CEDUNA,406011129,Ceduna,1,Good,Good,0
SA233,CHAFFEY,406021141,Outback,0.0341298,Good,Good,0
SA233,CHAFFEY,407031168,Renmark Surrounds,0.9658702,Good,Good,0
SA234,CHAIN OF PONDS,401021003,Adelaide Hills,1,Good,Good,0
SA235,CHANDADA,406011134,West Coast (SA),1,Good,Good,0
SA236,CHANDLERS HILL,403041071,Aberfoyle Park,0.8482191,Good,Good,0
SA236,CHANDLERS HILL,403041075,Clarendon,0.002792,Good,Good,1
SA236,CHANDLERS HILL,403041080,Happy Valley,0.1489889,Good,Good,0
SA237,CHAPEL HILL,401021005,Hahndorf - Echunga,1,Good,Good,0
SA238,CHAPMAN BORE,407031166,Murray Bridge Surrounds,1,Good,Good,0
SA239,CHARLESTON,401021006,Lobethal - Woodside,1,Good,Good,0
SA24,ANGAS PLAINS,407011147,Strathalbyn Surrounds,1,Good,Good,0
SA240,CHARLTON GULLY,406011130,Eyre Peninsula,1,Good,Good,0
SA241,CHARRA,406011134,West Coast (SA),1,Good,Good,0
SA242,CHELTENHAM,404011097,Woodville - Cheltenham,1,Good,Good,0
SA243,CHERRY GARDENS,401021004,Aldgate - Stirling,0.0126857,Good,Good,0
SA243,CHERRY GARDENS,403041075,Clarendon,0.9873143,Good,Good,0
SA244,CHERRYVILLE,401021010,Uraidla - Summertown,1,Good,Good,0
SA245,CHILPENUNDA,406011134,West Coast (SA),1,Good,Good,0
SA246,CHINAMAN WELLS,405041127,Yorke Peninsula - North,1,Good,Good,0
SA247,CHINBINGINA,406011134,West Coast (SA),1,Good,Good,0
SA248,CHRISTIE DOWNS,403041073,Christie Downs,1,Good,Good,0
SA249,CHRISTIES BEACH,403041074,Christies Beach,1,Good,Good,0
SA25,ANGAS VALLEY,407031164,Mannum,1,Good,Good,0
SA250,CLAPHAM,403031069,Mitcham (SA),1,Good,Good,0
SA251,CLARE,405021116,Clare,1,Good,Good,0
SA252,CLARENCE GARDENS,403031068,Colonel Light Gardens,1,Good,Good,0
SA253,CLARENCE PARK,401071023,Goodwood - Millswood,1,Good,Good,0
SA254,CLARENDON,403041075,Clarendon,1,Good,Good,0
SA255,CLAY WELLS,407021151,Kingston - Robe,0.727086,Good,Good,0
SA255,CLAY WELLS,407021158,Wattle Range,0.272914,Good,Good,0
SA256,CLAYPANS,407031164,Mannum,1,Good,Good,0
SA258,CLEARVIEW,402031036,Enfield - Blair Athol,1,Good,Good,0
SA259,CLELAND,401021004,Aldgate - Stirling,0.25,Good,Good,0
SA259,CLELAND,401021010,Uraidla - Summertown,0.75,Good,Good,0
SA26,ANGASTON,405011110,Barossa - Angaston,0.9982539,Good,Good,0
SA26,ANGASTON,405011114,Nuriootpa,0.0017461,Good,Good,1
SA260,CLEMENTS GAP,405021119,Wakefield - Barunga West,1,Good,Good,0
SA261,CLEVE,406011131,Kimba - Cleve - Franklin Harbour,1,Good,Good,0
SA262,CLINTON,405041127,Yorke Peninsula - North,1,Good,Good,0
SA263,CLINTON CENTRE,405041127,Yorke Peninsula - North,1,Good,Good,0
SA264,CLOVELLY PARK,403021061,Mitchell Park,1,Good,Good,0
SA265,COBDOGLA,407031159,Barmera,1,Good,Good,0
SA266,COCATA,406011132,Le Hunte - Elliston,1,Good,Good,0
SA267,COCKALEECHIE,406011130,Eyre Peninsula,1,Good,Good,0
SA268,COCKATOO VALLEY,405011112,Lyndoch,1,Good,Good,0
SA269,COCKBURN,406021141,Outback,1,Good,Good,0
SA27,ANGLE PARK,404021102,The Parks,1,Good,Good,0
SA270,COFFIN BAY,406011130,Eyre Peninsula,1,Good,Good,0
SA271,COLEBATCH,407031169,The Coorong,1,Good,Good,0
SA272,COLES,407021155,Naracoorte Surrounds,0.9470486,Good,Good,0
SA272,COLES,407021156,Penola,0.0529514,Good,Good,0
SA273,COLLEGE PARK,401051019,St Peters - Marden,1,Good,Good,0
SA274,COLLEY,406011134,West Coast (SA),1,Good,Good,0
SA275,COLLINSFIELD,405031123,Port Pirie Surrounds,1,Good,Good,0
SA276,COLLINSVILLE,405021118,Goyder,1,Good,Good,0
SA277,COLLINSWOOD,401061020,Nailsworth - Broadview,1,Acceptable,Good,0
SA278,COLONEL LIGHT GARDENS,403031068,Colonel Light Gardens,1,Good,Good,0
