LOCALITY_PID,LOCALITY_NAME,RA_CODE_2021,RA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
loc90178c394088,Calamia,11,Inner Regional Australia,1,Good,Good,0
loc9018a8fe5d4b,North Yalgogrin,12,Outer Regional Australia,1,Good,Good,0
loc9019f0fd0448,Walpole,52,Outer Regional Australia,1,Good,Good,0
loc901a9f0c128a,Mudamuckla,44,Very Remote Australia,1,Good,Good,0
loc901ea1957ae4,Sunnyvale,42,Outer Regional Australia,1,Good,Good,0
loc90246486938f,Moombra,31,Inner Regional Australia,1,Good,Good,0
loc902e1ac5af36,Wengenville,32,Outer Regional Australia,1,Good,Good,0
loc9031f372fdab,Babbage Island,54,Very Remote Australia,1,Good,Good,0
loc9034a6dafd26,Benolong,12,Outer Regional Australia,1,Good,Good,0
loc9036ac73d159,Meda,54,Very Remote Australia,1,Good,Good,0
loc903748aad8c8,Maydena,62,Outer Regional Australia,0.9999879,Good,Good,0
loc903748aad8c8,Maydena,63,Remote Australia,1.21E-05,Good,Good,1
loc903f3d29f9ce,Croydon Park,40,Major Cities of Australia,1,Good,Good,0
loc9041930763ec,Kaban,32,Outer Regional Australia,1,Good,Good,0
loc9044089fffeb,Yanco,12,Outer Regional Australia,1,Good,Good,0
loc9044450a02a4,Newlyn North,21,Inner Regional Australia,1,Good,Good,0
loc90486ab3398e,Wuruma Dam,32,Outer Regional Australia,1,Good,Good,0
loc90535a7207f5,Kensington,40,Major Cities of Australia,1,Good,Good,0
loc905472978873,Karrabin,30,Major Cities of Australia,1,Good,Good,0
loc90593716b8b1,Lyndhurst,44,Very Remote Australia,1,Good,Good,0
loc90624e351f7d,Faraday,21,Inner Regional Australia,1,Good,Good,0
loc9065347e710d,Berserker,31,Inner Regional Australia,1,Good,Good,0
loc907ad15f970c,Mount Binga,31,Inner Regional Australia,1,Good,Good,0
loc907d4f301bbc,Oxley Island,11,Inner Regional Australia,1,Good,Good,0
loc9080730d9cc6,Lambs Valley,12,Outer Regional Australia,1,Good,Good,0
loc908269540b2f,New Park,11,Inner Regional Australia,1,Good,Good,0
loc9083cdebc5de,Barunah Park,21,Inner Regional Australia,1,Good,Good,0
loc908658a015fe,Preston,62,Outer Regional Australia,1,Good,Good,0
loc90892f510f76,Gilberton,40,Major Cities of Australia,1,Good,Good,0
loc908d0781803e,Wye,42,Outer Regional Australia,1,Good,Good,0
loc908e46f4b132,Renmark South,42,Outer Regional Australia,1,Good,Good,0
loc90935fa0aae1,Caparra,12,Outer Regional Australia,1,Good,Good,0
loc909b000858ec,Berrilee,11,Inner Regional Australia,1,Good,Good,0
loc90a681fd656d,Geilston Bay,61,Inner Regional Australia,1,Good,Good,0
loc90b242e31bfd,Wee Waa,12,Outer Regional Australia,1,Good,Good,0
loc90b2f4dd8c2d,Mount Duneed,20,Major Cities of Australia,0.9812034,Good,Good,0
loc90b2f4dd8c2d,Mount Duneed,21,Inner Regional Australia,0.0187966,Good,Good,0
loc90b3cd765444,Notting Hill,20,Major Cities of Australia,1,Good,Good,0
loc90b433b77ceb,Tammin,52,Outer Regional Australia,1,Good,Good,0
loc90b7d8671fe4,Verrierdale,30,Major Cities of Australia,1,Good,Good,0
loc90c2a2110b14,Parattah,62,Outer Regional Australia,1,Good,Good,0
loc90c60f5d2011,Tangambalanga,21,Inner Regional Australia,1,Good,Good,0
loc90c95b57d1c7,Stirling,22,Outer Regional Australia,1,Good,Good,0
loc90ca1a5b0e6b,Mumballup,51,Inner Regional Australia,1,Good,Good,0
loc90ca3e9fa849,Grosmont,33,Remote Australia,1,Good,Good,0
loc90cdde1b08c7,Vincentia,11,Inner Regional Australia,1,Good,Good,0
loc90cfc568ec13,Boralma,21,Inner Regional Australia,1,Good,Good,0
loc90d058e672a3,Granton,61,Inner Regional Australia,1,Good,Good,0
loc90db0ae417fb,Mead,22,Outer Regional Australia,1,Good,Good,0
loc90db46597d77,Turriff East,22,Outer Regional Australia,1,Good,Good,0
loc90dddfa4aaf0,South Isis,31,Inner Regional Australia,1,Good,Good,0
loc90e03e2f44a7,Acacia Hills,62,Outer Regional Australia,1,Good,Good,0
loc90eb8cc4f52f,Upotipotpon,21,Inner Regional Australia,1,Good,Good,0
loc90f26a2b63d8,Glenlogan,30,Major Cities of Australia,0.7507524,Good,Good,0
loc90f26a2b63d8,Glenlogan,31,Inner Regional Australia,0.2492476,Good,Good,0
loc90f3c92a7f81,Rifle Range,31,Inner Regional Australia,1,Good,Good,0
loc90fb84638015,Renmark,42,Outer Regional Australia,1,Good,Good,0
loc90ffd6e9687e,Derrinallum,22,Outer Regional Australia,1,Good,Good,0
loc910740c34dce,Murrindal,22,Outer Regional Australia,1,Good,Good,0
loc910834f9eb3d,Burra,42,Outer Regional Australia,1,Good,Good,0
loc91092f4fa43d,Tunbridge,62,Outer Regional Australia,1,Good,Good,0
loc910a14938d48,Geelong West,20,Major Cities of Australia,1,Good,Good,0
loc910c019d74a5,Varsity Lakes,30,Major Cities of Australia,1,Good,Good,0
loc910d0488253c,Alonnah,62,Outer Regional Australia,1,Good,Good,0
loc911856c96901,Lane Cove West,10,Major Cities of Australia,1,Good,Good,0
loc911d61380ab5,Boolgun,42,Outer Regional Australia,1,Good,Good,0
loc911dfa188f41,Ramsgate Beach,10,Major Cities of Australia,1,Good,Good,0
loc911e5c3c0eb8,Fyans Creek,22,Outer Regional Australia,1,Good,Good,0
loc911fdd2ecf1f,Mullengudgery,13,Remote Australia,1,Good,Good,0
loc9121430b290a,Framlingham East,21,Inner Regional Australia,1,Good,Good,0
loc91222afbe699,Glenburnie,42,Outer Regional Australia,1,Good,Good,0
loc9122e9d137ef,Algester,30,Major Cities of Australia,1,Good,Good,0
loc9127e09b8c84,Kingscliff,10,Major Cities of Australia,1,Good,Good,0
loc912a38e3ceda,Curra Creek,12,Outer Regional Australia,1,Good,Good,0
loc91321c4eed0c,Myall Park,12,Outer Regional Australia,1,Good,Good,0
loc9138c2055fca,Sallys Flat,12,Outer Regional Australia,1,Good,Good,0
loc913b4d0b9c27,Cullacabardee,50,Major Cities of Australia,1,Good,Good,0
loc913bf4728c4e,Camberwell,20,Major Cities of Australia,1,Good,Good,0
loc913c1a8dfe79,Coledale,10,Major Cities of Australia,1,Good,Good,0
loc913ccfcccb25,Naraling,53,Remote Australia,1,Good,Good,0
loc913dc9cc9e61,Witchitie,43,Remote Australia,1,Good,Good,0
loc914194fd7bef,Yeagarup,52,Outer Regional Australia,1,Good,Good,0
loc9148db2e2df5,Moorilim,21,Inner Regional Australia,1,Good,Good,0
loc914d05fa0e79,Everard Park,40,Major Cities of Australia,1,Good,Good,0
loc914fc7ea4d92,Montumana,62,Outer Regional Australia,1,Good,Good,0
loc9151bf094671,Waikola,33,Remote Australia,1,Good,Good,0
loc9154637132c3,Lake Eppalock,21,Inner Regional Australia,1,Good,Good,0
loc91559a230aea,Marrickville,10,Major Cities of Australia,1,Good,Good,0
loc9156d8ab8ae0,Lilydale,62,Outer Regional Australia,1,Good,Good,0
loc915e533dda35,Chittaway Point,10,Major Cities of Australia,1,Good,Good,0
loc9160500e25a7,Mount Field,62,Outer Regional Australia,1,Good,Good,0
loc9165cd64854f,Bayswater North,20,Major Cities of Australia,1,Good,Good,0
loc9165d2952299,Asquith,10,Major Cities of Australia,1,Good,Good,0
loc916635589f8e,Marrawah,63,Remote Australia,1,Good,Good,0
loc916a8fa3413b,Apamurra,41,Inner Regional Australia,1,Good,Good,0
loc91702bbe2322,Ward,34,Very Remote Australia,1,Good,Good,0
loc917a937b04f6,Kingswood,11,Inner Regional Australia,1,Good,Good,0
loc918f6d0fec8d,Baw Baw,21,Inner Regional Australia,0.1714286,Good,Good,0
loc918f6d0fec8d,Baw Baw,22,Outer Regional Australia,0.8285714,Good,Good,0
loc91924d13572a,Greenfield Park,10,Major Cities of Australia,1,Good,Good,0
loc91986fb3c2b4,Wangandary,21,Inner Regional Australia,1,Good,Good,0
loc919c4573c6c1,Warrentinna,62,Outer Regional Australia,1,Good,Good,0
loc919db37cfce4,Lower Bottle Creek,12,Outer Regional Australia,1,Good,Good,0
loc91a393700d50,Swan Reach,42,Outer Regional Australia,1,Good,Good,0
loc91a3d8f94de1,Old Grevillia,12,Outer Regional Australia,1,Good,Good,0
loc91a64b4860e2,Mount Howe,34,Very Remote Australia,1,Good,Good,0
loc91a697b81051,Cadello,21,Inner Regional Australia,1,Good,Good,0
loc91a8618846b8,Camden South,10,Major Cities of Australia,1,Good,Good,0
loc91aa8d533988,Gillum,22,Outer Regional Australia,1,Good,Good,0
loc91ab470f6b62,Sea Lake,22,Outer Regional Australia,1,Good,Good,0
loc91ad2d4b4161,Narooma,12,Outer Regional Australia,1,Good,Good,0
loc91adfb5090da,Mathoura,12,Outer Regional Australia,1,Good,Good,0
loc91af88bbc0d0,Wyong,10,Major Cities of Australia,1,Good,Good,0
loc91b19da71b61,Woorarra West,21,Inner Regional Australia,1,Good,Good,0
loc91b5ad26527f,Kippenduff,12,Outer Regional Australia,1,Good,Good,0
loc91b6b0ab51e0,Waverley,34,Very Remote Australia,1,Good,Good,0
loc91ba08d312cb,Newcomb,20,Major Cities of Australia,1,Good,Good,0
loc91bed1e7a64e,Cryon,13,Remote Australia,1,Good,Good,0
loc91c845dcc7a9,Gidgealpa,44,Very Remote Australia,1,Good,Good,0
loc91cd8110d36c,Safety Beach,20,Major Cities of Australia,1,Good,Good,0
loc91d1bf599097,Killara,10,Major Cities of Australia,1,Good,Good,0
loc91d20ffdea8b,Gilgooma,13,Remote Australia,1,Good,Good,0
loc91d29a4c472a,Hatter Hill,54,Very Remote Australia,1,Good,Good,0
loc91d47885169f,Belimbla Park,11,Inner Regional Australia,1,Good,Good,0
loc91daeb56f457,Duckenfield,10,Major Cities of Australia,1,Good,Good,0
loc91dca446d2f9,Rocky Creek,12,Outer Regional Australia,1,Good,Good,0
loc91ddcb4d15d4,Upper Wheatvale,31,Inner Regional Australia,1,Good,Good,0
loc91de8747b94a,Mount Murray,11,Inner Regional Australia,1,Good,Good,0
loc91e356f7d33f,Rowes Bay,32,Outer Regional Australia,1,Good,Good,0
loc91e63183b1db,Caloola,11,Inner Regional Australia,1,Good,Good,0
loc91e8e08f664c,Rosa Brook,51,Inner Regional Australia,1,Good,Good,0
loc91e90a1f9904,Lune River,62,Outer Regional Australia,0.9998028,Good,Good,0
loc91e90a1f9904,Lune River,63,Remote Australia,0.0001972,Good,Good,1
loc91eb47d219cb,Baden,62,Outer Regional Australia,1,Good,Good,0
loc91ebf488ec63,Mirador,12,Outer Regional Australia,1,Good,Good,0
loc91ed4fbd4a1b,Merkanooka,53,Remote Australia,1,Good,Good,0
loc91ee39d5afd8,North Geelong,20,Major Cities of Australia,1,Good,Good,0
loc91f126930554,Mudgeeraba,30,Major Cities of Australia,1,Good,Good,0
loc91fa4c122cb5,North Booborowie,42,Outer Regional Australia,1,Good,Good,0
loc91fd57f2790a,Singleton Heights,11,Inner Regional Australia,1,Good,Good,0
loc91fd8eff490b,Kepnock,31,Inner Regional Australia,1,Good,Good,0
loc91fd91bdd650,Canterbury,10,Major Cities of Australia,1,Good,Good,0
loc92006d7c0d05,Casterton,22,Outer Regional Australia,1,Good,Good,0
loc9203d0fa9dd8,Konnongorring,52,Outer Regional Australia,1,Good,Good,0
loc92057462741c,Chepstowe,21,Inner Regional Australia,1,Good,Good,0
loc92075a951cd2,Lynwood,50,Major Cities of Australia,1,Good,Good,0
loc920850cd5627,Cambridge,61,Inner Regional Australia,1,Good,Good,0
loc920bf8eda349,Vittoria,51,Inner Regional Australia,1,Good,Good,0
loc920c4b49efa0,Pulganbar,12,Outer Regional Australia,1,Good,Good,0
loc9214a5c48267,Hawker,80,Major Cities of Australia,1,Good,Good,0
loc9214f734f5e9,Bena,21,Inner Regional Australia,1,Good,Good,0
loc921538e60398,Willbriggie,12,Outer Regional Australia,1,Good,Good,0
loc921caf794ae1,Prospect,32,Outer Regional Australia,1,Good,Good,0
loc921cf8679ff0,Castlecrag,10,Major Cities of Australia,1,Good,Good,0
loc921f3745b403,Willagee,50,Major Cities of Australia,1,Good,Good,0
loc9226ef98c14c,Wyberba,32,Outer Regional Australia,1,Good,Good,0
loc9227a3a8c224,Moogara,62,Outer Regional Australia,1,Good,Good,0
loc9229062183a5,Simpson Desert,44,Very Remote Australia,1,Good,Good,0
loc923635ddac8f,Concordia,40,Major Cities of Australia,1,Good,Good,0
loc923a5f4db12f,Hilton,40,Major Cities of Australia,1,Good,Good,0
loc923aef8e6b56,Eumemmerring,20,Major Cities of Australia,1,Good,Good,0
loc9240560aa297,Allenby Gardens,40,Major Cities of Australia,1,Good,Good,0
loc924352478864,Forester,62,Outer Regional Australia,1,Good,Good,0
loc9245e19a63ca,North Bourke,14,Very Remote Australia,1,Good,Good,0
loc9247fa9f924e,Nangiloc,22,Outer Regional Australia,1,Good,Good,0
loc924ac587f57c,Yatte Yattah,11,Inner Regional Australia,1,Good,Good,0
loc924acbea8a0c,Upper Lockyer,31,Inner Regional Australia,1,Good,Good,0
loc9259ba2ec6ec,Toolong,21,Inner Regional Australia,1,Good,Good,0
loc925a9d281cdd,Old Beach,61,Inner Regional Australia,1,Good,Good,0
loc925cc1f23167,Callignee,21,Inner Regional Australia,1,Good,Good,0
loc925e72054876,Panitya,43,Remote Australia,1,Good,Good,0
loc92665f3a9d9d,Tonsley,40,Major Cities of Australia,1,Good,Good,0
loc926b4dfce235,Upper Esk,62,Outer Regional Australia,1,Good,Good,0
loc92803392772d,Mundi Mundi,43,Remote Australia,1,Good,Good,0
loc928704b6199a,Bowraville,11,Inner Regional Australia,0.9376174,Good,Good,0
loc928704b6199a,Bowraville,12,Outer Regional Australia,0.0623826,Good,Good,0
loc928fc8ce46d0,Modewarre,21,Inner Regional Australia,1,Good,Good,0
loc929043e6f01a,Dharruk,10,Major Cities of Australia,1,Good,Good,0
loc9297c4525ad8,Geurie,12,Outer Regional Australia,1,Good,Good,0
loc9297f1e15b7c,Booie,31,Inner Regional Australia,1,Good,Good,0
loc9298f5b48a1d,Kaoota,61,Inner Regional Australia,0.7997309,Good,Good,0
loc9298f5b48a1d,Kaoota,62,Outer Regional Australia,0.2002691,Good,Good,0
loc929d68b9a513,Narrogin,52,Outer Regional Australia,1,Good,Good,0
loc92a4147d18be,Cowan Cowan,33,Remote Australia,1,Good,Good,0
loc92a6ca46e6e2,Barkers Vale,11,Inner Regional Australia,1,Good,Good,0
loc92aae3fc3f8d,Portsmith,32,Outer Regional Australia,1,Good,Good,0
loc92b436e14fab,Glenden,33,Remote Australia,1,Good,Good,0
loc92b8ab81fc80,Woodville Gardens,40,Major Cities of Australia,1,Good,Good,0
loc92bb0da2c9ba,Port Hacking,10,Major Cities of Australia,1,Good,Good,0
loc92bf5bc798e7,Flemington,20,Major Cities of Australia,1,Good,Good,0
loc92c02e6239c4,Tahara Bridge,22,Outer Regional Australia,1,Good,Good,0
loc92c13677f45e,Tullibigeal,13,Remote Australia,1,Good,Good,0
loc92c157cf4e48,Tumoulin,32,Outer Regional Australia,1,Good,Good,0
loc92c4b6b38f2c,Strathfield,33,Remote Australia,1,Good,Good,0
loc92c5d8aa0378,Neringla,11,Inner Regional Australia,0.7993375,Good,Good,0
loc92c5d8aa0378,Neringla,12,Outer Regional Australia,0.2006625,Good,Good,0
loc92cd87112ce0,Acacia Gardens,10,Major Cities of Australia,1,Good,Good,0
loc92cf2b91f415,Stannifer,12,Outer Regional Australia,1,Good,Good,0
loc92d7675ea51d,Langhorne Creek,41,Inner Regional Australia,1,Good,Good,0
loc92d8cacccf99,McMahons Reef,11,Inner Regional Australia,1,Good,Good,0
loc92db1723ad15,Shadforth,11,Inner Regional Australia,1,Good,Good,0
loc92db7e34f5bb,Basilisk,32,Outer Regional Australia,1,Good,Good,0
loc92dc71876c35,Ferny Hills,30,Major Cities of Australia,1,Good,Good,0
loc92dd4ad0dc9a,Marthaguy,13,Remote Australia,1,Good,Good,0
loc92df741c9187,Webb,32,Outer Regional Australia,1,Good,Good,0
loc92e3e386b39c,Dromedary,61,Inner Regional Australia,0.9578036,Good,Good,0
loc92e3e386b39c,Dromedary,62,Outer Regional Australia,0.0421964,Good,Good,0
loc92e62ddc3622,Sunshine,10,Major Cities of Australia,1,Good,Good,0
loc92e8da31beea,Karoonda,42,Outer Regional Australia,1,Good,Good,0
loc92ebdcddacb4,Allan,31,Inner Regional Australia,1,Good,Good,0
loc92eca3999dae,Santa Teresa,73,Remote Australia,1,Good,Good,0
loc92ee61d26f06,Moe,21,Inner Regional Australia,1,Good,Good,0
loc92f3101bcee8,Port Pirie West,42,Outer Regional Australia,1,Good,Good,0
loc92f5922e48ab,Quindanning,51,Inner Regional Australia,1,Good,Good,0
loc92f809302b91,Gelston Park,11,Inner Regional Australia,1,Good,Good,0
loc93023468ba7e,Charlotte Cove,62,Outer Regional Australia,1,Good,Good,0
loc9305fd4af966,Singleton Military Area,11,Inner Regional Australia,1,Good,Good,0
loc930823dca051,Scarness,31,Inner Regional Australia,1,Good,Good,0
loc930abd97fea8,Scotchmans Lead,21,Inner Regional Australia,1,Good,Good,0
loc93110f9d38e4,Corack,22,Outer Regional Australia,1,Good,Good,0
loc9312722a4896,Belfrayden,11,Inner Regional Australia,1,Good,Good,0
loc931939069973,Devon North,21,Inner Regional Australia,1,Good,Good,0
loc931b7598e7e2,Mundoona,21,Inner Regional Australia,1,Good,Good,0
loc9322c2b1e0fc,Hansborough,41,Inner Regional Australia,1,Good,Good,0
loc93260f3b6d7d,Upper Myall,11,Inner Regional Australia,1,Good,Good,0
loc9329a6dd8f3c,Badgebup,52,Outer Regional Australia,1,Good,Good,0
loc932a17c5d697,Ninnes,42,Outer Regional Australia,1,Good,Good,0
loc932a1d24c387,Smoko,22,Outer Regional Australia,1,Good,Good,0
loc932a942621ee,South Riana,62,Outer Regional Australia,1,Good,Good,0
loc932bf08168f6,Kahibah,10,Major Cities of Australia,1,Good,Good,0
loc932d6e7b3935,Glenugie,11,Inner Regional Australia,1,Good,Good,0
loc932f90d2089e,Washpool,11,Inner Regional Australia,1,Good,Good,0
loc9331f647b580,Fairy Dell,21,Inner Regional Australia,1,Good,Good,0
loc9334200cafd2,Mount Victor Station,43,Remote Australia,1,Good,Good,0
loc933e2fc51c06,Boosey,21,Inner Regional Australia,1,Good,Good,0
loc9341e4b02c0b,Richards,10,Major Cities of Australia,1,Good,Good,0
loc9343bad93a62,Musk Vale,21,Inner Regional Australia,1,Good,Good,0
loc934ae2776a24,Arrino,53,Remote Australia,1,Good,Good,0
loc934fdf1eca5d,Tooloom,12,Outer Regional Australia,1,Good,Good,0
loc9354d0c625ae,Ambleside,62,Outer Regional Australia,1,Good,Good,0
loc9355408865b8,Nirimba,30,Major Cities of Australia,1,Good,Good,0
loc935623b27586,Labertouche,21,Inner Regional Australia,1,Good,Good,0
loc93656d97d88d,Goorganga Plains,32,Outer Regional Australia,1,Good,Good,0
loc9366097656e4,Binya,12,Outer Regional Australia,1,Good,Good,0
loc936b46768841,Stockwell,41,Inner Regional Australia,1,Good,Good,0
loc936c70deb34f,Dumbleyung,53,Remote Australia,1,Good,Good,0
loc93716084ee2a,Hanleys Creek,11,Inner Regional Australia,1,Good,Good,0
loc9373c87403ac,Mellool,12,Outer Regional Australia,1,Good,Good,0
loc9374a9375a6f,Promisedland,31,Inner Regional Australia,1,Good,Good,0
loc93783f2951b3,White Gums,73,Remote Australia,1,Good,Good,0
loc9382a0ab3fc7,South Gap,44,Very Remote Australia,1,Good,Good,0
loc9383b261d90b,Dixie,21,Inner Regional Australia,1,Good,Good,0
loc938fde5591cf,Colyton,10,Major Cities of Australia,1,Good,Good,0
loc93a107eb8d5b,Nurran,23,Remote Australia,1,Good,Good,0
loc93a1abde8231,Lajamanu,74,Very Remote Australia,1,Good,Good,0
loc93aac43b6885,Calvert,74,Very Remote Australia,1,Good,Good,0
loc93b01d3aa5c3,Legana,61,Inner Regional Australia,1,Good,Good,0
loc93b0a308d74c,Sarsfield,22,Outer Regional Australia,1,Good,Good,0
loc93bc16f42416,Warburton,54,Very Remote Australia,1,Good,Good,0
loc93bd02feac8c,Murulla,12,Outer Regional Australia,1,Good,Good,0
loc93bf3f3363aa,Winninowie,42,Outer Regional Australia,1,Good,Good,0
loc93c199b1c8dd,Ladysmith,11,Inner Regional Australia,1,Good,Good,0
loc93c49ed3995a,Lawn Hill,34,Very Remote Australia,1,Good,Good,0
loc93c75cce7783,Kunioon,31,Inner Regional Australia,1,Good,Good,0
loc93c9b3dd1009,Tarong,32,Outer Regional Australia,1,Good,Good,0
loc93d5fd057508,Polo Flat,11,Inner Regional Australia,1,Good,Good,0
loc93d65e606d9f,Wattle Camp,32,Outer Regional Australia,1,Good,Good,0
loc93dc0822fb9e,Gowanbrae,20,Major Cities of Australia,1,Good,Good,0
loc93dea5d81993,Benbournie,42,Outer Regional Australia,1,Good,Good,0
loc93e042dc5a5e,Tygalgah,11,Inner Regional Australia,1,Good,Good,0
loc93e2589b8c6a,Kenthurst,10,Major Cities of Australia,0.8534449,Good,Good,0
loc93e2589b8c6a,Kenthurst,11,Inner Regional Australia,0.1465551,Good,Good,0
loc93eb919bb7cc,Truro,41,Inner Regional Australia,1,Good,Good,0
loc93f0ec28254f,Southampton,51,Inner Regional Australia,1,Good,Good,0
loc93f2a9105443,Narraburra,12,Outer Regional Australia,1,Good,Good,0
loc93f6ffda984d,Dryandra,52,Outer Regional Australia,1,Good,Good,0
loc93fc850f921f,Gum Scrub,11,Inner Regional Australia,1,Good,Good,0
loc93fd506dd56b,Glenormiston South,21,Inner Regional Australia,1,Good,Good,0
loc93ffcecd60dd,Somerville,52,Outer Regional Australia,1,Good,Good,0
loc94008344bafc,Great Marlow,11,Inner Regional Australia,1,Good,Good,0
loc9403e9dd0234,Tamborine,31,Inner Regional Australia,1,Good,Good,0
loc9405ef029f6e,Damascus,32,Outer Regional Australia,1,Good,Good,0
loc9418d5dcfef8,Waverley,10,Major Cities of Australia,1,Good,Good,0
loc941a20886353,Capalaba,30,Major Cities of Australia,1,Good,Good,0
loc941bc48601fc,Valley Heights,10,Major Cities of Australia,1,Good,Good,0
loc9425fde181a5,Gowangardie,21,Inner Regional Australia,1,Good,Good,0
loc942813e50bd8,Beeron,32,Outer Regional Australia,1,Good,Good,0
loc942ac80479ff,Clements Gap,42,Outer Regional Australia,1,Good,Good,0
loc942cef39f1e8,Hillwood,62,Outer Regional Australia,1,Good,Good,0
loc943e1f39604f,Savage River,62,Outer Regional Australia,1,Good,Good,0
loc9443e16388ef,Exeter,11,Inner Regional Australia,1,Good,Good,0
loc9444917b280b,Sextonville,11,Inner Regional Australia,1,Good,Good,0
loc944623200dea,Little Pine Lagoon,63,Remote Australia,1,Good,Good,0
loc945b94d8a45a,Upper Gundowring,21,Inner Regional Australia,1,Good,Good,0
loc945bf8eeb7fc,East Victoria Park,50,Major Cities of Australia,1,Good,Good,0
loc9466f01f5fe9,Meribah,42,Outer Regional Australia,1,Good,Good,0
loc94682508ae6d,Tabulam,12,Outer Regional Australia,1,Good,Good,0
loc9468e4375d30,Cundeelee,54,Very Remote Australia,1,Good,Good,0
loc946bc297dbb5,Abermain,10,Major Cities of Australia,1,Good,Good,0
loc946de89f9a83,Colley,44,Very Remote Australia,1,Good,Good,0
loc9472f04b1b97,Southern Cross,21,Inner Regional Australia,1,Good,Good,0
loc94735e8b4d3c,Kooroomool,33,Remote Australia,1,Good,Good,0
loc9479eb59e8a9,Hamley,42,Outer Regional Australia,1,Good,Good,0
