LOCALITY_PID,LOCALITY_NAME,IREG_CODE_2021,IREG_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW2716,MOOMBOOLDOOL,105,Riverina - Orange,1,Good,Good,0
NSW2717,MOONAN BROOK,102,North-Eastern NSW,1,Good,Good,0
NSW2718,MOONAN FLAT,102,North-Eastern NSW,1,Good,Good,0
NSW2719,MOONBAH,106,South-Eastern NSW,1,Good,Good,0
NSW272,BELLMOUNT FOREST,106,South-Eastern NSW,1,Good,Good,0
NSW2720,MOONBI,102,North-Eastern NSW,1,Good,Good,0
NSW2721,MOONBRIA,105,Riverina - Orange,1,Good,Good,0
NSW2722,MOONEBA,104,NSW Central and North Coast,1,Good,Good,0
NSW2723,MOONEE,104,NSW Central and North Coast,1,Good,Good,0
NSW2724,MOONEE BEACH,104,NSW Central and North Coast,1,Good,Good,0
NSW2726,MOONEY MOONEY,104,NSW Central and North Coast,1,Good,Good,0
NSW2727,MOONEY MOONEY CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW2728,MOONPAR,104,NSW Central and North Coast,1,Good,Good,0
NSW2729,MOORAL CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW273,BELLTREES,102,North-Eastern NSW,1,Good,Good,0
NSW2730,MOORBEL,105,Riverina - Orange,1,Good,Good,0
NSW2731,MOORE CREEK,102,North-Eastern NSW,1,Good,Good,0
NSW2732,MOORE PARK,107,Sydney - Wollongong,1,Good,Good,0
NSW2733,MOOREBANK,107,Sydney - Wollongong,1,Good,Good,0
NSW2734,MOORILDA,105,Riverina - Orange,1,Good,Good,0
NSW2735,MOORLAND,104,NSW Central and North Coast,1,Good,Good,0
NSW2736,MOORONG,105,Riverina - Orange,1,Good,Good,0
NSW2737,MOORWATHA,105,Riverina - Orange,1,Good,Good,0
NSW2738,MOPARRABAH,104,NSW Central and North Coast,1,Good,Good,0
NSW2739,MOPPY,104,NSW Central and North Coast,1,Good,Good,0
NSW274,BELMONT,104,NSW Central and North Coast,1,Good,Good,0
NSW2740,MORAGO,105,Riverina - Orange,1,Good,Good,0
NSW2741,MORANGARELL,105,Riverina - Orange,1,Good,Good,0
NSW2742,MORANS CROSSING,106,South-Eastern NSW,1,Good,Good,0
NSW2743,MOREE,102,North-Eastern NSW,1,Good,Good,0
NSW2744,MORISSET,104,NSW Central and North Coast,1,Good,Good,0
NSW2745,MORISSET PARK,104,NSW Central and North Coast,1,Good,Good,0
NSW2746,MORNING BAY,107,Sydney - Wollongong,1,Good,Good,0
NSW2747,MORORO,104,NSW Central and North Coast,1,Good,Good,0
NSW2748,MORPETH,104,NSW Central and North Coast,1,Good,Good,0
NSW2749,MORTDALE,107,Sydney - Wollongong,1,Good,Good,0
NSW275,BELMONT NORTH,104,NSW Central and North Coast,1,Good,Good,0
NSW2750,MORTLAKE,107,Sydney - Wollongong,1,Good,Good,0
NSW2751,MORTON,106,South-Eastern NSW,1,Good,Good,0
NSW2752,MORTONS CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW2753,MORTS ESTATE,105,Riverina - Orange,1,Good,Good,0
NSW2755,MORUNDAH,105,Riverina - Orange,1,Good,Good,0
NSW2756,MORUYA,106,South-Eastern NSW,1,Good,Good,0
NSW2757,MORUYA HEADS,106,South-Eastern NSW,1,Good,Good,0
NSW2758,MORVEN,102,North-Eastern NSW,1,Good,Good,0
NSW2759,MORVEN,105,Riverina - Orange,1,Good,Good,0
NSW276,BELMONT SOUTH,104,NSW Central and North Coast,1,Good,Good,0
NSW2760,MOSMAN,107,Sydney - Wollongong,1,Good,Good,0
NSW2761,MOSS VALE,106,South-Eastern NSW,1,Good,Good,0
NSW2762,MOSSGIEL,103,North-Western NSW,0.4826162,Good,Good,0
NSW2762,MOSSGIEL,105,Riverina - Orange,0.5173838,Good,Good,0
NSW2763,MOSSY POINT,106,South-Eastern NSW,1,Good,Good,0
NSW2764,MOTO,104,NSW Central and North Coast,1,Good,Good,0
NSW2765,MOULAMEIN,105,Riverina - Orange,1,Good,Good,0
NSW2766,MOUNT ADRAH,105,Riverina - Orange,1,Good,Good,0
NSW2767,MOUNT ANNAN,107,Sydney - Wollongong,1,Good,Good,0
NSW2768,MOUNT AQUILA,101,Dubbo,1,Good,Good,0
NSW2769,MOUNT ARTHUR,101,Dubbo,1,Good,Good,0
NSW277,BELMORE,107,Sydney - Wollongong,1,Good,Good,0
NSW2770,MOUNT AUSTIN,105,Riverina - Orange,1,Good,Good,0
NSW2771,MOUNT BURRELL,104,NSW Central and North Coast,1,Good,Good,0
NSW2772,MOUNT COLAH,107,Sydney - Wollongong,1,Good,Good,0
NSW2773,MOUNT COLLINS,105,Riverina - Orange,0.1381605,Good,Good,0
NSW2773,MOUNT COLLINS,106,South-Eastern NSW,0.8618395,Good,Good,0
NSW2774,MOUNT COOPER,106,South-Eastern NSW,1,Good,Good,0
NSW2775,MOUNT DARRAGH,106,South-Eastern NSW,1,Good,Good,0
NSW2776,MOUNT DAVID,105,Riverina - Orange,1,Good,Good,0
NSW2777,MOUNT DEE,104,NSW Central and North Coast,1,Good,Good,0
NSW2778,MOUNT DRUITT,107,Sydney - Wollongong,1,Good,Good,0
NSW2779,MOUNT ELLIOT,104,NSW Central and North Coast,1,Good,Good,0
NSW278,BELMORE RIVER,104,NSW Central and North Coast,1,Good,Good,0
NSW2780,MOUNT FAIRY,106,South-Eastern NSW,1,Good,Good,0
NSW2781,MOUNT FOSTER,101,Dubbo,1,Good,Good,0
NSW2782,MOUNT FROME,105,Riverina - Orange,1,Good,Good,0
NSW2783,MOUNT GEORGE,104,NSW Central and North Coast,1,Good,Good,0
NSW2784,MOUNT HARRIS,101,Dubbo,1,Good,Good,0
NSW2785,MOUNT HOPE,103,North-Western NSW,1,Good,Good,0
NSW2786,MOUNT HOREB,105,Riverina - Orange,1,Good,Good,0
NSW2787,MOUNT HUNTER,107,Sydney - Wollongong,1,Good,Good,0
NSW2788,MOUNT HUTTON,104,NSW Central and North Coast,1,Good,Good,0
NSW2789,MOUNT IRVINE,107,Sydney - Wollongong,1,Good,Good,0
NSW279,BELOKA,106,South-Eastern NSW,1,Good,Good,0
NSW2790,MOUNT KEIRA,106,South-Eastern NSW,0.0024176,Good,Good,1
NSW2790,MOUNT KEIRA,107,Sydney - Wollongong,0.9975824,Good,Good,0
NSW2791,MOUNT KEMBLA,107,Sydney - Wollongong,1,Good,Good,0
NSW2792,MOUNT KINGIMAN,106,South-Eastern NSW,1,Good,Good,0
NSW2793,MOUNT KNOWLES,105,Riverina - Orange,1,Good,Good,0
NSW2794,MOUNT KURING-GAI,107,Sydney - Wollongong,1,Good,Good,0
NSW2795,MOUNT LAMBIE,105,Riverina - Orange,1,Good,Good,0
NSW2796,MOUNT LEWIS,107,Sydney - Wollongong,1,Good,Good,0
NSW2797,MOUNT LINDSEY,106,South-Eastern NSW,1,Good,Good,0
NSW2799,MOUNT MARSDEN,105,Riverina - Orange,1,Good,Good,0
NSW28,ALDAVILLA,104,NSW Central and North Coast,1,Good,Good,0
NSW280,BELOWRA,106,South-Eastern NSW,1,Good,Good,0
NSW2800,MOUNT MARSH,104,NSW Central and North Coast,1,Good,Good,0
NSW2801,MOUNT MITCHELL,102,North-Eastern NSW,1,Good,Good,0
NSW2802,MOUNT MURRAY,106,South-Eastern NSW,1,Good,Good,0
NSW2803,MOUNT OLIVE,104,NSW Central and North Coast,1,Good,Good,0
NSW2804,MOUNT OLIVE,105,Riverina - Orange,1,Good,Good,0
NSW2805,MOUNT OUSLEY,107,Sydney - Wollongong,1,Good,Good,0
NSW2806,MOUNT PANORAMA,105,Riverina - Orange,1,Good,Good,0
NSW2807,MOUNT PLEASANT,107,Sydney - Wollongong,1,Good,Good,0
NSW2808,MOUNT PRITCHARD,107,Sydney - Wollongong,1,Good,Good,0
NSW2809,MOUNT RANKIN,105,Riverina - Orange,1,Good,Good,0
NSW281,BELROSE,107,Sydney - Wollongong,1,Good,Good,0
NSW2810,MOUNT RIVERS,104,NSW Central and North Coast,1,Good,Good,0
NSW2811,MOUNT RIVERVIEW,107,Sydney - Wollongong,1,Good,Good,0
NSW2812,MOUNT ROYAL,104,NSW Central and North Coast,1,Good,Good,0
NSW2813,MOUNT RUSSELL,102,North-Eastern NSW,1,Good,Good,0
NSW2814,MOUNT SAINT THOMAS,107,Sydney - Wollongong,1,Good,Good,0
NSW2815,MOUNT SEAVIEW,104,NSW Central and North Coast,1,Good,Good,0
NSW2816,MOUNT TENANDRA,103,North-Western NSW,1,Good,Good,0
NSW2817,MOUNT THORLEY,104,NSW Central and North Coast,1,Good,Good,0
NSW2818,MOUNT TOMAH,107,Sydney - Wollongong,1,Good,Good,0
NSW2819,MOUNT VERNON,107,Sydney - Wollongong,1,Good,Good,0
NSW282,BEMBOKA,106,South-Eastern NSW,1,Good,Good,0
NSW2820,MOUNT VICTORIA,107,Sydney - Wollongong,1,Good,Good,0
NSW2821,MOUNT VIEW,104,NSW Central and North Coast,1,Good,Good,0
NSW2823,MOUNT VINCENT,104,NSW Central and North Coast,1,Good,Good,0
NSW2824,MOUNT WARNING,104,NSW Central and North Coast,1,Good,Good,0
NSW2825,MOUNT WARRIGAL,107,Sydney - Wollongong,1,Good,Good,0
NSW2826,MOUNT WERONG,105,Riverina - Orange,0.9966887,Good,Good,0
NSW2826,MOUNT WERONG,106,South-Eastern NSW,0.0033113,Good,Good,1
NSW2827,MOUNT WHITE,104,NSW Central and North Coast,1,Good,Good,0
NSW2828,MOUNT WILSON,107,Sydney - Wollongong,1,Good,Good,0
NSW2830,MOUNTAIN CREEK,105,Riverina - Orange,1,Good,Good,0
NSW2831,MOUNTAIN LAGOON,107,Sydney - Wollongong,1,Good,Good,0
NSW2832,MOUNTAIN TOP,104,NSW Central and North Coast,1,Good,Good,0
NSW2833,MOUNTAIN VIEW,104,NSW Central and North Coast,1,Good,Good,0
NSW2834,MOWBRAY PARK,107,Sydney - Wollongong,1,Good,Good,0
NSW2835,MOZART,105,Riverina - Orange,1,Good,Good,0
NSW2836,MUDGEE,105,Riverina - Orange,1,Good,Good,0
NSW2838,MULBRING,104,NSW Central and North Coast,1,Good,Good,0
NSW2839,MULGOA,107,Sydney - Wollongong,1,Good,Good,0
NSW284,BEN BULLEN,105,Riverina - Orange,1,Good,Good,0
NSW2840,MULGRAVE,107,Sydney - Wollongong,1,Good,Good,0
NSW2841,MULGUTHRIE,105,Riverina - Orange,1,Good,Good,0
NSW2842,MULI MULI,104,NSW Central and North Coast,1,Good,Good,0
NSW2843,MULLA,101,Dubbo,1,Good,Good,0
NSW2844,MULLA CREEK,102,North-Eastern NSW,1,Good,Good,0
NSW2845,MULLALEY,102,North-Eastern NSW,1,Good,Good,0
NSW2846,MULLAMUDDY,105,Riverina - Orange,1,Good,Good,0
NSW2847,MULLAWAY,104,NSW Central and North Coast,1,Good,Good,0
NSW2848,MULLENGANDRA,105,Riverina - Orange,1,Good,Good,0
NSW2849,MULLENGUDGERY,101,Dubbo,1,Good,Good,0
NSW285,BEN LOMOND,102,North-Eastern NSW,1,Good,Good,0
NSW2850,MULLION,106,South-Eastern NSW,1,Good,Good,0
NSW2851,MULLION CREEK,105,Riverina - Orange,1,Good,Good,0
NSW2852,MULLOON,106,South-Eastern NSW,1,Good,Good,0
NSW2853,MULLUMBIMBY,104,NSW Central and North Coast,1,Good,Good,0
NSW2854,MULLUMBIMBY CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW2855,MULWALA,105,Riverina - Orange,1,Good,Good,0
NSW2856,MULYANDRY,105,Riverina - Orange,1,Good,Good,0
NSW2857,MUMBIL,101,Dubbo,1,Good,Good,0
NSW2858,MUMBLEBONE PLAIN,101,Dubbo,1,Good,Good,0
NSW2859,MUMBULLA MOUNTAIN,106,South-Eastern NSW,1,Good,Good,0
NSW286,BENANDARAH,106,South-Eastern NSW,1,Good,Good,0
NSW2860,MUMMEL,106,South-Eastern NSW,1,Good,Good,0
NSW2861,MUMMULGUM,104,NSW Central and North Coast,1,Good,Good,0
NSW2862,MUNDAMIA,106,South-Eastern NSW,1,Good,Good,0
NSW2863,MUNDARLO,105,Riverina - Orange,1,Good,Good,0
NSW2864,MUNDEROO,105,Riverina - Orange,1,Good,Good,0
NSW2865,MUNDONGO,105,Riverina - Orange,1,Good,Good,0
NSW2866,MUNGAY CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW2867,MUNGHORN,105,Riverina - Orange,1,Good,Good,0
NSW2868,MUNGINDI,102,North-Eastern NSW,1,Good,Good,0
NSW2869,MUNGO,105,Riverina - Orange,1,Good,Good,0
NSW2870,MUNGO BRUSH,104,NSW Central and North Coast,1,Good,Good,0
NSW2871,MUNNI,104,NSW Central and North Coast,1,Good,Good,0
NSW2872,MUNYABLA,105,Riverina - Orange,1,Good,Good,0
NSW2873,MURGA,105,Riverina - Orange,1,Good,Good,0
NSW2874,MURRAH,106,South-Eastern NSW,1,Good,Good,0
NSW2875,MURRAMI,105,Riverina - Orange,1,Good,Good,0
NSW2876,MURRAWOMBIE,101,Dubbo,1,Good,Good,0
NSW2877,MURRAY DOWNS,105,Riverina - Orange,1,Good,Good,0
NSW2878,MURRAY GORGE,105,Riverina - Orange,1,Good,Good,0
NSW2879,MURRAYS BEACH,104,NSW Central and North Coast,1,Good,Good,0
NSW288,BENDALONG,106,South-Eastern NSW,1,Good,Good,0
NSW2880,MURRENGENBURG,106,South-Eastern NSW,1,Good,Good,0
NSW2881,MURRIN BRIDGE,103,North-Western NSW,1,Good,Good,0
NSW2882,MURRINGO,105,Riverina - Orange,1,Good,Good,0
NSW2883,MURRULEBALE,105,Riverina - Orange,1,Good,Good,0
NSW2884,MURRUMBATEMAN,106,South-Eastern NSW,1,Good,Good,0
NSW2886,MURRUMBO,105,Riverina - Orange,1,Good,Good,0
NSW2887,MURRUMBUCCA,106,South-Eastern NSW,1,Good,Good,0
NSW2888,MURRUMBURRAH,105,Riverina - Orange,1,Good,Good,0
NSW2889,MURRURUNDI,102,North-Eastern NSW,1,Good,Good,0
NSW289,BENDEMEER,102,North-Eastern NSW,1,Good,Good,0
NSW2890,MURULLA,102,North-Eastern NSW,1,Good,Good,0
NSW2891,MURWILLUMBAH,104,NSW Central and North Coast,1,Good,Good,0
NSW2892,MUSCLE CREEK,102,North-Eastern NSW,1,Good,Good,0
NSW2893,MUSWELLBROOK,102,North-Eastern NSW,0.9999996,Good,Good,0
NSW2893,MUSWELLBROOK,104,NSW Central and North Coast,4.00E-07,Good,Good,1
NSW2894,MUTAWINTJI,103,North-Western NSW,1,Good,Good,0
NSW2895,MUTTAMA,105,Riverina - Orange,1,Good,Good,0
NSW2896,MYALL CREEK,102,North-Eastern NSW,1,Good,Good,0
NSW2897,MYALL LAKE,104,NSW Central and North Coast,1,Good,Good,0
NSW2898,MYALL PARK,105,Riverina - Orange,1,Good,Good,0
NSW2899,MYALLA,106,South-Eastern NSW,1,Good,Good,0
NSW29,ALECTOWN,101,Dubbo,1,Good,Good,0
NSW290,BENDICK MURRELL,105,Riverina - Orange,1,Good,Good,0
NSW2900,MYLESTOM,104,NSW Central and North Coast,1,Good,Good,0
NSW2901,MYLNEFORD,104,NSW Central and North Coast,1,Good,Good,0
NSW2902,MYOCUM,104,NSW Central and North Coast,1,Good,Good,0
NSW2903,MYOLA,106,South-Eastern NSW,1,Good,Good,0
NSW2904,MYRTLE CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW2905,MYRTLE MOUNTAIN,106,South-Eastern NSW,1,Good,Good,0
NSW2906,MYRTLE PARK,105,Riverina - Orange,1,Good,Good,0
NSW2907,MYRTLEVILLE,106,South-Eastern NSW,1,Good,Good,0
NSW2908,MYSTERY BAY,106,South-Eastern NSW,1,Good,Good,0
NSW2909,MYUNA BAY,104,NSW Central and North Coast,1,Good,Good,0
NSW291,BENDOLBA,104,NSW Central and North Coast,1,Good,Good,0
NSW2910,NABIAC,104,NSW Central and North Coast,1,Good,Good,0
NSW2911,NADGEE,106,South-Eastern NSW,1,Good,Good,0
NSW2912,NAMBUCCA HEADS,104,NSW Central and North Coast,1,Good,Good,0
NSW2913,NAMOI RIVER,102,North-Eastern NSW,1,Good,Good,0
NSW2914,NANA GLEN,104,NSW Central and North Coast,1,Good,Good,0
NSW2915,NANGUS,105,Riverina - Orange,1,Good,Good,0
NSW2916,NANIMA,106,South-Eastern NSW,1,Good,Good,0
NSW2919,NAPOLEON REEF,105,Riverina - Orange,1,Good,Good,0
NSW292,BENDOURA,106,South-Eastern NSW,1,Good,Good,0
NSW2920,NARADHAN,105,Riverina - Orange,1,Good,Good,0
NSW2921,NARARA,104,NSW Central and North Coast,1,Good,Good,0
NSW2922,NARELLAN,107,Sydney - Wollongong,1,Good,Good,0
NSW2923,NARELLAN VALE,107,Sydney - Wollongong,1,Good,Good,0
NSW2924,NAREMBURN,107,Sydney - Wollongong,1,Good,Good,0
NSW2925,NAROOMA,106,South-Eastern NSW,1,Good,Good,0
NSW2926,NARRABARBA,106,South-Eastern NSW,1,Good,Good,0
NSW2927,NARRABEEN,107,Sydney - Wollongong,1,Good,Good,0
NSW2928,NARRABRI,102,North-Eastern NSW,1,Good,Good,0
NSW2929,NARRABURRA,105,Riverina - Orange,1,Good,Good,0
NSW293,BENEREMBAH,105,Riverina - Orange,1,Good,Good,0
NSW2930,NARRAN LAKE,103,North-Western NSW,1,Good,Good,0
NSW2931,NARRANDERA,105,Riverina - Orange,1,Good,Good,0
NSW2932,NARRANGULLEN,106,South-Eastern NSW,1,Good,Good,0
NSW2933,NARRAWA,106,South-Eastern NSW,1,Good,Good,0
NSW2934,NARRAWALLEE,106,South-Eastern NSW,1,Good,Good,0
NSW2935,NARRAWEENA,107,Sydney - Wollongong,1,Good,Good,0
NSW2936,NARROMINE,101,Dubbo,1,Good,Good,0
NSW2937,NARWEE,107,Sydney - Wollongong,1,Good,Good,0
NSW2938,NASHDALE,105,Riverina - Orange,1,Good,Good,0
NSW2939,NASHUA,104,NSW Central and North Coast,1,Good,Good,0
NSW294,BENGALLA,102,North-Eastern NSW,1,Good,Good,0
NSW2940,NATTAI,107,Sydney - Wollongong,1,Good,Good,0
NSW2941,NAUGHTONS GAP,104,NSW Central and North Coast,1,Good,Good,0
NSW2942,NEATH,104,NSW Central and North Coast,1,Good,Good,0
NSW2943,NEBEA,103,North-Western NSW,1,Good,Good,0
NSW2944,NEILREX,101,Dubbo,1,Good,Good,0
NSW2945,NELLIGEN,106,South-Eastern NSW,1,Good,Good,0
NSW2946,NELSON,106,South-Eastern NSW,1,Good,Good,0
NSW2947,NELSON,107,Sydney - Wollongong,1,Good,Good,0
NSW2948,NELSON BAY,104,NSW Central and North Coast,1,Good,Good,0
NSW2949,NELSONS PLAINS,104,NSW Central and North Coast,1,Good,Good,0
NSW2950,NELUNGALOO,101,Dubbo,1,Good,Good,0
NSW2951,NEMINGHA,102,North-Eastern NSW,1,Good,Good,0
NSW2952,NERICON,105,Riverina - Orange,1,Good,Good,0
NSW2953,NERINGLA,106,South-Eastern NSW,1,Good,Good,0
NSW2954,NERONG,104,NSW Central and North Coast,1,Good,Good,0
NSW2955,NERRIGA,106,South-Eastern NSW,1,Good,Good,0
NSW2956,NERRIGUNDAH,106,South-Eastern NSW,1,Good,Good,0
NSW2957,NETHERCOTE,106,South-Eastern NSW,1,Good,Good,0
NSW2958,NEUREA,101,Dubbo,1,Good,Good,0
NSW2959,NEUTRAL BAY,107,Sydney - Wollongong,1,Good,Good,0
NSW296,BENNETTS GREEN,104,NSW Central and North Coast,1,Good,Good,0
NSW2960,NEVER NEVER,104,NSW Central and North Coast,1,Good,Good,0
NSW2961,NEVERTIRE,101,Dubbo,1,Good,Good,0
NSW2962,NEVILLE,105,Riverina - Orange,1,Good,Good,0
NSW2963,NEW BERRIMA,106,South-Eastern NSW,1,Good,Good,0
NSW2964,NEW BRIGHTON,104,NSW Central and North Coast,1,Good,Good,0
NSW2965,NEW BUILDINGS,106,South-Eastern NSW,1,Good,Good,0
NSW2966,NEW ITALY,104,NSW Central and North Coast,1,Good,Good,0
NSW2967,NEW LAMBTON,104,NSW Central and North Coast,1,Good,Good,0
NSW2968,NEW LAMBTON HEIGHTS,104,NSW Central and North Coast,1,Good,Good,0
NSW2969,NEW MEXICO,102,North-Eastern NSW,1,Good,Good,0
NSW2970,NEW PARK,104,NSW Central and North Coast,1,Good,Good,0
NSW2971,NEW VALLEY,102,North-Eastern NSW,1,Good,Good,0
NSW2972,NEWBOLD,104,NSW Central and North Coast,1,Good,Good,0
NSW2973,NEWBRIDGE,105,Riverina - Orange,1,Good,Good,0
NSW2975,NEWCASTLE,104,NSW Central and North Coast,1,Good,Good,0
NSW2976,NEWCASTLE EAST,104,NSW Central and North Coast,1,Good,Good,0
NSW2977,NEWCASTLE WEST,104,NSW Central and North Coast,1,Good,Good,0
NSW2978,NEWEE CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW2979,NEWINGTON,107,Sydney - Wollongong,1,Good,Good,0
NSW298,BENSVILLE,104,NSW Central and North Coast,1,Good,Good,0
NSW2980,NEWNES,105,Riverina - Orange,1,Good,Good,0
NSW2981,NEWNES PLATEAU,105,Riverina - Orange,1,Good,Good,0
NSW2982,NEWPORT,107,Sydney - Wollongong,1,Good,Good,0
NSW2983,NEWRYBAR,104,NSW Central and North Coast,1,Good,Good,0
NSW2984,NEWSTEAD,102,North-Eastern NSW,1,Good,Good,0
NSW2985,NEWTON BOYD,102,North-Eastern NSW,0.3333333,Good,Good,0
NSW2985,NEWTON BOYD,104,NSW Central and North Coast,0.6666667,Good,Good,0
NSW2986,NEWTOWN,107,Sydney - Wollongong,1,Good,Good,0
NSW2987,NIAGARA PARK,104,NSW Central and North Coast,1,Good,Good,0
NSW2988,NIANGALA,102,North-Eastern NSW,1,Good,Good,0
NSW2989,NIEMUR,105,Riverina - Orange,1,Good,Good,0
NSW299,BENTLEY,104,NSW Central and North Coast,1,Good,Good,0
NSW2990,NIGHTCAP,104,NSW Central and North Coast,1,Good,Good,0
NSW2991,NIMBIN,104,NSW Central and North Coast,1,Good,Good,0
NSW2992,NIMMITABEL,106,South-Eastern NSW,1,Good,Good,0
NSW2993,NIMMO,106,South-Eastern NSW,1,Good,Good,0
NSW2994,NOBBYS CREEK,104,NSW Central and North Coast,1,Good,Good,0
NSW2995,NOMBI,101,Dubbo,1,Good,Good,0
NSW2996,NOONA,103,North-Western NSW,1,Good,Good,0
NSW2997,NOORONG,105,Riverina - Orange,1,Good,Good,0
NSW2998,NOOROO,104,NSW Central and North Coast,1,Good,Good,0
NSW2999,NORAH HEAD,104,NSW Central and North Coast,1,Good,Good,0
NSW3,ABBOTSFORD,107,Sydney - Wollongong,1,Good,Good,0
NSW30,ALEXANDRIA,107,Sydney - Wollongong,1,Good,Good,0
NSW300,BERALA,107,Sydney - Wollongong,1,Good,Good,0
NSW3000,NORAVILLE,104,NSW Central and North Coast,1,Good,Good,0
NSW3001,NORDS WHARF,104,NSW Central and North Coast,1,Good,Good,0
NSW3002,NORMANHURST,107,Sydney - Wollongong,1,Good,Good,0
NSW3003,NORTH ALBURY,105,Riverina - Orange,1,Good,Good,0
NSW3004,NORTH ARM,104,NSW Central and North Coast,1,Good,Good,0
NSW3005,NORTH ARM COVE,104,NSW Central and North Coast,1,Good,Good,0
NSW3006,NORTH AVOCA,104,NSW Central and North Coast,1,Good,Good,0
NSW3007,NORTH BALGOWLAH,107,Sydney - Wollongong,1,Good,Good,0
NSW3008,NORTH BATEMANS BAY,106,South-Eastern NSW,1,Good,Good,0
NSW3009,NORTH BOAMBEE VALLEY,104,NSW Central and North Coast,1,Good,Good,0
NSW301,BERAMBING,107,Sydney - Wollongong,1,Good,Good,0
NSW3010,NORTH BONDI,107,Sydney - Wollongong,1,Good,Good,0
NSW3011,NORTH BROTHER,104,NSW Central and North Coast,1,Good,Good,0
NSW3013,NORTH CASINO,104,NSW Central and North Coast,1,Good,Good,0
NSW3014,NORTH CURL CURL,107,Sydney - Wollongong,1,Good,Good,0
NSW3015,NORTH DORRIGO,104,NSW Central and North Coast,1,Good,Good,0
NSW3017,NORTH EPPING,107,Sydney - Wollongong,1,Good,Good,0
NSW3018,NORTH GOSFORD,104,NSW Central and North Coast,1,Good,Good,0
NSW3019,NORTH HARBOUR,107,Sydney - Wollongong,1,Good,Good,0
NSW302,BERESFIELD,104,NSW Central and North Coast,1,Good,Good,0
NSW3020,NORTH HAVEN,104,NSW Central and North Coast,1,Good,Good,0
NSW3021,NORTH LAMBTON,104,NSW Central and North Coast,1,Good,Good,0
NSW3022,NORTH LISMORE,104,NSW Central and North Coast,1,Good,Good,0
NSW3023,NORTH MACKSVILLE,104,NSW Central and North Coast,1,Good,Good,0
NSW3025,NORTH MANLY,107,Sydney - Wollongong,1,Good,Good,0
NSW3026,NORTH NAROOMA,106,South-Eastern NSW,1,Good,Good,0
NSW3027,NORTH NARRABEEN,107,Sydney - Wollongong,1,Good,Good,0
NSW3028,NORTH NOWRA,106,South-Eastern NSW,1,Good,Good,0
NSW3029,NORTH PARRAMATTA,107,Sydney - Wollongong,1,Good,Good,0
NSW303,BERGALIA,106,South-Eastern NSW,1,Good,Good,0
NSW3030,NORTH RICHMOND,107,Sydney - Wollongong,1,Good,Good,0
NSW3031,NORTH ROCKS,107,Sydney - Wollongong,1,Good,Good,0
NSW3032,NORTH ROTHBURY,104,NSW Central and North Coast,1,Good,Good,0
NSW3033,NORTH RYDE,107,Sydney - Wollongong,1,Good,Good,0
NSW3034,NORTH SHORE,104,NSW Central and North Coast,1,Good,Good,0
NSW3035,NORTH ST MARYS,107,Sydney - Wollongong,1,Good,Good,0
NSW3036,NORTH STAR,102,North-Eastern NSW,1,Good,Good,0
NSW3037,NORTH STRATHFIELD,107,Sydney - Wollongong,1,Good,Good,0
NSW3038,NORTH SYDNEY,107,Sydney - Wollongong,1,Good,Good,0
NSW3039,NORTH TAMWORTH,102,North-Eastern NSW,1,Good,Good,0
NSW304,BERKELEY,107,Sydney - Wollongong,1,Good,Good,0
NSW3040,NORTH TUMBULGUM,104,NSW Central and North Coast,1,Good,Good,0
NSW3041,NORTH TURRAMURRA,107,Sydney - Wollongong,1,Good,Good,0
NSW3042,NORTH WAGGA WAGGA,105,Riverina - Orange,1,Good,Good,0
NSW3043,NORTH WAHROONGA,107,Sydney - Wollongong,1,Good,Good,0
NSW3044,NORTH WILLOUGHBY,107,Sydney - Wollongong,1,Good,Good,0
NSW3045,NORTH WOLLONGONG,107,Sydney - Wollongong,1,Good,Good,0
NSW3046,NORTH WOODBURN,104,NSW Central and North Coast,1,Good,Good,0
NSW3047,NORTH YALGOGRIN,105,Riverina - Orange,1,Good,Good,0
NSW3048,NORTH YEOVAL,101,Dubbo,1,Good,Good,0
NSW3049,NORTHANGERA,106,South-Eastern NSW,1,Good,Good,0
NSW305,BERKELEY VALE,104,NSW Central and North Coast,1,Good,Good,0
NSW3050,NORTHBRIDGE,107,Sydney - Wollongong,1,Good,Good,0
NSW3051,NORTHMEAD,107,Sydney - Wollongong,1,Good,Good,0
NSW3052,NORTHWOOD,107,Sydney - Wollongong,1,Good,Good,0
NSW3053,NORWAY,105,Riverina - Orange,1,Good,Good,0
NSW3054,NOWENDOC,102,North-Eastern NSW,1,Good,Good,0
NSW3055,NOWLEY,102,North-Eastern NSW,1,Good,Good,0
NSW3056,NOWRA,106,South-Eastern NSW,1,Good,Good,0
NSW3057,NOWRA HILL,106,South-Eastern NSW,1,Good,Good,0
NSW3058,NUBBA,105,Riverina - Orange,1,Good,Good,0
NSW306,BERKSHIRE PARK,107,Sydney - Wollongong,1,Good,Good,0
