LOCALITY_PID,LOCALITY_NAME,ILOC_CODE_2021,ILOC_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
SA220,CAREW,40101901,Limestone Coast,1,Good,Good,0
SA221,CAREY GULLY,40100201,Adelaide Hills,1,Good,Good,0
SA222,CAROLINE,40101901,Limestone Coast,1,Good,Good,0
SA223,CARPENTER ROCKS,40101901,Limestone Coast,1,Good,Good,0
SA224,CARRICKALINGA,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA225,CARRIETON,40200401,Flinders Ranges,1,Good,Good,0
SA226,CASSINI,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA227,CASTAMBUL,40100201,Adelaide Hills,1,Good,Good,0
SA228,CAURNAMONT,40101002,Mid Murray,1,Good,Good,0
SA229,CAVAN,40101804,Salisbury - West,1,Good,Good,0
SA23,ANDREWS FARM,40101501,Playford - Central West,0.962422,Good,Good,0
SA23,ANDREWS FARM,40101504,Playford - West,0.037578,Good,Good,0
SA230,CAVENAGH,40200401,Flinders Ranges,1,Good,Good,0
SA231,CAVETON,40101901,Limestone Coast,1,Good,Good,0
SA232,CEDUNA,40300101,Ceduna,0.8806196,Good,Good,0
SA232,CEDUNA,40300103,Tjutjunaku Worka Tjuta - Inner Homelands,0.1193804,Poor,Good,0
SA233,CHAFFEY,40101701,Renmark Paringa,0.9658702,Good,Good,0
SA233,CHAFFEY,40200303,Lake Eyre - Lake Torrens,0.0341298,Good,Good,0
SA234,CHAIN OF PONDS,40100201,Adelaide Hills,1,Good,Good,0
SA235,CHANDADA,40300201,Eyre Peninsula,1,Good,Good,0
SA236,CHANDLERS HILL,40101401,Onkaparinga - Central North,0.6481609,Good,Good,0
SA236,CHANDLERS HILL,40101403,Onkaparinga - South,0.3518391,Good,Good,0
SA237,CHAPEL HILL,40100202,Mount Barker,1,Good,Good,0
SA238,CHAPMAN BORE,40101201,Murray Bridge,1,Good,Good,0
SA239,CHARLESTON,40100201,Adelaide Hills,1,Good,Good,0
SA24,ANGAS PLAINS,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA240,CHARLTON GULLY,40300201,Eyre Peninsula,1,Good,Good,0
SA241,CHARRA,40300104,Tjutjunaku Worka Tjuta - Outer Homelands,1,Good,Good,0
SA242,CHELTENHAM,40100604,Charles Sturt - North-East,1,Good,Good,0
SA243,CHERRY GARDENS,40100201,Adelaide Hills,0.0126857,Good,Good,0
SA243,CHERRY GARDENS,40101403,Onkaparinga - South,0.9873143,Good,Good,0
SA244,CHERRYVILLE,40100201,Adelaide Hills,1,Good,Good,0
SA245,CHILPENUNDA,40300201,Eyre Peninsula,1,Good,Good,0
SA246,CHINAMAN WELLS,40102303,Yorke Peninsula,1,Good,Good,0
SA247,CHINBINGINA,40300104,Tjutjunaku Worka Tjuta - Outer Homelands,1,Good,Good,0
SA248,CHRISTIE DOWNS,40101402,Onkaparinga - North Coast,1,Good,Good,0
SA249,CHRISTIES BEACH,40101402,Onkaparinga - North Coast,1,Good,Good,0
SA25,ANGAS VALLEY,40101002,Mid Murray,1,Good,Good,0
SA250,CLAPHAM,40102102,Mitcham,1,Good,Good,0
SA251,CLARE,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA252,CLARENCE GARDENS,40102102,Mitcham,1,Good,Good,0
SA253,CLARENCE PARK,40102103,Unley,1,Good,Good,0
SA254,CLARENDON,40101403,Onkaparinga - South,1,Good,Good,0
SA255,CLAY WELLS,40101901,Limestone Coast,1,Good,Good,0
SA256,CLAYPANS,40101002,Mid Murray,1,Good,Good,0
SA258,CLEARVIEW,40101603,Port Adelaide - Enfield - Inner,1,Good,Good,0
SA259,CLELAND,40100201,Adelaide Hills,1,Good,Good,0
SA26,ANGASTON,40100301,Barossa,1,Good,Good,0
SA260,CLEMENTS GAP,40102301,Copper Coast - Barunga West,1,Good,Good,0
SA261,CLEVE,40300201,Eyre Peninsula,1,Good,Good,0
SA262,CLINTON,40102303,Yorke Peninsula,1,Good,Good,0
SA263,CLINTON CENTRE,40102303,Yorke Peninsula,1,Good,Good,0
SA264,CLOVELLY PARK,40101101,Marion - Central,1,Good,Good,0
SA265,COBDOGLA,40100401,Barmera,1,Good,Good,0
SA266,COCATA,40300201,Eyre Peninsula,1,Good,Good,0
SA267,COCKALEECHIE,40300201,Eyre Peninsula,1,Good,Good,0
SA268,COCKATOO VALLEY,40100301,Barossa,1,Good,Good,0
SA269,COCKBURN,40200303,Lake Eyre - Lake Torrens,1,Good,Good,0
SA27,ANGLE PARK,40101604,Port Adelaide - Enfield - Park,1,Good,Good,0
SA270,COFFIN BAY,40300201,Eyre Peninsula,1,Good,Good,0
SA271,COLEBATCH,40101302,Murray Mallee,1,Good,Good,0
SA272,COLES,40101901,Limestone Coast,1,Good,Good,0
SA273,COLLEGE PARK,40100502,Norwood - Payneham - St Peters,1,Good,Good,0
SA274,COLLEY,40300201,Eyre Peninsula,1,Good,Good,0
SA275,COLLINSFIELD,40200401,Flinders Ranges,1,Good,Good,0
SA276,COLLINSVILLE,40200401,Flinders Ranges,1,Good,Good,0
SA277,COLLINSWOOD,40100102,Prospect - Walkerville,1,Good,Good,0
SA278,COLONEL LIGHT GARDENS,40102102,Mitcham,1,Good,Good,0
SA279,COLTON,40300201,Eyre Peninsula,1,Good,Good,0
SA28,ANGLE VALE,40101504,Playford - West,1,Good,Good,0
SA280,COMAUM,40101901,Limestone Coast,1,Good,Good,0
SA281,COMMISSARIAT POINT,40200503,Port Augusta - Surrounds,1,Poor,Good,0
SA282,COMPTON,40101901,Limestone Coast,1,Good,Good,0
SA283,CONCORDIA,40100301,Barossa,1,Good,Good,0
SA284,CONDOWIE,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA285,CONMURRA,40101901,Limestone Coast,1,Good,Good,0
SA286,COOBER PEDY,40200201,Coober Pedy,0.9776747,Good,Good,0
SA286,COOBER PEDY,40200202,Umoona,0.0223062,Poor,Good,0
SA286,COOBER PEDY,40200303,Lake Eyre - Lake Torrens,1.91E-05,Good,Good,1
SA287,COOBOWIE,40102303,Yorke Peninsula,1,Good,Good,0
SA288,COOKE PLAINS,40101302,Murray Mallee,1,Good,Good,0
SA289,COOLILLIE,40300201,Eyre Peninsula,1,Good,Good,0
SA29,ANNADALE,40101002,Mid Murray,1,Good,Good,0
SA290,COOLTONG,40101701,Renmark Paringa,1,Good,Good,0
SA291,COOMANDOOK,40101302,Murray Mallee,1,Good,Good,0
SA292,COOMBE,40101302,Murray Mallee,1,Good,Good,0
SA293,COOMOOROO,40200401,Flinders Ranges,1,Good,Good,0
SA294,COOMUNGA,40300201,Eyre Peninsula,1,Good,Good,0
SA295,COONALPYN,40101302,Murray Mallee,1,Good,Good,0
SA296,COONAMIA,40200401,Flinders Ranges,1,Good,Good,0
SA297,COONAWARRA,40101901,Limestone Coast,1,Good,Good,0
SA298,COORABIE,40300203,South-West Coast,1,Good,Good,0
SA299,COORONG,40101302,Murray Mallee,0.9660472,Good,Good,0
SA299,COORONG,40101901,Limestone Coast,0.0339528,Good,Good,0
SA3,ADELAIDE AIRPORT,40100902,West Torrens,1,Good,Good,0
SA30,ANTECHAMBER BAY,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA300,COOTRA,40300201,Eyre Peninsula,1,Good,Good,0
SA301,COPEVILLE,40101302,Murray Mallee,1,Good,Good,0
SA302,COPLEY,40200303,Lake Eyre - Lake Torrens,0.0388528,Good,Good,0
SA302,COPLEY,40200304,Leigh Creek - Copley,0.9611472,Good,Good,0
SA303,CORNY POINT,40102303,Yorke Peninsula,1,Good,Good,0
SA304,COROMANDEL EAST,40101403,Onkaparinga - South,1,Good,Good,0
SA305,COROMANDEL VALLEY,40101401,Onkaparinga - Central North,0.5973019,Good,Good,0
SA305,COROMANDEL VALLEY,40101403,Onkaparinga - South,0.1033438,Good,Good,0
SA305,COROMANDEL VALLEY,40102102,Mitcham,0.2993543,Good,Good,0
SA306,CORTLINYE,40300201,Eyre Peninsula,1,Good,Good,0
SA307,COUCH BEACH,40102303,Yorke Peninsula,1,Good,Good,0
SA308,COULTA,40300201,Eyre Peninsula,1,Good,Good,0
SA309,COWANDILLA,40100902,West Torrens,1,Good,Good,0
SA31,APAMURRA,40101002,Mid Murray,1,Good,Good,0
SA310,COWELL,40300201,Eyre Peninsula,1,Good,Good,0
SA311,COWIRRA,40101002,Mid Murray,1,Good,Good,0
SA312,CRADOCK,40200401,Flinders Ranges,1,Good,Good,0
SA313,CRAFERS,40100201,Adelaide Hills,1,Good,Good,0
SA314,CRAFERS WEST,40100201,Adelaide Hills,0.9408798,Good,Good,0
SA314,CRAFERS WEST,40102102,Mitcham,0.0591202,Good,Good,0
SA315,CRAIGBURN FARM,40102102,Mitcham,1,Good,Good,0
SA316,CRAIGMORE,40101502,Playford - East,1,Good,Good,0
SA317,CRESCENT,40101701,Renmark Paringa,1,Good,Good,0
SA318,CROMER,40100201,Adelaide Hills,0.2476955,Good,Good,0
SA318,CROMER,40100301,Barossa,0.7523045,Good,Good,0
SA319,CROSS ROADS,40102301,Copper Coast - Barunga West,1,Good,Good,0
SA32,APOINGA,40200401,Flinders Ranges,1,Good,Good,0
SA320,CROYDON,40100604,Charles Sturt - North-East,1,Good,Good,0
SA321,CROYDON PARK,40101604,Port Adelaide - Enfield - Park,1,Good,Good,0
SA322,CRYSTAL BROOK,40200401,Flinders Ranges,1,Good,Good,0
SA323,CUDLEE CREEK,40100201,Adelaide Hills,1,Good,Good,0
SA324,CULBURRA,40101302,Murray Mallee,1,Good,Good,0
SA326,CUMBERLAND PARK,40102102,Mitcham,1,Good,Good,0
SA327,CUMMINS,40300201,Eyre Peninsula,1,Good,Good,0
SA328,CUNGENA,40300201,Eyre Peninsula,1,Good,Good,0
SA329,CUNLIFFE,40102301,Copper Coast - Barunga West,1,Good,Good,0
SA33,APPILA,40200401,Flinders Ranges,1,Good,Good,0
SA330,CUNNINGHAM,40102303,Yorke Peninsula,1,Good,Good,0
SA331,CUNYARIE,40300201,Eyre Peninsula,1,Good,Good,0
SA332,CURRAMULKA,40102303,Yorke Peninsula,1,Good,Good,0
SA333,CURRENCY CREEK,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA334,CUSTON,40101901,Limestone Coast,1,Good,Good,0
SA335,CUTTLEFISH BAY,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA336,CYGNET RIVER,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA337,D'ESTREES BAY,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA338,DALKEY,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA339,DARKE PEAK,40300201,Eyre Peninsula,1,Good,Good,0
SA34,ARDROSSAN,40102303,Yorke Peninsula,1,Good,Good,0
SA340,DARLINGTON,40101101,Marion - Central,0.4927947,Good,Good,0
SA340,DARLINGTON,40101401,Onkaparinga - Central North,0.5072053,Good,Good,0
SA341,DAVEYSTON,40100301,Barossa,1,Good,Good,0
SA342,DAVOREN PARK,40101501,Playford - Central West,0.7658611,Good,Good,0
SA342,DAVOREN PARK,40101503,Playford - Elizabeth,0.2341389,Good,Good,0
SA343,DAW PARK,40102102,Mitcham,1,Good,Good,0
SA344,DAWESLEY,40100202,Mount Barker,1,Good,Good,0
SA345,DAWSON,40200401,Flinders Ranges,1,Good,Good,0
SA346,DE MOLE RIVER,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA347,DEEP CREEK,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA348,DEEPWATER,40101302,Murray Mallee,1,Good,Good,0
SA349,DELAMERE,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA350,DENIAL BAY,40300104,Tjutjunaku Worka Tjuta - Outer Homelands,1,Good,Good,0
SA351,DERNANCOURT,40101602,Port Adelaide - Enfield - East,0.0571886,Good,Good,0
SA351,DERNANCOURT,40102001,Tea Tree Gully,0.9428114,Good,Good,0
SA352,DEVLINS POUND,40101001,Loxton - Waikerie,1,Good,Good,0
SA353,DEVON PARK,40101604,Port Adelaide - Enfield - Park,1,Good,Good,0
SA354,DINGABLEDINGA,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA355,DIREK,40101804,Salisbury - West,1,Good,Good,0
SA356,DISMAL SWAMP,40101901,Limestone Coast,1,Good,Good,0
SA357,DONOVANS,40101901,Limestone Coast,1,Good,Good,0
SA358,DORSET VALE,40100202,Mount Barker,0.9285716,Good,Good,0
SA358,DORSET VALE,40101403,Onkaparinga - South,0.0714284,Good,Good,0
SA359,DOVER GARDENS,40101101,Marion - Central,1,Good,Good,0
SA36,ARMAGH,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA360,DOWLINGVILLE,40102303,Yorke Peninsula,1,Good,Good,0
SA361,DRY CREEK,40101603,Port Adelaide - Enfield - Inner,0.9991175,Good,Good,0
SA361,DRY CREEK,40101604,Port Adelaide - Enfield - Park,0.0003229,Good,Good,1
SA361,DRY CREEK,40101804,Salisbury - West,0.0005596,Good,Good,1
SA362,DUBLIN,40100301,Barossa,1,Good,Good,0
SA363,DUCK PONDS,40300201,Eyre Peninsula,1,Good,Good,0
SA364,DUDLEY EAST,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA365,DUDLEY PARK,40101604,Port Adelaide - Enfield - Park,1,Good,Good,0
SA366,DUDLEY WEST,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA367,DULWICH,40102101,Burnside,1,Good,Good,0
SA368,DUNCAN,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA369,DUTTON,40101002,Mid Murray,0.8938878,Good,Good,0
SA369,DUTTON,40200401,Flinders Ranges,0.1061122,Good,Good,0
SA37,ARNO BAY,40300201,Eyre Peninsula,1,Good,Good,0
SA370,DUTTON EAST,40101002,Mid Murray,1,Good,Good,0
SA371,EAST MOONTA,40102301,Copper Coast - Barunga West,1,Good,Good,0
SA372,EASTWOOD,40102101,Burnside,1,Good,Good,0
SA373,EBA,40101002,Mid Murray,1,Good,Good,0
SA374,EBA ANCHORAGE,40300201,Eyre Peninsula,1,Good,Good,0
SA375,EBENEZER,40100301,Barossa,1,Good,Good,0
SA376,ECHUNGA,40100202,Mount Barker,1,Good,Good,0
SA377,EDEN HILLS,40102102,Mitcham,1,Good,Good,0
SA378,EDEN VALLEY,40100301,Barossa,0.9151523,Good,Good,0
SA378,EDEN VALLEY,40101002,Mid Murray,0.0848477,Good,Good,0
SA379,EDILLILIE,40300201,Eyre Peninsula,1,Good,Good,0
SA38,ARTHURTON,40102303,Yorke Peninsula,1,Good,Good,0
SA380,EDINBURGH,40101804,Salisbury - West,1,Good,Good,0
SA381,EDITHBURGH,40102303,Yorke Peninsula,1,Good,Good,0
SA382,EDWARDSTOWN,40101102,Marion - North,1,Good,Good,0
SA383,EIGHT MILE CREEK,40101901,Limestone Coast,1,Good,Good,0
SA384,ELIZABETH,40101503,Playford - Elizabeth,1,Good,Good,0
SA385,ELIZABETH DOWNS,40101502,Playford - East,0.33786,Good,Good,0
SA385,ELIZABETH DOWNS,40101503,Playford - Elizabeth,0.66214,Good,Good,0
SA386,ELIZABETH EAST,40101503,Playford - Elizabeth,1,Good,Good,0
SA387,ELIZABETH GROVE,40101503,Playford - Elizabeth,1,Good,Good,0
SA388,ELIZABETH NORTH,40101503,Playford - Elizabeth,1,Good,Good,0
SA389,ELIZABETH PARK,40101503,Playford - Elizabeth,1,Good,Good,0
SA39,ASCOT PARK,40101102,Marion - North,1,Good,Good,0
SA390,ELIZABETH SOUTH,40101503,Playford - Elizabeth,1,Good,Good,0
SA391,ELIZABETH VALE,40101503,Playford - Elizabeth,1,Good,Good,0
SA393,ELLISTON,40300201,Eyre Peninsula,1,Good,Good,0
SA394,ELWOMPLE,40101302,Murray Mallee,1,Good,Good,0
SA395,EMU BAY,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA396,EMU DOWNS,40200401,Flinders Ranges,1,Good,Good,0
SA397,EMU FLAT,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA398,ENCOUNTER BAY,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA399,ENFIELD,40101603,Port Adelaide - Enfield - Inner,1,Good,Good,0
SA4,AGERY,40102301,Copper Coast - Barunga West,0.0167089,Good,Good,0
SA4,AGERY,40102303,Yorke Peninsula,0.9832911,Good,Good,0
SA40,ASHBOURNE,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA400,ERINDALE,40102101,Burnside,1,Good,Good,0
SA402,ERSKINE,40200401,Flinders Ranges,1,Good,Good,0
SA403,ETHELTON,40101601,Port Adelaide - Enfield - Coast,1,Good,Good,0
SA404,ETTRICK,40101201,Murray Bridge,1,Good,Good,0
SA405,EUDUNDA,40200401,Flinders Ranges,1,Good,Good,0
SA406,EURELIA,40200401,Flinders Ranges,1,Good,Good,0
SA407,EUROMINA,40200401,Flinders Ranges,1,Good,Good,0
SA408,EVANDALE,40100502,Norwood - Payneham - St Peters,1,Good,Good,0
SA409,EVANSTON,40100801,Gawler,1,Good,Good,0
SA41,ASHFORD,40100902,West Torrens,1,Good,Good,0
SA410,EVANSTON GARDENS,40100801,Gawler,1,Good,Good,0
SA411,EVANSTON PARK,40100801,Gawler,0.9804286,Good,Good,0
SA411,EVANSTON PARK,40101502,Playford - East,0.0195714,Good,Good,0
SA412,EVANSTON SOUTH,40100801,Gawler,1,Good,Good,0
SA413,EVERARD CENTRAL,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA414,EVERARD PARK,40102103,Unley,1,Good,Good,0
SA415,EXETER,40101601,Port Adelaide - Enfield - Coast,1,Good,Good,0
SA416,FAIRVIEW PARK,40102001,Tea Tree Gully,1,Good,Good,0
SA417,FARINA,40200303,Lake Eyre - Lake Torrens,1,Good,Good,0
SA418,FARRELL FLAT,40200401,Flinders Ranges,1,Good,Good,0
SA419,FELIXSTOW,40100502,Norwood - Payneham - St Peters,1,Good,Good,0
SA42,ASHTON,40100201,Adelaide Hills,1,Good,Good,0
SA420,FERRYDEN PARK,40101604,Port Adelaide - Enfield - Park,1,Good,Good,0
SA421,FIELD,40101302,Murray Mallee,1,Good,Good,0
SA422,FINDON,40100602,Charles Sturt - Inner East,1,Good,Good,0
SA423,FINNISS,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA424,FIRLE,40100502,Norwood - Payneham - St Peters,1,Good,Good,0
SA425,FISCHER,40100301,Barossa,1,Good,Good,0
SA426,FISHER,40101002,Mid Murray,1,Good,Good,0
SA428,FITZROY,40100102,Prospect - Walkerville,1,Good,Good,0
SA429,FIVE MILES,40101002,Mid Murray,1,Good,Good,0
SA43,ASHVILLE,40101302,Murray Mallee,1,Good,Good,0
SA430,FLAGSTAFF HILL,40101401,Onkaparinga - Central North,1,Good,Good,0
SA431,FLAXLEY,40100202,Mount Barker,1,Good,Good,0
SA432,FLAXMAN VALLEY,40100301,Barossa,1,Good,Good,0
SA433,FLINDERS CHASE,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA434,FLINDERS PARK,40100602,Charles Sturt - Inner East,1,Good,Good,0
SA435,FORDS,40100301,Barossa,1,Good,Good,0
SA436,FOREST RANGE,40100201,Adelaide Hills,1,Good,Good,0
SA437,FORESTVILLE,40102103,Unley,1,Good,Good,0
SA438,FORRESTON,40100201,Adelaide Hills,1,Good,Good,0
SA439,FORSTER,40101002,Mid Murray,1,Good,Good,0
SA44,ATHELSTONE,40100501,Campbelltown,1,Good,Good,0
SA440,FOUL BAY,40102303,Yorke Peninsula,1,Good,Good,0
SA441,FOUNTAIN,40300201,Eyre Peninsula,1,Good,Good,0
SA442,FOWLERS BAY,40300203,South-West Coast,1,Good,Good,0
SA443,FOX,40101901,Limestone Coast,1,Good,Good,0
SA444,FRAHNS,40101002,Mid Murray,1,Good,Good,0
SA445,FRANCES,40101901,Limestone Coast,1,Good,Good,0
SA446,FRANKLYN,40200401,Flinders Ranges,1,Good,Good,0
SA447,FRANKTON,40101002,Mid Murray,0.1670366,Good,Good,0
SA447,FRANKTON,40200401,Flinders Ranges,0.8329634,Good,Good,0
SA448,FRAYVILLE,40101002,Mid Murray,1,Good,Good,0
SA449,FREELING,40100301,Barossa,1,Good,Good,0
SA45,ATHOL PARK,40100604,Charles Sturt - North-East,1,Good,Good,0
SA450,FREWVILLE,40102101,Burnside,1,Good,Good,0
SA451,FULHAM,40100603,Charles Sturt - Inner West,0.0008736,Good,Good,1
SA451,FULHAM,40100902,West Torrens,0.9991264,Good,Good,0
SA452,FULHAM GARDENS,40100603,Charles Sturt - Inner West,1,Good,Good,0
SA453,FULLARTON,40102103,Unley,1,Good,Good,0
SA454,FURNER,40101901,Limestone Coast,1,Good,Good,0
SA455,GALGA,40101302,Murray Mallee,1,Good,Good,0
SA456,GAWLER,40100801,Gawler,1,Good,Good,0
SA457,GAWLER BELT,40100301,Barossa,1,Good,Good,0
SA458,GAWLER EAST,40100801,Gawler,1,Good,Good,0
SA459,GAWLER RIVER,40100301,Barossa,1,Good,Good,0
SA46,AUBURN,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA460,GAWLER SOUTH,40100801,Gawler,1,Good,Good,0
SA461,GAWLER WEST,40100801,Gawler,1,Good,Good,0
SA462,GEMMELLS,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA463,GEORGETOWN,40200401,Flinders Ranges,1,Good,Good,0
SA464,GEPPS CROSS,40101603,Port Adelaide - Enfield - Inner,1,Good,Good,0
SA465,GERANIUM,40101302,Murray Mallee,1,Good,Good,0
SA466,GERANIUM PLAINS,40200401,Flinders Ranges,1,Good,Good,0
SA467,GERARD,40100401,Barmera,1,Good,Good,0
SA468,GERMAN CREEK,40101901,Limestone Coast,1,Good,Good,0
SA469,GERMAN FLAT,40101901,Limestone Coast,1,Good,Good,0
SA47,AULDANA,40102101,Burnside,1,Good,Good,0
SA470,GERMEIN BAY,40200401,Flinders Ranges,1,Good,Good,0
SA471,GIFFORD HILL,40101201,Murray Bridge,1,Good,Good,0
SA472,GILBERTON,40100102,Prospect - Walkerville,1,Good,Good,0
SA473,GILES CORNER,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA474,GILLENTOWN,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA475,GILLES PLAINS,40101602,Port Adelaide - Enfield - East,0.5995476,Good,Good,0
SA475,GILLES PLAINS,40102001,Tea Tree Gully,0.4004524,Good,Good,0
SA476,GILLMAN,40101604,Port Adelaide - Enfield - Park,0.0001092,Good,Good,1
SA476,GILLMAN,40101605,Port Adelaide - Enfield - Port,0.9998908,Good,Good,0
SA477,GLADSTONE,40200401,Flinders Ranges,1,Good,Good,0
SA478,GLANDORE,40100902,West Torrens,0.4300247,Good,Good,0
SA478,GLANDORE,40101102,Marion - North,0.5699753,Good,Good,0
SA479,GLANVILLE,40101601,Port Adelaide - Enfield - Coast,1,Good,Good,0
SA48,AUSTRALIA PLAINS,40200401,Flinders Ranges,1,Good,Good,0
SA480,GLEN OSMOND,40102101,Burnside,1,Good,Good,0
SA481,GLENALTA,40102102,Mitcham,1,Good,Good,0
SA482,GLENBURNIE,40101901,Limestone Coast,1,Good,Good,0
SA483,GLENCOE,40101901,Limestone Coast,1,Good,Good,0
SA484,GLENDAMBO,40200303,Lake Eyre - Lake Torrens,1,Good,Good,0
SA485,GLENELG,40100901,Holdfast Bay,1,Good,Good,0
SA486,GLENELG EAST,40100901,Holdfast Bay,1,Good,Good,0
SA487,GLENELG NORTH,40100901,Holdfast Bay,0.8269276,Good,Good,0
SA487,GLENELG NORTH,40100902,West Torrens,0.1730724,Good,Good,0
SA488,GLENELG SOUTH,40100901,Holdfast Bay,1,Good,Good,0
SA489,GLENGOWRIE,40100901,Holdfast Bay,0.0003187,Good,Good,1
SA489,GLENGOWRIE,40101102,Marion - North,0.9996813,Good,Good,0
SA49,AVENUE RANGE,40101901,Limestone Coast,1,Good,Good,0
SA490,GLENROY,40101901,Limestone Coast,1,Good,Good,0
SA491,GLENSIDE,40102101,Burnside,1,Good,Good,0
SA492,GLENUNGA,40102101,Burnside,1,Good,Good,0
SA493,GLOBE DERBY PARK,40101804,Salisbury - West,1,Good,Good,0
SA494,GLOSSOP,40100401,Barmera,0.0850197,Good,Good,0
SA494,GLOSSOP,40100402,Berri,0.9149803,Good,Good,0
SA495,GLYNDE,40100502,Norwood - Payneham - St Peters,1,Good,Good,0
SA496,GOLDEN GROVE,40102001,Tea Tree Gully,1,Good,Good,0
SA497,GOLDEN HEIGHTS,40101001,Loxton - Waikerie,1,Good,Good,0
SA498,GOMERSAL,40100301,Barossa,1,Good,Good,0
SA499,GOOD HOPE LANDING,40101001,Loxton - Waikerie,1,Good,Good,0
SA5,ALAWOONA,40101001,Loxton - Waikerie,1,Good,Good,0
SA50,AVOCA DELL,40101201,Murray Bridge,1,Good,Good,0
SA500,GOODWOOD,40102103,Unley,1,Good,Good,0
SA501,GOOLWA,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA502,GOOLWA BEACH,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA503,GOOLWA NORTH,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA504,GOOLWA SOUTH,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA505,GOSSE,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA506,GOULD CREEK,40101502,Playford - East,0.5151036,Good,Good,0
SA506,GOULD CREEK,40102001,Tea Tree Gully,0.4848964,Good,Good,0
SA507,GOYDER,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA508,GRACE PLAINS,40100301,Barossa,0.90154,Good,Good,0
SA508,GRACE PLAINS,40102201,Wakefield - Clare and Gilbert Valleys,0.09846,Good,Good,0
SA509,GRANGE,40100601,Charles Sturt - Coast,1,Good,Good,0
SA51,AVON,40102201,Wakefield - Clare and Gilbert Valleys,1,Good,Good,0
SA510,GREEN FIELDS,40101804,Salisbury - West,1,Good,Good,0
SA511,GREEN HILLS RANGE,40100202,Mount Barker,1,Good,Good,0
SA512,GREEN PATCH,40300201,Eyre Peninsula,1,Good,Good,0
SA513,GREENACRES,40101602,Port Adelaide - Enfield - East,1,Good,Good,0
SA514,GREENBANKS,40101201,Murray Bridge,1,Good,Good,0
SA515,GREENHILL,40100201,Adelaide Hills,1,Good,Good,0
SA516,GREENOCK,40100301,Barossa,1,Good,Good,0
SA517,GREENWAYS,40101901,Limestone Coast,1,Good,Good,0
SA519,GREENWITH,40101802,Salisbury - North-East,0.0026493,Good,Good,1
SA519,GREENWITH,40102001,Tea Tree Gully,0.9973507,Good,Good,0
SA52,BACK VALLEY,40100701,Fleurieu - Kangaroo Island,1,Good,Good,0
SA520,GULFVIEW HEIGHTS,40101802,Salisbury - North-East,0.5603023,Good,Good,0
SA520,GULFVIEW HEIGHTS,40101803,Salisbury - South-East,0.4396977,Good,Good,0
SA521,GULNARE,40200401,Flinders Ranges,1,Good,Good,0
SA522,GUM CREEK,40200401,Flinders Ranges,1,Good,Good,0
SA523,GUMERACHA,40100201,Adelaide Hills,1,Good,Good,0
SA524,GURRA GURRA,40101001,Loxton - Waikerie,0.0363351,Good,Good,0
SA524,GURRA GURRA,40101701,Renmark Paringa,0.9636649,Good,Good,0
SA525,HACKHAM,40101401,Onkaparinga - Central North,1,Good,Good,0
SA526,HACKHAM WEST,40101401,Onkaparinga - Central North,1,Good,Good,0
SA527,HACKLINS CORNER,40200401,Flinders Ranges,1,Good,Good,0
