SA1_CODE_2021,SA1_NAME_2021,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
20701114917,,226,Kooyong,1,Good,Good,0
20701114918,,226,Kooyong,1,Good,Good,0
20701114919,,226,Kooyong,1,Good,Good,0
20701114920,,226,Kooyong,1,Good,Good,0
20701114921,,226,Kooyong,1,Good,Good,0
20701114922,,226,Kooyong,1,Good,Good,0
20701114923,,226,Kooyong,1,Good,Good,0
20701114924,,226,Kooyong,1,Good,Good,0
20701114925,,226,Kooyong,1,Good,Good,0
20701114926,,226,Kooyong,1,Good,Good,0
20701114927,,226,Kooyong,1,Good,Good,0
20701114928,,226,Kooyong,1,Good,Good,0
20701114929,,226,Kooyong,1,Good,Good,0
20701114930,,226,Kooyong,1,Good,Good,0
20701114931,,226,Kooyong,1,Good,Good,0
20701114932,,226,Kooyong,1,Good,Good,0
20701114933,,226,Kooyong,1,Good,Good,0
20701114934,,226,Kooyong,1,Good,Good,0
20701114936,,226,Kooyong,1,Good,Good,0
20701114937,,226,Kooyong,1,Good,Good,0
20701114938,,226,Kooyong,1,Good,Good,0
20701114939,,226,Kooyong,1,Good,Good,0
20701114940,,226,Kooyong,1,Good,Good,0
20701114941,,226,Kooyong,1,Good,Good,0
20701114942,,226,Kooyong,1,Good,Good,0
20701114943,,226,Kooyong,1,Good,Good,0
20701114944,,226,Kooyong,1,Good,Good,0
20701114945,,226,Kooyong,1,Good,Good,0
20701114946,,226,Kooyong,1,Good,Good,0
20701114947,,226,Kooyong,1,Good,Good,0
20701114948,,226,Kooyong,1,Good,Good,0
20701114949,,226,Kooyong,1,Good,Good,0
20701114950,,226,Kooyong,1,Good,Good,0
20701114951,,226,Kooyong,1,Good,Good,0
20701115001,,220,Higgins,1,Good,Good,0
20701115002,,220,Higgins,1,Good,Good,0
20701115003,,220,Higgins,1,Good,Good,0
20701115004,,220,Higgins,1,Good,Good,0
20701115005,,220,Higgins,1,Good,Good,0
20701115006,,220,Higgins,1,Good,Good,0
20701115007,,220,Higgins,1,Good,Good,0
20701115008,,220,Higgins,1,Good,Good,0
20701115009,,220,Higgins,1,Good,Good,0
20701115010,,220,Higgins,1,Good,Good,0
20701115011,,220,Higgins,1,Good,Good,0
20701115012,,226,Kooyong,1,Good,Good,0
20701115013,,226,Kooyong,1,Good,Good,0
20701115014,,226,Kooyong,1,Good,Good,0
20701115015,,226,Kooyong,1,Good,Good,0
20701115016,,220,Higgins,1,Good,Good,0
20701115017,,220,Higgins,1,Good,Good,0
20701115018,,220,Higgins,1,Good,Good,0
20701115019,,220,Higgins,1,Good,Good,0
20701115020,,220,Higgins,1,Good,Good,0
20701115021,,220,Higgins,1,Good,Good,0
20701115022,,220,Higgins,1,Good,Good,0
20701115023,,226,Kooyong,1,Good,Good,0
20701115024,,226,Kooyong,1,Good,Good,0
20701115025,,226,Kooyong,1,Good,Good,0
20701115026,,226,Kooyong,1,Good,Good,0
20701115028,,220,Higgins,1,Good,Good,0
20701115029,,220,Higgins,1,Good,Good,0
20701115030,,220,Higgins,1,Good,Good,0
20701115031,,220,Higgins,1,Good,Good,0
20701115032,,220,Higgins,1,Good,Good,0
20701115033,,220,Higgins,1,Good,Good,0
20701115034,,220,Higgins,1,Good,Good,0
20701115035,,220,Higgins,1,Good,Good,0
20701115036,,220,Higgins,1,Good,Good,0
20701115037,,226,Kooyong,1,Good,Good,0
20701115038,,220,Higgins,1,Good,Good,0
20701115039,,220,Higgins,1,Good,Good,0
20701115040,,220,Higgins,1,Good,Good,0
20701115041,,220,Higgins,1,Good,Good,0
20701115201,,226,Kooyong,1,Good,Good,0
20701115202,,226,Kooyong,1,Good,Good,0
20701115203,,226,Kooyong,1,Good,Good,0
20701115204,,226,Kooyong,1,Good,Good,0
20701115205,,226,Kooyong,1,Good,Good,0
20701115206,,226,Kooyong,1,Good,Good,0
20701115207,,226,Kooyong,1,Good,Good,0
20701115208,,226,Kooyong,1,Good,Good,0
20701115209,,226,Kooyong,1,Good,Good,0
20701115210,,226,Kooyong,1,Good,Good,0
20701115211,,226,Kooyong,1,Good,Good,0
20701115212,,226,Kooyong,1,Good,Good,0
20701115213,,226,Kooyong,1,Good,Good,0
20701115214,,226,Kooyong,1,Good,Good,0
20701115216,,226,Kooyong,1,Good,Good,0
20701115218,,226,Kooyong,1,Good,Good,0
20701115219,,226,Kooyong,1,Good,Good,0
20701115220,,226,Kooyong,1,Good,Good,0
20701115221,,226,Kooyong,1,Good,Good,0
20701115222,,226,Kooyong,1,Good,Good,0
20701115223,,226,Kooyong,1,Good,Good,0
20701115224,,226,Kooyong,1,Good,Good,0
20701115225,,226,Kooyong,1,Good,Good,0
20701115226,,226,Kooyong,1,Good,Good,0
20701115228,,226,Kooyong,1,Good,Good,0
20701115229,,226,Kooyong,1,Good,Good,0
20701115230,,226,Kooyong,1,Good,Good,0
20701115231,,226,Kooyong,1,Good,Good,0
20701115232,,226,Kooyong,1,Good,Good,0
20701115233,,226,Kooyong,1,Good,Good,0
20701115234,,226,Kooyong,1,Good,Good,0
20701115235,,226,Kooyong,1,Good,Good,0
20701115236,,226,Kooyong,1,Good,Good,0
20701115237,,226,Kooyong,1,Good,Good,0
20701115401,,226,Kooyong,1,Good,Good,0
20701115402,,226,Kooyong,1,Good,Good,0
20701115403,,226,Kooyong,1,Good,Good,0
20701115404,,226,Kooyong,1,Good,Good,0
20701115405,,226,Kooyong,1,Good,Good,0
20701115406,,226,Kooyong,1,Good,Good,0
20701115407,,226,Kooyong,1,Good,Good,0
20701115408,,226,Kooyong,1,Good,Good,0
20701115409,,226,Kooyong,1,Good,Good,0
20701115410,,226,Kooyong,1,Good,Good,0
20701115411,,226,Kooyong,1,Good,Good,0
20701115412,,226,Kooyong,1,Good,Good,0
20701115413,,226,Kooyong,1,Good,Good,0
20701115414,,226,Kooyong,1,Good,Good,0
20701115415,,226,Kooyong,1,Good,Good,0
20701115416,,226,Kooyong,1,Good,Good,0
20701115417,,226,Kooyong,1,Good,Good,0
20701115418,,226,Kooyong,1,Good,Good,0
20701115501,,226,Kooyong,1,Good,Good,0
20701115502,,226,Kooyong,1,Good,Good,0
20701115503,,226,Kooyong,1,Good,Good,0
20701115504,,226,Kooyong,1,Good,Good,0
20701115505,,226,Kooyong,1,Good,Good,0
20701115506,,226,Kooyong,1,Good,Good,0
20701115507,,226,Kooyong,1,Good,Good,0
20701115508,,226,Kooyong,1,Good,Good,0
20701115509,,226,Kooyong,1,Good,Good,0
20701115510,,226,Kooyong,1,Good,Good,0
20701115511,,226,Kooyong,1,Good,Good,0
20701115512,,226,Kooyong,1,Good,Good,0
20701115513,,226,Kooyong,1,Good,Good,0
20701115514,,226,Kooyong,1,Good,Good,0
20701115515,,226,Kooyong,1,Good,Good,0
20701115516,,226,Kooyong,1,Good,Good,0
20701115517,,226,Kooyong,1,Good,Good,0
20701115518,,226,Kooyong,1,Good,Good,0
20701115519,,226,Kooyong,1,Good,Good,0
20701115520,,226,Kooyong,1,Good,Good,0
20701115521,,226,Kooyong,1,Good,Good,0
20701115522,,226,Kooyong,1,Good,Good,0
20701115523,,226,Kooyong,1,Good,Good,0
20701115524,,226,Kooyong,1,Good,Good,0
20701115525,,226,Kooyong,1,Good,Good,0
20701115526,,226,Kooyong,1,Good,Good,0
20701115527,,226,Kooyong,1,Good,Good,0
20701115528,,226,Kooyong,1,Good,Good,0
20701115529,,226,Kooyong,1,Good,Good,0
20701115530,,226,Kooyong,1,Good,Good,0
20701115531,,226,Kooyong,1,Good,Good,0
20701115532,,226,Kooyong,1,Good,Good,0
20701115533,,226,Kooyong,1,Good,Good,0
20701115534,,226,Kooyong,1,Good,Good,0
20701115535,,226,Kooyong,1,Good,Good,0
20701115536,,226,Kooyong,1,Good,Good,0
20701115537,,226,Kooyong,1,Good,Good,0
20701115538,,226,Kooyong,1,Good,Good,0
20701115539,,226,Kooyong,1,Good,Good,0
20701115540,,226,Kooyong,1,Good,Good,0
20701115541,,226,Kooyong,1,Good,Good,0
20701115542,,226,Kooyong,1,Good,Good,0
20701115543,,226,Kooyong,1,Good,Good,0
20701151901,,226,Kooyong,1,Good,Good,0
20701151902,,226,Kooyong,1,Good,Good,0
20701151903,,226,Kooyong,1,Good,Good,0
20701151904,,226,Kooyong,1,Good,Good,0
20701151905,,226,Kooyong,1,Good,Good,0
20701151906,,226,Kooyong,1,Good,Good,0
20701151907,,226,Kooyong,1,Good,Good,0
20701151908,,226,Kooyong,1,Good,Good,0
20701151909,,226,Kooyong,1,Good,Good,0
20701151910,,226,Kooyong,1,Good,Good,0
20701151911,,226,Kooyong,1,Good,Good,0
20701151912,,226,Kooyong,1,Good,Good,0
20701151913,,226,Kooyong,1,Good,Good,0
20701151914,,226,Kooyong,1,Good,Good,0
20701151915,,226,Kooyong,1,Good,Good,0
20701151916,,226,Kooyong,1,Good,Good,0
20701151917,,226,Kooyong,1,Good,Good,0
20701151918,,226,Kooyong,1,Good,Good,0
20701151919,,226,Kooyong,1,Good,Good,0
20701151920,,226,Kooyong,1,Good,Good,0
20701151921,,226,Kooyong,1,Good,Good,0
20701151922,,226,Kooyong,1,Good,Good,0
20701151923,,226,Kooyong,1,Good,Good,0
20701152001,,226,Kooyong,1,Good,Good,0
20701152002,,226,Kooyong,1,Good,Good,0
20701152003,,226,Kooyong,1,Good,Good,0
20701152004,,226,Kooyong,1,Good,Good,0
20701152005,,226,Kooyong,1,Good,Good,0
20701152006,,226,Kooyong,1,Good,Good,0
20701152007,,226,Kooyong,1,Good,Good,0
20701152008,,226,Kooyong,1,Good,Good,0
20701152009,,226,Kooyong,1,Good,Good,0
20701152010,,226,Kooyong,1,Good,Good,0
20701152011,,226,Kooyong,1,Good,Good,0
20701152012,,226,Kooyong,1,Good,Good,0
20701152013,,226,Kooyong,1,Good,Good,0
20701152014,,226,Kooyong,1,Good,Good,0
20701152015,,226,Kooyong,1,Good,Good,0
20701152016,,226,Kooyong,1,Good,Good,0
20701152017,,226,Kooyong,1,Good,Good,0
20701152018,,226,Kooyong,1,Good,Good,0
20701152019,,226,Kooyong,1,Good,Good,0
20701152020,,226,Kooyong,1,Good,Good,0
20701152021,,226,Kooyong,1,Good,Good,0
20701152022,,226,Kooyong,1,Good,Good,0
20701152023,,226,Kooyong,1,Good,Good,0
20701152024,,226,Kooyong,1,Good,Good,0
20701152025,,226,Kooyong,1,Good,Good,0
20701152026,,226,Kooyong,1,Good,Good,0
20701152027,,226,Kooyong,1,Good,Good,0
20701152028,,226,Kooyong,1,Good,Good,0
20701152101,,226,Kooyong,1,Good,Good,0
20701152102,,226,Kooyong,1,Good,Good,0
20701152103,,226,Kooyong,1,Good,Good,0
20701152104,,226,Kooyong,1,Good,Good,0
20701152105,,226,Kooyong,1,Good,Good,0
20701152106,,226,Kooyong,1,Good,Good,0
20701152107,,226,Kooyong,1,Good,Good,0
20701152108,,226,Kooyong,1,Good,Good,0
20701152109,,226,Kooyong,1,Good,Good,0
20701152110,,226,Kooyong,1,Good,Good,0
20701152111,,226,Kooyong,1,Good,Good,0
20701152112,,226,Kooyong,1,Good,Good,0
20701152113,,226,Kooyong,1,Good,Good,0
20701152114,,226,Kooyong,1,Good,Good,0
20701152115,,226,Kooyong,1,Good,Good,0
20701152116,,226,Kooyong,1,Good,Good,0
20701152117,,226,Kooyong,1,Good,Good,0
20701152118,,226,Kooyong,1,Good,Good,0
20701152119,,226,Kooyong,1,Good,Good,0
20701152120,,226,Kooyong,1,Good,Good,0
20701152121,,226,Kooyong,1,Good,Good,0
20701152122,,226,Kooyong,1,Good,Good,0
20701152123,,226,Kooyong,1,Good,Good,0
20701152124,,226,Kooyong,1,Good,Good,0
20701152125,,226,Kooyong,1,Good,Good,0
20701152126,,226,Kooyong,1,Good,Good,0
20701152127,,226,Kooyong,1,Good,Good,0
20701152128,,226,Kooyong,1,Good,Good,0
20701152201,,226,Kooyong,1,Good,Good,0
20701152202,,226,Kooyong,1,Good,Good,0
20701152203,,226,Kooyong,1,Good,Good,0
20701152204,,226,Kooyong,1,Good,Good,0
20701152205,,226,Kooyong,1,Good,Good,0
20701152206,,226,Kooyong,1,Good,Good,0
20701152207,,226,Kooyong,1,Good,Good,0
20701152208,,226,Kooyong,1,Good,Good,0
20701152209,,226,Kooyong,1,Good,Good,0
20701152210,,226,Kooyong,1,Good,Good,0
20701152211,,226,Kooyong,1,Good,Good,0
20701152212,,226,Kooyong,1,Good,Good,0
20701152213,,226,Kooyong,1,Good,Good,0
20701152214,,226,Kooyong,1,Good,Good,0
20701152215,,226,Kooyong,1,Good,Good,0
20701152216,,226,Kooyong,1,Good,Good,0
20701152217,,226,Kooyong,1,Good,Good,0
20701152218,,226,Kooyong,1,Good,Good,0
20701152219,,226,Kooyong,1,Good,Good,0
20701152220,,226,Kooyong,1,Good,Good,0
20701152221,,226,Kooyong,1,Good,Good,0
20701152222,,226,Kooyong,1,Good,Good,0
20701152223,,226,Kooyong,1,Good,Good,0
20701152224,,226,Kooyong,1,Good,Good,0
20701152225,,226,Kooyong,1,Good,Good,0
20701152226,,226,Kooyong,1,Good,Good,0
20701152227,,226,Kooyong,1,Good,Good,0
20701152228,,226,Kooyong,1,Good,Good,0
20701152229,,226,Kooyong,1,Good,Good,0
20701152230,,226,Kooyong,1,Good,Good,0
20701152231,,226,Kooyong,1,Good,Good,0
20702115601,,234,Menzies,1,Good,Good,0
20702115602,,234,Menzies,1,Good,Good,0
20702115603,,234,Menzies,1,Good,Good,0
20702115604,,234,Menzies,1,Good,Good,0
20702115605,,234,Menzies,1,Good,Good,0
20702115606,,234,Menzies,1,Good,Good,0
20702115607,,234,Menzies,1,Good,Good,0
20702115608,,234,Menzies,1,Good,Good,0
20702115609,,234,Menzies,1,Good,Good,0
20702115610,,234,Menzies,1,Good,Good,0
20702115611,,234,Menzies,1,Good,Good,0
20702115612,,234,Menzies,1,Good,Good,0
20702115613,,234,Menzies,1,Good,Good,0
20702115614,,234,Menzies,1,Good,Good,0
20702115615,,234,Menzies,1,Good,Good,0
20702115616,,234,Menzies,1,Good,Good,0
20702115617,,234,Menzies,1,Good,Good,0
20702115618,,234,Menzies,1,Good,Good,0
20702115619,,234,Menzies,1,Good,Good,0
20702115620,,234,Menzies,1,Good,Good,0
20702115621,,234,Menzies,1,Good,Good,0
20702115622,,234,Menzies,1,Good,Good,0
20702115623,,234,Menzies,1,Good,Good,0
20702115624,,234,Menzies,1,Good,Good,0
20702115625,,234,Menzies,1,Good,Good,0
20702115626,,234,Menzies,1,Good,Good,0
20702115627,,234,Menzies,1,Good,Good,0
20702115628,,234,Menzies,1,Good,Good,0
20702115701,,234,Menzies,1,Good,Good,0
20702115702,,234,Menzies,1,Good,Good,0
20702115703,,234,Menzies,1,Good,Good,0
20702115704,,234,Menzies,1,Good,Good,0
20702115705,,234,Menzies,1,Good,Good,0
20702115706,,234,Menzies,1,Good,Good,0
20702115707,,234,Menzies,1,Good,Good,0
20702115708,,234,Menzies,1,Good,Good,0
20702115709,,234,Menzies,1,Good,Good,0
20702115710,,234,Menzies,1,Good,Good,0
20702115711,,234,Menzies,1,Good,Good,0
20702115712,,234,Menzies,1,Good,Good,0
20702115714,,234,Menzies,1,Good,Good,0
20702115715,,234,Menzies,1,Good,Good,0
20702115716,,234,Menzies,1,Good,Good,0
20702115717,,234,Menzies,1,Good,Good,0
20702115718,,234,Menzies,1,Good,Good,0
20702115720,,234,Menzies,1,Good,Good,0
20702115721,,234,Menzies,1,Good,Good,0
20702115722,,234,Menzies,1,Good,Good,0
20702115723,,234,Menzies,1,Good,Good,0
20702115724,,234,Menzies,1,Good,Good,0
20702115725,,234,Menzies,1,Good,Good,0
20702115726,,234,Menzies,1,Good,Good,0
20702115727,,234,Menzies,1,Good,Good,0
20702115728,,234,Menzies,1,Good,Good,0
20702115729,,234,Menzies,1,Good,Good,0
20702115730,,234,Menzies,1,Good,Good,0
20702115731,,234,Menzies,1,Good,Good,0
20702115732,,234,Menzies,1,Good,Good,0
20702115733,,234,Menzies,1,Good,Good,0
20702115734,,234,Menzies,1,Good,Good,0
20702115735,,234,Menzies,1,Good,Good,0
20702115736,,234,Menzies,1,Good,Good,0
20702115737,,234,Menzies,1,Good,Good,0
20702115738,,234,Menzies,1,Good,Good,0
20702115739,,234,Menzies,1,Good,Good,0
20702115740,,234,Menzies,1,Good,Good,0
20702115741,,234,Menzies,1,Good,Good,0
20702115742,,234,Menzies,1,Good,Good,0
20702115745,,234,Menzies,1,Good,Good,0
20702115746,,234,Menzies,1,Good,Good,0
20702115747,,234,Menzies,1,Good,Good,0
20702115748,,234,Menzies,1,Good,Good,0
20702115749,,234,Menzies,1,Good,Good,0
20702115750,,234,Menzies,1,Good,Good,0
20702115751,,234,Menzies,1,Good,Good,0
20702115752,,234,Menzies,1,Good,Good,0
20702115753,,234,Menzies,1,Good,Good,0
20702115754,,234,Menzies,1,Good,Good,0
20702115755,,234,Menzies,1,Good,Good,0
20702115756,,234,Menzies,1,Good,Good,0
20702115757,,234,Menzies,1,Good,Good,0
20702115758,,234,Menzies,1,Good,Good,0
20702115901,,234,Menzies,1,Good,Good,0
20702115902,,234,Menzies,1,Good,Good,0
20702115903,,234,Menzies,1,Good,Good,0
20702115904,,234,Menzies,1,Good,Good,0
20702115905,,234,Menzies,1,Good,Good,0
20702115906,,234,Menzies,1,Good,Good,0
20702115907,,234,Menzies,1,Good,Good,0
20702115908,,234,Menzies,1,Good,Good,0
20702115909,,234,Menzies,1,Good,Good,0
20702115910,,234,Menzies,1,Good,Good,0
20702115911,,234,Menzies,1,Good,Good,0
20702115912,,234,Menzies,1,Good,Good,0
20702115913,,234,Menzies,1,Good,Good,0
20702115914,,234,Menzies,1,Good,Good,0
20702115915,,234,Menzies,1,Good,Good,0
20702115916,,234,Menzies,1,Good,Good,0
20702115917,,234,Menzies,1,Good,Good,0
20702115918,,234,Menzies,1,Good,Good,0
20702115919,,234,Menzies,1,Good,Good,0
20702115920,,234,Menzies,1,Good,Good,0
20702115921,,234,Menzies,1,Good,Good,0
20702115922,,234,Menzies,1,Good,Good,0
20702115923,,234,Menzies,1,Good,Good,0
20702115924,,234,Menzies,1,Good,Good,0
20702115925,,234,Menzies,1,Good,Good,0
20702115926,,234,Menzies,1,Good,Good,0
20702115927,,234,Menzies,1,Good,Good,0
20702115928,,234,Menzies,1,Good,Good,0
20702115929,,234,Menzies,1,Good,Good,0
20702115930,,234,Menzies,1,Good,Good,0
20702115931,,234,Menzies,1,Good,Good,0
20702115932,,234,Menzies,1,Good,Good,0
20702115933,,234,Menzies,1,Good,Good,0
20702115934,,234,Menzies,1,Good,Good,0
20702115935,,234,Menzies,1,Good,Good,0
20702115936,,234,Menzies,1,Good,Good,0
20702115937,,234,Menzies,1,Good,Good,0
20702115938,,234,Menzies,1,Good,Good,0
20702115939,,234,Menzies,1,Good,Good,0
20702115940,,234,Menzies,1,Good,Good,0
20702115941,,234,Menzies,1,Good,Good,0
20702115942,,234,Menzies,1,Good,Good,0
20702115943,,234,Menzies,1,Good,Good,0
20702115944,,234,Menzies,1,Good,Good,0
20702116001,,234,Menzies,1,Good,Good,0
20702116002,,234,Menzies,1,Good,Good,0
20702116003,,234,Menzies,1,Good,Good,0
20702116004,,234,Menzies,1,Good,Good,0
20702116005,,234,Menzies,1,Good,Good,0
20702116006,,234,Menzies,1,Good,Good,0
20702116007,,234,Menzies,1,Good,Good,0
20702116008,,234,Menzies,1,Good,Good,0
20702116009,,234,Menzies,1,Good,Good,0
20702116010,,234,Menzies,1,Good,Good,0
20702116011,,234,Menzies,1,Good,Good,0
20702116012,,234,Menzies,1,Good,Good,0
20702116013,,234,Menzies,1,Good,Good,0
20702116014,,234,Menzies,1,Good,Good,0
20702116015,,234,Menzies,1,Good,Good,0
20702116016,,234,Menzies,1,Good,Good,0
20702116017,,234,Menzies,1,Good,Good,0
20702116018,,234,Menzies,1,Good,Good,0
20702116019,,234,Menzies,1,Good,Good,0
20702116020,,234,Menzies,1,Good,Good,0
20702116021,,234,Menzies,1,Good,Good,0
20702116022,,234,Menzies,1,Good,Good,0
20702116023,,234,Menzies,1,Good,Good,0
20702116024,,234,Menzies,1,Good,Good,0
20702116025,,234,Menzies,1,Good,Good,0
20702116026,,234,Menzies,1,Good,Good,0
20702116027,,234,Menzies,1,Good,Good,0
20702116028,,234,Menzies,1,Good,Good,0
20702116029,,234,Menzies,1,Good,Good,0
20702116030,,234,Menzies,1,Good,Good,0
20702116031,,234,Menzies,1,Good,Good,0
20702116032,,234,Menzies,1,Good,Good,0
20702116033,,234,Menzies,1,Good,Good,0
20702142401,,234,Menzies,1,Good,Good,0
20702142402,,234,Menzies,1,Good,Good,0
20702142403,,234,Menzies,1,Good,Good,0
20702142404,,234,Menzies,1,Good,Good,0
20702142405,,234,Menzies,1,Good,Good,0
20702142406,,234,Menzies,1,Good,Good,0
20702142407,,234,Menzies,1,Good,Good,0
20702142408,,234,Menzies,1,Good,Good,0
20702142409,,234,Menzies,1,Good,Good,0
20702142410,,234,Menzies,1,Good,Good,0
20702142411,,234,Menzies,1,Good,Good,0
20702142412,,234,Menzies,1,Good,Good,0
20702142414,,234,Menzies,1,Good,Good,0
20702142415,,234,Menzies,1,Good,Good,0
20702142416,,234,Menzies,1,Good,Good,0
20702142417,,234,Menzies,1,Good,Good,0
20702142418,,234,Menzies,1,Good,Good,0
20702142419,,234,Menzies,1,Good,Good,0
20702142420,,234,Menzies,1,Good,Good,0
20702142422,,234,Menzies,1,Good,Good,0
20702142423,,234,Menzies,1,Good,Good,0
20702142424,,234,Menzies,1,Good,Good,0
20702142425,,234,Menzies,1,Good,Good,0
20702142426,,234,Menzies,1,Good,Good,0
20702142427,,234,Menzies,1,Good,Good,0
20702142428,,234,Menzies,1,Good,Good,0
20702142429,,234,Menzies,1,Good,Good,0
20702142430,,234,Menzies,1,Good,Good,0
20702142431,,234,Menzies,1,Good,Good,0
20702142432,,234,Menzies,1,Good,Good,0
20702142433,,234,Menzies,1,Good,Good,0
20702142434,,234,Menzies,1,Good,Good,0
20702142435,,234,Menzies,1,Good,Good,0
20702142436,,234,Menzies,1,Good,Good,0
20702142437,,234,Menzies,1,Good,Good,0
20702142438,,234,Menzies,1,Good,Good,0
20702142501,,234,Menzies,1,Good,Good,0
20702142502,,234,Menzies,1,Good,Good,0
20702142503,,234,Menzies,1,Good,Good,0
20702142504,,234,Menzies,1,Good,Good,0
20702142505,,234,Menzies,1,Good,Good,0
20702142506,,234,Menzies,1,Good,Good,0
20702142507,,234,Menzies,1,Good,Good,0
20702142508,,234,Menzies,1,Good,Good,0
20702142509,,234,Menzies,1,Good,Good,0
20702142510,,234,Menzies,1,Good,Good,0
20702142511,,234,Menzies,1,Good,Good,0
20702142512,,234,Menzies,1,Good,Good,0
20702142513,,234,Menzies,1,Good,Good,0
20702142514,,234,Menzies,1,Good,Good,0
20702142515,,234,Menzies,1,Good,Good,0
20702142516,,234,Menzies,1,Good,Good,0
20702142517,,234,Menzies,1,Good,Good,0
20702142518,,234,Menzies,1,Good,Good,0
20702142519,,234,Menzies,1,Good,Good,0
20702142520,,234,Menzies,1,Good,Good,0
20702142521,,234,Menzies,1,Good,Good,0
20702142522,,234,Menzies,1,Good,Good,0
20702142523,,234,Menzies,1,Good,Good,0
20702142524,,234,Menzies,1,Good,Good,0
20702142525,,234,Menzies,1,Good,Good,0
20702142526,,234,Menzies,1,Good,Good,0
20702142527,,234,Menzies,1,Good,Good,0
20702142528,,234,Menzies,1,Good,Good,0
20702142529,,234,Menzies,1,Good,Good,0
20702142530,,234,Menzies,1,Good,Good,0
20702142531,,234,Menzies,1,Good,Good,0
20702142532,,234,Menzies,1,Good,Good,0
20702142533,,234,Menzies,1,Good,Good,0
20702142534,,234,Menzies,1,Good,Good,0
20702142535,,234,Menzies,1,Good,Good,0
20703116101,,234,Menzies,1,Good,Good,0
20703116102,,234,Menzies,1,Good,Good,0
20703116103,,234,Menzies,1,Good,Good,0
20703116104,,234,Menzies,1,Good,Good,0
20703116105,,234,Menzies,1,Good,Good,0
20703116106,,234,Menzies,1,Good,Good,0
20703116107,,234,Menzies,1,Good,Good,0
20703116108,,234,Menzies,1,Good,Good,0
20703116109,,234,Menzies,1,Good,Good,0
20703116110,,234,Menzies,1,Good,Good,0
20703116111,,234,Menzies,1,Good,Good,0
20703116112,,234,Menzies,1,Good,Good,0
20703116113,,234,Menzies,1,Good,Good,0
20703116114,,234,Menzies,1,Good,Good,0
20703116115,,234,Menzies,1,Good,Good,0
20703116116,,234,Menzies,1,Good,Good,0
20703116117,,207,Chisholm,1,Good,Good,0
20703116118,,207,Chisholm,1,Good,Good,0
20703116119,,207,Chisholm,1,Good,Good,0
20703116120,,207,Chisholm,1,Good,Good,0
20703116121,,207,Chisholm,1,Good,Good,0
20703116122,,211,Deakin,1,Good,Good,0
20703116123,,211,Deakin,1,Good,Good,0
20703116124,,211,Deakin,1,Good,Good,0
20703116125,,211,Deakin,1,Good,Good,0
20703116126,,211,Deakin,1,Good,Good,0
20703116127,,234,Menzies,1,Good,Good,0
20703116128,,234,Menzies,1,Good,Good,0
20703116129,,234,Menzies,1,Good,Good,0
20703116130,,234,Menzies,1,Good,Good,0
20703116131,,211,Deakin,1,Good,Good,0
20703116132,,234,Menzies,1,Good,Good,0
20703116133,,234,Menzies,1,Good,Good,0
20703116134,,234,Menzies,1,Good,Good,0
20703116135,,234,Menzies,1,Good,Good,0
20703116136,,234,Menzies,1,Good,Good,0
20703116139,,234,Menzies,1,Good,Good,0
20703116140,,234,Menzies,1,Good,Good,0
20703116141,,207,Chisholm,1,Good,Good,0
20703116142,,207,Chisholm,1,Good,Good,0
20703116143,,207,Chisholm,1,Good,Good,0
20703116144,,211,Deakin,1,Good,Good,0
20703116145,,234,Menzies,1,Good,Good,0
20703116146,,207,Chisholm,1,Good,Good,0
20703116147,,207,Chisholm,1,Good,Good,0
20703116148,,207,Chisholm,1,Good,Good,0
20703116149,,207,Chisholm,1,Good,Good,0
20703116150,,207,Chisholm,1,Good,Good,0
20703116201,,207,Chisholm,1,Good,Good,0
20703116202,,207,Chisholm,1,Good,Good,0
20703116203,,207,Chisholm,1,Good,Good,0
20703116204,,207,Chisholm,1,Good,Good,0
20703116205,,207,Chisholm,1,Good,Good,0
20703116206,,207,Chisholm,1,Good,Good,0
20703116207,,207,Chisholm,1,Good,Good,0
20703116208,,211,Deakin,1,Good,Good,0
20703116209,,211,Deakin,1,Good,Good,0
20703116210,,211,Deakin,1,Good,Good,0
20703116211,,207,Chisholm,1,Good,Good,0
20703116212,,207,Chisholm,1,Good,Good,0
20703116213,,207,Chisholm,1,Good,Good,0
20703116214,,207,Chisholm,1,Good,Good,0
20703116215,,207,Chisholm,1,Good,Good,0
20703116216,,207,Chisholm,1,Good,Good,0
20703116217,,207,Chisholm,1,Good,Good,0
20703116218,,207,Chisholm,1,Good,Good,0
20703116219,,207,Chisholm,1,Good,Good,0
20703116220,,207,Chisholm,1,Good,Good,0
20703116221,,207,Chisholm,1,Good,Good,0
20703116222,,207,Chisholm,1,Good,Good,0
20703116223,,207,Chisholm,1,Good,Good,0
20703116224,,207,Chisholm,1,Good,Good,0
20703116225,,207,Chisholm,1,Good,Good,0
20703116301,,234,Menzies,1,Good,Good,0
20703116302,,234,Menzies,1,Good,Good,0
20703116303,,207,Chisholm,1,Good,Good,0
20703116304,,207,Chisholm,1,Good,Good,0
20703116305,,207,Chisholm,1,Good,Good,0
20703116306,,207,Chisholm,1,Good,Good,0
20703116307,,207,Chisholm,1,Good,Good,0
20703116308,,207,Chisholm,1,Good,Good,0
20703116309,,207,Chisholm,1,Good,Good,0
