LOCALITY_PID_2021,LOCALITY_NAME_2021,RA_CODE_2016,RA_NAME_2016,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
WA1896,LAKE CAMM,54,Very Remote Australia,1,Good,Good,0
WA1897,VARLEY,54,Very Remote Australia,1,Good,Good,0
WA1898,MOUNT COOKE,51,Inner Regional Australia,0.499997,Good,Good,0
WA1898,MOUNT COOKE,52,Outer Regional Australia,0.500003,Good,Good,0
WA1899,KEYSBROOK,51,Inner Regional Australia,1,Good,Good,0
WA1900,EAST PINGELLY,52,Outer Regional Australia,1,Good,Good,0
WA1901,BEVERLEY,52,Outer Regional Australia,1,Good,Good,0
WA1902,BINDI BINDI,52,Outer Regional Australia,1,Good,Good,0
WA1903,CUNDERDIN,52,Outer Regional Australia,1,Good,Good,0
WA1904,MOCARDY,52,Outer Regional Australia,1,Good,Good,0
WA1905,KONDUT,53,Remote Australia,1,Good,Good,0
WA1906,CADOUX,53,Remote Australia,1,Good,Good,0
WA1907,COWCOWING,52,Outer Regional Australia,1,Good,Good,0
WA1908,KONDININ,53,Remote Australia,1,Good,Good,0
WA1909,KARLGARIN,53,Remote Australia,1,Good,Good,0
WA1910,ARDATH,53,Remote Australia,1,Good,Good,0
WA1911,BRUCE ROCK,53,Remote Australia,1,Good,Good,0
WA1912,KORBEL,52,Outer Regional Australia,1,Good,Good,0
WA1913,WADDERIN,53,Remote Australia,1,Good,Good,0
WA1914,SOUTH KUMMININ,53,Remote Australia,1,Good,Good,0
WA1915,CRAMPHORNE,53,Remote Australia,1,Good,Good,0
WA1916,MUNTADGIN,53,Remote Australia,1,Good,Good,0
WA1917,TANDEGIN,53,Remote Australia,1,Good,Good,0
WA1918,MOUNT HAMPTON,53,Remote Australia,1,Good,Good,0
WA1919,HOLLETON,53,Remote Australia,1,Good,Good,0
WA1920,SKELETON ROCK,53,Remote Australia,1,Good,Good,0
WA1921,SOUTH BURRACOPPIN,53,Remote Australia,1,Good,Good,0
WA1922,WALGOOLAN,53,Remote Australia,1,Good,Good,0
WA1923,SOUTH BODALLIN,53,Remote Australia,1,Good,Good,0
WA1924,MARVEL LOCH,53,Remote Australia,1,Good,Good,0
WA1925,BODALLIN,53,Remote Australia,1,Good,Good,0
WA1926,BULLFINCH,53,Remote Australia,1,Good,Good,0
WA1927,TURKEY HILL,53,Remote Australia,1,Good,Good,0
WA1928,DANDARAGAN,52,Outer Regional Australia,1,Good,Good,0
WA1929,BADGINGARRA,52,Outer Regional Australia,1,Good,Good,0
WA1930,WARRADARGE,53,Remote Australia,1,Good,Good,0
WA1931,BOOTHENDARRA,52,Outer Regional Australia,1,Good,Good,0
WA1932,EGANU,53,Remote Australia,1,Good,Good,0
WA1933,KADATHINNI,53,Remote Australia,1,Good,Good,0
WA1934,ARROWSMITH,52,Outer Regional Australia,1,Good,Good,0
WA1935,ARRINO,53,Remote Australia,1,Good,Good,0
WA1936,MOUNT ADAMS,52,Outer Regional Australia,1,Good,Good,0
WA1937,ALLANOOKA,52,Outer Regional Australia,1,Good,Good,0
WA1938,YANDANOOKA,52,Outer Regional Australia,1,Good,Good,0
WA1939,WEST CASUARINAS,53,Remote Australia,1,Good,Good,0
WA1940,YALLABATHARRA,53,Remote Australia,1,Good,Good,0
WA1941,ALMA,52,Outer Regional Australia,1,Good,Good,0
WA1942,AJANA,53,Remote Australia,1,Good,Good,0
WA1943,AMBANIA,53,Remote Australia,1,Good,Good,0
WA1944,BINNU,53,Remote Australia,1,Good,Good,0
WA1945,NUNIERRA,53,Remote Australia,1,Good,Good,0
WA1946,ZUYTDORP,53,Remote Australia,1,Good,Good,0
WA1947,KALBARRI NATIONAL PARK,53,Remote Australia,1,Good,Good,0
WA1948,EURARDY,53,Remote Australia,1,Good,Good,0
WA1949,NERREN NERREN,54,Very Remote Australia,1,Good,Good,0
WA1950,COBURN,54,Very Remote Australia,1,Good,Good,0
WA1951,MEADOW,54,Very Remote Australia,1,Good,Good,0
WA1952,COOLCALALAYA,53,Remote Australia,1,Good,Good,0
WA1953,NERRAMYNE,54,Very Remote Australia,1,Good,Good,0
WA1954,WOOLGORONG,54,Very Remote Australia,1,Good,Good,0
WA1955,TOOLONGA,54,Very Remote Australia,1,Good,Good,0
WA1956,MILING,52,Outer Regional Australia,1,Good,Good,0
WA1957,PITHARA,53,Remote Australia,1,Good,Good,0
WA1958,WATHEROO,52,Outer Regional Australia,1,Good,Good,0
WA1959,GUNYIDI,53,Remote Australia,1,Good,Good,0
WA1960,MARCHAGEE,53,Remote Australia,1,Good,Good,0
WA1961,CARNAMAH,53,Remote Australia,1,Good,Good,0
WA1962,DALWALLINU,52,Outer Regional Australia,0.0018417,Good,Good,1
WA1962,DALWALLINU,53,Remote Australia,0.9981583,Good,Good,0
WA1963,WUBIN,53,Remote Australia,1,Good,Good,0
WA1964,LATHAM,53,Remote Australia,1,Good,Good,0
WA1965,BUNTINE,53,Remote Australia,1,Good,Good,0
WA1966,MAYA,53,Remote Australia,1,Good,Good,0
WA1967,EAST BALLIDU,53,Remote Australia,1,Good,Good,0
WA1968,NEWCARLBEON,53,Remote Australia,1,Good,Good,0
WA1969,KULJA,53,Remote Australia,1,Good,Good,0
WA1970,MOLLERIN,53,Remote Australia,1,Good,Good,0
WA1971,JIBBERDING,53,Remote Australia,1,Good,Good,0
WA1972,MOUROUBRA,53,Remote Australia,1,Good,Good,0
WA1973,WOMARDEN,53,Remote Australia,1,Good,Good,0
WA1974,KOOLANOOKA,53,Remote Australia,1,Good,Good,0
WA1975,PINTHARUKA,53,Remote Australia,1,Good,Good,0
WA1976,CANNA,53,Remote Australia,1,Good,Good,0
WA1977,TARDUN,53,Remote Australia,1,Good,Good,0
WA1978,GUTHA,53,Remote Australia,1,Good,Good,0
WA1979,WIALKI,53,Remote Australia,1,Good,Good,0
WA1980,ELACHBUTTING,53,Remote Australia,1,Good,Good,0
WA1981,BONNIE ROCK,53,Remote Australia,1,Good,Good,0
WA1982,BIMBIJY,53,Remote Australia,1,Good,Good,0
WA1983,ENNUIN,53,Remote Australia,1,Good,Good,0
WA1984,PINDAR,53,Remote Australia,1,Good,Good,0
WA1985,HOPETOUN,53,Remote Australia,3.62E-05,Good,Good,1
WA1985,HOPETOUN,54,Very Remote Australia,0.9999638,Good,Good,0
WA1986,JERDACUTTUP,54,Very Remote Australia,1,Good,Good,0
WA1987,COOMALBIDGUP,53,Remote Australia,1,Good,Good,0
WA1988,DALYUP,53,Remote Australia,1,Good,Good,0
WA1989,RAVENSTHORPE,54,Very Remote Australia,1,Good,Good,0
WA1990,MUNGLINUP,54,Very Remote Australia,1,Good,Good,0
WA1991,MOUNT MADDEN,54,Very Remote Australia,1,Good,Good,0
WA1992,CASCADE,53,Remote Australia,1,Good,Good,0
WA1993,LORT RIVER,53,Remote Australia,1,Good,Good,0
WA1994,CAPE LE GRAND,53,Remote Australia,1,Good,Good,0
WA1995,NERIDUP,54,Very Remote Australia,1,Good,Good,0
WA1996,WITTENOOM HILLS,54,Very Remote Australia,1,Good,Good,0
WA1997,MOUNT NEY,54,Very Remote Australia,1,Good,Good,0
WA1998,HOWICK,54,Very Remote Australia,1,Good,Good,0
WA1999,BOYATUP,54,Very Remote Australia,1,Good,Good,0
WA2000,BEAUMONT,54,Very Remote Australia,1,Good,Good,0
WA2001,PARKER RANGE,53,Remote Australia,1,Good,Good,0
WA2002,DUNDAS,54,Very Remote Australia,1,Good,Good,0
WA2003,HIGGINSVILLE,54,Very Remote Australia,1,Good,Good,0
WA2004,MOUNT PALMER,53,Remote Australia,1,Good,Good,0
WA2005,YELLOWDINE,53,Remote Australia,1,Good,Good,0
WA2006,BULLABULLING,54,Very Remote Australia,1,Good,Good,0
WA2007,LONDONDERRY,54,Very Remote Australia,1,Good,Good,0
WA2008,KARRAMINDIE,54,Very Remote Australia,1,Good,Good,0
WA2009,FEYSVILLE,54,Very Remote Australia,1,Good,Good,0
WA2010,BULONG,54,Very Remote Australia,1,Good,Good,0
WA2011,MOUNT BURGES,54,Very Remote Australia,1,Good,Good,0
WA2012,ORA BANDA,54,Very Remote Australia,1,Good,Good,0
WA2013,KANOWNA,54,Very Remote Australia,1,Good,Good,0
WA2014,KURNALPI,54,Very Remote Australia,1,Good,Good,0
WA2015,SIR SAMUEL,54,Very Remote Australia,1,Good,Good,0
WA2016,FRANCOIS PERON NATIONAL PARK,54,Very Remote Australia,1,Good,Good,0
WA2017,DORRE ISLAND,54,Very Remote Australia,1,Good,Good,0
WA2018,HAMELIN POOL,54,Very Remote Australia,1,Good,Good,0
WA2019,CARBLA,54,Very Remote Australia,1,Good,Good,0
WA2020,WOODLEIGH,54,Very Remote Australia,1,Good,Good,0
WA2021,GILROYD,54,Very Remote Australia,1,Good,Good,0
WA2022,YALARDY,54,Very Remote Australia,1,Good,Good,0
WA2023,NINGALOO,54,Very Remote Australia,1,Good,Good,0
WA2024,CAPE RANGE NATIONAL PARK,54,Very Remote Australia,1,Good,Good,0
WA2025,PEEDAMULLA,54,Very Remote Australia,1,Good,Good,0
WA2026,MILLSTREAM,54,Very Remote Australia,1,Good,Good,0
WA2027,COOYA POOYA,53,Remote Australia,0.2317881,Good,Good,0
WA2027,COOYA POOYA,54,Very Remote Australia,0.7682119,Good,Good,0
WA2028,INDEE,54,Very Remote Australia,1,Good,Good,0
WA2029,MUNDABULLANGANA,54,Very Remote Australia,1,Good,Good,0
WA2030,PIPPINGARRA,54,Very Remote Australia,1,Good,Good,0
WA2031,WARBURTON,54,Very Remote Australia,1,Good,Good,0
WA2032,PARDOO,54,Very Remote Australia,1,Good,Good,0
WA2033,LAGRANGE,54,Very Remote Australia,1,Good,Good,0
WA2034,PURNULULU,54,Very Remote Australia,1,Good,Good,0
WA2035,WYNDHAM,54,Very Remote Australia,1,Good,Good,0
WA2036,KUNUNURRA,54,Very Remote Australia,1,Good,Good,0
WA2037,WINDY HARBOUR,52,Outer Regional Australia,1,Good,Good,0
WA2038,CALLCUP,52,Outer Regional Australia,1,Good,Good,0
WA2039,BOORARA BROOK,52,Outer Regional Australia,1,Good,Good,0
WA2040,NORNALUP,52,Outer Regional Australia,1,Good,Good,0
WA2041,HAY,52,Outer Regional Australia,1,Good,Good,0
WA2042,SCOTSDALE,52,Outer Regional Australia,1,Good,Good,0
WA2043,MOUNT LINDESAY,52,Outer Regional Australia,1,Good,Good,0
WA2044,REDMOND WEST,52,Outer Regional Australia,1,Good,Good,0
WA2045,DENBARKER,52,Outer Regional Australia,1,Good,Good,0
WA2046,FOREST HILL,52,Outer Regional Australia,1,Good,Good,0
WA2047,REDMOND,52,Outer Regional Australia,1,Good,Good,0
WA2048,GREEN VALLEY,52,Outer Regional Australia,1,Good,Good,0
WA2049,TORNDIRRUP,52,Outer Regional Australia,1,Good,Good,0
WA2050,NANARUP,52,Outer Regional Australia,1,Good,Good,0
WA2051,KALGAN,52,Outer Regional Australia,1,Good,Good,0
WA2052,NAPIER,52,Outer Regional Australia,1,Good,Good,0
WA2053,MANYPEAKS,52,Outer Regional Australia,1,Good,Good,0
WA2054,CHEYNES,52,Outer Regional Australia,1,Good,Good,0
WA2055,GREEN RANGE,52,Outer Regional Australia,1,Good,Good,0
WA2056,METTLER,53,Remote Australia,1,Good,Good,0
WA2057,SCOTT RIVER EAST,52,Outer Regional Australia,1,Good,Good,0
WA2058,DARRADUP,51,Inner Regional Australia,0.0002435,Good,Good,1
WA2058,DARRADUP,52,Outer Regional Australia,0.9997565,Good,Good,0
WA2059,LAKE JASPER,52,Outer Regional Australia,1,Good,Good,0
WA2060,PEERABEELUP,52,Outer Regional Australia,1,Good,Good,0
WA2061,CARLOTTA,52,Outer Regional Australia,1,Good,Good,0
WA2062,ROSA BROOK,51,Inner Regional Australia,1,Good,Good,0
WA2063,NANNUP,52,Outer Regional Australia,1,Good,Good,0
WA2064,BAUDIN,51,Inner Regional Australia,1,Good,Good,0
WA2065,BARRABUP,52,Outer Regional Australia,1,Good,Good,0
WA2066,CUNDINUP,51,Inner Regional Australia,0.1720749,Good,Good,0
WA2066,CUNDINUP,52,Outer Regional Australia,0.8279251,Good,Good,0
WA2067,ROELANDS,51,Inner Regional Australia,1,Good,Good,0
WA2068,BRUNSWICK,51,Inner Regional Australia,1,Good,Good,0
WA2069,MYALUP,51,Inner Regional Australia,1,Good,Good,0
WA2070,YANCHEP,51,Inner Regional Australia,0.0022842,Good,Good,1
WA2070,YANCHEP,50,Major Cities of Australia,0.9977158,Good,Good,0
WA2071,BRETON BAY,52,Outer Regional Australia,1,Good,Good,0
WA2072,YEAL,51,Inner Regional Australia,1,Good,Good,0
WA2073,MOORE RIVER NATIONAL PARK,52,Outer Regional Australia,1,Good,Good,0
WA2074,BEERMULLAH,52,Outer Regional Australia,1,Good,Good,0
WA2075,WEDGE ISLAND,52,Outer Regional Australia,1,Good,Good,0
WA2076,NILGEN,52,Outer Regional Australia,1,Good,Good,0
WA2077,RED GULLY,52,Outer Regional Australia,1,Good,Good,0
WA2078,REGANS FORD,52,Outer Regional Australia,1,Good,Good,0
WA2079,MIMEGARRA,52,Outer Regional Australia,1,Good,Good,0
WA2080,YATHROO,52,Outer Regional Australia,1,Good,Good,0
WA2081,COLLINS,52,Outer Regional Australia,1,Good,Good,0
WA2082,QUINNINUP,52,Outer Regional Australia,1,Good,Good,0
WA2083,BEEDELUP,52,Outer Regional Australia,1,Good,Good,0
WA2084,GLENORAN,52,Outer Regional Australia,1,Good,Good,0
WA2085,UPPER WARREN,52,Outer Regional Australia,1,Good,Good,0
WA2086,PERUP,52,Outer Regional Australia,1,Good,Good,0
WA2087,MORDALUP,52,Outer Regional Australia,1,Good,Good,0
WA2088,TONEBRIDGE,52,Outer Regional Australia,1,Good,Good,0
WA2089,WANDILLUP,52,Outer Regional Australia,1,Good,Good,0
WA2090,WINNEJUP,52,Outer Regional Australia,1,Good,Good,0
WA2091,MULLALYUP,51,Inner Regional Australia,1,Good,Good,0
WA2092,KIRUP,51,Inner Regional Australia,1,Good,Good,0
WA2093,BENJINUP,52,Outer Regional Australia,1,Good,Good,0
WA2094,MCALINDEN,52,Outer Regional Australia,1,Good,Good,0
WA2095,MAYANUP,52,Outer Regional Australia,1,Good,Good,0
WA2096,ORCHID VALLEY,52,Outer Regional Australia,1,Good,Good,0
WA2097,SCOTTS BROOK,52,Outer Regional Australia,1,Good,Good,0
WA2098,BOYUP BROOK,52,Outer Regional Australia,1,Good,Good,0
WA2099,DINNINUP,52,Outer Regional Australia,1,Good,Good,0
WA2100,TRIGWELL,52,Outer Regional Australia,1,Good,Good,0
WA2101,KULIKUP,52,Outer Regional Australia,1,Good,Good,0
WA2102,QUALEUP,52,Outer Regional Australia,1,Good,Good,0
WA2103,CHANGERUP,52,Outer Regional Australia,1,Good,Good,0
WA2104,MOODIARRUP,52,Outer Regional Australia,1,Good,Good,0
WA2105,MOKUP,52,Outer Regional Australia,1,Good,Good,0
WA2106,MOBRUP,52,Outer Regional Australia,1,Good,Good,0
WA2107,MOONIES HILL,52,Outer Regional Australia,1,Good,Good,0
WA2108,WANSBROUGH,52,Outer Regional Australia,1,Good,Good,0
WA2109,LAKE TOOLBRUNUP,52,Outer Regional Australia,1,Good,Good,0
WA2110,JINGALUP,52,Outer Regional Australia,1,Good,Good,0
WA2111,LUMEAH,52,Outer Regional Australia,1,Good,Good,0
WA2112,MURADUP,52,Outer Regional Australia,1,Good,Good,0
WA2113,BOSCABEL,52,Outer Regional Australia,1,Good,Good,0
WA2114,KOJONUP,52,Outer Regional Australia,1,Good,Good,0
WA2115,KENMARE,52,Outer Regional Australia,1,Good,Good,0
WA2116,WESTWOOD,52,Outer Regional Australia,1,Good,Good,0
WA2117,BORDERDALE,52,Outer Regional Australia,1,Good,Good,0
WA2118,BOBALONG,52,Outer Regional Australia,1,Good,Good,0
WA2119,DARTNALL,52,Outer Regional Australia,1,Good,Good,0
WA2120,BROOMEHILL WEST,52,Outer Regional Australia,1,Good,Good,0
WA2121,MURDONG,52,Outer Regional Australia,1,Good,Good,0
WA2122,KATANNING,52,Outer Regional Australia,1,Good,Good,0
WA2123,BROOMEHILL EAST,52,Outer Regional Australia,1,Good,Good,0
WA2124,EWLYAMARTUP,52,Outer Regional Australia,1,Good,Good,0
WA2125,COYRECUP,52,Outer Regional Australia,1,Good,Good,0
WA2126,WELLINGTON FOREST,51,Inner Regional Australia,1,Good,Good,0
WA2127,WORSLEY,51,Inner Regional Australia,1,Good,Good,0
WA2128,MORNINGTON,51,Inner Regional Australia,1,Good,Good,0
WA2129,BOWELLING,52,Outer Regional Australia,1,Good,Good,0
WA2130,DURANILLIN,52,Outer Regional Australia,1,Good,Good,0
WA2131,BOKAL,52,Outer Regional Australia,1,Good,Good,0
WA2132,DARKAN,52,Outer Regional Australia,1,Good,Good,0
WA2133,HOFFMAN,51,Inner Regional Australia,1,Good,Good,0
WA2134,UPPER MURRAY,51,Inner Regional Australia,1,Good,Good,0
WA2135,LOWER HOTHAM,51,Inner Regional Australia,1,Good,Good,0
WA2136,NANGA BROOK,51,Inner Regional Australia,1,Good,Good,0
WA2137,WURAMING,51,Inner Regional Australia,1,Good,Good,0
WA2138,MARRADONG,51,Inner Regional Australia,1,Good,Good,0
WA2139,BODDINGTON,52,Outer Regional Australia,0.2064247,Good,Good,0
WA2139,BODDINGTON,51,Inner Regional Australia,0.7935753,Good,Good,0
WA2140,BANNISTER,52,Outer Regional Australia,0.1528318,Good,Good,0
WA2140,BANNISTER,51,Inner Regional Australia,0.8471682,Good,Good,0
WA2141,CROSSMAN,52,Outer Regional Australia,1,Good,Good,0
WA2142,DWARDA,52,Outer Regional Australia,1,Good,Good,0
WA2143,WANDERING,52,Outer Regional Australia,1,Good,Good,0
WA2144,CODJATOTINE,52,Outer Regional Australia,1,Good,Good,0
WA2145,PUMPHREYS BRIDGE,52,Outer Regional Australia,1,Good,Good,0
WA2146,BEAUFORT RIVER,52,Outer Regional Australia,1,Good,Good,0
WA2147,WEDGECARRUP,52,Outer Regional Australia,1,Good,Good,0
WA2148,MINDING,52,Outer Regional Australia,1,Good,Good,0
WA2149,WAGIN,52,Outer Regional Australia,1,Good,Good,0
WA2150,PIESSEVILLE,52,Outer Regional Australia,1,Good,Good,0
WA2151,COBLININE,52,Outer Regional Australia,1,Good,Good,0
WA2152,JALORAN,52,Outer Regional Australia,1,Good,Good,0
WA2153,COLLANILLING,52,Outer Regional Australia,1,Good,Good,0
WA2154,CANCANNING,52,Outer Regional Australia,1,Good,Good,0
WA2155,BULLOCK HILLS,53,Remote Australia,1,Good,Good,0
WA2156,BALLAYING,52,Outer Regional Australia,1,Good,Good,0
WA2157,DUMBLEYUNG,53,Remote Australia,1,Good,Good,0
WA2158,MINIGIN,52,Outer Regional Australia,1,Good,Good,0
WA2159,BOUNDAIN,52,Outer Regional Australia,1,Good,Good,0
WA2160,CUBALLING,52,Outer Regional Australia,1,Good,Good,0
WA2161,WARDERING,52,Outer Regional Australia,1,Good,Good,0
WA2162,YORNANING,52,Outer Regional Australia,1,Good,Good,0
WA2163,TOWNSENDALE,52,Outer Regional Australia,1,Good,Good,0
WA2164,TOOLIBIN,53,Remote Australia,1,Good,Good,0
WA2165,TINCURRIN,53,Remote Australia,1,Good,Good,0
WA2166,YILLIMINNING,52,Outer Regional Australia,1,Good,Good,0
WA2167,WICKEPIN,52,Outer Regional Australia,1,Good,Good,0
WA2168,GILLIMANNING,52,Outer Regional Australia,1,Good,Good,0
WA2169,YEALERING,52,Outer Regional Australia,1,Good,Good,0
WA2170,WOGOLIN,53,Remote Australia,1,Good,Good,0
WA2171,NORTH STIRLINGS,53,Remote Australia,1,Good,Good,0
WA2172,MAGITUP,53,Remote Australia,1,Good,Good,0
WA2173,KOJANEERUP SOUTH,52,Outer Regional Australia,0.0001448,Good,Good,1
WA2173,KOJANEERUP SOUTH,53,Remote Australia,0.9998552,Good,Good,0
WA2174,WELLSTEAD,53,Remote Australia,1,Good,Good,0
WA2175,GNOWELLEN,52,Outer Regional Australia,0.0001009,Good,Good,1
WA2175,GNOWELLEN,53,Remote Australia,0.9998991,Good,Good,0
WA2176,MONJEBUP,53,Remote Australia,1,Good,Good,0
WA2177,NALYERLUP,53,Remote Australia,1,Good,Good,0
WA2178,PALLINUP,53,Remote Australia,1,Good,Good,0
WA2179,KEBARINGUP,53,Remote Australia,1,Good,Good,0
WA2180,MINDARABIN,53,Remote Australia,1,Good,Good,0
WA2181,JACKITUP,53,Remote Australia,1,Good,Good,0
WA2182,TOOMPUP,53,Remote Australia,1,Good,Good,0
WA2183,COWALELLUP,53,Remote Australia,1,Good,Good,0
WA2184,NEEDILUP,53,Remote Australia,1,Good,Good,0
WA2185,MILLS LAKE,53,Remote Australia,1,Good,Good,0
WA2186,BREMER BAY,53,Remote Australia,1,Good,Good,0
WA2187,JACUP,53,Remote Australia,1,Good,Good,0
WA2188,NAIRIBIN,53,Remote Australia,1,Good,Good,0
WA2189,MOULYINNING,53,Remote Australia,1,Good,Good,0
WA2190,MERILUP,53,Remote Australia,1,Good,Good,0
WA2191,SOUTH KUKERIN,53,Remote Australia,1,Good,Good,0
WA2192,SOUTH LAKE GRACE,53,Remote Australia,1,Good,Good,0
WA2193,LAKE GRACE,53,Remote Australia,1,Good,Good,0
WA2194,NORTH KUKERIN,53,Remote Australia,1,Good,Good,0
WA2195,DUDININ,53,Remote Australia,1,Good,Good,0
WA2196,TARIN ROCK,53,Remote Australia,1,Good,Good,0
WA2197,JITARNING,53,Remote Australia,1,Good,Good,0
WA2198,WALYURIN,53,Remote Australia,1,Good,Good,0
WA2199,KULIN,53,Remote Australia,1,Good,Good,0
WA2200,NORTH LAKE GRACE,53,Remote Australia,1,Good,Good,0
WA2201,BEENONG,53,Remote Australia,1,Good,Good,0
WA2202,BUNICHE,53,Remote Australia,1,Good,Good,0
WA2203,KUENDER,53,Remote Australia,1,Good,Good,0
WA2204,JILAKIN,53,Remote Australia,1,Good,Good,0
WA2205,NORTH BURNGUP,53,Remote Australia,1,Good,Good,0
WA2206,NEWDEGATE,53,Remote Australia,1,Good,Good,0
WA2207,EAST NEWDEGATE,54,Very Remote Australia,1,Good,Good,0
WA2208,DUNN ROCK,54,Very Remote Australia,1,Good,Good,0
WA2209,SOLUS,51,Inner Regional Australia,1,Good,Good,0
WA2210,MOUNT WELLS,51,Inner Regional Australia,1,Good,Good,0
WA2211,MARDELLA,50,Major Cities of Australia,0.2809755,Good,Good,0
WA2211,MARDELLA,51,Inner Regional Australia,0.7190245,Good,Good,0
WA2212,JARRAHDALE,51,Inner Regional Australia,1,Good,Good,0
WA2213,ASHENDON,51,Inner Regional Australia,1,Good,Good,0
WA2214,PICKERING BROOK,50,Major Cities of Australia,0.0045213,Good,Good,1
WA2214,PICKERING BROOK,51,Inner Regional Australia,0.9954787,Good,Good,0
WA2215,NORTH BANNISTER,51,Inner Regional Australia,0.3333351,Good,Good,0
WA2215,NORTH BANNISTER,52,Outer Regional Australia,0.6666649,Good,Good,0
WA2216,SPRINGS,52,Outer Regional Australia,1,Good,Good,0
WA2217,HASTINGS,52,Outer Regional Australia,1,Good,Good,0
WA2218,WESTDALE,52,Outer Regional Australia,1,Good,Good,0
WA2219,FLINT,52,Outer Regional Australia,1,Good,Good,0
WA2220,JELCOBINE,52,Outer Regional Australia,1,Good,Good,0
WA2221,DALE,52,Outer Regional Australia,1,Good,Good,0
WA2222,TALBOT WEST,52,Outer Regional Australia,1,Good,Good,0
WA2223,SAWYERS VALLEY,51,Inner Regional Australia,0.0096076,Good,Good,1
WA2223,SAWYERS VALLEY,50,Major Cities of Australia,0.9903924,Good,Good,0
WA2224,BULLSBROOK,50,Major Cities of Australia,0.0720741,Good,Good,0
WA2224,BULLSBROOK,51,Inner Regional Australia,0.9279259,Good,Good,0
WA2225,GIDGEGANNUP,50,Major Cities of Australia,0.2081602,Good,Good,0
WA2225,GIDGEGANNUP,51,Inner Regional Australia,0.7918398,Good,Good,0
WA2226,MORANGUP,51,Inner Regional Australia,1,Good,Good,0
WA2227,FLYNN,51,Inner Regional Australia,1,Good,Good,0
WA2228,MOUNT OBSERVATION,51,Inner Regional Australia,1,Good,Good,0
WA2229,TALBOT,51,Inner Regional Australia,1,Good,Good,0
WA2230,GILGERING,51,Inner Regional Australia,1,Good,Good,0
WA2231,WOOTTATING,51,Inner Regional Australia,1,Good,Good,0
WA2232,COPLEY,51,Inner Regional Australia,1,Good,Good,0
WA2233,KATRINE,51,Inner Regional Australia,1,Good,Good,0
WA2234,WILBERFORCE,51,Inner Regional Australia,1,Good,Good,0
WA2235,THROSSELL,51,Inner Regional Australia,1,Good,Good,0
WA2236,WEST PINGELLY,52,Outer Regional Australia,1,Good,Good,0
WA2237,BROOKTON,52,Outer Regional Australia,1,Good,Good,0
WA2238,KOKEBY,52,Outer Regional Australia,1,Good,Good,0
WA2239,ALDERSYDE,52,Outer Regional Australia,1,Good,Good,0
WA2240,KWEDA,52,Outer Regional Australia,1,Good,Good,0
WA2241,SOUTH QUAIRADING,52,Outer Regional Australia,1,Good,Good,0
WA2242,BULLARING,53,Remote Australia,1,Good,Good,0
WA2243,BULYEE,53,Remote Australia,1,Good,Good,0
WA2244,WAMENUSKING,52,Outer Regional Australia,1,Good,Good,0
WA2245,KUNJIN,53,Remote Australia,1,Good,Good,0
WA2246,ADAMSVALE,53,Remote Australia,1,Good,Good,0
WA2247,EAST BEVERLEY,52,Outer Regional Australia,1,Good,Good,0
WA2248,WARDING EAST,52,Outer Regional Australia,1,Good,Good,0
WA2249,DOODENANNING,52,Outer Regional Australia,1,Good,Good,0
WA2250,CUBBINE,52,Outer Regional Australia,1,Good,Good,0
WA2251,YOUNDEGIN,52,Outer Regional Australia,1,Good,Good,0
