SA1_MAINCODE_2016,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
31203135924,37340,Whitsunday,1,Good,Good,0
31203135925,37340,Whitsunday,1,Good,Good,0
31203135926,37340,Whitsunday,1,Good,Good,0
31203135927,37340,Whitsunday,1,Good,Good,0
31203135928,37340,Whitsunday,1,Good,Good,0
31203135929,37340,Whitsunday,1,Good,Good,0
31203136001,37340,Whitsunday,1,Good,Good,0
31203136101,37340,Whitsunday,1,Good,Good,0
31203136102,37340,Whitsunday,1,Good,Good,0
31203136103,37340,Whitsunday,1,Good,Good,0
31203136104,37340,Whitsunday,1,Good,Good,0
31203136105,37340,Whitsunday,1,Good,Good,0
31203136106,37340,Whitsunday,1,Good,Good,0
31203136107,37340,Whitsunday,1,Good,Good,0
31203136108,37340,Whitsunday,1,Good,Good,0
31203136109,37340,Whitsunday,1,Good,Good,0
31203136110,37340,Whitsunday,1,Good,Good,0
31203136111,37340,Whitsunday,1,Good,Good,0
31203136112,37340,Whitsunday,1,Good,Good,0
31203136113,37340,Whitsunday,1,Good,Good,0
31203136114,37340,Whitsunday,1,Good,Good,0
31203136115,37340,Whitsunday,1,Good,Good,0
31203136116,37340,Whitsunday,1,Good,Good,0
31203136117,37340,Whitsunday,1,Good,Good,0
31203136118,37340,Whitsunday,1,Good,Good,0
31203136119,37340,Whitsunday,1,Good,Good,0
31203136120,37340,Whitsunday,1,Good,Good,0
31203136121,37340,Whitsunday,1,Good,Good,0
31203136122,37340,Whitsunday,1,Good,Good,0
31203136123,37340,Whitsunday,1,Good,Good,0
31301136201,35010,Moreton Bay,1,Good,Good,0
31301136202,35010,Moreton Bay,1,Good,Good,0
31301136203,35010,Moreton Bay,1,Good,Good,0
31301136204,35010,Moreton Bay,1,Good,Good,0
31301136205,35010,Moreton Bay,1,Good,Good,0
31301136206,35010,Moreton Bay,1,Good,Good,0
31301136207,35010,Moreton Bay,1,Good,Good,0
31301136208,35010,Moreton Bay,1,Good,Good,0
31301136209,35010,Moreton Bay,1,Good,Good,0
31301136210,35010,Moreton Bay,1,Good,Good,0
31301136211,35010,Moreton Bay,1,Good,Good,0
31301136212,35010,Moreton Bay,1,Good,Good,0
31301136213,35010,Moreton Bay,1,Good,Good,0
31301136214,35010,Moreton Bay,1,Good,Good,0
31301136215,35010,Moreton Bay,1,Good,Good,0
31301136216,35010,Moreton Bay,1,Good,Good,0
31301136217,35010,Moreton Bay,1,Good,Good,0
31301136218,35010,Moreton Bay,1,Good,Good,0
31301136219,35010,Moreton Bay,1,Good,Good,0
31301136220,35010,Moreton Bay,1,Good,Good,0
31301136221,35010,Moreton Bay,1,Good,Good,0
31301136222,35010,Moreton Bay,1,Good,Good,0
31301136223,35010,Moreton Bay,1,Good,Good,0
31301136224,35010,Moreton Bay,1,Good,Good,0
31301136225,35010,Moreton Bay,1,Good,Good,0
31301136226,35010,Moreton Bay,1,Good,Good,0
31301136227,35010,Moreton Bay,1,Good,Good,0
31301136228,35010,Moreton Bay,1,Good,Good,0
31301136229,35010,Moreton Bay,1,Good,Good,0
31301136230,35010,Moreton Bay,1,Good,Good,0
31301136231,35010,Moreton Bay,1,Good,Good,0
31301136232,35010,Moreton Bay,1,Good,Good,0
31301136301,35010,Moreton Bay,1,Good,Good,0
31301136302,35010,Moreton Bay,1,Good,Good,0
31301136303,35010,Moreton Bay,1,Good,Good,0
31301136304,35010,Moreton Bay,1,Good,Good,0
31301136305,35010,Moreton Bay,1,Good,Good,0
31301136306,35010,Moreton Bay,1,Good,Good,0
31301136307,35010,Moreton Bay,1,Good,Good,0
31301136308,35010,Moreton Bay,1,Good,Good,0
31301136309,35010,Moreton Bay,1,Good,Good,0
31301136310,35010,Moreton Bay,1,Good,Good,0
31301136311,35010,Moreton Bay,1,Good,Good,0
31301136312,35010,Moreton Bay,1,Good,Good,0
31301136313,35010,Moreton Bay,1,Good,Good,0
31301136314,35010,Moreton Bay,1,Good,Good,0
31301136315,35010,Moreton Bay,1,Good,Good,0
31301136316,35010,Moreton Bay,1,Good,Good,0
31301136317,35010,Moreton Bay,1,Good,Good,0
31301136318,35010,Moreton Bay,1,Good,Good,0
31301136319,35010,Moreton Bay,1,Good,Good,0
31301136320,35010,Moreton Bay,0.9999955,Good,Good,0
31301136320,36720,Sunshine Coast,4.50E-06,Good,Good,1
31301136321,35010,Moreton Bay,1,Good,Good,0
31301136322,35010,Moreton Bay,1,Good,Good,0
31301136323,35010,Moreton Bay,1,Good,Good,0
31301136324,35010,Moreton Bay,1,Good,Good,0
31301136325,35010,Moreton Bay,1,Good,Good,0
31301136326,35010,Moreton Bay,1,Good,Good,0
31301136327,35010,Moreton Bay,1,Good,Good,0
31301136328,35010,Moreton Bay,1,Good,Good,0
31301136329,35010,Moreton Bay,1,Good,Good,0
31301136330,35010,Moreton Bay,1,Good,Good,0
31301136331,35010,Moreton Bay,1,Good,Good,0
31301136332,35010,Moreton Bay,1,Good,Good,0
31301136333,35010,Moreton Bay,1,Good,Good,0
31301136334,35010,Moreton Bay,1,Good,Good,0
31301136335,35010,Moreton Bay,1,Good,Good,0
31301136336,35010,Moreton Bay,1,Good,Good,0
31301136337,35010,Moreton Bay,1,Good,Good,0
31301136338,35010,Moreton Bay,1,Good,Good,0
31301136339,35010,Moreton Bay,1,Good,Good,0
31301136340,35010,Moreton Bay,1,Good,Good,0
31301136341,35010,Moreton Bay,1,Good,Good,0
31301136342,35010,Moreton Bay,1,Good,Good,0
31301136343,35010,Moreton Bay,1,Good,Good,0
31301136344,35010,Moreton Bay,1,Good,Good,0
31301136345,35010,Moreton Bay,1,Good,Good,0
31302136401,35010,Moreton Bay,1,Good,Good,0
31302136402,35010,Moreton Bay,1,Good,Good,0
31302136403,35010,Moreton Bay,1,Good,Good,0
31302136404,35010,Moreton Bay,1,Good,Good,0
31302136405,35010,Moreton Bay,1,Good,Good,0
31302136406,35010,Moreton Bay,1,Good,Good,0
31302136407,35010,Moreton Bay,1,Good,Good,0
31302136408,35010,Moreton Bay,1,Good,Good,0
31302136409,35010,Moreton Bay,1,Good,Good,0
31302136410,35010,Moreton Bay,1,Good,Good,0
31302136501,35010,Moreton Bay,1,Good,Good,0
31302136502,35010,Moreton Bay,1,Good,Good,0
31302136503,35010,Moreton Bay,1,Good,Good,0
31302136504,35010,Moreton Bay,1,Good,Good,0
31302136505,35010,Moreton Bay,1,Good,Good,0
31302136506,35010,Moreton Bay,1,Good,Good,0
31302136507,35010,Moreton Bay,1,Good,Good,0
31302136508,35010,Moreton Bay,1,Good,Good,0
31302136509,35010,Moreton Bay,1,Good,Good,0
31302136510,35010,Moreton Bay,1,Good,Good,0
31302136511,35010,Moreton Bay,1,Good,Good,0
31302136512,35010,Moreton Bay,1,Good,Good,0
31302136513,35010,Moreton Bay,1,Good,Good,0
31302136514,35010,Moreton Bay,1,Good,Good,0
31302136515,35010,Moreton Bay,1,Good,Good,0
31302136516,35010,Moreton Bay,1,Good,Good,0
31302136517,35010,Moreton Bay,1,Good,Good,0
31302136518,35010,Moreton Bay,1,Good,Good,0
31302136519,35010,Moreton Bay,1,Good,Good,0
31302136520,35010,Moreton Bay,1,Good,Good,0
31302136521,35010,Moreton Bay,1,Good,Good,0
31302136522,35010,Moreton Bay,1,Good,Good,0
31302136523,35010,Moreton Bay,1,Good,Good,0
31302136524,35010,Moreton Bay,1,Good,Good,0
31302136525,35010,Moreton Bay,1,Good,Good,0
31302136526,35010,Moreton Bay,1,Good,Good,0
31302136527,35010,Moreton Bay,1,Good,Good,0
31302136528,35010,Moreton Bay,1,Good,Good,0
31302136529,35010,Moreton Bay,1,Good,Good,0
31302136530,35010,Moreton Bay,1,Good,Good,0
31302136531,35010,Moreton Bay,1,Good,Good,0
31302136532,35010,Moreton Bay,1,Good,Good,0
31302136533,35010,Moreton Bay,1,Good,Good,0
31302136534,35010,Moreton Bay,1,Good,Good,0
31302136535,35010,Moreton Bay,1,Good,Good,0
31302136536,35010,Moreton Bay,1,Good,Good,0
31302136537,35010,Moreton Bay,1,Good,Good,0
31302136538,35010,Moreton Bay,1,Good,Good,0
31302136539,35010,Moreton Bay,1,Good,Good,0
31302136540,35010,Moreton Bay,1,Good,Good,0
31302136541,35010,Moreton Bay,1,Good,Good,0
31302136542,35010,Moreton Bay,1,Good,Good,0
31302136543,35010,Moreton Bay,1,Good,Good,0
31302136544,35010,Moreton Bay,1,Good,Good,0
31302136545,35010,Moreton Bay,1,Good,Good,0
31302136546,35010,Moreton Bay,1,Good,Good,0
31302136547,35010,Moreton Bay,1,Good,Good,0
31302136548,35010,Moreton Bay,1,Good,Good,0
31302136601,35010,Moreton Bay,1,Good,Good,0
31302136602,35010,Moreton Bay,1,Good,Good,0
31302136603,35010,Moreton Bay,1,Good,Good,0
31302136604,35010,Moreton Bay,1,Good,Good,0
31302136605,35010,Moreton Bay,1,Good,Good,0
31302136606,35010,Moreton Bay,1,Good,Good,0
31302136607,35010,Moreton Bay,1,Good,Good,0
31302136608,35010,Moreton Bay,1,Good,Good,0
31302136609,35010,Moreton Bay,1,Good,Good,0
31302136610,35010,Moreton Bay,1,Good,Good,0
31302136611,35010,Moreton Bay,1,Good,Good,0
31302136612,35010,Moreton Bay,1,Good,Good,0
31302136613,35010,Moreton Bay,1,Good,Good,0
31302136615,35010,Moreton Bay,1,Good,Good,0
31302136616,35010,Moreton Bay,1,Good,Good,0
31302136617,35010,Moreton Bay,1,Good,Good,0
31302136618,35010,Moreton Bay,1,Good,Good,0
31302136619,35010,Moreton Bay,1,Good,Good,0
31302136620,35010,Moreton Bay,1,Good,Good,0
31302136621,35010,Moreton Bay,1,Good,Good,0
31302136622,35010,Moreton Bay,1,Good,Good,0
31302136623,35010,Moreton Bay,1,Good,Good,0
31302136624,35010,Moreton Bay,1,Good,Good,0
31302136625,35010,Moreton Bay,1,Good,Good,0
31302136626,35010,Moreton Bay,1,Good,Good,0
31302136627,35010,Moreton Bay,1,Good,Good,0
31302136628,35010,Moreton Bay,1,Good,Good,0
31302136629,35010,Moreton Bay,1,Good,Good,0
31302136630,35010,Moreton Bay,1,Good,Good,0
31302136631,35010,Moreton Bay,1,Good,Good,0
31302136632,35010,Moreton Bay,1,Good,Good,0
31302136633,35010,Moreton Bay,1,Good,Good,0
31302136634,35010,Moreton Bay,1,Good,Good,0
31302136635,35010,Moreton Bay,1,Good,Good,0
31302136636,35010,Moreton Bay,1,Good,Good,0
31302136637,35010,Moreton Bay,1,Good,Good,0
31302136638,35010,Moreton Bay,1,Good,Good,0
31302136701,35010,Moreton Bay,1,Good,Good,0
31302136702,35010,Moreton Bay,1,Good,Good,0
31302136703,35010,Moreton Bay,1,Good,Good,0
31302136704,35010,Moreton Bay,1,Good,Good,0
31302136705,35010,Moreton Bay,1,Good,Good,0
31302136706,35010,Moreton Bay,1,Good,Good,0
31302136707,35010,Moreton Bay,1,Good,Good,0
31302136708,35010,Moreton Bay,1,Good,Good,0
31302136709,35010,Moreton Bay,1,Good,Good,0
31302136710,35010,Moreton Bay,1,Good,Good,0
31302136801,35010,Moreton Bay,1,Good,Good,0
31302136802,35010,Moreton Bay,1,Good,Good,0
31302136803,35010,Moreton Bay,1,Good,Good,0
31302136804,35010,Moreton Bay,1,Good,Good,0
31302136805,35010,Moreton Bay,1,Good,Good,0
31302136806,35010,Moreton Bay,1,Good,Good,0
31302136807,35010,Moreton Bay,1,Good,Good,0
31302136808,35010,Moreton Bay,1,Good,Good,0
31302136809,35010,Moreton Bay,1,Good,Good,0
31302136810,35010,Moreton Bay,1,Good,Good,0
31302136811,35010,Moreton Bay,1,Good,Good,0
31302136812,35010,Moreton Bay,1,Good,Good,0
31302136813,35010,Moreton Bay,1,Good,Good,0
31302136814,35010,Moreton Bay,1,Good,Good,0
31302136901,35010,Moreton Bay,1,Good,Good,0
31302136902,35010,Moreton Bay,1,Good,Good,0
31302136903,35010,Moreton Bay,1,Good,Good,0
31302136904,35010,Moreton Bay,1,Good,Good,0
31302136905,35010,Moreton Bay,1,Good,Good,0
31302136906,35010,Moreton Bay,1,Good,Good,0
31302136907,35010,Moreton Bay,1,Good,Good,0
31302136908,35010,Moreton Bay,1,Good,Good,0
31303137001,36580,Somerset,1,Good,Good,0
31303137002,36580,Somerset,1,Good,Good,0
31303137003,36580,Somerset,1,Good,Good,0
31303137004,36580,Somerset,1,Good,Good,0
31303137005,36580,Somerset,1,Good,Good,0
31303137006,36580,Somerset,1,Good,Good,0
31303137007,36580,Somerset,1,Good,Good,0
31303137008,36580,Somerset,1,Good,Good,0
31303137009,36580,Somerset,1,Good,Good,0
31303137010,36580,Somerset,1,Good,Good,0
31303137011,36580,Somerset,1,Good,Good,0
31303137012,36580,Somerset,1,Good,Good,0
31303137013,36580,Somerset,1,Good,Good,0
31303137101,35010,Moreton Bay,1,Good,Good,0
31303137102,35010,Moreton Bay,1,Good,Good,0
31303137103,35010,Moreton Bay,1,Good,Good,0
31303137104,35010,Moreton Bay,1,Good,Good,0
31303137105,35010,Moreton Bay,1,Good,Good,0
31303137106,35010,Moreton Bay,1,Good,Good,0
31303137107,35010,Moreton Bay,1,Good,Good,0
31303137108,35010,Moreton Bay,1,Good,Good,0
31303137109,35010,Moreton Bay,1,Good,Good,0
31303137110,35010,Moreton Bay,1,Good,Good,0
31303137111,35010,Moreton Bay,1,Good,Good,0
31303137112,35010,Moreton Bay,1,Good,Good,0
31303137113,35010,Moreton Bay,1,Good,Good,0
31303137114,35010,Moreton Bay,1,Good,Good,0
31303137115,35010,Moreton Bay,1,Good,Good,0
31303137116,35010,Moreton Bay,1,Good,Good,0
31304137201,35010,Moreton Bay,1,Good,Good,0
31304137202,35010,Moreton Bay,1,Good,Good,0
31304137203,35010,Moreton Bay,1,Good,Good,0
31304137204,35010,Moreton Bay,1,Good,Good,0
31304137205,35010,Moreton Bay,1,Good,Good,0
31304137206,35010,Moreton Bay,1,Good,Good,0
31304137207,35010,Moreton Bay,1,Good,Good,0
31304137208,35010,Moreton Bay,1,Good,Good,0
31304137209,35010,Moreton Bay,1,Good,Good,0
31304137210,35010,Moreton Bay,1,Good,Good,0
31304137211,35010,Moreton Bay,1,Good,Good,0
31304137212,35010,Moreton Bay,1,Good,Good,0
31304137213,35010,Moreton Bay,1,Good,Good,0
31304137214,35010,Moreton Bay,1,Good,Good,0
31304137215,35010,Moreton Bay,1,Good,Good,0
31304137216,35010,Moreton Bay,1,Good,Good,0
31304137217,35010,Moreton Bay,1,Good,Good,0
31304137218,35010,Moreton Bay,1,Good,Good,0
31304137219,35010,Moreton Bay,1,Good,Good,0
31304137220,35010,Moreton Bay,1,Good,Good,0
31304137221,35010,Moreton Bay,1,Good,Good,0
31304137222,35010,Moreton Bay,1,Good,Good,0
31304137223,35010,Moreton Bay,1,Good,Good,0
31304137224,35010,Moreton Bay,1,Good,Good,0
31304137225,35010,Moreton Bay,1,Good,Good,0
31304137226,35010,Moreton Bay,1,Good,Good,0
31304137227,35010,Moreton Bay,1,Good,Good,0
31304137228,35010,Moreton Bay,1,Good,Good,0
31304137229,35010,Moreton Bay,1,Good,Good,0
31304137230,35010,Moreton Bay,1,Good,Good,0
31304137231,35010,Moreton Bay,1,Good,Good,0
31304137232,35010,Moreton Bay,1,Good,Good,0
31304137233,35010,Moreton Bay,1,Good,Good,0
31304137234,35010,Moreton Bay,1,Good,Good,0
31304137235,35010,Moreton Bay,1,Good,Good,0
31304137301,35010,Moreton Bay,1,Good,Good,0
31304137302,35010,Moreton Bay,1,Good,Good,0
31304137303,35010,Moreton Bay,1,Good,Good,0
31304137304,35010,Moreton Bay,1,Good,Good,0
31304137305,35010,Moreton Bay,1,Good,Good,0
31304137306,35010,Moreton Bay,1,Good,Good,0
31304137307,35010,Moreton Bay,1,Good,Good,0
31304137308,35010,Moreton Bay,1,Good,Good,0
31304137309,35010,Moreton Bay,1,Good,Good,0
31304137310,35010,Moreton Bay,1,Good,Good,0
31304137311,35010,Moreton Bay,1,Good,Good,0
31304137312,35010,Moreton Bay,1,Good,Good,0
31304137313,35010,Moreton Bay,1,Good,Good,0
31304137314,35010,Moreton Bay,1,Good,Good,0
31304137315,35010,Moreton Bay,1,Good,Good,0
31304137316,35010,Moreton Bay,1,Good,Good,0
31304137317,35010,Moreton Bay,1,Good,Good,0
31304137318,35010,Moreton Bay,1,Good,Good,0
31304137319,35010,Moreton Bay,1,Good,Good,0
31304137320,35010,Moreton Bay,1,Good,Good,0
31304137321,35010,Moreton Bay,1,Good,Good,0
31304137323,35010,Moreton Bay,1,Good,Good,0
31304137324,35010,Moreton Bay,1,Good,Good,0
31304137325,35010,Moreton Bay,1,Good,Good,0
31304137326,35010,Moreton Bay,1,Good,Good,0
31304137327,35010,Moreton Bay,1,Good,Good,0
31304137328,35010,Moreton Bay,1,Good,Good,0
31304137329,35010,Moreton Bay,1,Good,Good,0
31304137330,35010,Moreton Bay,1,Good,Good,0
31304137331,35010,Moreton Bay,1,Good,Good,0
31304137332,35010,Moreton Bay,1,Good,Good,0
31304137333,35010,Moreton Bay,1,Good,Good,0
31304137334,35010,Moreton Bay,1,Good,Good,0
31304137335,35010,Moreton Bay,1,Good,Good,0
31304137336,35010,Moreton Bay,1,Good,Good,0
31304137337,35010,Moreton Bay,1,Good,Good,0
31304137338,35010,Moreton Bay,1,Good,Good,0
31304137339,35010,Moreton Bay,1,Good,Good,0
31304137340,35010,Moreton Bay,1,Good,Good,0
31304137341,35010,Moreton Bay,1,Good,Good,0
31304137342,35010,Moreton Bay,1,Good,Good,0
31304137343,35010,Moreton Bay,1,Good,Good,0
31304137344,35010,Moreton Bay,1,Good,Good,0
31304137345,35010,Moreton Bay,1,Good,Good,0
31304137346,35010,Moreton Bay,1,Good,Good,0
31304137347,35010,Moreton Bay,1,Good,Good,0
31304137348,35010,Moreton Bay,1,Good,Good,0
31304137349,35010,Moreton Bay,1,Good,Good,0
31304137350,35010,Moreton Bay,1,Good,Good,0
31304137351,35010,Moreton Bay,1,Good,Good,0
31304137352,35010,Moreton Bay,1,Good,Good,0
31304137353,35010,Moreton Bay,1,Good,Good,0
31304137354,35010,Moreton Bay,1,Good,Good,0
31304137355,35010,Moreton Bay,1,Good,Good,0
31304137356,35010,Moreton Bay,1,Good,Good,0
31304137357,35010,Moreton Bay,1,Good,Good,0
31304137401,35010,Moreton Bay,1,Good,Good,0
31304137402,35010,Moreton Bay,1,Good,Good,0
31304137403,35010,Moreton Bay,1,Good,Good,0
31304137404,35010,Moreton Bay,1,Good,Good,0
31304137405,35010,Moreton Bay,1,Good,Good,0
31304137406,35010,Moreton Bay,1,Good,Good,0
31304137407,35010,Moreton Bay,1,Good,Good,0
31304137408,35010,Moreton Bay,1,Good,Good,0
31304137409,35010,Moreton Bay,1,Good,Good,0
31304137410,35010,Moreton Bay,1,Good,Good,0
31304137411,35010,Moreton Bay,1,Good,Good,0
31304137412,35010,Moreton Bay,1,Good,Good,0
31304137413,35010,Moreton Bay,1,Good,Good,0
31304137414,35010,Moreton Bay,1,Good,Good,0
31304137415,35010,Moreton Bay,1,Good,Good,0
31304137501,35010,Moreton Bay,1,Good,Good,0
31304137502,35010,Moreton Bay,1,Good,Good,0
31304137503,35010,Moreton Bay,1,Good,Good,0
31304137504,35010,Moreton Bay,1,Good,Good,0
31304137505,35010,Moreton Bay,1,Good,Good,0
31304137506,35010,Moreton Bay,1,Good,Good,0
31304137507,35010,Moreton Bay,1,Good,Good,0
31304137509,35010,Moreton Bay,1,Good,Good,0
31304137510,35010,Moreton Bay,1,Good,Good,0
31304137511,35010,Moreton Bay,1,Good,Good,0
31304137514,35010,Moreton Bay,1,Good,Good,0
31304137515,35010,Moreton Bay,1,Good,Good,0
31304137516,35010,Moreton Bay,1,Good,Good,0
31304137517,35010,Moreton Bay,1,Good,Good,0
31304137518,35010,Moreton Bay,1,Good,Good,0
31304137519,35010,Moreton Bay,1,Good,Good,0
31304137520,35010,Moreton Bay,1,Good,Good,0
31304137521,35010,Moreton Bay,1,Good,Good,0
31304137522,35010,Moreton Bay,1,Good,Good,0
31304137523,35010,Moreton Bay,1,Good,Good,0
31304137524,35010,Moreton Bay,1,Good,Good,0
31304137526,35010,Moreton Bay,1,Good,Good,0
31304137527,35010,Moreton Bay,1,Good,Good,0
31304137528,35010,Moreton Bay,1,Good,Good,0
31304137529,35010,Moreton Bay,1,Good,Good,0
31304137530,35010,Moreton Bay,1,Good,Good,0
31304137531,35010,Moreton Bay,1,Good,Good,0
31304137532,35010,Moreton Bay,1,Good,Good,0
31304137533,35010,Moreton Bay,1,Good,Good,0
31304137534,35010,Moreton Bay,1,Good,Good,0
31304137535,35010,Moreton Bay,1,Good,Good,0
31304137536,35010,Moreton Bay,1,Good,Good,0
31304137537,35010,Moreton Bay,1,Good,Good,0
31304137538,35010,Moreton Bay,1,Good,Good,0
31304137539,35010,Moreton Bay,1,Good,Good,0
31304137540,35010,Moreton Bay,1,Good,Good,0
31304137541,35010,Moreton Bay,1,Good,Good,0
31304137542,35010,Moreton Bay,1,Good,Good,0
31304137543,35010,Moreton Bay,1,Good,Good,0
31304137544,35010,Moreton Bay,1,Good,Good,0
31304137545,35010,Moreton Bay,1,Good,Good,0
31304137601,35010,Moreton Bay,1,Good,Good,0
31304137602,35010,Moreton Bay,1,Good,Good,0
31304137603,35010,Moreton Bay,1,Good,Good,0
31304137604,35010,Moreton Bay,1,Good,Good,0
31304137605,35010,Moreton Bay,1,Good,Good,0
31304137606,35010,Moreton Bay,1,Good,Good,0
31304137607,35010,Moreton Bay,1,Good,Good,0
31304137608,35010,Moreton Bay,1,Good,Good,0
31304137609,35010,Moreton Bay,1,Good,Good,0
31305137701,35010,Moreton Bay,1,Good,Good,0
31305137702,35010,Moreton Bay,1,Good,Good,0
31305137703,35010,Moreton Bay,1,Good,Good,0
31305137704,35010,Moreton Bay,1,Good,Good,0
31305137705,35010,Moreton Bay,1,Good,Good,0
31305137706,35010,Moreton Bay,1,Good,Good,0
31305137707,35010,Moreton Bay,1,Good,Good,0
31305137708,35010,Moreton Bay,1,Good,Good,0
31305137709,35010,Moreton Bay,1,Good,Good,0
31305137710,35010,Moreton Bay,1,Good,Good,0
31305137711,35010,Moreton Bay,1,Good,Good,0
31305137712,35010,Moreton Bay,1,Good,Good,0
31305137713,35010,Moreton Bay,1,Good,Good,0
31305137714,35010,Moreton Bay,1,Good,Good,0
31305137715,35010,Moreton Bay,1,Good,Good,0
31305137716,35010,Moreton Bay,1,Good,Good,0
31305137717,35010,Moreton Bay,1,Good,Good,0
31305137718,35010,Moreton Bay,1,Good,Good,0
31305137719,35010,Moreton Bay,1,Good,Good,0
31305137720,35010,Moreton Bay,1,Good,Good,0
31305137721,35010,Moreton Bay,1,Good,Good,0
31305137722,35010,Moreton Bay,1,Good,Good,0
31305137801,35010,Moreton Bay,1,Good,Good,0
31305137802,35010,Moreton Bay,1,Good,Good,0
31305137803,35010,Moreton Bay,1,Good,Good,0
31305137804,35010,Moreton Bay,1,Good,Good,0
31305137805,35010,Moreton Bay,1,Good,Good,0
31305137806,35010,Moreton Bay,1,Good,Good,0
31305137807,35010,Moreton Bay,1,Good,Good,0
31305137808,35010,Moreton Bay,1,Good,Good,0
31305137809,35010,Moreton Bay,1,Good,Good,0
31305137810,35010,Moreton Bay,1,Good,Good,0
31305137811,35010,Moreton Bay,1,Good,Good,0
31305137812,35010,Moreton Bay,1,Good,Good,0
31305137813,35010,Moreton Bay,1,Good,Good,0
31305137814,35010,Moreton Bay,1,Good,Good,0
31305137815,35010,Moreton Bay,1,Good,Good,0
31305137816,35010,Moreton Bay,1,Good,Good,0
31305137817,35010,Moreton Bay,1,Good,Good,0
31305137818,35010,Moreton Bay,1,Good,Good,0
31305137819,35010,Moreton Bay,1,Good,Good,0
31305137820,35010,Moreton Bay,1,Good,Good,0
31305137821,35010,Moreton Bay,1,Good,Good,0
