LOCALITY_PID,LOCALITY_NAME,PHN_CODE_2017,PHN_NAME_2017,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW1943,HOLROYD,PHN103,Western Sydney,1,Good,Good,0
NSW1944,HOLSWORTHY,PHN101,Central and Eastern Sydney,4.50E-06,Good,Good,1
NSW1944,HOLSWORTHY,PHN105,South Western Sydney,0.9999955,Good,Good,0
NSW1945,HOLTS FLAT,PHN106,South Eastern NSW,1,Good,Good,0
NSW1946,HOME RULE,PHN107,Western NSW,1,Good,Good,0
NSW1947,HOMEBUSH,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1949,HOMEBUSH WEST,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW195,BARELLAN,PHN110,Murrumbidgee,1,Good,Good,0
NSW1950,HOMELEIGH,PHN109,North Coast,1,Good,Good,0
NSW1952,HONEYBUGLE,PHN107,Western NSW,1,Good,Good,0
NSW1953,HOPEFIELD,PHN110,Murrumbidgee,1,Good,Good,0
NSW1954,HOPKINS CREEK,PHN109,North Coast,1,Good,Good,0
NSW1955,HORNINGSEA PARK,PHN105,South Western Sydney,1,Good,Good,0
NSW1956,HORNSBY,PHN102,Northern Sydney,1,Good,Good,0
NSW1957,HORNSBY HEIGHTS,PHN102,Northern Sydney,1,Good,Good,0
NSW1958,HORSE STATION CREEK,PHN109,North Coast,1,Good,Good,0
NSW1959,HORSESHOE BEND,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW196,BARGO,PHN105,South Western Sydney,1,Good,Good,0
NSW1960,HORSESHOE CREEK,PHN109,North Coast,1,Good,Good,0
NSW1961,HORSFIELD BAY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1962,HORSLEY,PHN106,South Eastern NSW,1,Good,Good,0
NSW1963,HORSLEY PARK,PHN105,South Western Sydney,1,Good,Good,0
NSW1964,HOSKINSTOWN,PHN106,South Eastern NSW,1,Good,Good,0
NSW1965,HOVELLS CREEK,PHN110,Murrumbidgee,1,Good,Good,0
NSW1966,HOWARDS GRASS,PHN109,North Coast,1,Good,Good,0
NSW1967,HOWELL,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1968,HOWES VALLEY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1969,HOWICK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW197,BARHAM,PHN110,Murrumbidgee,1,Good,Good,0
NSW1970,HOWLONG,PHN110,Murrumbidgee,1,Good,Good,0
NSW1971,HOXTON PARK,PHN105,South Western Sydney,1,Good,Good,0
NSW1972,HUMULA,PHN110,Murrumbidgee,1,Good,Good,0
NSW1973,HUNGERFORD,PHN107,Western NSW,1,Good,Good,0
NSW1974,HUNTERS HILL,PHN102,Northern Sydney,1,Good,Good,0
NSW1975,HUNTERVIEW,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1976,HUNTINGDON,PHN109,North Coast,1,Good,Good,0
NSW1977,HUNTINGWOOD,PHN103,Western Sydney,1,Good,Good,0
NSW1978,HUNTLEY,PHN107,Western NSW,1,Good,Good,0
NSW1979,HUNTLEY,PHN106,South Eastern NSW,1,Good,Good,0
NSW198,BARIGAN,PHN107,Western NSW,1,Good,Good,0
NSW1980,HUNTLEYS COVE,PHN102,Northern Sydney,1,Good,Good,0
NSW1981,HUNTLEYS POINT,PHN102,Northern Sydney,1,Good,Good,0
NSW1982,HUONBROOK,PHN109,North Coast,1,Good,Good,0
NSW1983,HURLSTONE PARK,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1984,HURSTVILLE,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1985,HURSTVILLE GROVE,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1986,HUSKISSON,PHN106,South Eastern NSW,1,Good,Good,0
NSW1987,HYAMS BEACH,PHN106,South Eastern NSW,1,Good,Good,0
NSW1989,HYLAND PARK,PHN109,North Coast,1,Good,Good,0
NSW199,BARKERS VALE,PHN109,North Coast,1,Good,Good,0
NSW1990,HYNDMANS CREEK,PHN109,North Coast,1,Good,Good,0
NSW1991,ILARWILL,PHN109,North Coast,1,Good,Good,0
NSW1992,ILFORD,PHN107,Western NSW,1,Good,Good,0
NSW1993,ILLABO,PHN110,Murrumbidgee,1,Good,Good,0
NSW1994,ILLAROO,PHN106,South Eastern NSW,1,Good,Good,0
NSW1995,ILLAWONG,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1996,ILUKA,PHN109,North Coast,1,Good,Good,0
NSW1997,INDI,PHN110,Murrumbidgee,1,Good,Good,0
NSW1998,INGEBIRAH,PHN106,South Eastern NSW,1,Good,Good,0
NSW1999,INGLEBURN,PHN105,South Western Sydney,1,Good,Good,0
NSW2,ABBOTSBURY,PHN105,South Western Sydney,1,Good,Good,0
NSW20,AFTERLEE,PHN109,North Coast,1,Good,Good,0
NSW200,BARMEDMAN,PHN110,Murrumbidgee,1,Good,Good,0
NSW2000,INGLESIDE,PHN102,Northern Sydney,1,Good,Good,0
NSW2001,INNES VIEW,PHN109,North Coast,1,Good,Good,0
NSW2002,INVERELL,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2003,INVERGORDON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2004,INVERGOWRIE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2006,IRON POT CREEK,PHN109,North Coast,1,Good,Good,0
NSW2007,IRONBARK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2008,IRONMUNGY,PHN106,South Eastern NSW,1,Good,Good,0
NSW2009,IRVINGTON,PHN109,North Coast,1,Good,Good,0
NSW2010,IRYMPLE,PHN107,Western NSW,1,Good,Good,0
NSW2011,ISABELLA,PHN107,Western NSW,1,Good,Good,0
NSW2012,ISLINGTON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2013,IVANHOE,PHN107,Western NSW,1,Good,Good,0
NSW2014,JACKADGERY,PHN109,North Coast,1,Good,Good,0
NSW2015,JACKS CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2016,JACKSONS FLAT,PHN109,North Coast,1,Good,Good,0
NSW2017,JACKY BULBIN FLAT,PHN109,North Coast,1,Good,Good,0
NSW2018,JAGUMBA,PHN110,Murrumbidgee,1,Good,Good,0
NSW2019,JAGUNGAL WILDERNESS,PHN110,Murrumbidgee,1,Good,Good,0
NSW202,BARNEYS REEF,PHN107,Western NSW,1,Good,Good,0
NSW2020,JAMBEROO,PHN106,South Eastern NSW,1,Good,Good,0
NSW2021,JAMES CREEK,PHN109,North Coast,1,Good,Good,0
NSW2022,JAMISONTOWN,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW2023,JANNALI,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2024,JASPERS BRUSH,PHN106,South Eastern NSW,1,Good,Good,0
NSW2025,JAUNTER,PHN107,Western NSW,1,Good,Good,0
NSW2027,JEIR,PHN106,South Eastern NSW,1,Good,Good,0
NSW2028,JELLAT JELLAT,PHN106,South Eastern NSW,1,Good,Good,0
NSW2029,JEMALONG,PHN107,Western NSW,1,Good,Good,0
NSW203,BARNSLEY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2030,JEMBAICUMBENE,PHN106,South Eastern NSW,1,Good,Good,0
NSW2031,JENNINGS,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2032,JENOLAN,PHN107,Western NSW,1,Good,Good,0
NSW2033,JEOGLA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2034,JERANGLE,PHN106,South Eastern NSW,1,Good,Good,0
NSW2035,JEREMADRA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2036,JEREMY,PHN107,Western NSW,1,Good,Good,0
NSW2037,JERILDERIE,PHN110,Murrumbidgee,1,Good,Good,0
NSW2038,JERRABATTGULLA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2039,JERRABOMBERRA,PHN106,South Eastern NSW,1,Good,Good,0
NSW204,BAROOGA,PHN110,Murrumbidgee,1,Good,Good,0
NSW2040,JERRARA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2041,JERRAWA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2042,JERRAWANGALA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2043,JERRONG,PHN107,Western NSW,1,Good,Good,0
NSW2044,JERRYS PLAINS,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2045,JERSEYVILLE,PHN109,North Coast,1,Good,Good,0
NSW2046,JERVIS BAY,PHN106,South Eastern NSW,1,Good,Good,0
NSW2047,JESMOND,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2048,JEWELLS,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2049,JEWS LAGOON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW205,BARRABA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2050,JIGGI,PHN109,North Coast,1,Good,Good,0
NSW2051,JILLIBY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2052,JIMENBUEN,PHN106,South Eastern NSW,1,Good,Good,0
NSW2053,JINCUMBILLY,PHN106,South Eastern NSW,1,Good,Good,0
NSW2054,JINDABYNE,PHN106,South Eastern NSW,1,Good,Good,0
NSW2055,JINDEN,PHN106,South Eastern NSW,1,Good,Good,0
NSW2056,JINDERA,PHN110,Murrumbidgee,1,Good,Good,0
NSW2057,JINGELLIC,PHN110,Murrumbidgee,1,Good,Good,0
NSW2058,JINGERA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2059,JOADJA,PHN105,South Western Sydney,1,Good,Good,0
NSW206,BARRACK HEIGHTS,PHN106,South Eastern NSW,1,Good,Good,0
NSW2060,JOES BOX,PHN109,North Coast,1,Good,Good,0
NSW2061,JOHNS RIVER,PHN109,North Coast,2.90E-05,Good,Good,1
NSW2061,JOHNS RIVER,PHN108,Hunter New England and Central Coast,0.999971,Good,Good,0
NSW2062,JOLLY NOSE,PHN109,North Coast,1,Good,Good,0
NSW2063,JONES BRIDGE,PHN110,Murrumbidgee,1,Good,Good,0
NSW2065,JONES ISLAND,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2066,JUDDS CREEK,PHN107,Western NSW,1,Good,Good,0
NSW2067,JUGIONG,PHN110,Murrumbidgee,1,Good,Good,0
NSW2068,JUNCTION HILL,PHN109,North Coast,1,Good,Good,0
NSW2069,JUNEE,PHN110,Murrumbidgee,1,Good,Good,0
NSW207,BARRACK POINT,PHN106,South Eastern NSW,1,Good,Good,0
NSW2070,JUNEE REEFS,PHN110,Murrumbidgee,1,Good,Good,0
NSW2071,KAHIBAH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2072,KAINS FLAT,PHN107,Western NSW,1,Good,Good,0
NSW2073,KALANG,PHN109,North Coast,1,Good,Good,0
NSW2074,KALARU,PHN106,South Eastern NSW,1,Good,Good,0
NSW2075,KALKITE,PHN106,South Eastern NSW,1,Good,Good,0
NSW2076,KAMARAH,PHN110,Murrumbidgee,1,Good,Good,0
NSW2077,KAMERUKA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2078,KANAHOOKA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2079,KANANGRA,PHN107,Western NSW,0.0833333,Good,Good,0
NSW2079,KANANGRA,PHN104,Nepean Blue Mountains,0.25,Good,Good,0
NSW2079,KANANGRA,PHN105,South Western Sydney,0.6666667,Good,Good,0
NSW208,BARRAGANYATTI,PHN109,North Coast,1,Good,Good,0
NSW2080,KANDOS,PHN107,Western NSW,1,Good,Good,0
NSW2081,KANGALOON,PHN105,South Western Sydney,1,Good,Good,0
NSW2082,KANGAROO CREEK,PHN109,North Coast,1,Good,Good,0
NSW2083,KANGAROO POINT,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2084,KANGAROO VALLEY,PHN106,South Eastern NSW,1,Good,Good,0
NSW2085,KANGAROOBIE,PHN107,Western NSW,1,Good,Good,0
NSW2086,KANGIARA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2087,KANGY ANGY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2088,KANIMBLA,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW2089,KANOONA,PHN106,South Eastern NSW,1,Good,Good,0
NSW209,BARRAGGA BAY,PHN106,South Eastern NSW,1,Good,Good,0
NSW2090,KANWAL,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2091,KAPOOKA,PHN110,Murrumbidgee,1,Good,Good,0
NSW2092,KAPUTAR,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2093,KARAAK FLAT,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2094,KARABAR,PHN106,South Eastern NSW,1,Good,Good,0
NSW2095,KARANGI,PHN109,North Coast,1,Good,Good,0
NSW2096,KAREELA,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2097,KARIONG,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2098,KARS SPRINGS,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2099,KARUAH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW21,AGNES BANKS,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW210,BARRATTA,PHN110,Murrumbidgee,1,Good,Good,0
NSW2100,KATOOMBA,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW2101,KAYUGA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2102,KEARNS,PHN105,South Western Sydney,1,Good,Good,0
NSW2103,KEARSLEY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2104,KEEPIT,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2105,KEERA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2106,KEERRONG,PHN109,North Coast,1,Good,Good,0
NSW2107,KEINBAH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2108,KEIRAVILLE,PHN106,South Eastern NSW,1,Good,Good,0
NSW2109,KEITH HALL,PHN109,North Coast,1,Good,Good,0
NSW211,BARREN GROUNDS,PHN106,South Eastern NSW,1,Good,Good,0
NSW2110,KELGOOLA,PHN107,Western NSW,1,Good,Good,0
NSW2111,KELLYS PLAINS,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2112,KELLYVILLE,PHN103,Western Sydney,1,Good,Good,0
NSW2113,KELLYVILLE RIDGE,PHN103,Western Sydney,1,Good,Good,0
NSW2114,KELSO,PHN107,Western NSW,1,Good,Good,0
NSW2115,KELVIN,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2116,KEMBLA GRANGE,PHN106,South Eastern NSW,1,Good,Good,0
NSW2117,KEMBLA HEIGHTS,PHN106,South Eastern NSW,1,Good,Good,0
NSW2118,KEMPS CREEK,PHN104,Nepean Blue Mountains,0.2328963,Good,Good,0
NSW2118,KEMPS CREEK,PHN105,South Western Sydney,0.7671037,Good,Good,0
NSW2119,KEMPSEY,PHN109,North Coast,1,Good,Good,0
NSW212,BARRENGARRY,PHN105,South Western Sydney,2.33E-05,Good,Good,1
NSW212,BARRENGARRY,PHN106,South Eastern NSW,0.9999767,Good,Good,0
NSW2120,KENDALL,PHN109,North Coast,1,Good,Good,0
NSW2121,KENEBRI,PHN107,Western NSW,1,Good,Good,0
NSW2122,KENNAICLE CREEK,PHN109,North Coast,1,Good,Good,0
NSW2123,KENSINGTON,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2124,KENTHURST,PHN103,Western Sydney,1,Good,Good,0
NSW2125,KENTLYN,PHN105,South Western Sydney,1,Good,Good,0
NSW2126,KENTUCKY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2127,KENTUCKY SOUTH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2128,KEREWONG,PHN109,North Coast,1,Good,Good,0
NSW2129,KERI KERI,PHN110,Murrumbidgee,1,Good,Good,0
NSW213,BARRETTS CREEK,PHN109,North Coast,1,Good,Good,0
NSW2130,KERRABEE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2131,KERRIGUNDI,PHN107,Western NSW,1,Good,Good,0
NSW2132,KERRS CREEK,PHN107,Western NSW,1,Good,Good,0
NSW2133,KEW,PHN109,North Coast,1,Good,Good,0
NSW2134,KEYBARBIN,PHN109,North Coast,1,Good,Good,0
NSW2135,KHANCOBAN,PHN110,Murrumbidgee,1,Good,Good,0
NSW2136,KHATAMBUHL,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2137,KIA ORA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2138,KIACATOO,PHN107,Western NSW,1,Good,Good,0
NSW2139,KIAH,PHN106,South Eastern NSW,1,Good,Good,0
NSW214,BARRINGELLA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2140,KIAMA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2141,KIAMA DOWNS,PHN106,South Eastern NSW,1,Good,Good,0
NSW2142,KIAMA HEIGHTS,PHN106,South Eastern NSW,1,Good,Good,0
NSW2143,KIANGA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2144,KIAR,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2145,KICKABIL,PHN107,Western NSW,1,Good,Good,0
NSW2146,KIELVALE,PHN109,North Coast,1,Good,Good,0
NSW2147,KIKIAMAH,PHN110,Murrumbidgee,1,Good,Good,0
NSW2148,KIKOIRA,PHN110,Murrumbidgee,1,Good,Good,0
NSW2149,KILABEN BAY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW215,BARRINGTON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2150,KILGIN,PHN109,North Coast,1,Good,Good,0
NSW2151,KILGRA,PHN109,North Coast,1,Good,Good,0
NSW2152,KILLABAKH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2153,KILLARA,PHN102,Northern Sydney,1,Good,Good,0
NSW2154,KILLARNEY HEIGHTS,PHN102,Northern Sydney,1,Good,Good,0
NSW2155,KILLARNEY VALE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2156,KILLAWARRA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2157,KILLCARE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2158,KILLCARE HEIGHTS,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2159,KILLIEKRANKIE,PHN109,North Coast,1,Good,Good,0
NSW216,BARRINGTON TOPS,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2160,KILLIMICAT,PHN110,Murrumbidgee,1,Good,Good,0
NSW2161,KILLINGWORTH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2162,KILLONGBUTTA,PHN107,Western NSW,1,Good,Good,0
NSW2163,KIMBRIKI,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2164,KINCHELA,PHN109,North Coast,1,Good,Good,0
NSW2165,KINCUMBER,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2166,KINCUMBER SOUTH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2167,KINDEE,PHN109,North Coast,1,Good,Good,0
NSW2168,KINDERVALE,PHN106,South Eastern NSW,1,Good,Good,0
NSW2169,KING CREEK,PHN109,North Coast,1,Good,Good,0
NSW217,BARRY,PHN107,Western NSW,1,Good,Good,0
NSW2170,KINGFISHER SHORES,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2171,KINGHORNE,PHN106,South Eastern NSW,1,Good,Good,0
NSW2172,KINGS FOREST,PHN109,North Coast,1,Good,Good,0
NSW2173,KINGS LANGLEY,PHN103,Western Sydney,1,Good,Good,0
NSW2174,KINGS PARK,PHN103,Western Sydney,1,Good,Good,0
NSW2175,KINGS PLAINS,PHN107,Western NSW,1,Good,Good,0
NSW2176,KINGS PLAINS,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2177,KINGS POINT,PHN106,South Eastern NSW,1,Good,Good,0
NSW2178,KINGSCLIFF,PHN109,North Coast,1,Good,Good,0
NSW2179,KINGSDALE,PHN106,South Eastern NSW,1,Good,Good,0
NSW218,BARRY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2180,KINGSFORD,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2181,KINGSGATE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2182,KINGSGROVE,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2183,KINGSTOWN,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2184,KINGSVALE,PHN110,Murrumbidgee,1,Good,Good,0
NSW2185,KINGSWOOD,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2186,KINGSWOOD,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW2187,KINGSWOOD,PHN106,South Eastern NSW,1,Good,Good,0
NSW2188,KIOLOA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2189,KIORA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2190,KIPPARA,PHN109,North Coast,1,Good,Good,0
NSW2191,KIPPAXS,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2192,KIPPENDUFF,PHN109,North Coast,1,Good,Good,0
NSW2193,KIRKCONNELL,PHN107,Western NSW,1,Good,Good,0
NSW2194,KIRKHAM,PHN105,South Western Sydney,1,Good,Good,0
NSW2195,KIRRAWEE,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2196,KIRRIBILLI,PHN102,Northern Sydney,1,Good,Good,0
NSW2197,KITCHENER,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2198,KIWARRAK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2199,KLORI,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW22,AIRDS,PHN105,South Western Sydney,1,Good,Good,0
NSW220,BARYULGIL,PHN109,North Coast,1,Good,Good,0
NSW2200,KNIGHTS HILL,PHN106,South Eastern NSW,1,Good,Good,0
NSW2201,KNOCKROW,PHN109,North Coast,1,Good,Good,0
NSW2202,KNORRIT FLAT,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2203,KNORRIT FOREST,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2204,KOGARAH,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2205,KOGARAH BAY,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2206,KOOBA,PHN110,Murrumbidgee,1,Good,Good,0
NSW2207,KOOKABOOKRA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2208,KOOLEWONG,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2209,KOOLKHAN,PHN109,North Coast,1,Good,Good,0
NSW221,BASIN VIEW,PHN106,South Eastern NSW,1,Good,Good,0
NSW2210,KOONAWARRA,PHN106,South Eastern NSW,1,Good,Good,0
NSW2211,KOONORIGAN,PHN109,North Coast,1,Good,Good,0
NSW2212,KOONYUM RANGE,PHN109,North Coast,1,Good,Good,0
NSW2213,KOORAGANG,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2214,KOORAINGHAT,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2215,KOORAWATHA,PHN107,Western NSW,0.2657601,Good,Good,0
NSW2215,KOORAWATHA,PHN110,Murrumbidgee,0.7342399,Good,Good,0
NSW2216,KOORINGAL,PHN110,Murrumbidgee,1,Good,Good,0
NSW2217,KOOTINGAL,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2218,KORALEIGH,PHN110,Murrumbidgee,1,Good,Good,0
NSW2219,KOREELAH,PHN109,North Coast,1,Good,Good,0
NSW222,BASS HILL,PHN105,South Western Sydney,1,Good,Good,0
NSW2220,KORORA,PHN109,North Coast,1,Good,Good,0
NSW2221,KOSCIUSZKO,PHN110,Murrumbidgee,1,Good,Good,0
NSW2223,KOTARA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2224,KOTARA SOUTH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2225,KRAMBACH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2226,KRAWARREE,PHN106,South Eastern NSW,1,Good,Good,0
NSW2227,KREMNOS,PHN109,North Coast,1,Good,Good,0
NSW2228,KU-RING-GAI CHASE,PHN102,Northern Sydney,1,Good,Good,0
NSW2229,KULNURA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW223,BASSENDEAN,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2230,KULWIN,PHN107,Western NSW,1,Good,Good,0
NSW2231,KUNAMA,PHN110,Murrumbidgee,1,Good,Good,0
NSW2232,KUNDABUNG,PHN109,North Coast,1,Good,Good,0
NSW2233,KUNDIBAKH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2234,KUNDLE KUNDLE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2235,KUNGALA,PHN109,North Coast,1,Good,Good,0
NSW2236,KUNGHUR,PHN109,North Coast,1,Good,Good,0
NSW2237,KUNGHUR CREEK,PHN109,North Coast,1,Good,Good,0
NSW2238,KURMOND,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW2239,KURNELL,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW224,BATAR CREEK,PHN109,North Coast,1,Good,Good,0
NSW2240,KURRAJONG,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW2241,KURRAJONG HEIGHTS,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW2242,KURRAJONG HILLS,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW2243,KURRI KURRI,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2244,KYALITE,PHN107,Western NSW,0.3792787,Good,Good,0
NSW2244,KYALITE,PHN110,Murrumbidgee,0.6207213,Good,Good,0
NSW2245,KYARRAN,PHN109,North Coast,1,Good,Good,0
NSW2246,KYBEYAN,PHN106,South Eastern NSW,1,Good,Good,0
NSW2247,KYEAMBA,PHN110,Murrumbidgee,1,Good,Good,0
NSW2248,KYEEMAGH,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2249,KYLE BAY,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW225,BATEAU BAY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW2250,KYNNUMBOON,PHN109,North Coast,1,Good,Good,0
NSW2251,KYOGLE,PHN109,North Coast,1,Good,Good,0
NSW2252,LA PEROUSE,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW2253,LACMALAC,PHN110,Murrumbidgee,1,Good,Good,0
NSW2254,LADE VALE,PHN106,South Eastern NSW,1,Good,Good,0
NSW2255,LADYSMITH,PHN110,Murrumbidgee,1,Good,Good,0
NSW2256,LAFFING WATERS,PHN107,Western NSW,1,Good,Good,0
NSW2257,LAGGAN,PHN106,South Eastern NSW,1,Good,Good,0
NSW2258,LAGOON GRASS,PHN109,North Coast,1,Good,Good,0
NSW2259,LAGUNA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW226,BATEHAVEN,PHN106,South Eastern NSW,1,Good,Good,0
NSW2260,LAKE ALBERT,PHN110,Murrumbidgee,1,Good,Good,0
NSW2261,LAKE BATHURST,PHN106,South Eastern NSW,1,Good,Good,0
NSW2262,LAKE BREWSTER,PHN110,Murrumbidgee,1,Good,Good,0
NSW2263,LAKE BURRENDONG,PHN107,Western NSW,1,Good,Good,0
NSW2264,LAKE CARGELLIGO,PHN110,Murrumbidgee,1,Good,Good,0
NSW2265,LAKE CATHIE,PHN109,North Coast,1,Good,Good,0
NSW2266,LAKE CONJOLA,PHN106,South Eastern NSW,1,Good,Good,0
