CD_CODE_2006,CD_CODE_2006,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
2150315,2150315,225,Jagajaga,1,Good,Good,0
2150401,2150401,225,Jagajaga,1,Good,Good,0
2150402,2150402,225,Jagajaga,1,Good,Good,0
2150403,2150403,225,Jagajaga,1,Good,Good,0
2150404,2150404,225,Jagajaga,1,Good,Good,0
2150405,2150405,225,Jagajaga,1,Good,Good,0
2150406,2150406,225,Jagajaga,1,Good,Good,0
2150407,2150407,225,Jagajaga,1,Good,Good,0
2150408,2150408,225,Jagajaga,1,Good,Good,0
2150409,2150409,225,Jagajaga,1,Good,Good,0
2150501,2150501,225,Jagajaga,1,Good,Good,0
2150502,2150502,225,Jagajaga,1,Good,Good,0
2150503,2150503,225,Jagajaga,1,Good,Good,0
2150504,2150504,225,Jagajaga,1,Good,Good,0
2150505,2150505,225,Jagajaga,1,Good,Good,0
2150506,2150506,225,Jagajaga,1,Good,Good,0
2150507,2150507,225,Jagajaga,1,Good,Good,0
2150508,2150508,225,Jagajaga,1,Good,Good,0
2150509,2150509,225,Jagajaga,1,Good,Good,0
2150510,2150510,225,Jagajaga,1,Good,Good,0
2150511,2150511,225,Jagajaga,1,Good,Good,0
2150512,2150512,225,Jagajaga,1,Good,Good,0
2150513,2150513,225,Jagajaga,1,Good,Good,0
2150514,2150514,225,Jagajaga,1,Good,Good,0
2150601,2150601,225,Jagajaga,1,Good,Good,0
2150602,2150602,225,Jagajaga,1,Good,Good,0
2150603,2150603,225,Jagajaga,1,Good,Good,0
2150604,2150604,225,Jagajaga,1,Good,Good,0
2150605,2150605,225,Jagajaga,1,Good,Good,0
2150606,2150606,225,Jagajaga,1,Good,Good,0
2150607,2150607,225,Jagajaga,1,Good,Good,0
2150608,2150608,225,Jagajaga,1,Good,Good,0
2150609,2150609,225,Jagajaga,1,Good,Good,0
2150610,2150610,225,Jagajaga,1,Good,Good,0
2150611,2150611,225,Jagajaga,1,Good,Good,0
2150701,2150701,225,Jagajaga,1,Good,Good,0
2150702,2150702,225,Jagajaga,1,Good,Good,0
2150703,2150703,225,Jagajaga,1,Good,Good,0
2150704,2150704,225,Jagajaga,1,Good,Good,0
2150705,2150705,225,Jagajaga,1,Good,Good,0
2150706,2150706,225,Jagajaga,1,Good,Good,0
2150707,2150707,225,Jagajaga,1,Good,Good,0
2150708,2150708,225,Jagajaga,1,Good,Good,0
2150709,2150709,225,Jagajaga,1,Good,Good,0
2150710,2150710,225,Jagajaga,1,Good,Good,0
2150801,2150801,225,Jagajaga,1,Good,Good,0
2150802,2150802,225,Jagajaga,1,Good,Good,0
2150803,2150803,225,Jagajaga,1,Good,Good,0
2150804,2150804,225,Jagajaga,1,Good,Good,0
2150805,2150805,225,Jagajaga,1,Good,Good,0
2150806,2150806,225,Jagajaga,1,Good,Good,0
2150807,2150807,225,Jagajaga,1,Good,Good,0
2150808,2150808,225,Jagajaga,1,Good,Good,0
2150809,2150809,225,Jagajaga,1,Good,Good,0
2150810,2150810,225,Jagajaga,1,Good,Good,0
2150811,2150811,225,Jagajaga,1,Good,Good,0
2150812,2150812,225,Jagajaga,1,Good,Good,0
2150901,2150901,225,Jagajaga,1,Good,Good,0
2150902,2150902,225,Jagajaga,1,Good,Good,0
2150903,2150903,225,Jagajaga,1,Good,Good,0
2150904,2150904,225,Jagajaga,1,Good,Good,0
2150905,2150905,225,Jagajaga,1,Good,Good,0
2150906,2150906,225,Jagajaga,1,Good,Good,0
2150907,2150907,225,Jagajaga,1,Good,Good,0
2150908,2150908,225,Jagajaga,1,Good,Good,0
2150909,2150909,225,Jagajaga,1,Good,Good,0
2150910,2150910,225,Jagajaga,1,Good,Good,0
2150911,2150911,225,Jagajaga,1,Good,Good,0
2150912,2150912,225,Jagajaga,1,Good,Good,0
2150913,2150913,225,Jagajaga,1,Good,Good,0
2150914,2150914,225,Jagajaga,1,Good,Good,0
2151001,2151001,225,Jagajaga,1,Good,Good,0
2151002,2151002,225,Jagajaga,1,Good,Good,0
2151003,2151003,225,Jagajaga,1,Good,Good,0
2151004,2151004,225,Jagajaga,1,Good,Good,0
2151005,2151005,225,Jagajaga,1,Good,Good,0
2151006,2151006,225,Jagajaga,1,Good,Good,0
2151007,2151007,225,Jagajaga,1,Good,Good,0
2151008,2151008,225,Jagajaga,1,Good,Good,0
2151009,2151009,225,Jagajaga,1,Good,Good,0
2151010,2151010,225,Jagajaga,1,Good,Good,0
2151011,2151011,225,Jagajaga,1,Good,Good,0
2151012,2151012,225,Jagajaga,1,Good,Good,0
2151013,2151013,225,Jagajaga,1,Good,Good,0
2151014,2151014,225,Jagajaga,1,Good,Good,0
2151015,2151015,225,Jagajaga,1,Good,Good,0
2151101,2151101,225,Jagajaga,1,Good,Good,0
2151102,2151102,225,Jagajaga,1,Good,Good,0
2151103,2151103,225,Jagajaga,1,Good,Good,0
2151104,2151104,225,Jagajaga,1,Good,Good,0
2151105,2151105,225,Jagajaga,1,Good,Good,0
2151201,2151201,225,Jagajaga,1,Good,Good,0
2151202,2151202,225,Jagajaga,1,Good,Good,0
2151203,2151203,225,Jagajaga,1,Good,Good,0
2151204,2151204,225,Jagajaga,1,Good,Good,0
2151205,2151205,225,Jagajaga,1,Good,Good,0
2151206,2151206,225,Jagajaga,1,Good,Good,0
2151207,2151207,225,Jagajaga,1,Good,Good,0
2151208,2151208,225,Jagajaga,1,Good,Good,0
2151209,2151209,225,Jagajaga,1,Good,Good,0
2151210,2151210,225,Jagajaga,1,Good,Good,0
2151211,2151211,225,Jagajaga,1,Good,Good,0
2151212,2151212,225,Jagajaga,1,Good,Good,0
2151301,2151301,225,Jagajaga,1,Good,Good,0
2151302,2151302,225,Jagajaga,1,Good,Good,0
2151303,2151303,225,Jagajaga,1,Good,Good,0
2151304,2151304,225,Jagajaga,1,Good,Good,0
2151305,2151305,225,Jagajaga,1,Good,Good,0
2151306,2151306,225,Jagajaga,1,Good,Good,0
2151307,2151307,225,Jagajaga,1,Good,Good,0
2151308,2151308,225,Jagajaga,1,Good,Good,0
2151309,2151309,225,Jagajaga,1,Good,Good,0
2151310,2151310,225,Jagajaga,1,Good,Good,0
2151311,2151311,225,Jagajaga,1,Good,Good,0
2151312,2151312,225,Jagajaga,1,Good,Good,0
2151313,2151313,225,Jagajaga,1,Good,Good,0
2151314,2151314,225,Jagajaga,1,Good,Good,0
2151315,2151315,225,Jagajaga,1,Good,Good,0
2151401,2151401,225,Jagajaga,1,Good,Good,0
2151402,2151402,225,Jagajaga,1,Good,Good,0
2151403,2151403,225,Jagajaga,1,Good,Good,0
2151404,2151404,225,Jagajaga,1,Good,Good,0
2151405,2151405,225,Jagajaga,1,Good,Good,0
2151406,2151406,225,Jagajaga,1,Good,Good,0
2151407,2151407,225,Jagajaga,1,Good,Good,0
2151408,2151408,225,Jagajaga,1,Good,Good,0
2151409,2151409,225,Jagajaga,1,Good,Good,0
2151410,2151410,225,Jagajaga,1,Good,Good,0
2151411,2151411,225,Jagajaga,1,Good,Good,0
2151412,2151412,225,Jagajaga,1,Good,Good,0
2151413,2151413,225,Jagajaga,1,Good,Good,0
2151414,2151414,225,Jagajaga,1,Good,Good,0
2151415,2151415,225,Jagajaga,1,Good,Good,0
2151416,2151416,225,Jagajaga,1,Good,Good,0
2151501,2151501,225,Jagajaga,1,Good,Good,0
2151502,2151502,225,Jagajaga,1,Good,Good,0
2151503,2151503,225,Jagajaga,1,Good,Good,0
2151504,2151504,225,Jagajaga,1,Good,Good,0
2151505,2151505,225,Jagajaga,1,Good,Good,0
2151506,2151506,225,Jagajaga,1,Good,Good,0
2151507,2151507,225,Jagajaga,1,Good,Good,0
2151508,2151508,225,Jagajaga,1,Good,Good,0
2151509,2151509,225,Jagajaga,1,Good,Good,0
2151510,2151510,225,Jagajaga,1,Good,Good,0
2151601,2151601,225,Jagajaga,1,Good,Good,0
2151602,2151602,225,Jagajaga,1,Good,Good,0
2151603,2151603,225,Jagajaga,1,Good,Good,0
2151604,2151604,225,Jagajaga,1,Good,Good,0
2151605,2151605,225,Jagajaga,1,Good,Good,0
2151606,2151606,225,Jagajaga,1,Good,Good,0
2151607,2151607,225,Jagajaga,1,Good,Good,0
2151608,2151608,225,Jagajaga,1,Good,Good,0
2151609,2151609,225,Jagajaga,1,Good,Good,0
2151610,2151610,225,Jagajaga,1,Good,Good,0
2151701,2151701,225,Jagajaga,1,Good,Good,0
2151702,2151702,225,Jagajaga,1,Good,Good,0
2151703,2151703,225,Jagajaga,1,Good,Good,0
2151704,2151704,225,Jagajaga,1,Good,Good,0
2151705,2151705,225,Jagajaga,1,Good,Good,0
2151706,2151706,225,Jagajaga,1,Good,Good,0
2151707,2151707,225,Jagajaga,1,Good,Good,0
2151708,2151708,225,Jagajaga,1,Good,Good,0
2151709,2151709,225,Jagajaga,1,Good,Good,0
2151710,2151710,225,Jagajaga,1,Good,Good,0
2151711,2151711,225,Jagajaga,1,Good,Good,0
2151712,2151712,225,Jagajaga,1,Good,Good,0
2160101,2160101,232,McEwen,1,Good,Good,0
2160102,2160102,232,McEwen,1,Good,Good,0
2160103,2160103,232,McEwen,1,Good,Good,0
2160104,2160104,232,McEwen,1,Good,Good,0
2160105,2160105,232,McEwen,1,Good,Good,0
2160106,2160106,232,McEwen,1,Good,Good,0
2160107,2160107,232,McEwen,1,Good,Good,0
2160108,2160108,232,McEwen,1,Good,Good,0
2160109,2160109,232,McEwen,1,Good,Good,0
2160110,2160110,232,McEwen,1,Good,Good,0
2160111,2160111,232,McEwen,1,Good,Good,0
2160112,2160112,232,McEwen,1,Good,Good,0
2160113,2160113,237,Scullin,0.0243902,Good,Good,0
2160113,2160113,232,McEwen,0.9756098,Good,Good,0
2160114,2160114,237,Scullin,0.5,Good,Good,0
2160114,2160114,232,McEwen,0.5,Good,Good,0
2160115,2160115,232,McEwen,1,Good,Good,0
2160116,2160116,232,McEwen,1,Good,Good,0
2160117,2160117,232,McEwen,1,Good,Good,0
2160118,2160118,232,McEwen,1,Good,Good,0
2160201,2160201,237,Scullin,1,Good,Good,0
2160202,2160202,237,Scullin,1,Good,Good,0
2160203,2160203,237,Scullin,1,Good,Good,0
2160204,2160204,237,Scullin,1,Good,Good,0
2160205,2160205,237,Scullin,1,Good,Good,0
2160206,2160206,237,Scullin,1,Good,Good,0
2160207,2160207,237,Scullin,1,Good,Good,0
2160208,2160208,237,Scullin,1,Good,Good,0
2160209,2160209,237,Scullin,1,Good,Good,0
2160210,2160210,237,Scullin,1,Good,Good,0
2160211,2160211,237,Scullin,1,Good,Good,0
2160212,2160212,237,Scullin,1,Good,Good,0
2160213,2160213,237,Scullin,1,Good,Good,0
2160214,2160214,237,Scullin,1,Good,Good,0
2160215,2160215,237,Scullin,1,Good,Good,0
2160216,2160216,237,Scullin,1,Good,Good,0
2160217,2160217,237,Scullin,1,Good,Good,0
2160218,2160218,237,Scullin,1,Good,Good,0
2160219,2160219,237,Scullin,1,Good,Good,0
2160302,2160302,237,Scullin,1,Good,Good,0
2160303,2160303,237,Scullin,1,Good,Good,0
2160304,2160304,237,Scullin,1,Good,Good,0
2160305,2160305,237,Scullin,1,Good,Good,0
2160306,2160306,237,Scullin,1,Good,Good,0
2160307,2160307,237,Scullin,1,Good,Good,0
2160308,2160308,237,Scullin,1,Good,Good,0
2160309,2160309,237,Scullin,1,Good,Good,0
2160310,2160310,237,Scullin,1,Good,Good,0
2160311,2160311,237,Scullin,1,Good,Good,0
2160312,2160312,237,Scullin,1,Good,Good,0
2160313,2160313,237,Scullin,1,Good,Good,0
2160314,2160314,237,Scullin,1,Good,Good,0
2160315,2160315,237,Scullin,1,Good,Good,0
2160316,2160316,237,Scullin,1,Good,Good,0
2160317,2160317,237,Scullin,1,Good,Good,0
2160318,2160318,237,Scullin,1,Good,Good,0
2160319,2160319,237,Scullin,1,Good,Good,0
2160320,2160320,237,Scullin,1,Good,Good,0
2160321,2160321,237,Scullin,1,Good,Good,0
2160322,2160322,237,Scullin,1,Good,Good,0
2160323,2160323,237,Scullin,1,Good,Good,0
2160324,2160324,237,Scullin,1,Good,Good,0
2160325,2160325,237,Scullin,1,Good,Good,0
2160401,2160401,232,McEwen,0.2222222,Good,Good,0
2160401,2160401,225,Jagajaga,0.7777778,Good,Good,0
2160402,2160402,225,Jagajaga,1,Good,Good,0
2160403,2160403,225,Jagajaga,1,Good,Good,0
2160404,2160404,234,Menzies,1,Good,Good,0
2160405,2160405,234,Menzies,1,Good,Good,0
2160406,2160406,234,Menzies,1,Good,Good,0
2160407,2160407,225,Jagajaga,1,Good,Good,0
2160408,2160408,234,Menzies,1,Good,Good,0
2160409,2160409,225,Jagajaga,1,Good,Good,0
2160410,2160410,234,Menzies,0.255814,Good,Good,0
2160410,2160410,225,Jagajaga,0.744186,Good,Good,0
2160501,2160501,232,McEwen,0.972973,Good,Good,0
2160501,2160501,206,Casey,0.027027,Good,Good,0
2160502,2160502,232,McEwen,1,Good,Good,0
2160503,2160503,232,McEwen,1,Good,Good,0
2160504,2160504,232,McEwen,1,Good,Good,0
2160505,2160505,232,McEwen,1,Good,Good,0
2160506,2160506,232,McEwen,1,Good,Good,0
2160507,2160507,232,McEwen,1,Good,Good,0
2160508,2160508,232,McEwen,0.8571429,Good,Good,0
2160508,2160508,225,Jagajaga,0.1428571,Good,Good,0
2160509,2160509,232,McEwen,1,Good,Good,0
2160510,2160510,232,McEwen,1,Good,Good,0
2160511,2160511,232,McEwen,1,Good,Good,0
2160601,2160601,237,Scullin,1,Good,Good,0
2160602,2160602,237,Scullin,1,Good,Good,0
2160603,2160603,237,Scullin,1,Good,Good,0
2160604,2160604,237,Scullin,1,Good,Good,0
2160605,2160605,237,Scullin,1,Good,Good,0
2160606,2160606,237,Scullin,1,Good,Good,0
2160607,2160607,237,Scullin,1,Good,Good,0
2160608,2160608,237,Scullin,1,Good,Good,0
2160609,2160609,237,Scullin,1,Good,Good,0
2160610,2160610,237,Scullin,1,Good,Good,0
2160611,2160611,237,Scullin,1,Good,Good,0
2160612,2160612,237,Scullin,1,Good,Good,0
2160613,2160613,237,Scullin,1,Good,Good,0
2160614,2160614,237,Scullin,1,Good,Good,0
2160701,2160701,237,Scullin,1,Good,Good,0
2160702,2160702,237,Scullin,1,Good,Good,0
2160703,2160703,237,Scullin,1,Good,Good,0
2160704,2160704,237,Scullin,1,Good,Good,0
2160705,2160705,237,Scullin,1,Good,Good,0
2160706,2160706,237,Scullin,1,Good,Good,0
2160707,2160707,237,Scullin,1,Good,Good,0
2160708,2160708,237,Scullin,1,Good,Good,0
2160709,2160709,237,Scullin,1,Good,Good,0
2160710,2160710,237,Scullin,1,Good,Good,0
2160711,2160711,237,Scullin,1,Good,Good,0
2160712,2160712,237,Scullin,1,Good,Good,0
2160713,2160713,237,Scullin,1,Good,Good,0
2160801,2160801,237,Scullin,1,Good,Good,0
2160802,2160802,237,Scullin,1,Good,Good,0
2160803,2160803,237,Scullin,1,Good,Good,0
2160804,2160804,237,Scullin,1,Good,Good,0
2160805,2160805,237,Scullin,1,Good,Good,0
2160806,2160806,237,Scullin,1,Good,Good,0
2160807,2160807,237,Scullin,1,Good,Good,0
2160808,2160808,237,Scullin,1,Good,Good,0
2160809,2160809,237,Scullin,1,Good,Good,0
2160810,2160810,237,Scullin,1,Good,Good,0
2160901,2160901,237,Scullin,1,Good,Good,0
2160902,2160902,237,Scullin,1,Good,Good,0
2160903,2160903,237,Scullin,1,Good,Good,0
2160904,2160904,237,Scullin,1,Good,Good,0
2160905,2160905,237,Scullin,1,Good,Good,0
2160906,2160906,237,Scullin,1,Good,Good,0
2160907,2160907,237,Scullin,1,Good,Good,0
2160908,2160908,237,Scullin,1,Good,Good,0
2160909,2160909,237,Scullin,1,Good,Good,0
2160910,2160910,237,Scullin,1,Good,Good,0
2161001,2161001,225,Jagajaga,1,Good,Good,0
2161002,2161002,225,Jagajaga,1,Good,Good,0
2161003,2161003,225,Jagajaga,1,Good,Good,0
2161004,2161004,225,Jagajaga,1,Good,Good,0
2161005,2161005,225,Jagajaga,1,Good,Good,0
2161006,2161006,225,Jagajaga,1,Good,Good,0
2161007,2161007,225,Jagajaga,1,Good,Good,0
2161008,2161008,225,Jagajaga,1,Good,Good,0
2161009,2161009,225,Jagajaga,1,Good,Good,0
2161010,2161010,225,Jagajaga,1,Good,Good,0
2161011,2161011,225,Jagajaga,1,Good,Good,0
2161012,2161012,225,Jagajaga,1,Good,Good,0
2161101,2161101,232,McEwen,1,Good,Good,0
2161102,2161102,232,McEwen,1,Good,Good,0
2161103,2161103,232,McEwen,0.8636364,Good,Good,0
2161103,2161103,225,Jagajaga,0.1363636,Good,Good,0
2161104,2161104,232,McEwen,1,Good,Good,0
2161105,2161105,232,McEwen,1,Good,Good,0
2161106,2161106,232,McEwen,1,Good,Good,0
2161107,2161107,232,McEwen,0.5777778,Good,Good,0
2161107,2161107,225,Jagajaga,0.4222222,Good,Good,0
2161108,2161108,232,McEwen,1,Good,Good,0
2161109,2161109,232,McEwen,1,Good,Good,0
2161110,2161110,232,McEwen,1,Good,Good,0
2161111,2161111,232,McEwen,1,Good,Good,0
2161201,2161201,232,McEwen,1,Good,Good,0
2161202,2161202,232,McEwen,1,Good,Good,0
2161203,2161203,232,McEwen,1,Good,Good,0
2161204,2161204,225,Jagajaga,1,Good,Good,0
2161205,2161205,232,McEwen,1,Good,Good,0
2161206,2161206,232,McEwen,1,Good,Good,0
2161207,2161207,225,Jagajaga,1,Good,Good,0
2161208,2161208,232,McEwen,1,Good,Good,0
2161209,2161209,232,McEwen,0.4444444,Good,Good,0
2161209,2161209,225,Jagajaga,0.5555556,Good,Good,0
2161210,2161210,225,Jagajaga,1,Good,Good,0
2161211,2161211,225,Jagajaga,1,Good,Good,0
2161212,2161212,225,Jagajaga,1,Good,Good,0
2161213,2161213,225,Jagajaga,1,Good,Good,0
2161214,2161214,232,McEwen,1,Good,Good,0
2161215,2161215,232,McEwen,1,Good,Good,0
2161216,2161216,232,McEwen,1,Good,Good,0
2161217,2161217,232,McEwen,1,Good,Good,0
2161301,2161301,237,Scullin,1,Good,Good,0
2161302,2161302,237,Scullin,1,Good,Good,0
2161303,2161303,237,Scullin,1,Good,Good,0
2161304,2161304,237,Scullin,1,Good,Good,0
2161305,2161305,237,Scullin,1,Good,Good,0
2161306,2161306,237,Scullin,1,Good,Good,0
2161307,2161307,237,Scullin,1,Good,Good,0
2161308,2161308,237,Scullin,1,Good,Good,0
2161309,2161309,237,Scullin,1,Good,Good,0
2161310,2161310,237,Scullin,1,Good,Good,0
2161311,2161311,237,Scullin,1,Good,Good,0
2161312,2161312,237,Scullin,1,Good,Good,0
2161313,2161313,237,Scullin,1,Good,Good,0
2161314,2161314,237,Scullin,1,Good,Good,0
2161315,2161315,237,Scullin,1,Good,Good,0
2161316,2161316,237,Scullin,1,Good,Good,0
2161317,2161317,237,Scullin,1,Good,Good,0
2161318,2161318,237,Scullin,1,Good,Good,0
2161401,2161401,237,Scullin,0.9210526,Good,Good,0
2161401,2161401,232,McEwen,0.0789474,Good,Good,0
2161402,2161402,237,Scullin,1,Good,Good,0
2161403,2161403,237,Scullin,1,Good,Good,0
2161404,2161404,237,Scullin,1,Good,Good,0
2161405,2161405,237,Scullin,1,Good,Good,0
2161406,2161406,237,Scullin,1,Good,Good,0
2161407,2161407,237,Scullin,1,Good,Good,0
2161408,2161408,237,Scullin,1,Good,Good,0
2161409,2161409,237,Scullin,1,Good,Good,0
2161410,2161410,237,Scullin,1,Good,Good,0
2161411,2161411,237,Scullin,1,Good,Good,0
2161412,2161412,237,Scullin,1,Good,Good,0
2161413,2161413,237,Scullin,1,Good,Good,0
2161501,2161501,237,Scullin,1,Good,Good,0
2161502,2161502,237,Scullin,1,Good,Good,0
2161503,2161503,237,Scullin,1,Good,Good,0
2161504,2161504,237,Scullin,1,Good,Good,0
2161505,2161505,237,Scullin,1,Good,Good,0
2161506,2161506,237,Scullin,1,Good,Good,0
2161507,2161507,237,Scullin,1,Good,Good,0
2161508,2161508,237,Scullin,1,Good,Good,0
2161509,2161509,237,Scullin,1,Good,Good,0
2161510,2161510,237,Scullin,1,Good,Good,0
2161511,2161511,237,Scullin,1,Good,Good,0
2161512,2161512,237,Scullin,1,Good,Good,0
2161513,2161513,237,Scullin,1,Good,Good,0
2161514,2161514,237,Scullin,1,Good,Good,0
2161515,2161515,237,Scullin,1,Good,Good,0
2161601,2161601,237,Scullin,1,Good,Good,0
2161602,2161602,237,Scullin,1,Good,Good,0
2161603,2161603,237,Scullin,1,Good,Good,0
2161604,2161604,237,Scullin,1,Good,Good,0
2161605,2161605,237,Scullin,1,Good,Good,0
2161606,2161606,237,Scullin,1,Good,Good,0
2161607,2161607,237,Scullin,1,Good,Good,0
2161608,2161608,237,Scullin,1,Good,Good,0
2161609,2161609,237,Scullin,1,Good,Good,0
2161610,2161610,237,Scullin,1,Good,Good,0
2161701,2161701,237,Scullin,1,Good,Good,0
2161702,2161702,237,Scullin,1,Good,Good,0
2161703,2161703,237,Scullin,1,Good,Good,0
2161704,2161704,237,Scullin,1,Good,Good,0
2161705,2161705,237,Scullin,1,Good,Good,0
2161706,2161706,237,Scullin,1,Good,Good,0
2161707,2161707,237,Scullin,1,Good,Good,0
2161708,2161708,237,Scullin,1,Good,Good,0
2161709,2161709,237,Scullin,1,Good,Good,0
2161710,2161710,237,Scullin,1,Good,Good,0
2161711,2161711,237,Scullin,1,Good,Good,0
2161712,2161712,237,Scullin,1,Good,Good,0
2161801,2161801,225,Jagajaga,1,Good,Good,0
2161802,2161802,225,Jagajaga,1,Good,Good,0
2161803,2161803,225,Jagajaga,1,Good,Good,0
2161804,2161804,225,Jagajaga,1,Good,Good,0
2161805,2161805,225,Jagajaga,1,Good,Good,0
2161806,2161806,225,Jagajaga,1,Good,Good,0
2161807,2161807,225,Jagajaga,1,Good,Good,0
2161808,2161808,225,Jagajaga,1,Good,Good,0
2161809,2161809,225,Jagajaga,1,Good,Good,0
2161810,2161810,225,Jagajaga,1,Good,Good,0
2161811,2161811,225,Jagajaga,1,Good,Good,0
2161901,2161901,225,Jagajaga,1,Good,Good,0
2161902,2161902,225,Jagajaga,1,Good,Good,0
2161903,2161903,225,Jagajaga,1,Good,Good,0
2161904,2161904,225,Jagajaga,1,Good,Good,0
2161905,2161905,225,Jagajaga,1,Good,Good,0
2161906,2161906,225,Jagajaga,1,Good,Good,0
2161907,2161907,232,McEwen,1,Good,Good,0
2161908,2161908,232,McEwen,1,Good,Good,0
2161909,2161909,232,McEwen,1,Good,Good,0
2161910,2161910,225,Jagajaga,1,Good,Good,0
2161911,2161911,232,McEwen,1,Good,Good,0
2161912,2161912,232,McEwen,1,Good,Good,0
2161913,2161913,225,Jagajaga,1,Good,Good,0
2161914,2161914,225,Jagajaga,1,Good,Good,0
2161915,2161915,225,Jagajaga,1,Good,Good,0
2161916,2161916,232,McEwen,1,Good,Good,0
2170101,2170101,211,Deakin,1,Good,Good,0
2170102,2170102,211,Deakin,1,Good,Good,0
2170103,2170103,211,Deakin,1,Good,Good,0
2170104,2170104,211,Deakin,1,Good,Good,0
2170105,2170105,211,Deakin,1,Good,Good,0
2170106,2170106,211,Deakin,1,Good,Good,0
2170107,2170107,211,Deakin,1,Good,Good,0
2170108,2170108,211,Deakin,1,Good,Good,0
2170109,2170109,211,Deakin,1,Good,Good,0
2170110,2170110,211,Deakin,1,Good,Good,0
2170111,2170111,211,Deakin,1,Good,Good,0
2170112,2170112,211,Deakin,1,Good,Good,0
2170113,2170113,211,Deakin,1,Good,Good,0
2170114,2170114,211,Deakin,1,Good,Good,0
2170115,2170115,211,Deakin,1,Good,Good,0
2170116,2170116,211,Deakin,1,Good,Good,0
2170201,2170201,211,Deakin,1,Good,Good,0
2170202,2170202,211,Deakin,1,Good,Good,0
2170203,2170203,211,Deakin,1,Good,Good,0
2170204,2170204,211,Deakin,1,Good,Good,0
2170205,2170205,211,Deakin,1,Good,Good,0
2170206,2170206,211,Deakin,1,Good,Good,0
2170207,2170207,211,Deakin,1,Good,Good,0
2170208,2170208,211,Deakin,1,Good,Good,0
2170209,2170209,211,Deakin,1,Good,Good,0
2170210,2170210,211,Deakin,1,Good,Good,0
2170211,2170211,211,Deakin,1,Good,Good,0
2170212,2170212,211,Deakin,1,Good,Good,0
2170213,2170213,211,Deakin,1,Good,Good,0
2170214,2170214,211,Deakin,1,Good,Good,0
2170301,2170301,211,Deakin,1,Good,Good,0
2170302,2170302,211,Deakin,1,Good,Good,0
2170303,2170303,211,Deakin,1,Good,Good,0
2170304,2170304,211,Deakin,1,Good,Good,0
2170305,2170305,211,Deakin,1,Good,Good,0
2170306,2170306,211,Deakin,1,Good,Good,0
2170307,2170307,211,Deakin,1,Good,Good,0
2170308,2170308,211,Deakin,1,Good,Good,0
2170309,2170309,211,Deakin,1,Good,Good,0
2170310,2170310,211,Deakin,1,Good,Good,0
2170311,2170311,211,Deakin,1,Good,Good,0
2170312,2170312,211,Deakin,1,Good,Good,0
2170313,2170313,211,Deakin,1,Good,Good,0
2170314,2170314,211,Deakin,1,Good,Good,0
2170315,2170315,211,Deakin,1,Good,Good,0
2170316,2170316,211,Deakin,1,Good,Good,0
2170401,2170401,211,Deakin,1,Good,Good,0
2170402,2170402,211,Deakin,1,Good,Good,0
2170403,2170403,211,Deakin,1,Good,Good,0
2170404,2170404,211,Deakin,1,Good,Good,0
2170405,2170405,211,Deakin,1,Good,Good,0
2170406,2170406,211,Deakin,1,Good,Good,0
2170407,2170407,211,Deakin,1,Good,Good,0
2170408,2170408,211,Deakin,1,Good,Good,0
2170409,2170409,211,Deakin,1,Good,Good,0
2170410,2170410,211,Deakin,1,Good,Good,0
2170411,2170411,211,Deakin,1,Good,Good,0
2170412,2170412,211,Deakin,1,Good,Good,0
