SSC_CODE_2016,SSC_NAME_2016,SAL_CODE_2021,SAL_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
60319,Launceston,60322,Launceston,1,Good,Good,0
60320,Lawitta,60323,Lawitta,1,Good,Good,0
60321,Lebrina,60324,Lebrina,1,Good,Good,0
60322,Leeka,60325,Leeka,1,Good,Good,0
60323,Lefroy,60326,Lefroy,1,Good,Good,0
60324,Legana,60327,Legana,1,Good,Good,0
60325,Legerwood,60328,Legerwood,1,Good,Good,0
60326,Leith,60329,Leith,1,Good,Good,0
60327,Lemont,60330,Lemont,1,Good,Good,0
60328,Lenah Valley,60331,Lenah Valley,0.9996249,Good,Good,0
60328,Lenah Valley,60736,West Moonah,0.0003751,Good,Good,1
60329,Leslie Vale,60332,Leslie Vale,1,Good,Good,0
60330,Levendale,60333,Levendale,1,Good,Good,0
60331,Lewisham (Tas.),60334,Lewisham (Tas.),1,Good,Good,0
60332,Liawenee,60335,Liawenee,1,Good,Good,0
60333,Liena,60336,Liena,1,Good,Good,0
60334,Lietinna,60337,Lietinna,1,Good,Good,0
60335,Liffey,60338,Liffey,1,Good,Good,0
60336,Lileah,60339,Lileah,1,Good,Good,0
60337,Lillico (Tas.),60340,Lillico (Tas.),1,Good,Good,0
60338,Lilydale (Tas.),60341,Lilydale (Tas.),1,Good,Good,0
60339,Lindisfarne,60342,Lindisfarne,1,Good,Good,0
60340,Lisle,60343,Lisle,1,Good,Good,0
60341,Little Pine Lagoon,60344,Little Pine Lagoon,1,Good,Good,0
60342,Little Swanport,60345,Little Swanport,1,Good,Good,0
60343,Loccota,60346,Loccota,1,Good,Good,0
60344,Loira,60347,Loira,1,Good,Good,0
60345,London Lakes,60348,London Lakes,1,Good,Good,0
60346,Long Reach,60349,Long Reach,1,Good,Good,0
60347,Longford (Tas.),60350,Longford (Tas.),1,Good,Good,0
60348,Longley,60351,Longley,1,Good,Good,0
60349,Lonnavale,60352,Lonnavale,1,Good,Good,0
60350,Loongana,60353,Loongana,1,Good,Good,0
60351,Loorana,60354,Loorana,1,Good,Good,0
60352,Lorinna,60355,Lorinna,1,Good,Good,0
60353,Lottah,60356,Lottah,1,Good,Good,0
60354,Low Head,60357,Low Head,1,Good,Good,0
60355,Lower Barrington,60358,Lower Barrington,1,Good,Good,0
60356,Lower Beulah,60359,Lower Beulah,1,Good,Good,0
60357,Lower Longley,60360,Lower Longley,1,Good,Good,0
60358,Lower Marshes,60361,Lower Marshes,1,Good,Good,0
60359,Lower Snug,60362,Lower Snug,1,Good,Good,0
60360,Lower Turners Marsh,60363,Lower Turners Marsh,1,Good,Good,0
60361,Lower Wattle Grove,60364,Lower Wattle Grove,1,Good,Good,0
60362,Lower Wilmot,60365,Lower Wilmot,1,Good,Good,0
60363,Loyetea,60366,Loyetea,1,Good,Good,0
60364,Lucaston,60367,Lucaston,1,Good,Good,0
60365,Lughrata,60368,Lughrata,1,Good,Good,0
60366,Luina,60369,Luina,1,Good,Good,0
60367,Lulworth,60370,Lulworth,1,Good,Good,0
60368,Lunawanna,60371,Lunawanna,1,Good,Good,0
60369,Lune River,60372,Lune River,1,Good,Good,0
60370,Lutana,60373,Lutana,1,Good,Good,0
60371,Lymington,60374,Lymington,1,Good,Good,0
60372,Lymwood,60375,Lymwood,1,Good,Good,0
60373,Macquarie Plains,60377,Macquarie Plains,1,Good,Good,0
60374,Magra,60378,Magra,1,Good,Good,0
60375,Malbina,60379,Malbina,1,Good,Good,0
60376,Mangalore (Tas.),60380,Mangalore (Tas.),1,Good,Good,0
60377,Mangana,60381,Mangana,1,Good,Good,0
60378,Margate (Tas.),60382,Margate (Tas.),1,Good,Good,0
60379,Marion Bay (Tas.),60384,Marion Bay (Tas.),1,Good,Good,0
60380,Marrawah,60385,Marrawah,1,Good,Good,0
60381,Mathinna,60386,Mathinna,1,Good,Good,0
60382,Mawbanna,60387,Mawbanna,1,Good,Good,0
60383,Mayberry,60388,Mayberry,1,Good,Good,0
60384,Maydena,60389,Maydena,1,Good,Good,0
60385,Mayfield (Tas.),60390,Mayfield (Tas.),1,Good,Good,0
60386,Meadowbank (Tas.),60391,Meadowbank (Tas.),1,Good,Good,0
60387,Meander,60392,Meander,1,Good,Good,0
60388,Mella,60393,Mella,1,Good,Good,0
60389,Melrose (Tas.),60394,Melrose (Tas.),1,Good,Good,0
60390,Melton Mowbray,60395,Melton Mowbray,1,Good,Good,0
60391,Memana,60396,Memana,1,Good,Good,0
60392,Mengha,60397,Mengha,1,Good,Good,0
60393,Mersey Forest,60398,Mersey Forest,1,Good,Good,0
60394,Merseylea,60399,Merseylea,1,Acceptable,Good,0
60395,Meunna,60400,Meunna,1,Good,Good,0
60396,Miandetta (Tas.),60401,Miandetta (Tas.),1,Good,Good,0
60397,Middlesex (Tas.),60402,Middlesex (Tas.),1,Good,Good,0
60398,Middleton (Tas.),60403,Middleton (Tas.),1,Good,Good,0
60399,Midway Point,60090,Cambridge (Tas.),4.00E-07,Good,Good,1
60399,Midway Point,60404,Midway Point,0.9999996,Good,Good,0
60400,Miena,60405,Miena,1,Good,Good,0
60401,Milabena,60406,Milabena,1,Good,Good,0
60402,Millers Bluff,60407,Millers Bluff,1,Good,Good,0
60403,Moina,60408,Moina,1,Good,Good,0
60404,Mole Creek,60409,Mole Creek,1,Good,Good,0
60405,Molesworth (Tas.),60410,Molesworth (Tas.),1,Good,Good,0
60406,Moltema,60411,Moltema,1,Good,Good,0
60407,Montagu,60412,Montagu,1,Good,Good,0
60408,Montagu Bay,60413,Montagu Bay,1,Good,Good,0
60409,Montana,60414,Montana,1,Good,Good,0
60410,Montello,60415,Montello,1,Good,Good,0
60411,Montrose (Tas.),60416,Montrose (Tas.),1,Good,Good,0
60412,Montumana,60417,Montumana,1,Good,Good,0
60413,Moogara,60418,Moogara,1,Good,Good,0
60414,Moonah,60419,Moonah,1,Good,Good,0
60415,Mooreville,60420,Mooreville,1,Good,Good,0
60416,Moorina (Tas.),60421,Moorina (Tas.),1,Good,Good,0
60417,Moorleah,60422,Moorleah,1,Good,Good,0
60418,Morass Bay,60423,Morass Bay,1,Good,Good,0
60419,Moriarty,60424,Moriarty,1,Good,Good,0
60420,Mornington (Tas.),60425,Mornington (Tas.),1,Good,Good,0
60421,Mount Direction,60426,Mount Direction,1,Good,Good,0
60422,Mount Field,60427,Mount Field,1,Good,Good,0
60423,Mount Hicks,60428,Mount Hicks,1,Good,Good,0
60424,Mount Lloyd,60429,Mount Lloyd,1,Good,Good,0
60425,Mount Nelson,60430,Mount Nelson,1,Good,Good,0
60426,Mount Roland,60431,Mount Roland,1,Good,Good,0
60427,Mount Rumney,60432,Mount Rumney,1,Good,Good,0
60428,Mount Seymour,60433,Mount Seymour,1,Good,Good,0
60429,Mount Stuart (Tas.),60434,Mount Stuart (Tas.),0.9798134,Good,Good,0
60429,Mount Stuart (Tas.),60451,New Town (Tas.),0.0201866,Good,Good,0
60430,Mount William,60435,Mount William,1,Good,Good,0
60431,Mountain River,60436,Mountain River,1,Good,Good,0
60432,Mowbray (Tas.),60437,Mowbray (Tas.),1,Good,Good,0
60433,Murdunna,60438,Murdunna,1,Good,Good,0
60434,Musselroe Bay,60439,Musselroe Bay,1,Good,Good,0
60435,Myalla (Tas.),60440,Myalla (Tas.),1,Good,Good,0
60436,Myrtle Bank (Tas.),60441,Myrtle Bank (Tas.),1,Good,Good,0
60437,Nabageena,60442,Nabageena,1,Good,Good,0
60438,Nabowla,60443,Nabowla,1,Good,Good,0
60439,Naracoopa,60444,Naracoopa,1,Good,Good,0
60440,National Park,60445,National Park,1,Good,Good,0
60441,Natone,60446,Natone,1,Good,Good,0
60442,Needles,60447,Needles,1,Good,Good,0
60443,Neika,60448,Neika,1,Good,Good,0
60444,Nelson Bay (Tas.),60449,Nelson Bay (Tas.),1,Good,Good,0
60445,New Norfolk,60450,New Norfolk,1,Good,Good,0
60446,New Town (Tas.),60451,New Town (Tas.),1,Good,Good,0
60447,Newnham,60390,Mayfield (Tas.),0.0061976,Good,Good,1
60447,Newnham,60452,Newnham,0.9938024,Good,Good,0
60448,Newstead (Tas.),60453,Newstead (Tas.),1,Good,Good,0
60449,Nicholls Rivulet,60454,Nicholls Rivulet,1,Good,Good,0
60450,Nietta,60455,Nietta,1,Good,Good,0
60451,Nile,60456,Nile,1,Good,Good,0
60452,Nook,60457,Nook,1,Good,Good,0
60453,North Bruny,60458,North Bruny,1,Good,Good,0
60454,North Hobart,60276,Hobart,0.0167739,Acceptable,Good,0
60454,North Hobart,60459,North Hobart,0.9832261,Good,Good,0
60455,North Lilydale,60460,North Lilydale,1,Good,Good,0
60456,North Motton,60461,North Motton,1,Good,Good,0
60457,North Scottsdale,60462,North Scottsdale,1,Good,Good,0
60458,Northdown,60463,Northdown,1,Good,Good,0
60459,Norwood (Tas.),60464,Norwood (Tas.),1,Good,Good,0
60460,Notley Hills,60465,Notley Hills,1,Good,Good,0
60461,Nowhere Else,60466,Nowhere Else,1,Good,Good,0
60462,Nubeena,60467,Nubeena,1,Good,Good,0
60463,Nugara,60468,Nugara,1,Good,Good,0
60464,Nugent,60469,Nugent,1,Good,Good,0
60465,Nunamara,60470,Nunamara,1,Good,Good,0
60466,Oakdowns,60471,Oakdowns,1,Good,Good,0
60467,Oaks,60472,Oaks,1,Good,Good,0
60468,Oatlands (Tas.),60473,Oatlands (Tas.),1,Good,Good,0
60469,Ocean Vista,60474,Ocean Vista,1,Good,Good,0
60470,Old Beach,60475,Old Beach,1,Good,Good,0
60471,Oldina,60476,Oldina,1,Good,Good,0
60472,Oonah,60477,Oonah,1,Good,Good,0
60473,Opossum Bay,60478,Opossum Bay,1,Good,Good,0
60474,Orford (Tas.),60479,Orford (Tas.),0.9402687,Good,Good,0
60474,Orford (Tas.),60690,Triabunna,0.0597313,Good,Good,0
60475,Orielton,60480,Orielton,1,Good,Good,0
60476,Osmaston,60481,Osmaston,1,Good,Good,0
60477,Osterley (Tas.),60482,Osterley (Tas.),1,Good,Good,0
60478,Otago,60483,Otago,1,Good,Good,0
60479,Ouse,60484,Ouse,1,Good,Good,0
60480,Oyster Cove (Tas.),60485,Oyster Cove (Tas.),1,Good,Good,0
60481,Palana,60486,Palana,1,Good,Good,0
60482,Paloona,60487,Paloona,1,Good,Good,0
60483,Paradise (Tas.),60488,Paradise (Tas.),1,Good,Good,0
60484,Parattah,60489,Parattah,1,Good,Good,0
60485,Park Grove,60490,Park Grove,1,Good,Good,0
60486,Parkham,60491,Parkham,1,Good,Good,0
60487,Parklands (Tas.),60492,Parklands (Tas.),1,Good,Good,0
60488,Parrawe,60493,Parrawe,1,Good,Good,0
60489,Patersonia,60494,Patersonia,1,Good,Good,0
60490,Pawleena,60495,Pawleena,1,Good,Good,0
60491,Pawtella,60496,Pawtella,1,Good,Good,0
60492,Pearshape,60497,Pearshape,1,Good,Good,0
60493,Pegarah,60498,Pegarah,1,Good,Good,0
60494,Pelham (Tas.),60499,Pelham (Tas.),1,Good,Good,0
60495,Pelverata,60500,Pelverata,1,Good,Good,0
60496,Penguin,60501,Penguin,1,Good,Good,0
60497,Penna,60502,Penna,1,Good,Good,0
60498,Perth (Tas.),60503,Perth (Tas.),1,Good,Good,0
60499,Petcheys Bay,60504,Petcheys Bay,1,Good,Good,0
60500,Pioneer (Tas.),60505,Pioneer (Tas.),1,Good,Good,0
60501,Pipers Brook,60506,Pipers Brook,1,Good,Good,0
60502,Pipers River,60507,Pipers River,1,Good,Good,0
60503,Plenty (Tas.),60508,Plenty (Tas.),1,Good,Good,0
60504,Poatina,60509,Poatina,1,Good,Good,0
60505,Police Point,60510,Police Point,1,Good,Good,0
60506,Pontville,60511,Pontville,1,Good,Good,0
60507,Pontypool,60512,Pontypool,1,Good,Good,0
60508,Port Arthur (Tas.),60513,Port Arthur (Tas.),1,Good,Good,0
60509,Port Huon,60514,Port Huon,1,Good,Good,0
60510,Port Latta,60515,Port Latta,1,Good,Good,0
60511,Port Sorell,60516,Port Sorell,1,Good,Good,0
60512,Powranna,60517,Powranna,1,Good,Good,0
60513,Premaydena,60518,Premaydena,1,Good,Good,0
60514,Preolenna,60519,Preolenna,1,Good,Good,0
60515,Preservation Bay,60520,Preservation Bay,1,Good,Good,0
60516,Preston (Tas.),60521,Preston (Tas.),1,Good,Good,0
60517,Primrose Sands,60522,Primrose Sands,1,Good,Good,0
60518,Promised Land,60523,Promised Land,1,Good,Good,0
60519,Prospect (Tas.),60524,Prospect (Tas.),1,Good,Good,0
60520,Prospect Vale,60525,Prospect Vale,1,Good,Good,0
60521,Punchbowl (Tas.),60526,Punchbowl (Tas.),1,Good,Good,0
60522,Pyengana,60527,Pyengana,1,Good,Good,0
60523,Quamby Bend,60528,Quamby Bend,1,Good,Good,0
60524,Quamby Brook,60529,Quamby Brook,1,Good,Good,0
60525,Queens Domain,60530,Queens Domain,1,Good,Good,0
60526,Queenstown (Tas.),60531,Queenstown (Tas.),1,Good,Good,0
60527,Quoiba,60532,Quoiba,1,Good,Good,0
60528,Railton,60533,Railton,1,Good,Good,0
60529,Raminea,60534,Raminea,1,Good,Good,0
60530,Randalls Bay,60535,Randalls Bay,1,Good,Good,0
60531,Ranelagh,60536,Ranelagh,1,Good,Good,0
60532,Ranga,60537,Ranga,1,Good,Good,0
60533,Ravenswood (Tas.),60538,Ravenswood (Tas.),1,Good,Good,0
60534,Recherche,60539,Recherche,1,Good,Good,0
60535,Red Hills,60540,Red Hills,1,Good,Good,0
60536,Redpa,60541,Redpa,1,Good,Good,0
60537,Reedy Marsh,60542,Reedy Marsh,1,Good,Good,0
60538,Reekara,60543,Reekara,1,Good,Good,0
60539,Relbia,60544,Relbia,1,Good,Good,0
60540,Renison Bell,60545,Renison Bell,1,Good,Good,0
60541,Retreat (Tas.),60546,Retreat (Tas.),1,Good,Good,0
60542,Reynolds Neck,60547,Reynolds Neck,1,Good,Good,0
60543,Rheban,60383,Maria Island,0.0003656,Poor,Good,1
60543,Rheban,60548,Rheban,0.9996344,Good,Good,0
60544,Rhyndaston,60549,Rhyndaston,1,Good,Good,0
60545,Riana,60550,Riana,1,Good,Good,0
60546,Richmond (Tas.),60551,Richmond (Tas.),1,Good,Good,0
60547,Ridgeway,60552,Ridgeway,1,Good,Good,0
60548,Ridgley,60553,Ridgley,1,Good,Good,0
60549,Ringarooma,60554,Ringarooma,1,Good,Good,0
60550,Risdon,60224,Geilston Bay,0.2861723,Good,Good,0
60550,Risdon,60555,Risdon,0.7138277,Poor,Good,0
60551,Risdon Vale,60556,Risdon Vale,1,Good,Good,0
60552,Riverside (Tas.),60557,Riverside (Tas.),1,Good,Good,0
60553,Robigana,60558,Robigana,1,Good,Good,0
60554,Rocherlea,60559,Rocherlea,1,Good,Good,0
60555,Roches Beach,60560,Roches Beach,1,Good,Good,0
60556,Rocky Cape,60561,Rocky Cape,1,Good,Good,0
60557,Rocky Hills,60562,Rocky Hills,1,Good,Good,0
60558,Roger River,60563,Roger River,1,Good,Good,0
60559,Rokeby (Tas.),60281,Howrah,3.00E-06,Good,Good,1
60559,Rokeby (Tas.),60564,Rokeby (Tas.),0.999997,Good,Good,0
60560,Roland,60565,Roland,1,Good,Good,0
60561,Romaine,60566,Romaine,1,Good,Good,0
60562,Rose Bay (Tas.),60567,Rose Bay (Tas.),1,Good,Good,0
60563,Rosebery (Tas.),60568,Rosebery (Tas.),1,Good,Good,0
60564,Rosegarland,60569,Rosegarland,1,Good,Good,0
60565,Rosetta,60570,Rosetta,1,Good,Good,0
60566,Rosevale (Tas.),60571,Rosevale (Tas.),1,Good,Good,0
60567,Rosevears,60572,Rosevears,1,Good,Good,0
60568,Rosny,60573,Rosny,1,Good,Good,0
60569,Rosny Park,60574,Rosny Park,1,Good,Good,0
60570,Ross (Tas.),60575,Ross (Tas.),1,Good,Good,0
60571,Rossarden,60576,Rossarden,1,Good,Good,0
60572,Round Hill (Tas.),60577,Round Hill (Tas.),1,Good,Good,0
60573,Rowella,60578,Rowella,1,Good,Good,0
60574,Royal George,60579,Royal George,1,Good,Good,0
60575,Runnymede (Tas.),60580,Runnymede (Tas.),1,Good,Good,0
60576,Rushy Lagoon,60581,Rushy Lagoon,1,Good,Good,0
60577,Saltwater River,60582,Saltwater River,1,Good,Good,0
60578,Sandfly,60583,Sandfly,1,Good,Good,0
60579,Sandford (Tas.),60584,Sandford (Tas.),1,Good,Good,0
60580,Sandy Bay,60276,Hobart,0.0138074,Acceptable,Good,0
60580,Sandy Bay,60585,Sandy Bay,0.9861926,Good,Good,0
60581,Sassafras (Tas.),60586,Sassafras (Tas.),1,Good,Good,0
60582,Savage River,60587,Savage River,1,Good,Good,0
60583,Scamander,60588,Scamander,1,Good,Good,0
60584,Scopus,60590,Scopus,1,Good,Good,0
60585,Scotchtown,60591,Scotchtown,1,Good,Good,0
60586,Scottsdale,60592,Scottsdale,1,Good,Good,0
60587,Sea Elephant,60593,Sea Elephant,1,Good,Good,0
60588,Selbourne,60594,Selbourne,1,Good,Good,0
60589,Seven Mile Beach,60595,Seven Mile Beach,1,Good,Good,0
60590,Seymour (Tas.),60596,Seymour (Tas.),1,Good,Good,0
60591,Shannon (Tas.),60597,Shannon (Tas.),1,Good,Good,0
60592,Shearwater,60598,Shearwater,1,Good,Good,0
60593,Sheffield,60599,Sheffield,1,Good,Good,0
60594,Shorewell Park,60600,Shorewell Park,1,Good,Good,0
60595,Sidmouth,60601,Sidmouth,1,Good,Good,0
60596,Simpsons Bay,60602,Simpsons Bay,1,Good,Good,0
60597,Sisters Beach,60058,Boat Harbour (Tas.),0.1045724,Acceptable,Good,0
60597,Sisters Beach,60603,Sisters Beach,0.8954276,Acceptable,Good,0
60598,Sisters Creek,60604,Sisters Creek,1,Good,Good,0
60599,Sloping Main,60605,Sloping Main,1,Good,Good,0
60600,Smithton,60606,Smithton,1,Good,Good,0
60601,Snug,60607,Snug,1,Good,Good,0
60602,Somerset (Tas.),60608,Somerset (Tas.),1,Good,Good,0
60603,Sorell,60609,Sorell,1,Good,Good,0
60604,Sorell Creek,60610,Sorell Creek,1,Good,Good,0
60605,South Arm (Tas.),60611,South Arm (Tas.),1,Good,Good,0
60606,South Bruny,60012,Alonnah,1.00E-06,Good,Good,1
60606,South Bruny,60612,South Bruny,0.999999,Good,Good,0
60607,South Burnie,60613,South Burnie,1,Good,Good,0
60608,South Forest,60614,South Forest,1,Good,Good,0
60609,South Hobart,60615,South Hobart,1,Good,Good,0
60610,South Launceston,60616,South Launceston,1,Good,Good,0
60611,South Mount Cameron,60617,South Mount Cameron,1,Good,Good,0
60612,South Nietta,60618,South Nietta,1,Good,Good,0
60613,South Preston,60619,South Preston,1,Good,Good,0
60614,South Riana,60620,South Riana,1,Good,Good,0
60615,South Spreyton,60621,South Spreyton,1,Good,Good,0
60616,South Springfield,60622,South Springfield,1,Good,Good,0
60617,Southport (Tas.),60623,Southport (Tas.),1,Good,Good,0
60618,Southport Lagoon,60624,Southport Lagoon,1,Good,Good,0
60619,Southwest,60376,Macquarie Heads,0.1360335,Poor,Good,0
60619,Southwest,60625,Southwest,0.8639601,Acceptable,Good,0
60619,Southwest,60648,Strathgordon,6.40E-06,Poor,Good,1
60620,Spalford,60626,Spalford,1,Good,Good,0
60621,Sprent,60627,Sprent,1,Good,Good,0
60622,Spreyton,60628,Spreyton,1,Good,Good,0
60623,Spring Beach,60629,Spring Beach,1,Good,Good,0
60624,Springfield (Tas.),60630,Springfield (Tas.),1,Good,Good,0
60625,Squeaking Point,60631,Squeaking Point,1,Good,Good,0
60626,St Helens (Tas.),60632,St Helens (Tas.),1,Good,Good,0
60627,St Leonards (Tas.),60633,St Leonards (Tas.),1,Good,Good,0
60628,St Marys (Tas.),60634,St Marys (Tas.),1,Good,Good,0
60629,Stanley (Tas.),60635,Stanley (Tas.),1,Good,Good,0
60630,Staverton,60636,Staverton,1,Good,Good,0
60631,Steppes,60637,Steppes,1,Good,Good,0
60632,Stieglitz,60638,Stieglitz,1,Good,Good,0
60633,Stonehenge (Tas.),60639,Stonehenge (Tas.),1,Good,Good,0
60634,Stonor,60640,Stonor,1,Good,Good,0
60635,Stony Head,60641,Stony Head,1,Good,Good,0
60636,Stony Rise,60642,Stony Rise,1,Good,Good,0
60637,Stoodley,60643,Stoodley,1,Good,Good,0
60638,Stormlea,60644,Stormlea,1,Good,Good,0
60639,Stowport,60645,Stowport,1,Good,Good,0
60640,Strahan,60646,Strahan,1,Good,Good,0
60641,Strathblane,60647,Strathblane,1,Good,Good,0
60642,Strickland,60649,Strickland,1,Good,Good,0
60643,Strzelecki (Tas.),60650,Strzelecki (Tas.),1,Poor,Good,0
60644,Styx,60651,Styx,1,Good,Good,0
60645,Sulphur Creek,60652,Sulphur Creek,1,Good,Good,0
60646,Summerhill,60653,Summerhill,0.9712928,Good,Good,0
60646,Summerhill,60734,West Launceston,0.0287072,Good,Good,0
60647,Sunnyside (Tas.),60654,Sunnyside (Tas.),1,Good,Good,0
60648,Surges Bay,60655,Surges Bay,1,Good,Good,0
60649,Surprise Bay,60656,Surprise Bay,1,Good,Good,0
60650,Surveyors Bay,60657,Surveyors Bay,1,Good,Good,0
60651,Swan Bay (Tas.),60658,Swan Bay (Tas.),1,Good,Good,0
60652,Swan Point,60659,Swan Point,1,Good,Good,0
60653,Swansea (Tas.),60660,Swansea (Tas.),1,Good,Good,0
60654,Swanston,60661,Swanston,1,Good,Good,0
60655,Table Cape,60662,Table Cape,1,Good,Good,0
60656,Takone,60663,Takone,1,Good,Good,0
60657,Talawa,60664,Talawa,1,Good,Good,0
60658,Taranna,60665,Taranna,1,Good,Good,0
60659,Targa,60666,Targa,1,Good,Good,0
60660,Tarleton,60667,Tarleton,1,Good,Good,0
60661,Taroona,60668,Taroona,1,Good,Good,0
60662,Tarraleah,60669,Tarraleah,1,Good,Good,0
60663,Tayene,60670,Tayene,1,Good,Good,0
60664,Tea Tree,60671,Tea Tree,1,Good,Good,0
60665,Telita,60672,Telita,1,Good,Good,0
60666,Temma,60673,Temma,1,Good,Good,0
60667,Tewkesbury,60674,Tewkesbury,1,Good,Good,0
60668,The Gardens (Tas.),60675,The Gardens (Tas.),1,Good,Good,0
60669,Thirlstane,60676,Thirlstane,1,Good,Good,0
60670,Tiberias,60677,Tiberias,1,Good,Good,0
60671,Tinderbox,60678,Tinderbox,1,Good,Good,0
60672,Tods Corner,60679,Tods Corner,1,Good,Good,0
60673,Togari,60680,Togari,1,Good,Good,0
60674,Toiberry,60681,Toiberry,1,Good,Good,0
60675,Tolmans Hill,60682,Tolmans Hill,1,Good,Good,0
60676,Tomahawk,60683,Tomahawk,1,Good,Good,0
60677,Tonganah,60684,Tonganah,1,Good,Good,0
60678,Tooms Lake,60685,Tooms Lake,1,Good,Good,0
60679,Tranmere (Tas.),60686,Tranmere (Tas.),1,Good,Good,0
60680,Travellers Rest,60687,Travellers Rest,1,Good,Good,0
60681,Trenah,60688,Trenah,1,Good,Good,0
60682,Trevallyn,60689,Trevallyn,1,Good,Good,0
60683,Triabunna,60690,Triabunna,1,Good,Good,0
60684,Trial Harbour,60691,Trial Harbour,1,Good,Good,0
60685,Trowutta,60692,Trowutta,1,Good,Good,0
60686,Tugrah,60693,Tugrah,1,Good,Good,0
60687,Tulendeena,60694,Tulendeena,1,Good,Good,0
60688,Tullah,60695,Tullah,1,Good,Good,0
60689,Tunbridge,60696,Tunbridge,1,Good,Good,0
60690,Tunnack,60697,Tunnack,1,Good,Good,0
60691,Tunnel,60698,Tunnel,1,Good,Good,0
60692,Turners Beach,60211,Forth,7.00E-07,Good,Good,1
60692,Turners Beach,60699,Turners Beach,0.9999993,Good,Good,0
60693,Turners Marsh,60700,Turners Marsh,1,Good,Good,0
60694,Tyenna (Tas.),60701,Tyenna (Tas.),1,Good,Good,0
60695,Ulverstone,60702,Ulverstone,1,Good,Good,0
60696,Underwood (Tas.),60703,Underwood (Tas.),1,Good,Good,0
60697,Upper Blessington,60704,Upper Blessington,1,Good,Good,0
60698,Upper Burnie,60705,Upper Burnie,1,Good,Good,0
60699,Upper Castra,60706,Upper Castra,1,Good,Good,0
60700,Upper Esk,60707,Upper Esk,1,Good,Good,0
60701,Upper Natone,60708,Upper Natone,1,Good,Good,0
60702,Upper Scamander,60709,Upper Scamander,1,Good,Good,0
60703,Upper Stowport,60710,Upper Stowport,1,Good,Good,0
60704,Upper Woodstock,60711,Upper Woodstock,1,Good,Good,0
60705,Uxbridge,60712,Uxbridge,1,Good,Good,0
60706,Verona Sands,60284,Huon Island,4.00E-07,Poor,Good,1
60706,Verona Sands,60713,Verona Sands,0.9999996,Good,Good,0
60707,Victoria Valley (Tas.),60714,Victoria Valley (Tas.),1,Good,Good,0
60708,Waddamana,60715,Waddamana,1,Good,Good,0
60709,Walls Of Jerusalem,60716,Walls Of Jerusalem,1,Good,Good,0
60710,Waratah (Tas.),60717,Waratah (Tas.),1,Good,Good,0
60711,Warrane,60718,Warrane,1,Good,Good,0
60712,Warrentinna,60719,Warrentinna,1,Good,Good,0
60713,Waterhouse,60720,Waterhouse,1,Good,Good,0
60714,Waterloo (Tas.),60721,Waterloo (Tas.),1,Good,Good,0
60715,Wattle Grove (Tas.),60722,Wattle Grove (Tas.),1,Good,Good,0
60716,Wattle Hill (Tas.),60723,Wattle Hill (Tas.),1,Good,Good,0
60717,Waverley (Tas.),60724,Waverley (Tas.),1,Good,Good,0
60718,Wayatinah,60725,Wayatinah,1,Good,Good,0
60719,Weegena,60726,Weegena,1,Good,Good,0
60720,Weetah,60727,Weetah,1,Good,Good,0
60721,Weldborough,60728,Weldborough,1,Good,Good,0
60722,Wellington Park,60436,Mountain River,0.0555525,Good,Good,0
60722,Wellington Park,60729,Wellington Park,0.9444475,Good,Good,0
60723,Wesley Vale,60730,Wesley Vale,1,Good,Good,0
60724,West Coast,60128,Corinna,2.00E-06,Poor,Good,1
60724,West Coast,60731,West Coast,0.999998,Good,Good,0
60725,West Hobart,60732,West Hobart,1,Good,Good,0
60726,West Kentish,60733,West Kentish,1,Good,Good,0
60727,West Launceston,60616,South Launceston,0.0182984,Good,Good,0
60727,West Launceston,60734,West Launceston,0.9817016,Good,Good,0
60728,West Montagu,60735,West Montagu,1,Good,Good,0
60729,West Moonah,60736,West Moonah,1,Good,Good,0
60730,West Mooreville,60737,West Mooreville,1,Good,Good,0
60731,West Pine,60738,West Pine,1,Good,Good,0
60732,West Ridgley,60739,West Ridgley,1,Good,Good,0
